index,csvTime,P2_51
70105,2024-07-17 03:21:07,1055
70106,2024-07-17 03:22:07,1059
70107,2024-07-17 03:23:07,1039
70108,2024-07-17 03:24:07,1029
70109,2024-07-17 03:25:07,1031
70110,2024-07-17 03:26:07,1031
70111,2024-07-17 03:27:08,1033
70112,2024-07-17 03:28:07,1023
70113,2024-07-17 03:29:07,1019
70114,2024-07-17 03:30:07,1048
70115,2024-07-17 03:31:07,1025
70116,2024-07-17 03:32:07,1039
70117,2024-07-17 03:33:07,1029
70118,2024-07-17 03:34:07,1038
70119,2024-07-17 03:35:07,1047
70120,2024-07-17 03:36:07,1017
70121,2024-07-17 03:37:07,1010
70122,2024-07-17 03:38:07,996
70123,2024-07-17 03:39:07,1011
70124,2024-07-17 03:40:07,1006
70125,2024-07-17 03:41:07,1003
70126,2024-07-17 03:42:08,1019
70127,2024-07-17 03:43:07,1019
70128,2024-07-17 03:44:07,1011
70129,2024-07-17 03:45:07,1028
70130,2024-07-17 03:46:07,346
70131,2024-07-17 03:47:07,340
70132,2024-07-17 03:48:07,365
70133,2024-07-17 03:49:07,353
70134,2024-07-17 03:50:07,368
70135,2024-07-17 03:51:07,346
70136,2024-07-17 03:52:08,280
70137,2024-07-17 03:53:07,284
70138,2024-07-17 03:54:07,232
70139,2024-07-17 03:55:08,249
70140,2024-07-17 03:56:07,240
70141,2024-07-17 03:57:07,227
70142,2024-07-17 03:58:07,238
70143,2024-07-17 03:59:07,244
70144,2024-07-17 04:00:07,249
70145,2024-07-17 04:01:07,239
70146,2024-07-17 04:02:07,241
70147,2024-07-17 04:03:07,241
70148,2024-07-17 04:04:07,243
70149,2024-07-17 04:05:07,241
70150,2024-07-17 04:06:07,246
70151,2024-07-17 04:07:07,250
70152,2024-07-17 04:08:07,235
70153,2024-07-17 04:09:08,241
70154,2024-07-17 04:10:07,260
70155,2024-07-17 04:11:08,249
70156,2024-07-17 04:12:07,252
70157,2024-07-17 04:13:07,242
70158,2024-07-17 04:14:07,244
70159,2024-07-17 04:15:07,234
70160,2024-07-17 04:16:07,247
70161,2024-07-17 04:17:07,247
70162,2024-07-17 04:18:07,255
70163,2024-07-17 04:19:07,255
70164,2024-07-17 04:20:07,255
70165,2024-07-17 04:21:07,252
70166,2024-07-17 04:22:07,255
70167,2024-07-17 04:23:07,263
70168,2024-07-17 04:24:07,299
70169,2024-07-17 04:25:07,310
70170,2024-07-17 04:26:08,296
70171,2024-07-17 04:27:07,299
70172,2024-07-17 04:28:07,279
70173,2024-07-17 04:29:08,296
70174,2024-07-17 04:30:07,285
70175,2024-07-17 04:31:07,282
70176,2024-07-17 04:32:07,285
70177,2024-07-17 04:33:07,292
70178,2024-07-17 04:34:08,292
70179,2024-07-17 04:35:07,296
70180,2024-07-17 04:36:07,290
70181,2024-07-17 04:37:07,288
70182,2024-07-17 04:38:07,290
70183,2024-07-17 04:39:08,293
70184,2024-07-17 04:40:07,310
70185,2024-07-17 04:41:07,280
70186,2024-07-17 04:42:07,293
70187,2024-07-17 04:43:08,296
70188,2024-07-17 04:44:07,274
70189,2024-07-17 04:45:08,277
70190,2024-07-17 04:46:07,288
70191,2024-07-17 04:47:07,263
70192,2024-07-17 04:48:07,270
70193,2024-07-17 04:49:07,270
70194,2024-07-17 04:50:07,255
70195,2024-07-17 04:51:07,260
70196,2024-07-17 04:52:07,279
70197,2024-07-17 04:53:07,276
70198,2024-07-17 04:54:07,271
70199,2024-07-17 04:55:07,277
70200,2024-07-17 04:56:07,230
70201,2024-07-17 04:57:07,241
70202,2024-07-17 04:58:07,238
70203,2024-07-17 04:59:08,255
70204,2024-07-17 05:00:07,238
70205,2024-07-17 05:01:07,249
70206,2024-07-17 05:02:07,249
70207,2024-07-17 05:03:07,252
70208,2024-07-17 05:04:07,251
70209,2024-07-17 05:05:07,246
70210,2024-07-17 05:06:07,252
70211,2024-07-17 05:07:07,244
70212,2024-07-17 05:08:07,249
70213,2024-07-17 05:09:07,249
70214,2024-07-17 05:10:07,255
70215,2024-07-17 05:11:07,260
70216,2024-07-17 05:12:07,244
70217,2024-07-17 05:13:07,247
70218,2024-07-17 05:14:07,242
70219,2024-07-17 05:15:07,241
70220,2024-07-17 05:16:07,255
70221,2024-07-17 05:17:07,267
70222,2024-07-17 05:18:07,246
70223,2024-07-17 05:19:07,235
70224,2024-07-17 05:20:07,219
70225,2024-07-17 05:21:07,224
70226,2024-07-17 05:22:07,222
70227,2024-07-17 05:23:07,222
70228,2024-07-17 05:24:07,213
70229,2024-07-17 05:25:07,224
70230,2024-07-17 05:26:08,223
70231,2024-07-17 05:27:07,262
70232,2024-07-17 05:28:07,266
70233,2024-07-17 05:29:07,279
70234,2024-07-17 05:30:07,288
70235,2024-07-17 05:31:07,271
70236,2024-07-17 05:32:07,282
70237,2024-07-17 05:33:07,285
70238,2024-07-17 05:34:08,281
70239,2024-07-17 05:35:07,267
70240,2024-07-17 05:36:07,290
70241,2024-07-17 05:37:07,280
70242,2024-07-17 05:38:08,276
70243,2024-07-17 05:39:07,275
70244,2024-07-17 05:40:08,282
70245,2024-07-17 05:41:07,284
70246,2024-07-17 05:42:08,274
70247,2024-07-17 05:43:07,277
70248,2024-07-17 05:44:07,268
70249,2024-07-17 05:45:07,278
70250,2024-07-17 05:46:07,285
70251,2024-07-17 05:47:07,279
70252,2024-07-17 05:48:07,274
70253,2024-07-17 05:49:07,260
70254,2024-07-17 05:50:07,254
70255,2024-07-17 05:51:07,266
70256,2024-07-17 05:52:07,252
70257,2024-07-17 05:53:07,257
70258,2024-07-17 05:54:07,263
70259,2024-07-17 05:55:07,277
70260,2024-07-17 05:56:07,252
70261,2024-07-17 05:57:08,257
70262,2024-07-17 05:58:07,277
70263,2024-07-17 05:59:07,274
162017,2024-07-17 06:00:08,288
162018,2024-07-17 06:01:07,266
162021,2024-07-17 06:02:07,271
162023,2024-07-17 06:03:07,285
162024,2024-07-17 06:04:07,282
162025,2024-07-17 06:05:07,298
162031,2024-07-17 06:06:08,290
162032,2024-07-17 06:07:07,268
162035,2024-07-17 06:08:07,279
162036,2024-07-17 06:09:08,271
162037,2024-07-17 06:10:07,271
162038,2024-07-17 06:11:07,284
162039,2024-07-17 06:12:07,263
162044,2024-07-17 06:13:07,289
162047,2024-07-17 06:14:07,288
162048,2024-07-17 06:15:07,280
162049,2024-07-17 06:16:07,280
162050,2024-07-17 06:17:07,274
162051,2024-07-17 06:18:08,296
162062,2024-07-17 06:19:07,249
162067,2024-07-17 06:20:07,244
162068,2024-07-17 06:21:07,254
162069,2024-07-17 06:22:07,246
162070,2024-07-17 06:23:08,256
162071,2024-07-17 06:24:07,255
162072,2024-07-17 06:25:07,264
162073,2024-07-17 06:26:07,252
162080,2024-07-17 06:27:07,266
162083,2024-07-17 06:28:07,307
162090,2024-07-17 06:29:07,323
162092,2024-07-17 06:30:07,368
162093,2024-07-17 06:31:07,328
162095,2024-07-17 06:32:07,329
162096,2024-07-17 06:33:07,321
162097,2024-07-17 06:34:07,310
162098,2024-07-17 06:35:07,320
162099,2024-07-17 06:36:08,314
162100,2024-07-17 06:37:07,316
162101,2024-07-17 06:38:07,315
162108,2024-07-17 06:39:07,321
162109,2024-07-17 06:40:07,314
162110,2024-07-17 06:41:07,332
162111,2024-07-17 06:42:07,318
162116,2024-07-17 06:43:07,334
162117,2024-07-17 06:44:08,340
162118,2024-07-17 06:45:07,344
162126,2024-07-17 06:46:07,343
162128,2024-07-17 06:47:07,310
162129,2024-07-17 06:48:07,318
162130,2024-07-17 06:49:07,285
162131,2024-07-17 06:50:07,252
162134,2024-07-17 06:51:07,235
162135,2024-07-17 06:52:07,223
162139,2024-07-17 06:53:07,246
162140,2024-07-17 06:54:07,249
162141,2024-07-17 06:55:07,293
162144,2024-07-17 06:56:07,264
162146,2024-07-17 06:57:07,282
162161,2024-07-17 06:58:07,285
162165,2024-07-17 06:59:07,263
70264,2024-07-17 07:00:07,299
70265,2024-07-17 07:01:07,313
70266,2024-07-17 07:02:07,310
70267,2024-07-17 07:03:07,293
70268,2024-07-17 07:04:07,288
70269,2024-07-17 07:05:07,313
70270,2024-07-17 07:06:07,274
70271,2024-07-17 07:07:07,279
70272,2024-07-17 07:08:07,296
70273,2024-07-17 07:09:07,290
70274,2024-07-17 07:10:07,321
70275,2024-07-17 07:11:08,309
70276,2024-07-17 07:12:08,437
70277,2024-07-17 07:13:07,458
70278,2024-07-17 07:14:07,439
70279,2024-07-17 07:15:07,489
70280,2024-07-17 07:16:07,458
70281,2024-07-17 07:17:07,467
70282,2024-07-17 07:18:07,312
70283,2024-07-17 07:19:07,324
70284,2024-07-17 07:20:07,288
70285,2024-07-17 07:21:07,312
70286,2024-07-17 07:22:07,328
70287,2024-07-17 07:23:07,318
70288,2024-07-17 07:24:07,313
70289,2024-07-17 07:25:08,299
70290,2024-07-17 07:26:07,301
70291,2024-07-17 07:27:07,304
70292,2024-07-17 07:28:07,263
70293,2024-07-17 07:29:07,208
70294,2024-07-17 07:30:07,293
70295,2024-07-17 07:31:08,252
70296,2024-07-17 07:32:07,246
70297,2024-07-17 07:33:07,379
70298,2024-07-17 07:34:07,420
70299,2024-07-17 07:35:07,408
70300,2024-07-17 07:36:07,357
70301,2024-07-17 07:37:07,337
70302,2024-07-17 07:38:07,423
70303,2024-07-17 07:39:07,372
70304,2024-07-17 07:40:07,398
70305,2024-07-17 07:41:07,316
70306,2024-07-17 07:42:07,417
70307,2024-07-17 07:43:07,373
70308,2024-07-17 07:44:07,351
70309,2024-07-17 07:45:07,367
70310,2024-07-17 07:46:07,367
70311,2024-07-17 07:47:07,370
70312,2024-07-17 07:48:07,398
70313,2024-07-17 07:49:07,409
70314,2024-07-17 07:50:07,376
70315,2024-07-17 07:51:07,354
70316,2024-07-17 07:52:07,343
70317,2024-07-17 07:53:07,387
70318,2024-07-17 07:54:07,332
70319,2024-07-17 07:55:07,326
70320,2024-07-17 07:56:07,334
70321,2024-07-17 07:57:07,335
70322,2024-07-17 07:58:07,326
70323,2024-07-17 07:59:07,332
162193,2024-07-17 08:00:07,353
162194,2024-07-17 08:01:07,359
162195,2024-07-17 08:02:07,379
162196,2024-07-17 08:03:07,390
162197,2024-07-17 08:04:07,390
162198,2024-07-17 08:05:07,349
162199,2024-07-17 08:06:07,378
162200,2024-07-17 08:07:07,370
162201,2024-07-17 08:08:07,340
162203,2024-07-17 08:09:07,363
162204,2024-07-17 08:10:07,354
162205,2024-07-17 08:11:07,329
162206,2024-07-17 08:12:07,386
162209,2024-07-17 08:13:07,376
162211,2024-07-17 08:14:07,356
162216,2024-07-17 08:15:07,389
162217,2024-07-17 08:16:07,346
162218,2024-07-17 08:17:08,395
162219,2024-07-17 08:18:07,401
162220,2024-07-17 08:19:07,362
162221,2024-07-17 08:20:07,384
162222,2024-07-17 08:21:07,352
162223,2024-07-17 08:22:08,378
162224,2024-07-17 08:23:07,348
162225,2024-07-17 08:24:07,368
162226,2024-07-17 08:25:07,356
162229,2024-07-17 08:26:07,373
162230,2024-07-17 08:27:07,353
162231,2024-07-17 08:28:07,332
162232,2024-07-17 08:29:07,489
162233,2024-07-17 08:30:07,373
162234,2024-07-17 08:31:07,375
162236,2024-07-17 08:32:07,390
162240,2024-07-17 08:33:07,395
162243,2024-07-17 08:34:07,419
162244,2024-07-17 08:35:07,403
162245,2024-07-17 08:36:07,395
162246,2024-07-17 08:37:07,390
162249,2024-07-17 08:38:07,398
162254,2024-07-17 08:39:07,403
162255,2024-07-17 08:40:07,359
162262,2024-07-17 08:41:07,369
162267,2024-07-17 08:42:07,380
162269,2024-07-17 08:43:07,373
162271,2024-07-17 08:44:07,356
162276,2024-07-17 08:45:07,356
162278,2024-07-17 08:46:07,368
162279,2024-07-17 08:47:07,373
162280,2024-07-17 08:48:07,378
162281,2024-07-17 08:49:07,384
162284,2024-07-17 08:50:07,422
162285,2024-07-17 08:51:07,425
162286,2024-07-17 08:52:07,419
162287,2024-07-17 08:53:07,442
162288,2024-07-17 08:54:07,422
162290,2024-07-17 08:55:07,373
162291,2024-07-17 08:56:07,357
162292,2024-07-17 08:57:07,384
162293,2024-07-17 08:58:07,387
162303,2024-07-17 08:59:07,362
162202,2024-07-17 09:00:07,445
162207,2024-07-17 09:01:07,344
162208,2024-07-17 09:02:07,441
162210,2024-07-17 09:03:07,439
162212,2024-07-17 09:04:07,406
162213,2024-07-17 09:05:07,706
162214,2024-07-17 09:06:07,384
162215,2024-07-17 09:07:07,334
162227,2024-07-17 09:08:07,340
162228,2024-07-17 09:09:07,354
162235,2024-07-17 09:10:07,346
162237,2024-07-17 09:11:07,365
162238,2024-07-17 09:12:07,362
162239,2024-07-17 09:13:07,343
162241,2024-07-17 09:14:07,362
162242,2024-07-17 09:15:07,337
162247,2024-07-17 09:16:07,346
162248,2024-07-17 09:17:07,354
162250,2024-07-17 09:18:07,356
162251,2024-07-17 09:19:07,344
162252,2024-07-17 09:20:07,337
162253,2024-07-17 09:21:07,329
162256,2024-07-17 09:22:07,338
162257,2024-07-17 09:23:07,354
162258,2024-07-17 09:24:07,340
162259,2024-07-17 09:25:07,329
162260,2024-07-17 09:26:07,342
162261,2024-07-17 09:27:07,285
162263,2024-07-17 09:28:07,331
162264,2024-07-17 09:29:07,347
162265,2024-07-17 09:30:07,332
162266,2024-07-17 09:31:07,332
162268,2024-07-17 09:32:07,242
162270,2024-07-17 09:33:07,269
162272,2024-07-17 09:34:07,274
162273,2024-07-17 09:35:07,266
162274,2024-07-17 09:36:07,2
162275,2024-07-17 09:37:07,2
162277,2024-07-17 09:38:07,2
162282,2024-07-17 09:39:07,1
162283,2024-07-17 09:40:07,0
162289,2024-07-17 09:41:07,0
162294,2024-07-17 09:42:07,0
162295,2024-07-17 09:43:07,0
162296,2024-07-17 09:44:07,0
162297,2024-07-17 09:45:07,0
162298,2024-07-17 09:46:07,0
162299,2024-07-17 09:47:07,0
162300,2024-07-17 09:48:07,0
162301,2024-07-17 09:49:07,0
162302,2024-07-17 09:50:07,0
162304,2024-07-17 09:51:07,0
162305,2024-07-17 09:52:07,0
162306,2024-07-17 09:53:07,0
162307,2024-07-17 09:54:07,0
162308,2024-07-17 09:55:07,0
162309,2024-07-17 09:56:08,0
162310,2024-07-17 09:57:07,0
162311,2024-07-17 09:58:07,0
162312,2024-07-17 09:59:07,0
70324,2024-07-17 10:00:07,0
70325,2024-07-17 10:01:07,0
70326,2024-07-17 10:02:07,0
70327,2024-07-17 10:03:07,0
70328,2024-07-17 10:04:07,0
70329,2024-07-17 10:05:07,0
70330,2024-07-17 10:06:07,0
70331,2024-07-17 10:07:07,0
70332,2024-07-17 10:08:07,0
70333,2024-07-17 10:09:07,0
70334,2024-07-17 10:10:07,0
70335,2024-07-17 10:11:07,0
70336,2024-07-17 10:12:07,0
70337,2024-07-17 10:13:07,0
70338,2024-07-17 10:14:07,0
70339,2024-07-17 10:15:07,0
70340,2024-07-17 10:16:07,0
70341,2024-07-17 10:17:07,0
70342,2024-07-17 10:18:07,0
70343,2024-07-17 10:19:07,0
70344,2024-07-17 10:20:07,0
70345,2024-07-17 10:21:07,0
70346,2024-07-17 10:22:07,0
70347,2024-07-17 10:23:07,0
70348,2024-07-17 10:24:07,0
70349,2024-07-17 10:25:07,0
70350,2024-07-17 10:26:07,0
70351,2024-07-17 10:27:07,0
70352,2024-07-17 10:28:07,0
70353,2024-07-17 10:29:07,0
70354,2024-07-17 10:30:07,0
70355,2024-07-17 10:31:07,0
70356,2024-07-17 10:32:07,0
70357,2024-07-17 10:33:07,0
70358,2024-07-17 10:34:07,0
70359,2024-07-17 10:35:07,0
70360,2024-07-17 10:36:07,0
70361,2024-07-17 10:37:07,0
70362,2024-07-17 10:38:07,0
70363,2024-07-17 10:39:07,0
70364,2024-07-17 10:40:07,0
70365,2024-07-17 10:41:07,0
70366,2024-07-17 10:42:07,0
70367,2024-07-17 10:43:07,0
70368,2024-07-17 10:44:07,0
70369,2024-07-17 10:45:07,0
70370,2024-07-17 10:46:07,0
70371,2024-07-17 10:47:07,0
70372,2024-07-17 10:48:07,0
70373,2024-07-17 10:49:07,0
70374,2024-07-17 10:50:07,0
70375,2024-07-17 10:51:07,0
70376,2024-07-17 10:52:07,0
70377,2024-07-17 10:53:07,0
70378,2024-07-17 10:54:07,0
70379,2024-07-17 10:55:07,0
70380,2024-07-17 10:56:07,0
70381,2024-07-17 10:57:07,0
70382,2024-07-17 10:58:07,0
70383,2024-07-17 10:59:07,0
70384,2024-07-17 11:00:07,0
70385,2024-07-17 11:01:07,0
70386,2024-07-17 11:02:07,0
70387,2024-07-17 11:03:07,0
70388,2024-07-17 11:04:07,0
70389,2024-07-17 11:05:07,0
70390,2024-07-17 11:06:07,0
70391,2024-07-17 11:07:07,0
70392,2024-07-17 11:08:07,0
70393,2024-07-17 11:09:07,0
70394,2024-07-17 11:10:07,0
70395,2024-07-17 11:11:07,0
70396,2024-07-17 11:12:07,0
70397,2024-07-17 11:13:07,0
70398,2024-07-17 11:14:07,0
70399,2024-07-17 11:15:07,0
70400,2024-07-17 11:16:07,0
70401,2024-07-17 11:17:07,0
70402,2024-07-17 11:18:07,0
70403,2024-07-17 11:19:07,0
70404,2024-07-17 11:20:07,0
70405,2024-07-17 11:21:07,0
70406,2024-07-17 11:22:07,0
70407,2024-07-17 11:23:07,0
70408,2024-07-17 11:24:07,0
70409,2024-07-17 11:25:07,0
70410,2024-07-17 11:26:07,0
70411,2024-07-17 11:27:07,0
70412,2024-07-17 11:28:07,0
70413,2024-07-17 11:29:07,0
70414,2024-07-17 11:30:07,0
70415,2024-07-17 11:31:07,0
70416,2024-07-17 11:32:07,0
70417,2024-07-17 11:33:07,0
70418,2024-07-17 11:34:07,0
70419,2024-07-17 11:35:07,0
70420,2024-07-17 11:36:07,0
70421,2024-07-17 11:37:07,0
70422,2024-07-17 11:38:07,0
70423,2024-07-17 11:39:07,0
70424,2024-07-17 11:40:07,0
70425,2024-07-17 11:41:07,0
70426,2024-07-17 11:42:07,0
70427,2024-07-17 11:43:07,0
70428,2024-07-17 11:44:07,0
70429,2024-07-17 11:45:07,0
70430,2024-07-17 11:46:07,0
70431,2024-07-17 11:47:07,0
70432,2024-07-17 11:48:07,0
70433,2024-07-17 11:49:07,0
70434,2024-07-17 11:50:07,0
70435,2024-07-17 11:51:07,0
70436,2024-07-17 11:52:07,0
70437,2024-07-17 11:53:07,0
70438,2024-07-17 11:54:07,0
70439,2024-07-17 11:55:07,0
70440,2024-07-17 11:56:07,0
70441,2024-07-17 11:57:07,0
70442,2024-07-17 11:58:07,0
70443,2024-07-17 11:59:07,0
70444,2024-07-17 12:00:07,0
70445,2024-07-17 12:01:07,0
70446,2024-07-17 12:02:07,0
70447,2024-07-17 12:03:07,0
70448,2024-07-17 12:04:07,0
70449,2024-07-17 12:05:07,0
70450,2024-07-17 12:06:07,0
70451,2024-07-17 12:07:07,0
70452,2024-07-17 12:08:07,0
70453,2024-07-17 12:09:07,0
70454,2024-07-17 12:10:07,0
70455,2024-07-17 12:11:07,0
70456,2024-07-17 12:12:07,0
70457,2024-07-17 12:13:07,0
70458,2024-07-17 12:14:07,0
70459,2024-07-17 12:15:07,0
70460,2024-07-17 12:16:07,0
70461,2024-07-17 12:17:07,0
70462,2024-07-17 12:18:07,0
70463,2024-07-17 12:19:07,0
70464,2024-07-17 12:20:07,0
70465,2024-07-17 12:21:07,0
70466,2024-07-17 12:22:07,0
70467,2024-07-17 12:23:07,0
70468,2024-07-17 12:24:07,0
70469,2024-07-17 12:25:07,0
70470,2024-07-17 12:26:07,0
70471,2024-07-17 12:27:07,0
70472,2024-07-17 12:28:07,0
70473,2024-07-17 12:29:07,0
70474,2024-07-17 12:30:07,0
70475,2024-07-17 12:31:07,0
70476,2024-07-17 12:32:07,0
70477,2024-07-17 12:33:07,0
70478,2024-07-17 12:34:07,0
70479,2024-07-17 12:35:07,0
70480,2024-07-17 12:36:07,0
70481,2024-07-17 12:37:07,0
70482,2024-07-17 12:38:07,0
70483,2024-07-17 12:39:07,0
70484,2024-07-17 12:40:07,0
70485,2024-07-17 12:41:07,0
70486,2024-07-17 12:42:07,0
70487,2024-07-17 12:43:07,0
70488,2024-07-17 12:44:07,0
70489,2024-07-17 12:45:07,0
70490,2024-07-17 12:46:07,0
70491,2024-07-17 12:47:07,0
70492,2024-07-17 12:48:07,0
70493,2024-07-17 12:49:07,0
70494,2024-07-17 12:50:07,0
70495,2024-07-17 12:51:07,0
70496,2024-07-17 12:52:07,0
70497,2024-07-17 12:53:07,0
70498,2024-07-17 12:54:07,0
70499,2024-07-17 12:55:07,0
70500,2024-07-17 12:56:07,0
70501,2024-07-17 12:57:07,0
70502,2024-07-17 12:58:07,0
70503,2024-07-17 12:59:07,0
70504,2024-07-17 13:00:07,0
70505,2024-07-17 13:01:07,0
70506,2024-07-17 13:02:07,0
70507,2024-07-17 13:03:07,0
70508,2024-07-17 13:04:07,0
70509,2024-07-17 13:05:07,0
70510,2024-07-17 13:06:07,0
70511,2024-07-17 13:07:07,0
70512,2024-07-17 13:08:07,0
70513,2024-07-17 13:09:07,0
70514,2024-07-17 13:10:07,0
70515,2024-07-17 13:11:07,0
70516,2024-07-17 13:12:07,0
70517,2024-07-17 13:13:07,0
70518,2024-07-17 13:14:07,0
70519,2024-07-17 13:15:07,0
70520,2024-07-17 13:16:07,0
70521,2024-07-17 13:17:07,0
70522,2024-07-17 13:18:07,0
70523,2024-07-17 13:19:07,0
70524,2024-07-17 13:20:07,0
70525,2024-07-17 13:21:07,0
70526,2024-07-17 13:22:07,0
70527,2024-07-17 13:23:07,0
70528,2024-07-17 13:24:07,0
70529,2024-07-17 13:25:07,0
70530,2024-07-17 13:26:07,0
70531,2024-07-17 13:27:07,0
70532,2024-07-17 13:28:07,0
70533,2024-07-17 13:29:07,0
70534,2024-07-17 13:30:07,0
70535,2024-07-17 13:31:07,0
70536,2024-07-17 13:32:07,0
70537,2024-07-17 13:33:07,0
70538,2024-07-17 13:34:07,0
70539,2024-07-17 13:35:07,0
70540,2024-07-17 13:36:07,0
70541,2024-07-17 13:37:07,0
70542,2024-07-17 13:38:07,0
70543,2024-07-17 13:39:07,0
70544,2024-07-17 13:40:07,0
70545,2024-07-17 13:41:07,0
70546,2024-07-17 13:42:07,0
70547,2024-07-17 13:43:07,0
70548,2024-07-17 13:44:07,0
70549,2024-07-17 13:45:07,0
70550,2024-07-17 13:46:07,0
70551,2024-07-17 13:47:07,0
70552,2024-07-17 13:48:07,0
70553,2024-07-17 13:49:07,0
70554,2024-07-17 13:50:07,0
70555,2024-07-17 13:51:07,0
70556,2024-07-17 13:52:07,0
70557,2024-07-17 13:53:07,0
70558,2024-07-17 13:54:07,0
70559,2024-07-17 13:55:07,0
70560,2024-07-17 13:56:07,0
70561,2024-07-17 13:57:07,0
70562,2024-07-17 13:58:07,0
70563,2024-07-17 13:59:07,0
162313,2024-07-17 14:00:07,0
162314,2024-07-17 14:01:07,0
162318,2024-07-17 14:02:07,0
162376,2024-07-17 14:03:07,0
162377,2024-07-17 14:04:07,0
162378,2024-07-17 14:05:07,0
162385,2024-07-17 14:06:07,0
162386,2024-07-17 14:07:07,0
162390,2024-07-17 14:08:07,0
162392,2024-07-17 14:09:07,0
162395,2024-07-17 14:10:07,0
162396,2024-07-17 14:11:07,0
162397,2024-07-17 14:12:07,0
162398,2024-07-17 14:13:07,0
162401,2024-07-17 14:14:07,0
162410,2024-07-17 14:15:07,0
162411,2024-07-17 14:16:07,0
162412,2024-07-17 14:17:07,0
162413,2024-07-17 14:18:07,0
162417,2024-07-17 14:19:07,0
162420,2024-07-17 14:20:07,0
162426,2024-07-17 14:21:07,0
162428,2024-07-17 14:22:07,0
162429,2024-07-17 14:23:07,0
162430,2024-07-17 14:24:07,0
162431,2024-07-17 14:25:07,0
162432,2024-07-17 14:26:07,0
162433,2024-07-17 14:27:07,0
162435,2024-07-17 14:28:07,0
162436,2024-07-17 14:29:07,0
162445,2024-07-17 14:30:07,0
162446,2024-07-17 14:31:07,0
162447,2024-07-17 14:32:07,0
162448,2024-07-17 14:33:07,0
162449,2024-07-17 14:34:07,0
162455,2024-07-17 14:35:07,0
162457,2024-07-17 14:36:07,0
162459,2024-07-17 14:37:07,0
162460,2024-07-17 14:38:07,0
162461,2024-07-17 14:39:07,0
162462,2024-07-17 14:40:07,0
162463,2024-07-17 14:41:07,0
162469,2024-07-17 14:42:07,0
162476,2024-07-17 14:43:07,0
162477,2024-07-17 14:44:07,0
162478,2024-07-17 14:45:07,0
162479,2024-07-17 14:46:07,0
162480,2024-07-17 14:47:07,0
162481,2024-07-17 14:48:07,0
162482,2024-07-17 14:49:07,0
162483,2024-07-17 14:50:07,0
162484,2024-07-17 14:51:07,0
162485,2024-07-17 14:52:07,0
162486,2024-07-17 14:53:07,0
162487,2024-07-17 14:54:07,0
162488,2024-07-17 14:55:07,0
162489,2024-07-17 14:56:07,0
162490,2024-07-17 14:57:07,0
162491,2024-07-17 14:58:07,0
162492,2024-07-17 14:59:07,0
70564,2024-07-17 15:00:07,0
70565,2024-07-17 15:01:07,0
70566,2024-07-17 15:02:07,0
70567,2024-07-17 15:03:07,0
70568,2024-07-17 15:04:07,0
70569,2024-07-17 15:05:07,0
70570,2024-07-17 15:06:07,0
70571,2024-07-17 15:07:07,0
70572,2024-07-17 15:08:07,0
70573,2024-07-17 15:09:07,0
70574,2024-07-17 15:10:07,0
70575,2024-07-17 15:11:07,0
70576,2024-07-17 15:12:07,0
70577,2024-07-17 15:13:07,0
70578,2024-07-17 15:14:07,0
70579,2024-07-17 15:15:07,0
70580,2024-07-17 15:16:07,0
70581,2024-07-17 15:17:07,0
70582,2024-07-17 15:18:07,0
70583,2024-07-17 15:19:07,0
70584,2024-07-17 15:20:07,0
70585,2024-07-17 15:21:07,0
70586,2024-07-17 15:22:07,0
70587,2024-07-17 15:23:07,0
70588,2024-07-17 15:24:07,0
70589,2024-07-17 15:25:07,0
70590,2024-07-17 15:26:07,0
70591,2024-07-17 15:27:07,0
70592,2024-07-17 15:28:07,0
70593,2024-07-17 15:29:07,0
70594,2024-07-17 15:30:07,0
70595,2024-07-17 15:31:07,0
70596,2024-07-17 15:32:07,0
70597,2024-07-17 15:33:07,0
70598,2024-07-17 15:34:07,0
70599,2024-07-17 15:35:07,0
70600,2024-07-17 15:36:07,0
70601,2024-07-17 15:37:07,0
70602,2024-07-17 15:38:07,0
70603,2024-07-17 15:39:07,0
70604,2024-07-17 15:40:07,0
70605,2024-07-17 15:41:07,0
70606,2024-07-17 15:42:07,0
70607,2024-07-17 15:43:07,0
70608,2024-07-17 15:44:07,0
70609,2024-07-17 15:45:07,0
70610,2024-07-17 15:46:07,0
70611,2024-07-17 15:47:07,0
70612,2024-07-17 15:48:07,0
70613,2024-07-17 15:49:07,0
70614,2024-07-17 15:50:07,0
70615,2024-07-17 15:51:07,0
70616,2024-07-17 15:52:07,0
70617,2024-07-17 15:53:07,0
70618,2024-07-17 15:54:07,0
70619,2024-07-17 15:55:07,0
70620,2024-07-17 15:56:07,0
70621,2024-07-17 15:57:07,0
70622,2024-07-17 15:58:07,0
70623,2024-07-17 15:59:07,0
70624,2024-07-17 16:00:07,1
70625,2024-07-17 16:01:07,2
70626,2024-07-17 16:02:07,2
70627,2024-07-17 16:03:07,2
70628,2024-07-17 16:04:07,2
70629,2024-07-17 16:05:07,2
70630,2024-07-17 16:06:07,178
70631,2024-07-17 16:07:07,233
70632,2024-07-17 16:08:07,198
70633,2024-07-17 16:09:07,187
70634,2024-07-17 16:10:07,161
70635,2024-07-17 16:11:07,191
70636,2024-07-17 16:12:07,180
70637,2024-07-17 16:13:07,180
70638,2024-07-17 16:14:07,169
70639,2024-07-17 16:15:07,191
