,P1_25,csvTime,P1_24,P1_3,P1_2
96002,0,2024-08-06 19:12:10,0,101,1802
96003,0,2024-08-06 19:13:10,0,97,1804
96004,0,2024-08-06 19:14:10,0,102,1802
96005,0,2024-08-06 19:15:10,0,97,1803
96006,0,2024-08-06 19:16:10,0,103,1805
96007,0,2024-08-06 19:17:09,0,101,1802
96008,0,2024-08-06 19:18:10,0,100,1802
96009,0,2024-08-06 19:19:10,8,100,1804
96010,0,2024-08-06 19:20:10,0,97,1804
96011,0,2024-08-06 19:21:10,0,98,1802
96012,0,2024-08-06 19:22:10,0,102,1802
96013,0,2024-08-06 19:23:10,0,97,1803
96014,0,2024-08-06 19:24:10,0,100,1805
96015,0,2024-08-06 19:25:10,0,97,1805
96016,0,2024-08-06 19:26:10,0,98,1803
96017,0,2024-08-06 19:27:10,0,104,1800
96018,0,2024-08-06 19:28:10,0,98,1800
96019,0,2024-08-06 19:29:10,8,103,1804
96020,0,2024-08-06 19:30:10,0,103,1802
96021,0,2024-08-06 19:31:10,0,110,1801
96022,0,2024-08-06 19:32:09,0,106,1802
96023,0,2024-08-06 19:33:10,0,100,1805
96024,0,2024-08-06 19:34:10,0,99,1802
96025,0,2024-08-06 19:35:09,0,100,1804
96026,0,2024-08-06 19:36:10,0,99,1802
96027,0,2024-08-06 19:37:10,0,100,1803
96028,0,2024-08-06 19:38:10,0,100,1802
96029,0,2024-08-06 19:39:10,8,97,1802
96030,0,2024-08-06 19:40:10,0,103,1806
96031,0,2024-08-06 19:41:10,0,99,1802
96032,0,2024-08-06 19:42:10,0,102,1805
96033,0,2024-08-06 19:43:10,0,99,1802
96034,0,2024-08-06 19:44:10,0,97,1804
96035,0,2024-08-06 19:45:10,0,96,1802
96036,0,2024-08-06 19:46:10,0,97,1805
96037,0,2024-08-06 19:47:10,0,94,1800
96038,0,2024-08-06 19:48:10,8,96,1800
96039,0,2024-08-06 19:49:10,8,94,1804
96040,0,2024-08-06 19:50:10,0,95,1804
96041,0,2024-08-06 19:51:10,0,96,1802
96042,0,2024-08-06 19:52:10,0,95,1802
96043,0,2024-08-06 19:53:10,0,95,1804
96044,0,2024-08-06 19:54:10,0,96,1803
96045,0,2024-08-06 19:55:10,0,97,1802
96046,0,2024-08-06 19:56:10,0,97,1803
96047,0,2024-08-06 19:57:10,0,100,1800
96048,0,2024-08-06 19:58:10,0,96,1800
96049,0,2024-08-06 19:59:10,0,95,1801
96050,0,2024-08-06 20:00:10,0,96,1802
96051,0,2024-08-06 20:01:10,0,101,1802
96052,0,2024-08-06 20:02:10,0,98,1805
96053,0,2024-08-06 20:03:10,0,98,1802
96054,0,2024-08-06 20:04:10,0,97,1802
96055,0,2024-08-06 20:05:10,0,98,1802
96056,0,2024-08-06 20:06:10,0,94,1802
96057,0,2024-08-06 20:07:10,0,99,1800
96058,0,2024-08-06 20:08:10,0,90,1806
96059,0,2024-08-06 20:09:10,8,90,1806
96060,0,2024-08-06 20:10:10,0,92,1803
96061,0,2024-08-06 20:11:10,0,88,1803
96062,0,2024-08-06 20:12:09,0,94,1804
96063,0,2024-08-06 20:13:10,0,92,1803
96064,0,2024-08-06 20:14:10,0,92,1803
96065,0,2024-08-06 20:15:10,0,94,1803
96066,0,2024-08-06 20:16:10,0,97,1800
96067,0,2024-08-06 20:17:10,0,96,1802
96068,0,2024-08-06 20:18:10,8,98,1803
96069,0,2024-08-06 20:19:10,8,98,1805
96070,0,2024-08-06 20:20:10,0,96,1804
96071,0,2024-08-06 20:21:10,0,92,1802
96072,0,2024-08-06 20:22:10,0,94,1805
96073,0,2024-08-06 20:23:10,0,96,1803
96074,0,2024-08-06 20:24:10,0,96,1802
96075,0,2024-08-06 20:25:09,0,94,1803
96076,0,2024-08-06 20:26:10,0,96,1800
96077,0,2024-08-06 20:27:10,0,94,1803
96078,0,2024-08-06 20:28:09,8,98,1805
96079,0,2024-08-06 20:29:10,8,98,1802
96080,0,2024-08-06 20:30:10,0,97,1802
96081,0,2024-08-06 20:31:10,0,92,1802
96082,0,2024-08-06 20:32:10,0,96,1803
96083,0,2024-08-06 20:33:10,0,99,1805
96084,0,2024-08-06 20:34:10,0,98,1805
96085,0,2024-08-06 20:35:10,0,96,1803
96086,0,2024-08-06 20:36:10,0,96,1804
96087,0,2024-08-06 20:37:10,0,95,1804
96088,0,2024-08-06 20:38:10,8,100,1802
96089,0,2024-08-06 20:39:09,0,99,1803
96090,0,2024-08-06 20:40:10,0,101,1802
96091,0,2024-08-06 20:41:10,0,100,1802
96092,0,2024-08-06 20:42:10,0,102,1802
96093,0,2024-08-06 20:43:10,0,100,1802
96094,0,2024-08-06 20:44:09,0,98,1803
96095,0,2024-08-06 20:45:10,0,100,1800
96096,0,2024-08-06 20:46:10,0,97,1802
96097,0,2024-08-06 20:47:10,0,100,1805
96098,0,2024-08-06 20:48:10,0,97,1802
96099,0,2024-08-06 20:49:10,0,98,1801
96100,0,2024-08-06 20:50:10,0,95,1802
96101,0,2024-08-06 20:51:10,0,94,1803
96102,0,2024-08-06 20:52:10,0,97,1802
96103,0,2024-08-06 20:53:10,0,95,1802
96104,0,2024-08-06 20:54:10,0,93,1802
96105,0,2024-08-06 20:55:10,0,94,1800
96106,0,2024-08-06 20:56:10,0,94,1800
96107,0,2024-08-06 20:57:09,0,93,1803
96108,0,2024-08-06 20:58:10,0,93,1805
96109,0,2024-08-06 20:59:10,0,93,1806
96110,0,2024-08-06 21:00:10,0,94,1806
96111,0,2024-08-06 21:01:10,0,94,1806
96112,0,2024-08-06 21:02:09,0,94,1803
96113,0,2024-08-06 21:03:10,0,96,1806
96114,0,2024-08-06 21:04:10,0,96,1805
96115,0,2024-08-06 21:05:10,0,95,1802
96116,0,2024-08-06 21:06:10,8,96,1803
96117,0,2024-08-06 21:07:10,0,99,1802
96118,0,2024-08-06 21:08:10,0,94,1802
96119,0,2024-08-06 21:09:10,0,95,1802
96120,0,2024-08-06 21:10:10,0,96,1802
96121,0,2024-08-06 21:11:10,0,92,1805
96122,0,2024-08-06 21:12:10,0,95,1802
96123,0,2024-08-06 21:13:10,0,97,1803
96124,0,2024-08-06 21:14:10,0,94,1803
96125,0,2024-08-06 21:15:10,8,96,1803
96126,0,2024-08-06 21:16:10,0,95,1800
96127,0,2024-08-06 21:17:10,0,97,1804
96128,0,2024-08-06 21:18:10,0,99,1802
96129,0,2024-08-06 21:19:10,0,100,1804
96130,0,2024-08-06 21:20:10,0,96,1802
96131,0,2024-08-06 21:21:10,0,97,1804
96132,0,2024-08-06 21:22:10,0,98,1803
96133,0,2024-08-06 21:23:09,0,98,1802
96134,0,2024-08-06 21:24:10,0,98,1803
96135,0,2024-08-06 21:25:09,8,102,1800
96136,0,2024-08-06 21:26:10,0,97,1800
96137,0,2024-08-06 21:27:10,0,99,1802
96138,0,2024-08-06 21:28:10,0,98,1804
96139,0,2024-08-06 21:29:10,0,97,1803
96140,0,2024-08-06 21:30:09,0,96,1803
96141,0,2024-08-06 21:31:10,0,97,1802
96142,0,2024-08-06 21:32:10,0,100,1803
96143,0,2024-08-06 21:33:10,0,106,1802
96144,0,2024-08-06 21:34:10,8,102,1802
96145,0,2024-08-06 21:35:10,8,101,1802
96146,0,2024-08-06 21:36:10,8,98,1801
96147,0,2024-08-06 21:37:10,0,96,1802
96148,0,2024-08-06 21:38:10,0,97,1805
96149,0,2024-08-06 21:39:10,0,98,1805
96150,0,2024-08-06 21:40:10,0,96,1805
96151,0,2024-08-06 21:41:10,0,95,1805
96152,0,2024-08-06 21:42:10,0,97,1804
96153,0,2024-08-06 21:43:10,8,97,1800
96154,0,2024-08-06 21:44:10,0,97,1800
96155,0,2024-08-06 21:45:10,0,95,1802
96156,0,2024-08-06 21:46:10,0,95,1802
96157,0,2024-08-06 21:47:10,0,99,1802
96158,0,2024-08-06 21:48:10,0,100,1802
96159,0,2024-08-06 21:49:10,0,102,1802
96160,0,2024-08-06 21:50:09,0,100,1801
96161,0,2024-08-06 21:51:10,0,98,1802
96162,0,2024-08-06 21:52:10,0,100,1803
96163,0,2024-08-06 21:53:10,0,98,1802
96164,0,2024-08-06 21:54:10,0,109,1800
96165,0,2024-08-06 21:55:09,0,103,1804
96166,0,2024-08-06 21:56:10,0,101,1802
96167,0,2024-08-06 21:57:10,0,103,1802
96168,0,2024-08-06 21:58:10,0,103,1803
96169,0,2024-08-06 21:59:10,0,102,1802
96170,0,2024-08-06 22:00:09,0,100,1803
96171,0,2024-08-06 22:01:10,0,97,1802
96172,0,2024-08-06 22:02:10,0,100,1803
96173,0,2024-08-06 22:03:10,0,100,1800
96174,0,2024-08-06 22:04:10,0,92,1800
96175,0,2024-08-06 22:05:10,0,96,1802
96176,0,2024-08-06 22:06:10,0,93,1802
96177,0,2024-08-06 22:07:10,0,92,1802
96178,0,2024-08-06 22:08:10,0,112,1802
96179,0,2024-08-06 22:09:10,0,92,1802
96180,0,2024-08-06 22:10:09,0,106,1801
96181,0,2024-08-06 22:11:09,0,94,1804
96182,0,2024-08-06 22:12:09,0,105,1802
96183,0,2024-08-06 22:13:10,8,105,1801
96184,0,2024-08-06 22:14:10,0,103,1804
96185,0,2024-08-06 22:15:10,0,101,1801
96186,0,2024-08-06 22:16:09,0,106,1802
96187,0,2024-08-06 22:17:10,0,98,1802
96188,0,2024-08-06 22:18:10,0,94,1803
96189,0,2024-08-06 22:19:10,0,96,1803
96190,0,2024-08-06 22:20:10,0,92,1804
96191,0,2024-08-06 22:21:10,0,93,1803
96192,0,2024-08-06 22:22:10,0,96,1800
96193,0,2024-08-06 22:23:10,8,94,1800
96194,0,2024-08-06 22:24:09,0,93,1802
96195,0,2024-08-06 22:25:10,0,94,1804
96196,0,2024-08-06 22:26:10,0,93,1803
96197,0,2024-08-06 22:27:10,0,94,1804
96198,0,2024-08-06 22:28:10,0,96,1803
96199,0,2024-08-06 22:29:10,0,94,1802
96200,0,2024-08-06 22:30:09,0,99,1804
96201,0,2024-08-06 22:31:10,0,98,1800
96202,0,2024-08-06 22:32:10,8,98,1800
96203,0,2024-08-06 22:33:09,0,100,1803
96204,0,2024-08-06 22:34:10,0,96,1802
96205,0,2024-08-06 22:35:10,0,97,1803
96206,0,2024-08-06 22:36:09,0,98,1804
96207,0,2024-08-06 22:37:10,0,97,1802
96208,0,2024-08-06 22:38:10,0,90,1806
96209,0,2024-08-06 22:39:10,0,105,1802
96210,0,2024-08-06 22:40:10,0,95,1803
96211,0,2024-08-06 22:41:09,0,94,1800
96212,0,2024-08-06 22:42:10,0,109,1800
96213,0,2024-08-06 22:43:10,0,101,1802
96214,0,2024-08-06 22:44:10,0,98,1803
96215,0,2024-08-06 22:45:10,0,100,1805
96216,0,2024-08-06 22:46:10,0,106,1803
96217,0,2024-08-06 22:47:10,0,112,1801
96218,0,2024-08-06 22:48:09,0,108,1801
96219,0,2024-08-06 22:49:10,0,108,1801
96220,0,2024-08-06 22:50:10,0,106,1801
96221,0,2024-08-06 22:51:10,0,104,1800
96222,0,2024-08-06 22:52:10,8,105,1802
96223,0,2024-08-06 22:53:10,0,104,1805
96224,0,2024-08-06 22:54:10,0,107,1803
96225,0,2024-08-06 22:55:09,0,116,1803
96226,0,2024-08-06 22:56:10,0,92,1801
96227,0,2024-08-06 22:57:09,0,102,1800
96228,0,2024-08-06 22:58:10,0,110,1798
96229,0,2024-08-06 22:59:09,0,101,1800
96230,0,2024-08-06 23:00:10,0,99,1800
96231,0,2024-08-06 23:01:10,8,110,1800
96232,0,2024-08-06 23:02:10,0,96,1801
96233,0,2024-08-06 23:03:10,0,117,1799
96234,0,2024-08-06 23:04:10,0,105,1801
96235,0,2024-08-06 23:05:10,0,103,1801
96236,0,2024-08-06 23:06:10,0,110,1802
96237,0,2024-08-06 23:07:10,0,112,1799
96238,0,2024-08-06 23:08:10,0,123,1798
96239,0,2024-08-06 23:09:10,0,133,1800
96240,0,2024-08-06 23:10:10,0,105,1802
96241,0,2024-08-06 23:11:10,0,108,1800
96242,0,2024-08-06 23:12:10,8,93,1803
96243,0,2024-08-06 23:13:10,0,100,1802
96244,0,2024-08-06 23:14:10,0,94,1802
96245,0,2024-08-06 23:15:10,0,80,1807
96246,0,2024-08-06 23:16:10,0,82,1803
96247,0,2024-08-06 23:17:10,0,101,1802
96248,0,2024-08-06 23:18:09,0,93,1805
96249,0,2024-08-06 23:19:10,0,84,1802
96250,0,2024-08-06 23:20:10,0,91,1800
96251,0,2024-08-06 23:21:10,8,82,1804
96252,0,2024-08-06 23:22:10,0,89,1804
96253,0,2024-08-06 23:23:10,0,89,1805
96254,0,2024-08-06 23:24:10,0,105,1802
96255,0,2024-08-06 23:25:10,0,94,1802
96256,0,2024-08-06 23:26:09,0,119,1797
96257,0,2024-08-06 23:27:10,0,104,1802
96258,0,2024-08-06 23:28:09,0,98,1800
96259,0,2024-08-06 23:29:10,0,102,1802
96260,0,2024-08-06 23:30:10,0,110,1800
96261,0,2024-08-06 23:31:09,8,102,1804
96262,0,2024-08-06 23:32:09,0,106,1802
96263,0,2024-08-06 23:33:09,8,124,1800
96264,0,2024-08-06 23:34:10,0,110,1802
96265,0,2024-08-06 23:35:10,0,147,1793
96266,0,2024-08-06 23:36:10,0,107,1803
96267,0,2024-08-06 23:37:09,0,108,1804
96268,0,2024-08-06 23:38:09,0,127,1800
96269,0,2024-08-06 23:39:10,0,150,1802
96270,0,2024-08-06 23:40:10,0,111,1802
96271,0,2024-08-06 23:41:10,0,116,1804
96272,0,2024-08-06 23:42:10,0,104,1803
96273,0,2024-08-06 23:43:10,0,105,1802
96274,0,2024-08-06 23:44:10,0,108,1804
96275,0,2024-08-06 23:45:10,0,87,1804
96276,0,2024-08-06 23:46:10,0,96,1803
96277,0,2024-08-06 23:47:10,0,97,1803
96278,0,2024-08-06 23:48:10,0,90,1808
96279,0,2024-08-06 23:49:10,0,109,1806
96280,0,2024-08-06 23:50:10,0,106,1804
96281,0,2024-08-06 23:51:10,8,108,1802
96282,0,2024-08-06 23:52:10,0,103,1806
96283,0,2024-08-06 23:53:10,0,96,1804
96284,0,2024-08-06 23:54:09,0,103,1804
96285,0,2024-08-06 23:55:10,0,102,1802
96286,0,2024-08-06 23:56:10,0,100,1802
96287,0,2024-08-06 23:57:10,0,100,1800
96288,0,2024-08-06 23:58:10,0,98,1805
96289,0,2024-08-06 23:59:10,0,98,1803
96290,0,2024-08-07 00:00:09,0,101,1805
96291,0,2024-08-07 00:01:10,0,102,1802
96292,0,2024-08-07 00:02:10,0,97,1803
96293,0,2024-08-07 00:03:10,0,96,1803
96294,0,2024-08-07 00:04:10,0,98,1806
96295,0,2024-08-07 00:05:10,0,98,1803
96296,0,2024-08-07 00:06:10,0,97,1800
96297,0,2024-08-07 00:07:10,0,98,1804
96298,0,2024-08-07 00:08:10,0,97,1804
96299,0,2024-08-07 00:09:09,0,100,1803
96300,0,2024-08-07 00:10:10,0,100,1803
96301,0,2024-08-07 00:11:09,8,95,1803
96302,0,2024-08-07 00:12:09,0,99,1806
96303,0,2024-08-07 00:13:10,0,99,1805
96304,0,2024-08-07 00:14:10,0,93,1802
96305,0,2024-08-07 00:15:10,0,96,1805
96306,0,2024-08-07 00:16:10,0,92,1803
96307,0,2024-08-07 00:17:10,0,91,1800
96308,0,2024-08-07 00:18:10,0,95,1803
96309,0,2024-08-07 00:19:10,0,93,1803
96310,0,2024-08-07 00:20:10,0,93,1803
96311,0,2024-08-07 00:21:10,0,96,1803
96312,0,2024-08-07 00:22:09,0,95,1802
96313,0,2024-08-07 00:23:10,0,100,1803
96314,0,2024-08-07 00:24:10,0,98,1802
96315,0,2024-08-07 00:25:10,0,102,1802
96316,0,2024-08-07 00:26:10,0,100,1803
96317,0,2024-08-07 00:27:10,0,100,1802
96318,0,2024-08-07 00:28:10,0,101,1802
96319,0,2024-08-07 00:29:09,0,100,1802
96320,0,2024-08-07 00:30:10,0,101,1802
96321,0,2024-08-07 00:31:10,8,98,1802
96322,0,2024-08-07 00:32:10,0,99,1804
96323,0,2024-08-07 00:33:09,0,97,1806
96324,0,2024-08-07 00:34:10,0,99,1802
96325,0,2024-08-07 00:35:09,0,100,1805
96326,0,2024-08-07 00:36:09,0,100,1800
96327,0,2024-08-07 00:37:10,0,100,1802
96328,0,2024-08-07 00:38:10,0,99,1804
96329,0,2024-08-07 00:39:10,0,98,1803
96330,0,2024-08-07 00:40:10,8,98,1803
96331,0,2024-08-07 00:41:10,0,98,1805
96332,0,2024-08-07 00:42:09,0,99,1803
96333,0,2024-08-07 00:43:10,0,99,1802
96334,0,2024-08-07 00:44:10,0,104,1802
96335,0,2024-08-07 00:45:10,0,101,1802
96336,0,2024-08-07 00:46:10,0,103,1803
96337,0,2024-08-07 00:47:10,0,104,1803
96338,0,2024-08-07 00:48:10,0,100,1803
96339,0,2024-08-07 00:49:10,8,102,1804
96340,0,2024-08-07 00:50:09,8,105,1804
96341,0,2024-08-07 00:51:10,0,103,1801
96342,0,2024-08-07 00:52:10,0,102,1802
96343,0,2024-08-07 00:53:10,0,100,1803
96344,0,2024-08-07 00:54:10,0,98,1805
96345,0,2024-08-07 00:55:10,0,102,1802
96346,0,2024-08-07 00:56:10,0,104,1802
96347,0,2024-08-07 00:57:10,0,103,1802
96348,0,2024-08-07 00:58:10,0,105,1802
96349,0,2024-08-07 00:59:10,0,100,1802
96350,0,2024-08-07 01:00:10,0,100,1802
96351,0,2024-08-07 01:01:09,0,103,1803
96352,0,2024-08-07 01:02:10,0,100,1802
96353,0,2024-08-07 01:03:10,0,105,1805
96354,0,2024-08-07 01:04:10,0,103,1802
96355,0,2024-08-07 01:05:10,0,104,1802
96356,0,2024-08-07 01:06:10,0,100,1800
96357,0,2024-08-07 01:07:10,0,98,1802
96358,0,2024-08-07 01:08:09,8,97,1806
96359,0,2024-08-07 01:09:09,8,95,1805
96360,0,2024-08-07 01:10:10,0,92,1802
96361,0,2024-08-07 01:11:09,0,96,1803
96362,0,2024-08-07 01:12:09,0,95,1806
96363,0,2024-08-07 01:13:10,0,94,1805
96364,0,2024-08-07 01:14:10,0,95,1806
96365,0,2024-08-07 01:15:10,0,97,1805
96366,0,2024-08-07 01:16:10,0,96,1800
96367,0,2024-08-07 01:17:10,0,96,1806
96368,0,2024-08-07 01:18:10,0,98,1802
96369,0,2024-08-07 01:19:10,0,98,1803
96370,0,2024-08-07 01:20:10,0,101,1804
96371,0,2024-08-07 01:21:10,0,100,1802
96372,0,2024-08-07 01:22:10,0,100,1804
96373,0,2024-08-07 01:23:10,0,98,1803
96374,0,2024-08-07 01:24:10,0,103,1803
96375,0,2024-08-07 01:25:10,0,100,1802
96376,0,2024-08-07 01:26:10,0,98,1800
96377,0,2024-08-07 01:27:10,8,101,1804
96378,0,2024-08-07 01:28:09,8,96,1802
96379,0,2024-08-07 01:29:10,0,99,1803
96380,0,2024-08-07 01:30:10,0,96,1802
96381,0,2024-08-07 01:31:10,0,98,1803
96382,0,2024-08-07 01:32:10,0,101,1803
96383,0,2024-08-07 01:33:10,0,99,1802
96384,0,2024-08-07 01:34:10,0,96,1805
96385,0,2024-08-07 01:35:09,0,94,1802
96386,0,2024-08-07 01:36:10,0,98,1800
96387,0,2024-08-07 01:37:09,8,95,1802
96388,0,2024-08-07 01:38:10,0,98,1804
96389,0,2024-08-07 01:39:10,0,96,1803
96390,0,2024-08-07 01:40:10,0,95,1804
96391,0,2024-08-07 01:41:10,0,97,1806
96392,0,2024-08-07 01:42:10,0,96,1802
96393,0,2024-08-07 01:43:09,0,96,1804
96394,0,2024-08-07 01:44:10,0,100,1805
96395,0,2024-08-07 01:45:10,0,97,1803
96396,0,2024-08-07 01:46:10,0,97,1803
96397,0,2024-08-07 01:47:09,0,97,1802
96398,0,2024-08-07 01:48:10,0,96,1802
96399,0,2024-08-07 01:49:10,0,95,1802
96400,0,2024-08-07 01:50:10,0,95,1805
96401,0,2024-08-07 01:51:10,0,97,1803
96402,0,2024-08-07 01:52:10,0,99,1802
96403,0,2024-08-07 01:53:10,0,98,1802
96404,0,2024-08-07 01:54:10,0,97,1800
96405,0,2024-08-07 01:55:10,0,101,1805
96406,0,2024-08-07 01:56:09,0,101,1802
96407,0,2024-08-07 01:57:10,8,98,1803
96408,0,2024-08-07 01:58:10,0,96,1805
96409,0,2024-08-07 01:59:10,0,96,1804
96410,0,2024-08-07 02:00:10,0,96,1804
96411,0,2024-08-07 02:01:10,0,94,1802
96412,0,2024-08-07 02:02:10,0,91,1803
96413,0,2024-08-07 02:03:09,0,92,1805
96414,0,2024-08-07 02:04:10,0,90,1800
96415,0,2024-08-07 02:05:10,0,93,1800
96416,0,2024-08-07 02:06:10,0,90,1806
96417,0,2024-08-07 02:07:10,8,92,1805
96418,0,2024-08-07 02:08:10,0,92,1802
96419,0,2024-08-07 02:09:10,0,94,1803
96420,0,2024-08-07 02:10:10,0,91,1804
96421,0,2024-08-07 02:11:10,0,93,1803
96422,0,2024-08-07 02:12:09,0,94,1803
96423,0,2024-08-07 02:13:10,0,97,1802
96424,0,2024-08-07 02:14:10,0,93,1800
96425,0,2024-08-07 02:15:10,0,96,1800
96426,0,2024-08-07 02:16:10,0,93,1802
96427,0,2024-08-07 02:17:10,8,97,1803
96428,0,2024-08-07 02:18:10,0,97,1802
96429,0,2024-08-07 02:19:09,0,96,1804
96430,0,2024-08-07 02:20:10,0,97,1803
96431,0,2024-08-07 02:21:10,0,95,1802
96432,0,2024-08-07 02:22:10,0,93,1801
96433,0,2024-08-07 02:23:10,0,92,1802
96434,0,2024-08-07 02:24:10,0,94,1800
96435,0,2024-08-07 02:25:10,8,93,1806
96436,0,2024-08-07 02:26:10,0,97,1802
96437,0,2024-08-07 02:27:10,0,96,1802
96438,0,2024-08-07 02:28:10,0,95,1802
96439,0,2024-08-07 02:29:10,0,93,1802
96440,0,2024-08-07 02:30:10,0,94,1803
96441,0,2024-08-07 02:31:10,0,96,1805
96442,0,2024-08-07 02:32:10,0,94,1804
96443,0,2024-08-07 02:33:09,0,95,1800
96444,0,2024-08-07 02:34:10,0,93,1800
96445,0,2024-08-07 02:35:10,0,94,1802
96446,0,2024-08-07 02:36:10,8,92,1802
96447,0,2024-08-07 02:37:09,0,97,1802
96448,0,2024-08-07 02:38:09,0,96,1805
96449,0,2024-08-07 02:39:10,0,93,1804
96450,0,2024-08-07 02:40:10,0,97,1802
96451,0,2024-08-07 02:41:10,0,92,1805
96452,0,2024-08-07 02:42:10,0,97,1802
96453,0,2024-08-07 02:43:10,0,92,1803
96454,0,2024-08-07 02:44:10,8,95,1806
96455,0,2024-08-07 02:45:10,0,94,1805
96456,0,2024-08-07 02:46:10,0,94,1802
96457,0,2024-08-07 02:47:10,0,94,1802
96458,0,2024-08-07 02:48:10,0,95,1802
96459,0,2024-08-07 02:49:10,0,95,1802
96460,0,2024-08-07 02:50:09,0,96,1802
96461,0,2024-08-07 02:51:09,0,94,1804
96462,0,2024-08-07 02:52:09,0,90,1800
96463,0,2024-08-07 02:53:10,0,92,1802
96464,0,2024-08-07 02:54:10,8,92,1802
96465,0,2024-08-07 02:55:10,0,92,1802
96466,0,2024-08-07 02:56:10,0,88,1805
96467,0,2024-08-07 02:57:10,0,93,1804
96468,0,2024-08-07 02:58:09,0,88,1803
96469,0,2024-08-07 02:59:09,0,90,1805
96470,0,2024-08-07 03:00:10,0,90,1805
96471,0,2024-08-07 03:01:10,0,93,1802
96472,0,2024-08-07 03:02:10,0,92,1800
96473,0,2024-08-07 03:03:10,0,96,1804
96474,0,2024-08-07 03:04:10,0,95,1803
96475,0,2024-08-07 03:05:10,0,95,1803
96476,0,2024-08-07 03:06:10,0,96,1802
96477,0,2024-08-07 03:07:10,0,96,1805
96478,0,2024-08-07 03:08:10,0,94,1802
96479,0,2024-08-07 03:09:10,0,94,1804
96480,0,2024-08-07 03:10:10,0,96,1804
96481,0,2024-08-07 03:11:10,0,96,1805
96482,0,2024-08-07 03:12:10,0,94,1800
96483,0,2024-08-07 03:13:10,0,95,1800
96484,0,2024-08-07 03:14:10,8,94,1805
96485,0,2024-08-07 03:15:09,0,97,1806
96486,0,2024-08-07 03:16:09,0,96,1805
96487,0,2024-08-07 03:17:10,0,93,1803
96488,0,2024-08-07 03:18:10,0,95,1805
96489,0,2024-08-07 03:19:10,0,96,1803
96490,0,2024-08-07 03:20:10,0,92,1802
96491,0,2024-08-07 03:21:10,0,95,1804
96492,0,2024-08-07 03:22:09,8,94,1803
96493,0,2024-08-07 03:23:10,0,94,1803
96494,0,2024-08-07 03:24:09,0,92,1802
96495,0,2024-08-07 03:25:10,0,96,1803
96496,0,2024-08-07 03:26:10,0,96,1804
96497,0,2024-08-07 03:27:10,0,96,1802
96498,0,2024-08-07 03:28:10,0,94,1804
96499,0,2024-08-07 03:29:10,0,92,1805
96500,0,2024-08-07 03:30:09,0,92,1805
96501,0,2024-08-07 03:31:10,0,90,1800
96502,0,2024-08-07 03:32:09,0,92,1805
96503,0,2024-08-07 03:33:10,0,92,1803
96504,0,2024-08-07 03:34:22,0,92,1803
96505,0,2024-08-07 03:35:09,0,93,1803
96506,0,2024-08-07 03:36:10,0,91,1803
96507,0,2024-08-07 03:37:09,0,87,1802
96508,0,2024-08-07 03:38:10,0,88,1803
96509,0,2024-08-07 03:39:10,0,92,1806
96510,0,2024-08-07 03:40:09,8,86,1800
96511,0,2024-08-07 03:41:10,0,89,1800
96512,0,2024-08-07 03:42:10,0,86,1803
96513,0,2024-08-07 03:43:10,0,88,1804
96514,0,2024-08-07 03:44:10,0,89,1804
96515,0,2024-08-07 03:45:10,0,89,1803
96516,0,2024-08-07 03:46:10,0,90,1803
96517,0,2024-08-07 03:47:10,0,90,1802
96518,0,2024-08-07 03:48:10,0,93,1805
96519,0,2024-08-07 03:49:10,0,94,1802
96520,0,2024-08-07 03:50:10,8,94,1800
96521,0,2024-08-07 03:51:10,0,92,1802
96522,0,2024-08-07 03:52:09,8,88,1803
96523,0,2024-08-07 03:53:10,0,92,1803
96524,0,2024-08-07 03:54:10,0,93,1802
96525,0,2024-08-07 03:55:09,0,94,1805
96526,0,2024-08-07 03:56:10,0,92,1802
96527,0,2024-08-07 03:57:10,0,92,1803
96528,0,2024-08-07 03:58:10,0,93,1803
96529,0,2024-08-07 03:59:10,8,89,1802
96530,0,2024-08-07 04:00:10,0,94,1800
96531,0,2024-08-07 04:01:10,0,89,1805
96532,0,2024-08-07 04:02:09,0,90,1802
96533,0,2024-08-07 04:03:09,0,90,1803
96534,0,2024-08-07 04:04:10,0,92,1803
96535,0,2024-08-07 04:05:10,0,90,1803
96536,0,2024-08-07 04:06:10,0,93,1802
96537,0,2024-08-07 04:07:10,0,91,1802
96538,0,2024-08-07 04:08:10,0,89,1806
96539,0,2024-08-07 04:09:10,8,91,1802
96540,0,2024-08-07 04:10:10,8,95,1800
96541,0,2024-08-07 04:11:10,0,93,1805
96542,0,2024-08-07 04:12:10,0,91,1803
96543,0,2024-08-07 04:13:10,0,92,1803
96544,0,2024-08-07 04:14:10,0,90,1806
96545,0,2024-08-07 04:15:10,0,90,1805
96546,0,2024-08-07 04:16:10,0,93,1803
96547,0,2024-08-07 04:17:09,0,92,1802
96548,0,2024-08-07 04:18:10,0,89,1803
96549,0,2024-08-07 04:19:09,0,91,1804
96550,0,2024-08-07 04:20:10,8,89,1800
96551,0,2024-08-07 04:21:10,8,92,1803
96552,0,2024-08-07 04:22:09,0,93,1806
96553,0,2024-08-07 04:23:10,0,93,1805
96554,0,2024-08-07 04:24:09,0,93,1802
96555,0,2024-08-07 04:25:10,0,90,1804
96556,0,2024-08-07 04:26:10,0,92,1804
96557,0,2024-08-07 04:27:10,0,92,1804
96558,0,2024-08-07 04:28:09,0,91,1803
96559,0,2024-08-07 04:29:10,8,92,1807
