Unnamed: 0,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v,status,action,work_status
78713,6950,6945,6955,36.0,6.0,36.0,36.0,13.0,4,5997,43.0,0.0,2024-07-25 18:23:11,44.0,51.0,False,False,开机工作中
78714,6952,6946,6957,36.0,6.0,36.0,36.0,13.0,5,5995,43.0,0.0,2024-07-25 18:24:11,44.0,43.0,False,False,开机工作中
78715,6951,6945,6957,36.0,6.0,36.0,36.0,13.0,12,5995,43.0,0.0,2024-07-25 18:25:11,43.0,45.0,False,False,开机工作中
78716,6950,6945,6955,62.0,56.0,62.0,62.0,75.0,3,6000,49.0,0.0,2024-07-25 18:26:12,75.0,28.0,小艇入水,由待机进入工作,开机工作中
78717,6951,6945,6957,36.0,6.0,36.0,36.0,13.0,4,5997,43.0,0.0,2024-07-25 18:27:12,44.0,51.0,False,由工作进入待机,开机工作中
78718,6951,6946,6956,36.0,6.0,36.0,36.0,14.0,6,5976,43.0,0.0,2024-07-25 18:28:13,44.0,66.0,False,False,开机工作中
78719,6951,6945,6958,36.0,6.0,35.0,36.0,14.0,12,6024,43.0,0.0,2024-07-25 18:29:13,43.0,66.0,False,False,开机工作中
78720,6944,6938,6949,36.0,6.0,36.0,36.0,13.0,4,5972,43.0,0.0,2024-07-25 18:30:14,44.0,53.0,False,False,开机工作中
78721,6945,6940,6951,36.0,6.0,36.0,36.0,13.0,5,6002,43.0,0.0,2024-07-25 18:31:14,43.0,61.0,False,False,开机工作中
78722,6940,6935,6945,36.0,6.0,36.0,36.0,13.0,4,5968,43.0,0.0,2024-07-25 18:32:15,44.0,44.0,False,False,开机工作中
78723,6947,6941,6953,36.0,6.0,35.0,36.0,14.0,14,6021,43.0,0.0,2024-07-25 18:33:16,43.0,67.0,False,False,开机工作中
78724,6946,6941,6951,36.0,6.0,36.0,36.0,14.0,8,5987,43.0,0.0,2024-07-25 18:34:17,43.0,66.0,False,False,开机工作中
78725,6945,6939,6951,36.0,6.0,36.0,36.0,13.0,13,6015,43.0,0.0,2024-07-25 18:35:17,43.0,55.0,False,False,开机工作中
78726,6945,6939,6951,36.0,5.0,36.0,36.0,13.0,6,5999,43.0,0.0,2024-07-25 18:36:17,44.0,50.0,False,False,开机工作中
78727,6944,6939,6949,36.0,6.0,36.0,36.0,14.0,8,6005,43.0,0.0,2024-07-25 18:37:18,43.0,69.0,False,False,开机工作中
78728,6945,6940,6951,36.0,6.0,36.0,36.0,14.0,14,6001,43.0,0.0,2024-07-25 18:38:18,43.0,59.0,False,False,开机工作中
78729,6940,6935,6945,36.0,5.0,36.0,36.0,13.0,6,6001,43.0,0.0,2024-07-25 18:39:18,43.0,54.0,False,False,开机工作中
78730,6947,6941,6953,36.0,6.0,36.0,36.0,14.0,13,5977,43.0,0.0,2024-07-25 18:40:19,43.0,54.0,False,False,开机工作中
78731,6944,6937,6950,36.0,6.0,36.0,36.0,13.0,14,6011,43.0,0.0,2024-07-25 18:41:19,43.0,51.0,False,False,开机工作中
78732,6955,6949,6961,36.0,5.0,36.0,36.0,13.0,14,6011,43.0,0.0,2024-07-25 18:42:20,44.0,45.0,False,False,开机工作中
78733,6965,6959,6971,36.0,6.0,36.0,36.0,13.0,5,6008,43.0,0.0,2024-07-25 18:43:20,44.0,19.0,False,False,开机工作中
78734,6966,6960,6972,36.0,6.0,36.0,36.0,13.0,9,6008,43.0,0.0,2024-07-25 18:44:21,44.0,32.0,False,False,开机工作中
78735,6964,6957,6970,62.0,55.0,62.0,62.0,73.0,12,6013,51.0,0.0,2024-07-25 18:45:21,75.0,26.0,False,由待机进入工作,开机工作中
78736,6966,6960,6972,37.0,10.0,37.0,37.0,29.0,4,6011,43.0,0.0,2024-07-25 18:46:22,44.0,23.0,False,False,开机工作中
78737,6965,6959,6971,77.0,77.0,78.0,77.0,82.0,12,6003,53.0,0.0,2024-07-25 18:47:22,94.0,30.0,False,False,开机工作中
78738,6962,6955,6968,58.0,50.0,59.0,59.0,71.0,13,6011,50.0,0.0,2024-07-25 18:48:23,71.0,38.0,小艇落座,False,开机工作中
78739,6965,6959,6972,0.0,0.0,0.0,0.0,100.0,5,6003,0.0,0.0,2024-07-25 18:49:23,0.0,0.0,折臂吊车关机,由工作进入待机,开机工作中
78740,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,7,6002,0.0,0.0,2024-07-25 18:50:24,0.0,0.0,False,False,未工作
78741,6965,6959,6971,0.0,0.0,0.0,0.0,100.0,12,6007,0.0,0.0,2024-07-25 18:51:24,0.0,0.0,False,False,未工作
78742,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,5,6007,0.0,0.0,2024-07-25 18:52:25,0.0,0.0,False,False,未工作
78743,6972,6966,6977,0.0,0.0,0.0,0.0,100.0,6,6008,0.0,0.0,2024-07-25 18:53:25,0.0,0.0,False,False,未工作
78744,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,11,6006,0.0,0.0,2024-07-25 18:54:26,0.0,0.0,False,False,未工作
78745,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,8,6007,0.0,0.0,2024-07-25 18:55:26,0.0,0.0,False,False,未工作
78746,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,12,6007,0.0,0.0,2024-07-25 18:56:26,0.0,0.0,False,False,未工作
78747,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,5,6007,0.0,0.0,2024-07-25 18:57:27,0.0,0.0,False,False,未工作
78748,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,14,6009,0.0,0.0,2024-07-25 18:58:27,0.0,0.0,False,False,未工作
78749,6969,6963,6975,18.0,3.0,18.0,18.0,14.0,14,6008,21.0,0.0,2024-07-25 19:00:27,22.0,6.0,折臂吊车开机,False,开机工作中
78750,6969,6963,6975,18.0,3.0,18.0,18.0,14.0,5,6009,21.0,0.0,2024-07-25 19:01:27,22.0,6.0,False,False,开机工作中
78751,6970,6964,6977,18.0,3.0,18.0,18.0,14.0,5,6009,22.0,0.0,2024-07-25 19:02:28,22.0,5.0,False,False,开机工作中
78752,6970,6964,6976,18.0,3.0,18.0,18.0,14.0,5,6009,21.0,0.0,2024-07-25 19:03:28,22.0,12.0,False,False,开机工作中
78753,6970,6964,6977,18.0,3.0,18.0,18.0,14.0,6,5992,22.0,0.0,2024-07-25 19:04:28,22.0,14.0,False,False,开机工作中
78754,6967,6961,6973,18.0,3.0,18.0,18.0,14.0,8,5979,22.0,0.0,2024-07-25 19:05:29,22.0,18.0,False,False,开机工作中
78755,6966,6960,6971,18.0,3.0,18.0,18.0,14.0,14,5976,22.0,0.0,2024-07-25 19:06:29,22.0,35.0,False,False,开机工作中
78756,6967,6961,6972,18.0,3.0,18.0,18.0,14.0,13,5991,22.0,0.0,2024-07-25 19:07:30,22.0,45.0,False,False,开机工作中
78757,6964,6958,6970,18.0,3.0,18.0,18.0,13.0,4,5990,22.0,0.0,2024-07-25 19:08:30,22.0,7.0,False,False,开机工作中
78758,6962,6956,6968,18.0,3.0,18.0,18.0,14.0,7,5984,22.0,0.0,2024-07-25 19:09:31,22.0,8.0,False,False,开机工作中
78759,6964,6958,6971,18.0,3.0,18.0,18.0,14.0,8,5994,21.0,0.0,2024-07-25 19:10:31,22.0,9.0,False,False,开机工作中
78760,6963,6957,6969,18.0,3.0,18.0,18.0,13.0,12,5995,22.0,0.0,2024-07-25 19:11:32,22.0,5.0,False,False,开机工作中
78761,6961,6956,6966,18.0,3.0,18.0,18.0,14.0,13,5978,22.0,0.0,2024-07-25 19:12:32,22.0,50.0,False,False,开机工作中
78762,6963,6958,6968,18.0,3.0,18.0,18.0,14.0,11,5982,22.0,0.0,2024-07-25 19:13:33,22.0,54.0,False,False,开机工作中
78763,6962,6957,6967,18.0,3.0,18.0,18.0,14.0,6,6002,21.0,0.0,2024-07-25 19:14:33,22.0,18.0,False,False,开机工作中
78764,6967,6961,6973,18.0,3.0,18.0,18.0,14.0,11,5996,21.0,0.0,2024-07-25 19:15:34,22.0,24.0,False,False,开机工作中
78765,6964,6958,6970,18.0,3.0,18.0,18.0,14.0,14,5997,21.0,0.0,2024-07-25 19:16:34,22.0,16.0,False,False,开机工作中
78766,6964,6959,6969,18.0,3.0,18.0,18.0,14.0,4,6003,21.0,0.0,2024-07-25 19:17:35,22.0,41.0,False,False,开机工作中
78767,6965,6959,6970,18.0,3.0,18.0,18.0,14.0,13,5995,22.0,0.0,2024-07-25 19:18:35,22.0,27.0,False,False,开机工作中
78768,6963,6957,6968,18.0,3.0,18.0,18.0,14.0,13,5999,21.0,0.0,2024-07-25 19:19:36,22.0,42.0,False,False,开机工作中
78769,6964,6959,6970,18.0,3.0,18.0,18.0,14.0,11,6000,21.0,0.0,2024-07-25 19:20:36,22.0,44.0,False,False,开机工作中
78770,6968,6963,6973,18.0,3.0,18.0,18.0,14.0,3,6014,21.0,0.0,2024-07-25 19:21:37,22.0,35.0,False,False,开机工作中
78771,6971,6966,6977,18.0,3.0,18.0,18.0,14.0,5,6026,21.0,0.0,2024-07-25 19:22:37,22.0,22.0,False,False,开机工作中
78772,6969,6964,6975,18.0,3.0,18.0,18.0,14.0,13,6010,21.0,0.0,2024-07-25 19:23:38,22.0,39.0,False,False,开机工作中
78773,6969,6964,6974,18.0,3.0,18.0,18.0,14.0,9,6004,21.0,0.0,2024-07-25 19:24:38,22.0,58.0,False,False,开机工作中
78774,6960,6954,6967,18.0,3.0,18.0,18.0,14.0,15,6015,21.0,0.0,2024-07-25 19:25:39,22.0,9.0,False,False,开机工作中
78775,6958,6952,6963,18.0,3.0,18.0,18.0,14.0,4,6012,21.0,0.0,2024-07-25 19:26:39,22.0,10.0,False,False,开机工作中
78776,6960,6953,6966,18.0,3.0,18.0,18.0,14.0,16,5976,22.0,0.0,2024-07-25 19:27:40,22.0,3.0,False,False,开机工作中
78777,6959,6952,6966,18.0,3.0,18.0,18.0,14.0,16,6007,21.0,0.0,2024-07-25 19:28:40,22.0,9.0,False,False,开机工作中
78778,6961,6954,6967,18.0,3.0,18.0,18.0,14.0,13,6004,21.0,0.0,2024-07-25 19:29:41,22.0,4.0,False,False,开机工作中
78779,6960,6953,6966,18.0,3.0,18.0,18.0,13.0,10,6011,21.0,0.0,2024-07-25 19:30:41,22.0,12.0,False,False,开机工作中
78780,6961,6954,6967,18.0,3.0,18.0,18.0,14.0,8,6009,21.0,0.0,2024-07-25 19:31:42,22.0,8.0,False,False,开机工作中
78781,6959,6953,6966,18.0,3.0,18.0,18.0,14.0,9,6009,21.0,0.0,2024-07-25 19:32:42,22.0,14.0,False,False,开机工作中
78782,6961,6955,6967,18.0,6.0,18.0,18.0,29.0,8,6007,21.0,0.0,2024-07-25 19:33:43,22.0,9.0,False,False,开机工作中
78783,6962,6956,6968,18.0,3.0,18.0,18.0,14.0,15,6005,21.0,0.0,2024-07-25 19:34:44,22.0,24.0,False,False,开机工作中
78784,6959,6953,6965,18.0,3.0,18.0,18.0,14.0,14,6005,21.0,0.0,2024-07-25 19:35:44,22.0,29.0,False,False,开机工作中
78785,6962,6957,6968,18.0,3.0,18.0,18.0,14.0,9,6008,21.0,0.0,2024-07-25 19:36:45,22.0,29.0,False,False,开机工作中
78786,6961,6954,6967,18.0,3.0,18.0,18.0,14.0,13,6004,21.0,0.0,2024-07-25 19:37:46,22.0,3.0,False,False,开机工作中
78787,6963,6957,6970,18.0,3.0,18.0,18.0,14.0,15,6005,21.0,0.0,2024-07-25 19:38:46,22.0,19.0,False,False,开机工作中
78788,6962,6956,6967,18.0,3.0,18.0,18.0,14.0,5,6005,21.0,0.0,2024-07-25 19:39:47,22.0,15.0,False,False,开机工作中
78789,6959,6954,6965,18.0,3.0,18.0,18.0,14.0,8,6005,21.0,0.0,2024-07-25 19:40:47,22.0,19.0,False,False,开机工作中
78790,6960,6954,6966,18.0,3.0,18.0,18.0,14.0,14,6005,21.0,0.0,2024-07-25 19:41:47,22.0,37.0,False,False,开机工作中
78791,6962,6956,6968,18.0,3.0,18.0,18.0,14.0,8,6004,21.0,0.0,2024-07-25 19:42:48,22.0,4.0,False,False,开机工作中
78792,6964,6958,6970,18.0,3.0,18.0,18.0,14.0,14,6003,21.0,0.0,2024-07-25 19:43:48,22.0,37.0,False,False,开机工作中
78793,6961,6955,6967,18.0,3.0,18.0,18.0,14.0,12,6006,21.0,0.0,2024-07-25 19:44:49,22.0,6.0,False,False,开机工作中
78794,6960,6954,6967,18.0,3.0,18.0,18.0,14.0,6,6007,21.0,0.0,2024-07-25 19:45:49,22.0,27.0,False,False,开机工作中
78795,6959,6953,6965,18.0,3.0,18.0,18.0,14.0,6,6005,21.0,0.0,2024-07-25 19:46:49,22.0,25.0,False,False,开机工作中
78796,6963,6956,6969,18.0,3.0,18.0,18.0,14.0,15,6003,21.0,0.0,2024-07-25 19:47:50,22.0,23.0,False,False,开机工作中
78797,6962,6955,6968,18.0,3.0,18.0,18.0,14.0,10,6007,21.0,0.0,2024-07-25 19:48:51,22.0,23.0,False,False,开机工作中
78798,6961,6955,6967,18.0,3.0,18.0,18.0,14.0,12,6005,21.0,0.0,2024-07-25 19:49:51,22.0,32.0,False,False,开机工作中
78799,6962,6955,6968,18.0,3.0,18.0,18.0,14.0,14,6007,21.0,0.0,2024-07-25 19:50:52,22.0,23.0,False,False,开机工作中
78800,6964,6958,6971,18.0,3.0,18.0,18.0,14.0,6,6004,21.0,0.0,2024-07-25 19:51:52,22.0,17.0,False,False,开机工作中
78801,6962,6956,6968,18.0,3.0,18.0,18.0,14.0,5,6004,21.0,0.0,2024-07-25 19:52:52,22.0,17.0,False,False,开机工作中
78802,6961,6955,6968,18.0,3.0,18.0,18.0,14.0,11,6007,21.0,0.0,2024-07-25 19:53:53,22.0,19.0,False,False,开机工作中
78803,6961,6954,6967,18.0,3.0,18.0,18.0,14.0,7,6004,21.0,0.0,2024-07-25 19:54:54,22.0,0.0,False,False,开机工作中
78804,6960,6953,6966,18.0,3.0,18.0,18.0,14.0,12,6005,21.0,0.0,2024-07-25 19:55:54,22.0,25.0,False,False,开机工作中
78805,6961,6955,6967,18.0,3.0,18.0,18.0,14.0,5,6004,21.0,0.0,2024-07-25 19:56:55,22.0,11.0,False,False,开机工作中
78806,6960,6953,6966,18.0,3.0,18.0,18.0,14.0,11,6004,21.0,0.0,2024-07-25 19:57:55,22.0,18.0,False,False,开机工作中
78807,6959,6953,6965,18.0,3.0,18.0,18.0,14.0,5,6005,21.0,0.0,2024-07-25 19:58:56,21.0,19.0,False,False,开机工作中
78808,6959,6953,6965,18.0,3.0,18.0,18.0,14.0,15,6007,21.0,0.0,2024-07-25 20:00:57,22.0,29.0,False,False,开机工作中
78809,6962,6956,6967,18.0,3.0,18.0,18.0,14.0,10,6001,21.0,0.0,2024-07-25 20:01:58,22.0,29.0,False,False,开机工作中
78810,6958,6952,6964,18.0,3.0,18.0,18.0,14.0,6,6007,21.0,0.0,2024-07-25 20:02:58,22.0,28.0,False,False,开机工作中
78811,6962,6955,6968,18.0,3.0,18.0,18.0,14.0,13,6005,21.0,0.0,2024-07-25 20:03:59,22.0,34.0,False,False,开机工作中
78812,6959,6954,6965,18.0,3.0,18.0,18.0,14.0,8,6006,21.0,0.0,2024-07-25 20:04:59,22.0,29.0,False,False,开机工作中
78813,6961,6955,6967,18.0,3.0,18.0,18.0,14.0,12,6001,21.0,0.0,2024-07-25 20:06:00,22.0,40.0,False,False,开机工作中
78814,6962,6956,6968,18.0,3.0,18.0,18.0,14.0,15,6003,21.0,0.0,2024-07-25 20:07:00,22.0,24.0,False,False,开机工作中
78815,6959,6953,6965,18.0,3.0,18.0,18.0,14.0,5,6003,21.0,0.0,2024-07-25 20:08:00,22.0,28.0,False,False,开机工作中
78816,6960,6954,6966,18.0,3.0,18.0,18.0,14.0,5,6001,21.0,0.0,2024-07-25 20:09:01,22.0,21.0,False,False,开机工作中
78817,6960,6954,6966,18.0,3.0,18.0,18.0,14.0,11,6004,21.0,0.0,2024-07-25 20:10:01,22.0,27.0,False,False,开机工作中
78818,6960,6953,6966,18.0,3.0,18.0,18.0,14.0,14,6004,21.0,0.0,2024-07-25 20:11:01,22.0,24.0,False,False,开机工作中
78819,6960,6954,6967,18.0,3.0,18.0,18.0,14.0,15,6005,21.0,0.0,2024-07-25 20:12:02,22.0,36.0,False,False,开机工作中
78820,6960,6954,6966,18.0,3.0,18.0,18.0,13.0,8,5995,21.0,0.0,2024-07-25 20:13:03,22.0,25.0,False,False,开机工作中
78821,6959,6953,6965,18.0,3.0,18.0,18.0,14.0,7,6004,21.0,0.0,2024-07-25 20:14:03,22.0,12.0,False,False,开机工作中
78822,6961,6955,6967,18.0,3.0,18.0,18.0,14.0,15,6000,21.0,0.0,2024-07-25 20:15:04,22.0,27.0,False,False,开机工作中
78823,6959,6953,6965,18.0,3.0,18.0,18.0,14.0,12,6003,21.0,0.0,2024-07-25 20:16:04,22.0,47.0,False,False,开机工作中
78824,6959,6953,6965,18.0,3.0,18.0,18.0,14.0,9,6004,21.0,0.0,2024-07-25 20:17:05,22.0,25.0,False,False,开机工作中
78825,6962,6957,6968,18.0,3.0,18.0,18.0,14.0,11,6003,21.0,0.0,2024-07-25 20:18:05,22.0,27.0,False,False,开机工作中
78826,6960,6954,6965,18.0,3.0,18.0,18.0,14.0,11,6006,21.0,0.0,2024-07-25 20:19:06,22.0,33.0,False,False,开机工作中
78827,6960,6954,6967,18.0,3.0,18.0,18.0,14.0,14,6001,21.0,0.0,2024-07-25 20:20:06,22.0,37.0,False,False,开机工作中
78828,6961,6955,6967,18.0,3.0,18.0,18.0,14.0,15,6003,21.0,0.0,2024-07-25 20:21:06,22.0,29.0,False,False,开机工作中
78829,6959,6953,6965,18.0,3.0,18.0,18.0,14.0,14,6000,21.0,0.0,2024-07-25 20:22:07,22.0,37.0,False,False,开机工作中
78830,6948,6942,6953,18.0,3.0,18.0,18.0,14.0,4,5997,21.0,0.0,2024-07-25 20:23:07,22.0,31.0,False,False,开机工作中
78831,6961,6955,6967,18.0,3.0,18.0,18.0,14.0,8,6002,21.0,0.0,2024-07-25 20:24:08,22.0,37.0,False,False,开机工作中
78832,6961,6956,6967,18.0,3.0,18.0,18.0,13.0,5,6004,21.0,0.0,2024-07-25 20:25:08,22.0,36.0,False,False,开机工作中
78833,6961,6956,6967,18.0,3.0,18.0,18.0,14.0,7,6003,21.0,0.0,2024-07-25 20:26:08,22.0,38.0,False,False,开机工作中
78834,6962,6955,6968,18.0,3.0,18.0,18.0,14.0,8,6005,21.0,0.0,2024-07-25 20:27:09,22.0,28.0,False,False,开机工作中
78835,6958,6952,6964,18.0,3.0,18.0,18.0,14.0,10,6006,21.0,0.0,2024-07-25 20:28:09,22.0,17.0,False,False,开机工作中
78836,6961,6955,6967,18.0,3.0,18.0,18.0,14.0,13,6003,21.0,0.0,2024-07-25 20:29:10,22.0,24.0,False,False,开机工作中
78837,6960,6955,6966,18.0,3.0,18.0,18.0,14.0,11,6005,21.0,0.0,2024-07-25 20:30:10,22.0,40.0,False,False,开机工作中
78838,6960,6954,6966,18.0,3.0,18.0,18.0,13.0,5,6006,21.0,0.0,2024-07-25 20:31:11,22.0,26.0,False,False,开机工作中
78839,6962,6956,6968,18.0,3.0,18.0,18.0,14.0,8,6006,21.0,0.0,2024-07-25 20:32:11,22.0,22.0,False,False,开机工作中
78840,6960,6953,6967,18.0,3.0,18.0,18.0,14.0,14,6006,21.0,0.0,2024-07-25 20:33:12,22.0,18.0,False,False,开机工作中
78841,6961,6954,6967,18.0,3.0,18.0,18.0,13.0,6,6005,21.0,0.0,2024-07-25 20:34:12,22.0,15.0,False,False,开机工作中
78842,6964,6958,6970,18.0,3.0,18.0,18.0,14.0,8,6002,21.0,0.0,2024-07-25 20:35:12,22.0,17.0,False,False,开机工作中
78843,6957,6951,6964,18.0,3.0,18.0,18.0,14.0,8,6009,21.0,0.0,2024-07-25 20:36:13,22.0,16.0,False,False,开机工作中
78844,6960,6954,6966,18.0,3.0,18.0,18.0,14.0,5,6009,21.0,0.0,2024-07-25 20:37:14,22.0,21.0,False,False,开机工作中
78845,6958,6952,6964,18.0,3.0,18.0,18.0,14.0,15,6009,21.0,0.0,2024-07-25 20:38:14,22.0,28.0,False,False,开机工作中
78846,6962,6956,6969,18.0,3.0,18.0,18.0,14.0,6,6006,21.0,0.0,2024-07-25 20:39:15,22.0,17.0,False,False,开机工作中
78847,6961,6955,6967,18.0,3.0,18.0,18.0,13.0,13,6000,21.0,0.0,2024-07-25 20:40:15,22.0,17.0,False,False,开机工作中
78848,6961,6955,6967,18.0,3.0,18.0,18.0,14.0,5,6005,21.0,0.0,2024-07-25 20:41:15,22.0,26.0,False,False,开机工作中
78849,6956,6950,6962,18.0,3.0,18.0,18.0,14.0,12,6011,21.0,0.0,2024-07-25 20:42:16,22.0,31.0,False,False,开机工作中
78850,6960,6954,6967,18.0,3.0,18.0,18.0,14.0,12,6004,21.0,0.0,2024-07-25 20:43:16,22.0,19.0,False,False,开机工作中
78851,6962,6956,6969,18.0,3.0,18.0,18.0,14.0,5,6002,21.0,0.0,2024-07-25 20:44:17,22.0,6.0,False,False,开机工作中
78852,6958,6952,6964,18.0,3.0,18.0,18.0,14.0,12,6006,21.0,0.0,2024-07-25 20:45:17,22.0,36.0,False,False,开机工作中
78853,6960,6954,6966,18.0,3.0,18.0,18.0,14.0,13,6006,21.0,0.0,2024-07-25 20:46:18,22.0,38.0,False,False,开机工作中
78854,6958,6953,6963,18.0,3.0,18.0,18.0,14.0,5,6008,21.0,0.0,2024-07-25 20:47:18,22.0,34.0,False,False,开机工作中
78855,6960,6954,6966,18.0,3.0,18.0,18.0,14.0,8,6004,21.0,0.0,2024-07-25 20:48:19,22.0,25.0,False,False,开机工作中
78856,6955,6949,6961,18.0,3.0,18.0,18.0,14.0,8,6006,21.0,0.0,2024-07-25 20:49:19,22.0,24.0,False,False,开机工作中
78857,6959,6953,6965,18.0,3.0,18.0,18.0,14.0,14,6008,21.0,0.0,2024-07-25 20:50:20,22.0,29.0,False,False,开机工作中
78858,6960,6954,6966,18.0,3.0,18.0,18.0,14.0,14,6005,21.0,0.0,2024-07-25 20:51:21,22.0,33.0,False,False,开机工作中
78859,6963,6956,6969,18.0,3.0,18.0,18.0,14.0,9,6007,21.0,0.0,2024-07-25 20:52:21,22.0,8.0,False,False,开机工作中
78860,6961,6955,6967,18.0,3.0,18.0,18.0,14.0,13,6005,21.0,0.0,2024-07-25 20:53:21,22.0,40.0,False,False,开机工作中
78861,6959,6953,6965,18.0,3.0,18.0,18.0,14.0,14,6002,21.0,0.0,2024-07-25 20:54:22,22.0,39.0,False,False,开机工作中
78862,6963,6957,6968,18.0,3.0,18.0,18.0,14.0,4,6002,21.0,0.0,2024-07-25 20:55:22,22.0,24.0,False,False,开机工作中
78863,6960,6954,6965,18.0,3.0,18.0,18.0,13.0,8,6003,21.0,0.0,2024-07-25 20:56:23,22.0,23.0,False,False,开机工作中
78864,6961,6955,6966,18.0,3.0,18.0,18.0,14.0,13,6001,21.0,0.0,2024-07-25 20:57:23,22.0,32.0,False,False,开机工作中
78865,6960,6955,6966,18.0,3.0,18.0,18.0,14.0,10,5999,21.0,0.0,2024-07-25 20:58:24,22.0,21.0,False,False,开机工作中
78866,6960,6953,6966,19.0,7.0,19.0,19.0,32.0,9,5999,21.0,0.0,2024-07-25 21:00:25,23.0,21.0,False,False,开机工作中
78867,6958,6951,6964,18.0,6.0,18.0,18.0,29.0,15,6002,21.0,0.0,2024-07-25 21:01:25,22.0,7.0,False,False,开机工作中
78868,6971,6965,6976,18.0,3.0,18.0,18.0,14.0,7,6006,21.0,0.0,2024-07-25 21:02:26,22.0,23.0,False,False,开机工作中
78869,6966,6961,6972,0.0,0.0,0.0,0.0,100.0,4,5982,0.0,0.0,2024-07-25 21:03:26,0.0,0.0,折臂吊车关机,False,开机工作中
78870,6966,6961,6972,0.0,0.0,0.0,0.0,100.0,13,5991,0.0,0.0,2024-07-25 21:04:27,0.0,0.0,False,False,未工作
78871,6961,6957,6966,0.0,0.0,0.0,0.0,100.0,10,5984,0.0,0.0,2024-07-25 21:05:27,0.0,0.0,False,False,未工作
78872,6964,6959,6968,0.0,0.0,0.0,0.0,100.0,3,5986,0.0,0.0,2024-07-25 21:06:27,0.0,0.0,False,False,未工作
78873,6965,6960,6970,0.0,0.0,0.0,0.0,100.0,6,5988,0.0,0.0,2024-07-25 21:07:28,0.0,0.0,False,False,未工作
78874,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,12,5989,0.0,0.0,2024-07-25 21:08:28,0.0,0.0,False,False,未工作
78875,6963,6957,6969,0.0,0.0,0.0,0.0,100.0,13,5994,0.0,0.0,2024-07-25 21:09:28,0.0,0.0,False,False,未工作
78876,6963,6958,6969,0.0,0.0,0.0,0.0,100.0,11,5991,0.0,0.0,2024-07-25 21:10:29,0.0,0.0,False,False,未工作
78877,6965,6960,6970,0.0,0.0,0.0,0.0,100.0,6,5991,0.0,0.0,2024-07-25 21:11:30,0.0,0.0,False,False,未工作
78878,6962,6957,6967,0.0,0.0,0.0,0.0,100.0,10,6004,0.0,0.0,2024-07-25 21:12:30,0.0,0.0,False,False,未工作
78879,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,6,6051,0.0,0.0,2024-07-25 21:13:30,0.0,0.0,False,False,未工作
78880,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,14,6021,0.0,0.0,2024-07-25 21:14:31,0.0,0.0,False,False,未工作
78881,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,7,6034,0.0,0.0,2024-07-25 21:15:31,0.0,0.0,False,False,未工作
78882,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,12,6019,0.0,0.0,2024-07-25 21:16:31,0.0,0.0,False,False,未工作
78883,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,15,6011,0.0,0.0,2024-07-25 21:17:31,0.0,0.0,False,False,未工作
78884,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,7,6010,0.0,0.0,2024-07-25 21:18:31,0.0,0.0,False,False,未工作
78885,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,9,6010,0.0,0.0,2024-07-25 21:19:31,0.0,0.0,False,False,未工作
78886,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,15,6011,0.0,0.0,2024-07-25 21:20:31,0.0,0.0,False,False,未工作
78887,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,10,6011,0.0,0.0,2024-07-25 21:21:31,0.0,0.0,False,False,未工作
78888,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,6,6010,0.0,0.0,2024-07-25 21:22:31,0.0,0.0,False,False,未工作
78889,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,5,6010,0.0,0.0,2024-07-25 21:23:31,0.0,0.0,False,False,未工作
78890,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,3,6010,0.0,0.0,2024-07-25 21:24:31,0.0,0.0,False,False,未工作
78891,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,4,6011,0.0,0.0,2024-07-25 21:25:31,0.0,0.0,False,False,未工作
78892,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,15,6010,0.0,0.0,2024-07-25 21:26:33,0.0,0.0,False,False,未工作
78893,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,14,6010,0.0,0.0,2024-07-25 21:27:33,0.0,0.0,False,False,未工作
78894,6971,6966,6977,0.0,0.0,0.0,0.0,100.0,6,6010,0.0,0.0,2024-07-25 21:28:33,0.0,0.0,False,False,未工作
