index,1-2-1_v,1-2-0_v,1-2-3_v,1-2-2_v,1-2-5_v,1-2-4_v,1-2-13_v,1-2-7_v,1-2-6_v,1-2-9_v,1-2-8_v,1-2-10_v,1-2-12_v,1-2-11_v,csvTime
51092,6970,6972,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 04:15:23
51093,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,0,2024-07-03 04:16:23
51094,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,6,2024-07-03 04:17:23
51095,6970,6973,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,8,2024-07-03 04:18:23
51096,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,8,2024-07-03 04:19:23
51097,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 04:20:23
51098,6970,6971,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 04:21:23
51099,6970,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 04:22:23
51100,6970,6971,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 04:23:25
51101,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 04:24:24
51102,6968,6970,0.0,6966,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 04:25:25
51103,6969,6972,0.0,6966,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,6,2024-07-03 04:26:25
51104,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 04:27:25
51105,6971,6974,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,5,2024-07-03 04:28:25
51106,6969,6971,0.0,6966,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,7,2024-07-03 04:29:25
51107,6969,6971,0.0,6966,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 04:30:25
51108,6968,6970,0.0,6965,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,9,2024-07-03 04:31:25
51109,6969,6971,0.0,6966,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,9,2024-07-03 04:32:25
51110,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,3,2024-07-03 04:33:25
51111,6970,6972,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 04:34:24
51112,6971,6974,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,0,2024-07-03 04:35:24
51113,6971,6974,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,7,2024-07-03 04:36:24
51114,6970,6973,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,9,2024-07-03 04:37:24
51115,6970,6973,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,9,2024-07-03 04:38:24
51116,6970,6973,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,7,2024-07-03 04:39:24
51117,6969,6972,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 04:40:24
51118,6970,6973,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,10,2024-07-03 04:41:24
51119,6970,6973,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 04:42:24
51120,6970,6973,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,7,2024-07-03 04:43:24
51121,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 04:44:24
51122,6970,6973,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 04:45:24
51123,6968,6971,0.0,6965,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,8,2024-07-03 04:46:24
51124,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 04:47:26
51125,6970,6973,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,7,2024-07-03 04:48:25
51126,6970,6973,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 04:49:25
51127,6969,6972,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,2,2024-07-03 04:50:25
51128,6969,6972,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,8,2024-07-03 04:51:25
51129,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 04:52:25
51130,6969,6972,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,9,2024-07-03 04:53:25
51131,6968,6971,0.0,6966,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,2,2024-07-03 04:54:26
51132,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 04:55:26
51133,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,2,2024-07-03 04:56:26
51134,6970,6973,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 04:57:26
51135,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 04:58:25
51136,6970,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 05:00:25
51137,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,9,2024-07-03 05:01:25
51138,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,6,2024-07-03 05:02:25
51139,6973,6975,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,5,2024-07-03 05:03:25
51140,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,6,2024-07-03 05:04:25
51141,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 05:05:25
51142,6970,6972,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:06:25
51143,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 05:07:25
51144,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 05:08:27
51145,6972,6974,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:09:27
51146,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,7,2024-07-03 05:10:27
51147,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,4,2024-07-03 05:11:27
51148,6970,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 05:12:27
51149,6969,6971,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:13:27
51150,6970,6973,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,0,2024-07-03 05:14:27
51151,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:15:27
51152,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,6,2024-07-03 05:16:27
51153,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,3,2024-07-03 05:17:27
51154,6971,6974,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,5,2024-07-03 05:18:29
51155,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:19:29
51156,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,3,2024-07-03 05:20:29
51157,6971,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,2,2024-07-03 05:21:29
51158,6972,6974,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 05:22:29
51159,6971,6974,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,3,2024-07-03 05:23:29
51160,6971,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:24:29
51161,6972,6974,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,3,2024-07-03 05:25:28
51162,6970,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:26:28
51163,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,4,2024-07-03 05:27:29
51164,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,5,2024-07-03 05:28:28
51165,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,8,2024-07-03 05:29:28
51166,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 05:30:28
51167,6970,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:31:28
51168,6972,6974,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,0,2024-07-03 05:32:28
51169,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,4,2024-07-03 05:33:28
51170,6972,6974,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,6,2024-07-03 05:34:28
51171,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:35:29
51172,6975,6976,0.0,6973,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,0,2024-07-03 05:36:29
51173,6974,6975,0.0,6973,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,0,2024-07-03 05:37:28
51174,6973,6975,0.0,6972,0,0.0,0.0,1.0,2.0,100.0,2.0,6007,0,7,2024-07-03 05:38:28
51175,6973,6975,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,5,2024-07-03 05:39:28
51176,6972,6973,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,2,2024-07-03 05:40:28
51177,6974,6976,0.0,6973,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,6,2024-07-03 05:41:28
51178,6973,6974,0.0,6972,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,2,2024-07-03 05:42:28
51179,6973,6974,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,3,2024-07-03 05:43:28
51180,6974,6975,0.0,6973,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,3,2024-07-03 05:44:28
51181,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 05:45:28
51182,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 05:46:28
51183,6969,6971,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,2,2024-07-03 05:47:28
51184,6971,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,0,2024-07-03 05:48:28
51185,6969,6971,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,2,2024-07-03 05:49:30
51186,6969,6970,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:50:30
51187,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:51:29
51188,6969,6972,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,6,2024-07-03 05:52:29
51189,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,6,2024-07-03 05:53:30
51190,6970,6971,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:54:29
51191,6971,6973,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,4,2024-07-03 05:55:29
51192,6968,6971,0.0,6966,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:56:29
51193,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,6,2024-07-03 05:57:29
51194,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 05:58:31
51195,6969,6972,0.0,6966,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,8,2024-07-03 06:00:30
51196,6971,6974,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,5,2024-07-03 06:01:31
51197,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 06:02:31
51198,6970,6973,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,8,2024-07-03 06:03:31
51199,6969,6972,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 06:04:31
51200,6970,6973,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,8,2024-07-03 06:05:31
51201,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 06:06:31
51202,6972,6974,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 06:07:31
51203,6971,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 06:08:31
51204,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,5,2024-07-03 06:09:31
51205,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,7,2024-07-03 06:10:33
51206,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 06:11:33
51207,6969,6971,0.0,6967,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 06:12:33
51208,6974,6976,0.0,6972,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,7,2024-07-03 06:13:33
51209,6973,6975,0.0,6972,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,5,2024-07-03 06:14:33
51210,6974,6976,0.0,6973,0,0.0,0.0,1.0,2.0,100.0,2.0,6007,0,3,2024-07-03 06:15:32
51211,6974,6975,0.0,6973,0,0.0,0.0,1.0,2.0,100.0,2.0,6007,0,2,2024-07-03 06:16:33
51212,6973,6975,0.0,6972,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,6,2024-07-03 06:17:33
51213,6976,6976,0.0,6975,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,4,2024-07-03 06:18:33
51214,6973,6974,0.0,6972,0,0.0,0.0,1.0,2.0,100.0,2.0,6007,0,4,2024-07-03 06:19:32
51215,6975,6976,0.0,6974,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,5,2024-07-03 06:20:32
51216,6974,6975,0.0,6974,0,0.0,0.0,1.0,2.0,100.0,2.0,6007,0,3,2024-07-03 06:21:32
51217,6971,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,3,2024-07-03 06:22:32
51218,6970,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 06:23:34
51219,6972,6973,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,5,2024-07-03 06:24:33
51220,6972,6973,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 06:25:33
51221,6972,6973,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 06:26:33
51222,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 06:27:33
51223,6971,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,5,2024-07-03 06:28:33
51224,6970,6971,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 06:29:33
51225,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,2,2024-07-03 06:30:33
51226,6971,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,6,2024-07-03 06:31:33
51227,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,6,2024-07-03 06:32:33
51228,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 06:33:35
51229,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 06:34:34
51230,6972,6974,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,3,2024-07-03 06:35:34
51231,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 06:36:34
51232,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 06:37:34
51233,6971,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,6,2024-07-03 06:38:34
51234,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,5,2024-07-03 06:39:34
51235,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 06:40:36
51236,6973,6975,0.0,6972,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 06:41:36
51237,6973,6975,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,2,2024-07-03 06:42:36
51238,6972,6973,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 06:43:36
51239,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,5,2024-07-03 06:44:36
51240,6970,6971,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,5,2024-07-03 06:45:38
51241,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,3,2024-07-03 06:46:38
51242,6970,6971,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,3,2024-07-03 06:47:38
51243,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 06:48:38
51244,6970,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,6,2024-07-03 06:49:38
51245,6971,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 06:50:37
51246,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,6,2024-07-03 06:51:37
51247,6972,6974,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,6,2024-07-03 06:52:38
51248,6975,6976,0.0,6974,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,0,2024-07-03 06:53:37
51249,6975,6976,0.0,6975,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,3,2024-07-03 06:54:37
51250,6974,6975,0.0,6972,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,6,2024-07-03 06:55:37
51251,6975,6975,0.0,6974,0,0.0,0.0,1.0,2.0,100.0,2.0,6006,0,2,2024-07-03 06:56:37
51252,6975,6976,0.0,6974,0,0.0,0.0,1.0,2.0,100.0,2.0,6007,0,3,2024-07-03 06:57:37
51253,6975,6976,0.0,6974,0,0.0,0.0,1.0,2.0,100.0,2.0,6007,0,3,2024-07-03 06:58:37
51254,6976,6977,0.0,6975,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,2,2024-07-03 07:00:39
51255,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 07:01:39
51256,6972,6974,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,2,2024-07-03 07:02:39
51257,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,6,2024-07-03 07:03:39
51258,6972,6974,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,2,2024-07-03 07:04:39
51259,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 07:05:39
51260,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 07:06:38
51261,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,7,2024-07-03 07:07:38
51262,6972,6974,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,3,2024-07-03 07:08:38
51263,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6001,0,2,2024-07-03 07:09:39
51264,6970,6971,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6001,0,3,2024-07-03 07:10:39
51265,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,7,2024-07-03 07:11:39
51266,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,4,2024-07-03 07:12:39
51267,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,6,2024-07-03 07:13:38
51268,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,4,2024-07-03 07:14:38
51269,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 07:15:38
51270,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,5,2024-07-03 07:16:38
51271,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6001,0,0,2024-07-03 07:17:38
51272,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6001,0,0,2024-07-03 07:18:38
51273,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6000,0,4,2024-07-03 07:19:38
51274,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,4,2024-07-03 07:20:38
51275,6971,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6001,0,0,2024-07-03 07:21:38
51276,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,0,2024-07-03 07:22:38
51277,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6001,0,2,2024-07-03 07:23:38
51278,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,8,2024-07-03 07:24:38
51279,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,0,2024-07-03 07:25:38
51280,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6001,0,8,2024-07-03 07:26:38
51281,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6000,0,0,2024-07-03 07:27:38
51282,6970,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6000,0,2,2024-07-03 07:28:38
51283,6970,6971,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6001,0,0,2024-07-03 07:29:38
51284,6970,6972,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,0,2024-07-03 07:30:38
51285,6971,6973,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,3,2024-07-03 07:31:40
51286,6972,6974,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,0,2024-07-03 07:32:39
51287,6972,6974,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,2,2024-07-03 07:33:39
51288,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,2,2024-07-03 07:34:39
51289,6972,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6001,0,3,2024-07-03 07:35:39
51290,6972,6974,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,3,2024-07-03 07:36:39
51291,6972,6974,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6002,0,0,2024-07-03 07:37:39
51292,6970,6971,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6001,0,2,2024-07-03 07:38:39
51293,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6001,0,3,2024-07-03 07:39:39
51294,6970,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6000,0,8,2024-07-03 07:40:41
51295,6971,6973,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,4,2024-07-03 07:41:41
51296,6970,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 07:42:41
51297,6972,6973,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 07:43:41
51298,6970,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 07:44:41
51299,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,4,2024-07-03 07:45:41
51300,6971,6971,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,5,2024-07-03 07:46:41
51301,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,4,2024-07-03 07:47:40
51302,6969,6970,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 07:48:40
51303,6971,6971,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,3,2024-07-03 07:49:40
51304,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,0,2024-07-03 07:50:40
51305,6971,6972,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,5,2024-07-03 07:51:40
51306,6970,6971,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,2,2024-07-03 07:52:40
51307,6972,6973,0.0,6972,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 07:53:40
51308,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6005,0,3,2024-07-03 07:54:40
51309,6972,6973,0.0,6971,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,5,2024-07-03 07:55:40
51310,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,3,2024-07-03 07:56:40
51311,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,5,2024-07-03 07:57:40
51312,6971,6972,0.0,6970,0,0.0,0.0,1.0,2.0,100.0,2.0,6004,0,0,2024-07-03 07:58:40
51313,6969,6970,0.0,6968,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,2,2024-07-03 08:00:42
51314,6970,6971,0.0,6969,0,0.0,0.0,1.0,2.0,100.0,2.0,6003,0,3,2024-07-03 08:01:41
