index,13-2-11_v,13-2-10_v,13-2-13_v,13-2-12_v,13-2-6_v,13-2-5_v,13-2-4_v,13-2-3_v,13-2-2_v,13-2-1_v,13-2-0_v,13-2-9_v,13-2-8_v,csvTime,13-2-7_v
48249,12,5996,0.0,0,2,0,0.0,0,6958,6953,6948,100,2.0,2024-07-01 04:11:27,1
48250,11,5995,0.0,0,2,0,0.0,0,6958,6953,6949,100,2.0,2024-07-01 04:12:27,1
48251,8,5995,0.0,0,2,0,0.0,0,6956,6952,6947,100,2.0,2024-07-01 04:13:28,1
48252,3,5996,0.0,0,2,0,0.0,0,6957,6953,6948,100,2.0,2024-07-01 04:14:28,1
48253,2,5996,0.0,0,2,0,0.0,0,6957,6952,6948,100,2.0,2024-07-01 04:15:28,1
48254,3,5996,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 04:16:28,1
48255,4,5997,0.0,0,2,0,0.0,0,6956,6952,6947,100,2.0,2024-07-01 04:17:28,1
48256,8,5995,0.0,0,2,0,0.0,0,6956,6951,6947,100,2.0,2024-07-01 04:18:29,1
48257,4,5996,0.0,0,2,0,0.0,0,6957,6953,6948,100,2.0,2024-07-01 04:19:29,1
48258,10,5995,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 04:20:29,1
48259,12,5994,0.0,0,2,0,0.0,0,6956,6951,6946,100,2.0,2024-07-01 04:21:29,1
48260,12,5995,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 04:22:29,1
48261,12,5995,0.0,0,2,0,0.0,0,6958,6953,6948,100,2.0,2024-07-01 04:23:30,1
48262,4,5997,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 04:24:30,1
48263,3,5998,0.0,0,2,0,0.0,0,6958,6952,6947,100,2.0,2024-07-01 04:25:30,1
48264,6,5999,0.0,0,2,0,0.0,0,6961,6956,6950,100,2.0,2024-07-01 04:26:30,1
48265,14,5999,0.0,0,2,0,0.0,0,6959,6954,6948,100,2.0,2024-07-01 04:27:30,1
48266,6,5998,0.0,0,2,0,0.0,0,6960,6955,6949,100,2.0,2024-07-01 04:28:30,1
48267,5,5999,0.0,0,2,0,0.0,0,6962,6956,6950,100,2.0,2024-07-01 04:29:30,1
48268,11,5998,0.0,0,2,0,0.0,0,6962,6956,6951,100,2.0,2024-07-01 04:30:30,1
48269,4,5998,0.0,0,2,0,0.0,0,6961,6956,6950,100,2.0,2024-07-01 04:31:30,1
48270,14,5999,0.0,0,2,0,0.0,0,6962,6956,6950,100,2.0,2024-07-01 04:32:30,1
48271,8,5997,0.0,0,2,0,0.0,0,6957,6951,6946,100,2.0,2024-07-01 04:33:30,1
48272,3,5996,0.0,0,2,0,0.0,0,6956,6951,6946,100,2.0,2024-07-01 04:34:30,1
48273,5,5996,0.0,0,2,0,0.0,0,6956,6951,6945,100,2.0,2024-07-01 04:35:30,1
48274,11,5995,0.0,0,2,0,0.0,0,6958,6952,6947,100,2.0,2024-07-01 04:36:30,1
48275,3,5995,0.0,0,2,0,0.0,0,6958,6953,6948,100,2.0,2024-07-01 04:37:31,1
48276,3,5997,0.0,0,2,0,0.0,0,6958,6953,6948,100,2.0,2024-07-01 04:38:31,1
48277,14,5996,0.0,0,2,0,0.0,0,6957,6952,6946,100,2.0,2024-07-01 04:39:31,1
48278,2,5996,0.0,0,2,0,0.0,0,6958,6952,6947,100,2.0,2024-07-01 04:40:31,1
48279,12,5996,0.0,0,2,0,0.0,0,6956,6951,6946,100,2.0,2024-07-01 04:41:32,1
48280,13,5996,0.0,0,2,0,0.0,0,6959,6953,6948,100,2.0,2024-07-01 04:42:32,1
48281,13,5996,0.0,0,2,0,0.0,0,6958,6952,6947,100,2.0,2024-07-01 04:43:32,1
48282,9,5995,0.0,0,2,0,0.0,0,6957,6952,6946,100,2.0,2024-07-01 04:44:32,1
48283,9,5996,0.0,0,2,0,0.0,0,6957,6951,6946,100,2.0,2024-07-01 04:45:32,1
48284,8,5996,0.0,0,2,0,0.0,0,6957,6952,6946,100,2.0,2024-07-01 04:46:32,1
48285,6,5996,0.0,0,2,0,0.0,0,6956,6951,6946,100,2.0,2024-07-01 04:47:32,1
48286,5,5995,0.0,0,2,0,0.0,0,6956,6951,6946,100,2.0,2024-07-01 04:48:33,1
48287,5,5995,0.0,0,2,0,0.0,0,6957,6951,6946,100,2.0,2024-07-01 04:49:33,1
48288,4,5995,0.0,0,2,0,0.0,0,6957,6952,6946,100,2.0,2024-07-01 04:50:33,1
48289,11,5994,0.0,0,2,0,0.0,0,6957,6952,6946,100,2.0,2024-07-01 04:51:33,1
48290,13,5994,0.0,0,2,0,0.0,0,6958,6953,6947,100,2.0,2024-07-01 04:52:33,1
48291,8,5995,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 04:53:33,1
48292,5,5994,0.0,0,2,0,0.0,0,6958,6953,6948,100,2.0,2024-07-01 04:54:34,1
48293,3,5996,0.0,0,2,0,0.0,0,6957,6952,6946,100,2.0,2024-07-01 04:55:34,1
48294,8,5995,0.0,0,2,0,0.0,0,6956,6951,6946,100,2.0,2024-07-01 04:56:34,1
48295,15,5994,0.0,0,2,0,0.0,0,6959,6952,6945,100,2.0,2024-07-01 04:57:34,1
48296,12,5994,0.0,0,2,0,0.0,0,6959,6952,6946,100,2.0,2024-07-01 04:58:34,1
48297,14,5995,0.0,0,2,0,0.0,0,6960,6954,6947,100,2.0,2024-07-01 05:00:35,1
48298,7,5995,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 05:01:35,1
48299,12,5993,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 05:02:35,1
48300,14,5993,0.0,0,2,0,0.0,0,6959,6953,6946,100,2.0,2024-07-01 05:03:35,1
48301,10,5994,0.0,0,2,0,0.0,0,6960,6953,6946,100,2.0,2024-07-01 05:04:35,1
48302,10,5994,0.0,0,2,0,0.0,0,6961,6954,6947,100,2.0,2024-07-01 05:05:35,1
48303,11,5995,0.0,0,2,0,0.0,0,6960,6953,6947,100,2.0,2024-07-01 05:06:34,1
48304,14,5994,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 05:07:36,1
48305,14,5995,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 05:08:36,1
48306,14,5995,0.0,0,2,0,0.0,0,6960,6954,6949,100,2.0,2024-07-01 05:09:36,1
48307,15,5994,0.0,0,2,0,0.0,0,6960,6954,6947,100,2.0,2024-07-01 05:10:36,1
48308,11,5996,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 05:11:36,1
48309,13,5994,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 05:12:36,1
48310,9,5995,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 05:13:37,1
48311,10,5996,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 05:14:37,1
48312,10,5995,0.0,0,2,0,0.0,0,6959,6952,6946,100,2.0,2024-07-01 05:15:37,1
48313,15,5997,0.0,0,2,0,0.0,0,6960,6953,6947,100,2.0,2024-07-01 05:16:38,1
48314,14,5995,0.0,0,2,0,0.0,0,6960,6953,6947,100,2.0,2024-07-01 05:17:38,1
48315,8,5996,0.0,0,2,0,0.0,0,6959,6953,6946,100,2.0,2024-07-01 05:18:38,1
48316,6,5995,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 05:19:38,1
48317,15,5994,0.0,0,2,0,0.0,0,6959,6953,6946,100,2.0,2024-07-01 05:20:38,1
48318,15,5995,0.0,0,2,0,0.0,0,6959,6952,6945,100,2.0,2024-07-01 05:21:39,1
48319,7,5995,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 05:22:39,1
48320,6,5995,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 05:23:39,1
48321,11,5995,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 05:24:39,1
48322,10,5995,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 05:25:39,1
48323,6,5996,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 05:26:39,1
48324,14,5996,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 05:27:40,1
48325,4,5995,0.0,0,2,0,0.0,0,6958,6954,6949,100,2.0,2024-07-01 05:28:40,1
48326,12,5996,0.0,0,2,0,0.0,0,6959,6954,6949,100,2.0,2024-07-01 05:29:40,1
48327,11,5995,0.0,0,2,0,0.0,0,6960,6954,6949,100,2.0,2024-07-01 05:30:40,1
48328,3,5995,0.0,0,2,0,0.0,0,6959,6954,6949,100,2.0,2024-07-01 05:31:40,1
48329,9,5996,0.0,0,2,0,0.0,0,6960,6954,6949,100,2.0,2024-07-01 05:32:40,1
48330,8,5995,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 05:33:39,1
48331,13,5996,0.0,0,2,0,0.0,0,6959,6954,6948,100,2.0,2024-07-01 05:34:40,1
48332,8,5995,0.0,0,2,0,0.0,0,6959,6954,6949,100,2.0,2024-07-01 05:35:41,1
48333,10,5994,0.0,0,2,0,0.0,0,6958,6953,6947,100,2.0,2024-07-01 05:36:41,1
48334,6,5995,0.0,0,2,0,0.0,0,6959,6954,6949,100,2.0,2024-07-01 05:37:41,1
48335,13,5996,0.0,0,2,0,0.0,0,6959,6954,6949,100,2.0,2024-07-01 05:38:41,1
48336,2,5995,0.0,0,2,0,0.0,0,6958,6953,6948,100,2.0,2024-07-01 05:39:41,1
48337,4,5995,0.0,0,2,0,0.0,0,6958,6953,6948,100,2.0,2024-07-01 05:40:42,1
48338,13,5996,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 05:41:42,1
48339,11,5995,0.0,0,2,0,0.0,0,6960,6954,6949,100,2.0,2024-07-01 05:42:42,1
48340,8,5995,0.0,0,2,0,0.0,0,6960,6955,6949,100,2.0,2024-07-01 05:43:42,1
48341,11,5996,0.0,0,2,0,0.0,0,6960,6954,6949,100,2.0,2024-07-01 05:44:42,1
48342,4,5996,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 05:45:42,1
48343,13,5994,0.0,0,2,0,0.0,0,6960,6955,6949,100,2.0,2024-07-01 05:46:42,1
48344,4,5995,0.0,0,2,0,0.0,0,6959,6954,6948,100,2.0,2024-07-01 05:47:42,1
48345,8,5995,0.0,0,2,0,0.0,0,6960,6954,6949,100,2.0,2024-07-01 05:48:42,1
48346,13,5994,0.0,0,2,0,0.0,0,6960,6955,6950,100,2.0,2024-07-01 05:49:42,1
48347,7,5996,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 05:50:42,1
48348,3,5995,0.0,0,2,0,0.0,0,6958,6954,6949,100,2.0,2024-07-01 05:51:42,1
48349,3,5995,0.0,0,2,0,0.0,0,6959,6954,6949,100,2.0,2024-07-01 05:52:42,1
48350,12,5995,0.0,0,2,0,0.0,0,6959,6954,6949,100,2.0,2024-07-01 05:53:42,1
48351,3,5997,0.0,0,2,0,0.0,0,6959,6954,6949,100,2.0,2024-07-01 05:54:42,1
48352,12,5996,0.0,0,2,0,0.0,0,6960,6955,6950,100,2.0,2024-07-01 05:55:42,1
48353,6,5996,0.0,0,2,0,0.0,0,6960,6955,6950,100,2.0,2024-07-01 05:56:42,1
48354,12,5995,0.0,0,2,0,0.0,0,6959,6953,6948,100,2.0,2024-07-01 05:57:42,1
48355,6,5995,0.0,0,2,0,0.0,0,6960,6955,6950,100,2.0,2024-07-01 05:58:42,1
48356,9,5995,0.0,0,2,0,0.0,0,6959,6954,6949,100,2.0,2024-07-01 06:00:43,1
48357,6,5995,0.0,0,2,0,0.0,0,6960,6955,6950,100,2.0,2024-07-01 06:01:43,1
48358,14,5995,0.0,0,2,0,0.0,0,6962,6956,6950,100,2.0,2024-07-01 06:02:43,1
48359,5,5997,0.0,0,2,0,0.0,0,6961,6956,6950,100,2.0,2024-07-01 06:03:42,1
48360,9,5996,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:04:44,1
48361,8,5994,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:05:44,1
48362,7,5996,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:06:44,1
48363,14,5997,0.0,0,2,0,0.0,0,6961,6955,6948,100,2.0,2024-07-01 06:07:44,1
48364,12,5996,0.0,0,2,0,0.0,0,6962,6956,6949,100,2.0,2024-07-01 06:08:44,1
48365,15,5997,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 06:09:44,1
48366,5,5996,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:10:44,1
48367,15,5997,0.0,0,2,0,0.0,0,6962,6956,6950,100,2.0,2024-07-01 06:11:44,1
48368,5,5996,0.0,0,2,0,0.0,0,6962,6956,6950,100,2.0,2024-07-01 06:12:44,1
48369,10,5997,0.0,0,2,0,0.0,0,6962,6956,6949,100,2.0,2024-07-01 06:13:44,1
48370,15,5997,0.0,0,2,0,0.0,0,6962,6956,6950,100,2.0,2024-07-01 06:14:43,1
48371,14,5996,0.0,0,2,0,0.0,0,6963,6957,6951,100,2.0,2024-07-01 06:15:45,1
48372,8,5997,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:16:45,1
48373,6,5996,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:17:45,1
48374,10,5996,0.0,0,2,0,0.0,0,6962,6956,6950,100,2.0,2024-07-01 06:18:45,1
48375,15,5997,0.0,0,2,0,0.0,0,6962,6956,6950,100,2.0,2024-07-01 06:19:45,1
48376,12,5996,0.0,0,2,0,0.0,0,6962,6956,6950,100,2.0,2024-07-01 06:20:45,1
48377,5,5996,0.0,0,2,0,0.0,0,6960,6955,6949,100,2.0,2024-07-01 06:21:45,1
48378,13,5996,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 06:22:45,1
48379,15,5995,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:23:45,1
48380,6,5995,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:24:45,1
48381,12,5995,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 06:25:45,1
48382,14,5995,0.0,0,2,0,0.0,0,6959,6954,6948,100,2.0,2024-07-01 06:26:44,1
48383,8,5997,0.0,0,2,0,0.0,0,6961,6955,6950,100,2.0,2024-07-01 06:27:46,1
48384,10,5997,0.0,0,2,0,0.0,0,6961,6956,6950,100,2.0,2024-07-01 06:28:46,1
48385,4,5997,0.0,0,2,0,0.0,0,6959,6954,6949,100,2.0,2024-07-01 06:29:46,1
48386,9,5996,0.0,0,2,0,0.0,0,6960,6955,6950,100,2.0,2024-07-01 06:30:46,1
48387,10,5997,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:31:46,1
48388,10,5997,0.0,0,2,0,0.0,0,6959,6954,6948,100,2.0,2024-07-01 06:32:47,1
48389,11,5996,0.0,0,2,0,0.0,0,6961,6955,6950,100,2.0,2024-07-01 06:33:47,1
48390,13,5996,0.0,0,2,0,0.0,0,6960,6954,6949,100,2.0,2024-07-01 06:34:47,1
48391,3,5996,0.0,0,2,0,0.0,0,6960,6955,6950,100,2.0,2024-07-01 06:35:47,1
48392,4,5997,0.0,0,2,0,0.0,0,6961,6955,6950,100,2.0,2024-07-01 06:36:47,1
48393,8,5996,0.0,0,2,0,0.0,0,6961,6956,6950,100,2.0,2024-07-01 06:37:47,1
48394,14,5997,0.0,0,2,0,0.0,0,6963,6957,6951,100,2.0,2024-07-01 06:38:47,1
48395,5,5996,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:39:47,1
48396,5,5995,0.0,0,2,0,0.0,0,6961,6956,6950,100,2.0,2024-07-01 06:40:47,1
48397,4,5994,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:41:47,1
48398,5,5993,0.0,0,2,0,0.0,0,6962,6956,6950,100,2.0,2024-07-01 06:42:47,1
48399,13,5995,0.0,0,2,0,0.0,0,6962,6956,6950,100,2.0,2024-07-01 06:43:48,1
48400,8,5995,0.0,0,2,0,0.0,0,6962,6955,6949,100,2.0,2024-07-01 06:44:48,1
48401,7,5994,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:45:48,1
48402,6,5995,0.0,0,2,0,0.0,0,6960,6954,6949,100,2.0,2024-07-01 06:46:48,1
48403,13,5994,0.0,0,2,0,0.0,0,6961,6955,6948,100,2.0,2024-07-01 06:47:47,1
48404,4,5995,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 06:48:49,1
48405,9,5994,0.0,0,2,0,0.0,0,6959,6954,6948,100,2.0,2024-07-01 06:49:49,1
48406,10,5996,0.0,0,2,0,0.0,0,6960,6954,6949,100,2.0,2024-07-01 06:50:49,1
48407,6,5996,0.0,0,2,0,0.0,0,6960,6955,6949,100,2.0,2024-07-01 06:51:49,1
48408,5,5995,0.0,0,2,0,0.0,0,6961,6955,6949,100,2.0,2024-07-01 06:52:49,1
48409,10,5997,0.0,0,2,0,0.0,0,6961,6955,6948,100,2.0,2024-07-01 06:53:49,1
48410,13,5996,0.0,0,2,0,0.0,0,6961,6955,6948,100,2.0,2024-07-01 06:54:49,1
48411,6,5997,0.0,0,2,0,0.0,0,6960,6953,6947,100,2.0,2024-07-01 06:55:49,1
48412,11,5996,0.0,0,2,0,0.0,0,6961,6954,6947,100,2.0,2024-07-01 06:56:49,1
48413,12,5996,0.0,0,2,0,0.0,0,6960,6954,6947,100,2.0,2024-07-01 06:57:49,1
48414,6,5996,0.0,0,2,0,0.0,0,6960,6954,6947,100,2.0,2024-07-01 06:58:49,1
48415,5,5997,0.0,0,2,0,0.0,0,6962,6956,6949,100,2.0,2024-07-01 07:00:49,1
48416,6,5996,0.0,0,2,0,0.0,0,6961,6954,6948,100,2.0,2024-07-01 07:01:49,1
48417,9,5995,0.0,0,2,0,0.0,0,6960,6954,6947,100,2.0,2024-07-01 07:02:49,1
48418,6,5996,0.0,0,2,0,0.0,0,6961,6955,6948,100,2.0,2024-07-01 07:03:48,1
48419,13,5996,0.0,0,2,0,0.0,0,6962,6955,6948,100,2.0,2024-07-01 07:04:50,1
48420,15,5995,0.0,0,2,0,0.0,0,6962,6955,6948,100,2.0,2024-07-01 07:05:50,1
48421,14,5996,0.0,0,2,0,0.0,0,6960,6954,6947,100,2.0,2024-07-01 07:06:50,1
48422,7,5995,0.0,0,2,0,0.0,0,6961,6954,6947,100,2.0,2024-07-01 07:07:51,1
48423,12,5995,0.0,0,2,0,0.0,0,6961,6954,6947,100,2.0,2024-07-01 07:08:51,1
48424,16,5996,0.0,0,2,0,0.0,0,6962,6955,6948,100,2.0,2024-07-01 07:09:51,1
48425,13,5996,0.0,0,2,0,0.0,0,6961,6954,6947,100,2.0,2024-07-01 07:10:50,1
48426,10,5996,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 07:11:52,1
48427,14,5997,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 07:12:52,1
48428,6,5996,0.0,0,2,0,0.0,0,6958,6953,6947,100,2.0,2024-07-01 07:13:54,1
48429,6,5996,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 07:14:54,1
48430,7,5995,0.0,0,2,0,0.0,0,6959,6954,6948,100,2.0,2024-07-01 07:15:54,1
48431,6,5996,0.0,0,2,0,0.0,0,6960,6954,6947,100,2.0,2024-07-01 07:16:54,1
48432,5,5996,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 07:17:54,1
48433,6,5996,0.0,0,2,0,0.0,0,6959,6952,6946,100,2.0,2024-07-01 07:18:54,1
48434,5,5995,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 07:19:54,1
48435,13,5996,0.0,0,2,0,0.0,0,6958,6953,6947,100,2.0,2024-07-01 07:20:55,1
48436,6,5996,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 07:21:55,1
48437,11,5996,0.0,0,2,0,0.0,0,6959,6954,6948,100,2.0,2024-07-01 07:22:55,1
48438,10,5996,0.0,0,2,0,0.0,0,6959,6953,6948,100,2.0,2024-07-01 07:23:55,1
48439,4,5996,0.0,0,2,0,0.0,0,6957,6952,6946,100,2.0,2024-07-01 07:24:55,1
48440,8,5994,0.0,0,2,0,0.0,0,6956,6951,6945,100,2.0,2024-07-01 07:25:55,1
48441,10,5997,0.0,0,2,0,0.0,0,6958,6952,6947,100,2.0,2024-07-01 07:26:55,1
48442,4,5997,0.0,0,2,0,0.0,0,6958,6953,6948,100,2.0,2024-07-01 07:27:54,1
48443,11,5997,0.0,0,2,0,0.0,0,6958,6953,6947,100,2.0,2024-07-01 07:28:56,1
48444,5,5995,0.0,0,2,0,0.0,0,6958,6953,6948,100,2.0,2024-07-01 07:29:56,1
48445,3,5995,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 07:30:56,1
48446,4,5993,0.0,0,2,0,0.0,0,6958,6953,6948,100,2.0,2024-07-01 07:31:56,1
48447,13,5994,0.0,0,2,0,0.0,0,6958,6952,6947,100,2.0,2024-07-01 07:32:55,1
48448,13,5994,0.0,0,2,0,0.0,0,6958,6953,6947,100,2.0,2024-07-01 07:33:57,1
48449,10,5995,0.0,0,2,0,0.0,0,6957,6952,6946,100,2.0,2024-07-01 07:34:57,1
48450,13,5994,0.0,0,2,0,0.0,0,6959,6953,6948,100,2.0,2024-07-01 07:35:57,1
48451,3,5995,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 07:36:57,1
48452,6,5994,0.0,0,2,0,0.0,0,6957,6951,6946,100,2.0,2024-07-01 07:37:57,1
48453,9,5992,0.0,0,2,0,0.0,0,6957,6951,6945,100,2.0,2024-07-01 07:38:57,1
48454,2,5995,0.0,0,2,0,0.0,0,6956,6951,6946,100,2.0,2024-07-01 07:39:57,1
48455,10,5994,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 07:40:57,1
48456,10,5994,0.0,0,2,0,0.0,0,6957,6952,6946,100,2.0,2024-07-01 07:41:58,1
48457,5,5995,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 07:42:58,1
48458,8,5993,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 07:43:58,1
48459,14,5994,0.0,0,2,0,0.0,0,6958,6952,6947,100,2.0,2024-07-01 07:44:58,1
48460,13,5996,0.0,0,2,0,0.0,0,6959,6953,6948,100,2.0,2024-07-01 07:45:58,1
48461,11,5995,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 07:46:58,1
48462,14,5995,0.0,0,2,0,0.0,0,6958,6953,6947,100,2.0,2024-07-01 07:47:59,1
48463,3,5994,0.0,0,2,0,0.0,0,6959,6953,6948,100,2.0,2024-07-01 07:48:59,1
48464,3,5995,0.0,0,2,0,0.0,0,6959,6953,6948,100,2.0,2024-07-01 07:49:58,1
48465,4,5995,0.0,0,2,0,0.0,0,6958,6953,6947,100,2.0,2024-07-01 07:51:00,1
48466,10,5997,0.0,0,2,0,0.0,0,6958,6952,6947,100,2.0,2024-07-01 07:52:00,1
48467,9,5997,0.0,0,2,0,0.0,0,6958,6952,6947,100,2.0,2024-07-01 07:53:00,1
48468,4,5997,0.0,0,2,0,0.0,0,6957,6951,6946,100,2.0,2024-07-01 07:54:00,1
48469,12,5997,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 07:55:00,1
48470,13,5997,0.0,0,2,0,0.0,0,6960,6954,6949,100,2.0,2024-07-01 07:56:00,1
48471,12,5997,0.0,0,2,0,0.0,0,6957,6951,6946,100,2.0,2024-07-01 07:57:00,1
48472,11,5996,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 07:58:00,1
48473,6,5997,0.0,0,2,0,0.0,0,6959,6954,6948,100,2.0,2024-07-01 08:00:01,1
48474,4,5997,0.0,0,2,0,0.0,0,6959,6953,6948,100,2.0,2024-07-01 08:01:01,1
48475,11,5996,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 08:02:01,1
48476,13,5996,0.0,0,2,0,0.0,0,6960,6954,6948,100,2.0,2024-07-01 08:03:01,1
48477,10,5996,0.0,0,2,0,0.0,0,6959,6954,6948,100,2.0,2024-07-01 08:04:00,1
48478,6,5998,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 08:05:02,1
48479,3,5997,0.0,0,2,0,0.0,0,6958,6952,6947,100,2.0,2024-07-01 08:06:02,1
48480,14,5996,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 08:07:02,1
48481,14,5997,0.0,0,2,0,0.0,0,6957,6951,6945,100,2.0,2024-07-01 08:08:02,1
48482,6,5996,0.0,0,2,0,0.0,0,6956,6950,6945,100,2.0,2024-07-01 08:09:03,1
48483,12,5997,0.0,0,2,0,0.0,0,6958,6953,6947,100,2.0,2024-07-01 08:10:03,1
48484,13,5997,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 08:11:03,1
48485,4,5996,0.0,0,2,0,0.0,0,6957,6952,6947,100,2.0,2024-07-01 08:12:03,1
48486,9,5996,0.0,0,2,0,0.0,0,6958,6953,6947,100,2.0,2024-07-01 08:13:03,1
48487,13,5996,0.0,0,2,0,0.0,0,6957,6952,6946,100,2.0,2024-07-01 08:14:03,1
48488,12,5996,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 08:15:03,1
48489,5,5996,0.0,0,2,0,0.0,0,6957,6951,6946,100,2.0,2024-07-01 08:16:03,1
48490,13,5996,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 08:17:03,1
48491,8,5997,0.0,0,2,0,0.0,0,6957,6951,6945,100,2.0,2024-07-01 08:18:03,1
48492,9,5998,0.0,0,2,0,0.0,0,6958,6953,6947,100,2.0,2024-07-01 08:19:03,1
48493,14,5996,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 08:20:03,1
48494,15,5996,0.0,0,2,0,0.0,0,6958,6951,6945,100,2.0,2024-07-01 08:21:03,1
48495,8,5996,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 08:22:03,1
48496,10,5997,0.0,0,2,0,0.0,0,6957,6951,6945,100,2.0,2024-07-01 08:23:03,1
48497,15,5997,0.0,0,2,0,0.0,0,6958,6951,6945,100,2.0,2024-07-01 08:24:03,1
48498,15,5997,0.0,0,2,0,0.0,0,6959,6952,6946,100,2.0,2024-07-01 08:25:04,1
48499,10,5997,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 08:26:04,1
48500,13,5997,0.0,0,2,0,0.0,0,6960,6953,6947,100,2.0,2024-07-01 08:27:04,1
48501,15,5998,0.0,0,2,0,0.0,0,6960,6953,6946,100,2.0,2024-07-01 08:28:04,1
48502,15,5996,0.0,0,2,0,0.0,0,6960,6954,6947,100,2.0,2024-07-01 08:29:04,1
48503,8,5996,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 08:30:04,1
48504,10,5995,0.0,0,2,0,0.0,0,6959,6953,6947,100,2.0,2024-07-01 08:31:04,1
48505,14,5996,0.0,0,2,0,0.0,0,6958,6952,6946,100,2.0,2024-07-01 08:32:04,1
