,P1_75,csvTime,P1_66
8599,224,2024-05-25 01:52:57,0
8600,219,2024-05-25 01:53:57,0
8601,197,2024-05-25 01:54:57,0
8602,199,2024-05-25 01:55:57,0
8603,261,2024-05-25 01:56:57,0
8604,241,2024-05-25 01:57:57,0
8605,227,2024-05-25 01:58:57,0
8606,230,2024-05-25 01:59:57,0
8607,202,2024-05-25 03:00:57,0
8608,213,2024-05-25 03:01:57,0
8609,219,2024-05-25 03:02:57,0
8610,205,2024-05-25 03:03:57,0
8611,200,2024-05-25 03:04:57,0
8612,202,2024-05-25 03:05:57,0
8613,205,2024-05-25 03:06:57,0
8614,203,2024-05-25 03:07:57,0
8615,216,2024-05-25 03:08:57,0
8616,211,2024-05-25 03:09:57,0
8617,220,2024-05-25 03:10:57,0
8618,195,2024-05-25 03:11:57,0
8619,199,2024-05-25 03:12:57,0
8620,194,2024-05-25 03:13:57,0
8621,197,2024-05-25 03:14:57,0
8622,191,2024-05-25 03:15:57,0
8623,194,2024-05-25 03:16:57,0
8624,180,2024-05-25 03:17:57,0
8625,188,2024-05-25 03:18:57,0
8626,193,2024-05-25 03:19:57,0
8627,195,2024-05-25 03:20:57,0
8628,189,2024-05-25 03:21:57,0
8629,188,2024-05-25 03:22:57,0
8630,201,2024-05-25 03:23:57,0
8631,199,2024-05-25 03:24:57,0
8632,210,2024-05-25 03:25:57,0
8633,211,2024-05-25 03:26:57,0
8634,216,2024-05-25 03:27:57,0
8635,199,2024-05-25 03:28:57,0
8636,210,2024-05-25 03:29:57,0
8637,205,2024-05-25 03:30:57,0
8638,205,2024-05-25 03:31:57,0
8639,208,2024-05-25 03:32:57,0
8640,202,2024-05-25 03:33:57,0
8641,210,2024-05-25 03:34:57,0
8642,202,2024-05-25 03:35:57,0
8643,202,2024-05-25 03:36:57,0
8644,210,2024-05-25 03:37:57,0
8645,208,2024-05-25 03:38:57,0
8646,211,2024-05-25 03:39:57,0
8647,213,2024-05-25 03:40:57,0
8648,216,2024-05-25 03:41:57,0
8649,210,2024-05-25 03:42:57,0
8650,208,2024-05-25 03:43:57,0
8651,208,2024-05-25 03:44:57,0
8652,196,2024-05-25 03:45:57,0
8653,177,2024-05-25 03:46:57,0
8654,188,2024-05-25 03:47:57,0
8655,191,2024-05-25 03:48:57,0
8656,191,2024-05-25 03:49:57,0
8657,181,2024-05-25 03:50:57,0
8658,179,2024-05-25 03:51:57,0
8659,180,2024-05-25 03:52:57,0
8660,183,2024-05-25 03:53:57,0
8661,175,2024-05-25 03:54:57,0
8662,216,2024-05-25 03:55:57,0
8663,217,2024-05-25 03:56:57,0
8664,213,2024-05-25 03:57:57,0
8665,221,2024-05-25 03:58:57,0
8666,230,2024-05-25 03:59:57,0
8667,230,2024-05-25 04:00:57,0
8668,225,2024-05-25 04:01:57,0
8669,210,2024-05-25 04:02:57,0
8670,202,2024-05-25 04:03:57,0
8671,201,2024-05-25 04:04:57,0
8672,202,2024-05-25 04:05:57,0
8673,208,2024-05-25 04:06:57,0
8674,208,2024-05-25 04:07:57,0
8675,196,2024-05-25 04:08:57,0
8676,199,2024-05-25 04:09:57,0
8677,191,2024-05-25 04:10:57,0
8678,191,2024-05-25 04:11:57,0
8679,207,2024-05-25 04:12:57,0
8680,191,2024-05-25 04:13:57,0
8681,199,2024-05-25 04:14:57,0
8682,205,2024-05-25 04:15:57,0
8683,205,2024-05-25 04:16:57,0
8684,199,2024-05-25 04:17:57,0
8685,202,2024-05-25 04:18:57,0
8686,179,2024-05-25 04:19:57,0
8687,191,2024-05-25 04:20:57,0
8688,191,2024-05-25 04:21:57,0
8689,180,2024-05-25 04:22:57,0
8690,181,2024-05-25 04:23:57,0
8691,180,2024-05-25 04:24:57,0
8692,180,2024-05-25 04:25:57,0
8693,188,2024-05-25 04:26:57,0
8694,178,2024-05-25 04:27:57,0
8695,205,2024-05-25 04:28:57,0
8696,210,2024-05-25 04:29:57,0
8697,208,2024-05-25 04:30:57,0
8698,203,2024-05-25 04:31:57,0
8699,208,2024-05-25 04:32:57,0
8700,208,2024-05-25 04:33:57,0
8701,210,2024-05-25 04:34:57,0
8702,202,2024-05-25 04:35:57,0
8703,202,2024-05-25 04:36:57,0
8704,194,2024-05-25 04:37:57,0
8705,199,2024-05-25 04:38:57,0
8706,200,2024-05-25 04:39:57,0
8707,201,2024-05-25 04:40:57,0
8708,217,2024-05-25 04:41:57,0
8709,221,2024-05-25 04:42:57,0
8710,222,2024-05-25 04:43:57,0
8711,224,2024-05-25 04:44:57,0
8712,219,2024-05-25 04:45:57,0
8713,216,2024-05-25 04:46:57,0
8714,218,2024-05-25 04:47:57,0
8715,215,2024-05-25 04:48:57,0
8716,191,2024-05-25 04:49:57,0
8717,193,2024-05-25 04:50:57,0
8718,177,2024-05-25 04:51:57,0
8719,189,2024-05-25 04:52:57,0
8720,186,2024-05-25 04:53:57,0
8721,182,2024-05-25 04:54:57,0
8722,188,2024-05-25 04:55:57,0
8723,186,2024-05-25 04:56:57,0
8724,191,2024-05-25 04:57:57,0
8725,188,2024-05-25 04:58:57,0
8726,186,2024-05-25 04:59:57,0
8727,202,2024-05-25 05:00:57,0
8728,194,2024-05-25 05:01:57,0
8729,202,2024-05-25 05:02:57,0
8730,215,2024-05-25 05:03:57,0
8731,208,2024-05-25 05:04:57,0
8732,208,2024-05-25 05:05:57,0
8733,202,2024-05-25 05:06:57,0
8734,205,2024-05-25 05:07:57,0
8735,217,2024-05-25 05:08:57,0
8736,222,2024-05-25 05:09:57,0
8737,219,2024-05-25 05:10:57,0
8738,215,2024-05-25 05:11:57,0
8739,230,2024-05-25 05:12:57,0
8740,227,2024-05-25 05:13:57,0
8741,221,2024-05-25 05:14:57,0
8742,205,2024-05-25 05:15:57,0
8743,208,2024-05-25 05:16:57,0
8744,199,2024-05-25 05:17:57,0
8745,202,2024-05-25 05:18:57,0
8746,196,2024-05-25 05:19:57,0
8747,200,2024-05-25 05:20:57,0
8748,211,2024-05-25 05:21:57,0
8749,218,2024-05-25 05:22:57,0
8750,203,2024-05-25 05:23:57,0
8751,221,2024-05-25 05:24:57,0
8752,211,2024-05-25 05:25:57,0
8753,213,2024-05-25 05:26:57,0
8754,216,2024-05-25 05:27:57,0
8755,219,2024-05-25 05:28:57,0
8756,234,2024-05-25 05:29:57,0
8757,224,2024-05-25 05:30:57,0
8758,221,2024-05-25 05:31:57,0
8759,243,2024-05-25 05:32:57,0
8760,221,2024-05-25 05:33:57,0
8761,208,2024-05-25 05:34:57,0
8762,219,2024-05-25 05:35:57,0
8763,227,2024-05-25 05:36:57,0
8764,215,2024-05-25 05:37:57,0
8765,213,2024-05-25 05:38:57,0
8766,211,2024-05-25 05:39:57,0
8767,208,2024-05-25 05:40:57,0
8768,208,2024-05-25 05:41:57,0
8769,210,2024-05-25 05:42:57,0
8770,219,2024-05-25 05:43:57,0
8771,210,2024-05-25 05:44:57,0
8772,212,2024-05-25 05:45:57,0
8773,204,2024-05-25 05:46:57,0
8774,211,2024-05-25 05:47:57,0
8775,222,2024-05-25 05:48:57,0
8776,223,2024-05-25 05:49:57,0
8777,227,2024-05-25 05:50:57,0
8778,228,2024-05-25 05:51:57,0
8779,225,2024-05-25 05:52:57,0
8780,223,2024-05-25 05:53:57,0
8781,208,2024-05-25 05:54:57,0
8782,220,2024-05-25 05:55:57,0
8783,224,2024-05-25 05:56:57,0
8784,219,2024-05-25 05:57:57,0
8785,213,2024-05-25 05:58:57,0
8786,199,2024-05-25 05:59:57,0
8787,199,2024-05-25 06:00:57,0
8788,230,2024-05-25 06:01:57,0
8789,235,2024-05-25 06:02:57,0
8790,198,2024-05-25 06:03:57,0
8791,202,2024-05-25 06:04:57,0
8792,200,2024-05-25 06:05:57,0
8793,222,2024-05-25 06:06:57,0
8794,212,2024-05-25 06:07:57,0
8795,192,2024-05-25 06:08:57,0
8796,202,2024-05-25 06:09:57,0
8797,208,2024-05-25 06:10:57,0
8798,208,2024-05-25 06:11:57,0
8799,211,2024-05-25 06:12:57,0
8800,224,2024-05-25 06:13:57,0
8801,228,2024-05-25 06:14:57,0
8802,224,2024-05-25 06:15:57,0
8803,232,2024-05-25 06:16:57,0
8804,208,2024-05-25 06:17:57,0
8805,208,2024-05-25 06:18:57,0
8806,206,2024-05-25 06:19:57,0
8807,201,2024-05-25 06:20:57,0
8808,211,2024-05-25 06:21:57,0
8809,219,2024-05-25 06:22:57,0
8810,206,2024-05-25 06:23:57,0
8811,218,2024-05-25 06:24:57,0
8812,227,2024-05-25 06:25:57,0
8813,231,2024-05-25 06:26:57,0
8814,219,2024-05-25 06:27:57,0
8815,210,2024-05-25 06:28:57,0
8816,211,2024-05-25 06:29:57,0
8817,216,2024-05-25 06:30:57,0
8818,212,2024-05-25 06:31:57,0
8819,199,2024-05-25 06:32:57,0
8820,202,2024-05-25 06:33:57,0
8821,207,2024-05-25 06:34:57,0
8822,211,2024-05-25 06:35:57,0
8823,277,2024-05-25 06:36:57,0
8824,206,2024-05-25 06:37:57,0
8825,315,2024-05-25 06:38:57,0
8826,202,2024-05-25 06:39:57,0
8827,212,2024-05-25 06:40:57,0
8828,202,2024-05-25 06:41:57,0
8829,213,2024-05-25 06:42:57,0
8830,213,2024-05-25 06:43:57,0
8831,206,2024-05-25 06:44:57,0
8832,324,2024-05-25 06:45:57,0
8833,224,2024-05-25 06:46:57,0
8834,235,2024-05-25 06:47:57,0
8835,238,2024-05-25 06:48:57,0
8836,211,2024-05-25 06:49:57,0
8837,191,2024-05-25 06:50:57,0
8838,191,2024-05-25 06:51:57,0
8839,191,2024-05-25 06:52:57,0
8840,208,2024-05-25 06:53:57,0
8841,203,2024-05-25 06:54:57,0
8842,202,2024-05-25 06:55:57,0
8843,188,2024-05-25 06:56:57,0
8844,188,2024-05-25 06:57:57,0
8845,296,2024-05-25 06:58:57,0
8846,290,2024-05-25 06:59:57,0
8847,389,2024-05-25 07:00:57,0
8848,335,2024-05-25 07:01:57,0
8849,266,2024-05-25 07:02:57,0
8850,268,2024-05-25 07:03:57,0
8851,263,2024-05-25 07:04:57,0
8852,274,2024-05-25 07:05:57,0
8853,290,2024-05-25 07:06:57,0
8854,288,2024-05-25 07:07:57,0
8855,281,2024-05-25 07:08:57,0
8856,285,2024-05-25 07:09:57,0
8857,309,2024-05-25 07:10:57,0
8858,307,2024-05-25 07:11:57,0
8859,266,2024-05-25 07:12:57,0
8860,270,2024-05-25 07:13:57,0
8861,465,2024-05-25 07:14:57,0
8862,341,2024-05-25 07:15:57,0
8863,340,2024-05-25 07:16:57,0
8864,321,2024-05-25 07:17:57,0
8865,346,2024-05-25 07:18:57,0
8866,356,2024-05-25 07:19:57,0
8867,359,2024-05-25 07:20:57,0
8868,351,2024-05-25 07:21:57,0
8869,310,2024-05-25 07:22:57,0
8870,342,2024-05-25 07:23:57,0
8871,342,2024-05-25 07:24:57,0
8872,315,2024-05-25 07:25:57,0
8873,334,2024-05-25 07:26:57,0
8874,313,2024-05-25 07:27:57,0
8875,339,2024-05-25 07:28:57,0
8876,348,2024-05-25 07:29:57,0
8877,329,2024-05-25 07:30:57,0
8878,340,2024-05-25 07:31:57,0
8879,351,2024-05-25 07:32:57,0
8880,341,2024-05-25 07:33:57,0
8881,326,2024-05-25 07:34:57,0
8882,348,2024-05-25 07:35:57,0
8883,329,2024-05-25 07:36:57,0
8884,332,2024-05-25 07:37:57,0
8885,334,2024-05-25 07:38:57,0
8886,345,2024-05-25 07:39:57,0
8887,334,2024-05-25 07:40:57,0
8888,321,2024-05-25 07:41:57,0
8889,354,2024-05-25 07:42:57,0
8890,342,2024-05-25 07:43:57,0
8891,334,2024-05-25 07:44:57,0
8892,334,2024-05-25 07:45:57,0
8893,332,2024-05-25 07:46:57,0
8894,326,2024-05-25 07:47:57,0
8895,334,2024-05-25 07:48:57,0
8896,340,2024-05-25 07:49:57,0
8897,321,2024-05-25 07:50:57,0
8898,332,2024-05-25 07:51:57,0
8899,326,2024-05-25 07:52:57,0
8900,329,2024-05-25 07:53:57,0
8901,334,2024-05-25 07:54:57,0
8902,318,2024-05-25 07:55:57,0
8903,318,2024-05-25 07:56:57,0
8904,313,2024-05-25 07:57:57,0
8905,329,2024-05-25 07:58:57,0
8906,348,2024-05-25 07:59:57,0
8907,321,2024-05-25 08:00:57,0
8908,329,2024-05-25 08:01:57,0
8909,353,2024-05-25 08:02:57,0
8910,332,2024-05-25 08:03:57,0
8911,343,2024-05-25 08:04:57,0
8912,352,2024-05-25 08:05:57,0
8913,340,2024-05-25 08:06:57,0
8914,334,2024-05-25 08:07:57,0
8915,368,2024-05-25 08:08:57,0
8916,337,2024-05-25 08:09:57,0
8917,343,2024-05-25 08:10:57,0
8918,326,2024-05-25 08:11:57,0
8919,332,2024-05-25 08:12:57,0
8920,345,2024-05-25 08:13:57,0
8921,340,2024-05-25 08:14:57,0
8922,329,2024-05-25 08:15:57,0
8923,334,2024-05-25 08:16:57,0
8924,317,2024-05-25 08:17:57,0
8925,343,2024-05-25 08:18:57,0
8926,326,2024-05-25 08:19:57,0
8927,326,2024-05-25 08:20:57,0
8928,336,2024-05-25 08:21:57,0
8929,340,2024-05-25 08:22:57,0
8930,355,2024-05-25 08:23:57,0
8931,324,2024-05-25 08:24:57,0
8932,329,2024-05-25 08:25:57,0
8933,400,2024-05-25 08:26:57,0
8934,398,2024-05-25 08:27:57,0
8935,357,2024-05-25 08:28:57,0
8936,362,2024-05-25 08:29:57,0
8937,385,2024-05-25 08:30:57,0
8938,411,2024-05-25 08:31:57,0
8939,392,2024-05-25 08:32:57,0
8940,379,2024-05-25 08:33:57,0
8941,395,2024-05-25 08:34:57,0
8942,398,2024-05-25 08:35:57,0
8943,376,2024-05-25 08:36:57,0
8944,384,2024-05-25 08:37:57,0
8945,359,2024-05-25 08:38:57,0
8946,351,2024-05-25 08:39:57,0
8947,345,2024-05-25 08:40:57,0
8948,365,2024-05-25 08:41:57,0
8949,370,2024-05-25 08:42:57,0
8950,374,2024-05-25 08:43:57,0
8951,374,2024-05-25 08:44:57,0
8952,441,2024-05-25 08:45:57,0
8953,411,2024-05-25 08:46:57,0
8954,403,2024-05-25 08:47:57,0
8955,434,2024-05-25 08:48:57,0
8956,412,2024-05-25 08:49:57,0
8957,359,2024-05-25 08:50:57,0
8958,357,2024-05-25 08:51:57,0
8959,373,2024-05-25 08:52:57,0
8960,395,2024-05-25 08:53:57,0
8961,456,2024-05-25 08:54:57,0
8962,456,2024-05-25 08:55:57,0
8963,450,2024-05-25 08:56:57,0
8964,307,2024-05-25 08:57:57,0
8965,230,2024-05-25 08:58:57,0
8966,228,2024-05-25 08:59:57,0
8967,223,2024-05-25 09:00:57,0
8968,217,2024-05-25 09:01:57,0
8969,219,2024-05-25 09:02:57,0
8970,240,2024-05-25 09:03:57,0
8971,237,2024-05-25 09:04:57,0
8972,230,2024-05-25 09:05:57,0
8973,230,2024-05-25 09:06:57,0
8974,222,2024-05-25 09:07:57,0
8975,208,2024-05-25 09:08:57,0
8976,205,2024-05-25 09:09:57,0
8977,202,2024-05-25 09:10:57,0
8978,211,2024-05-25 09:11:57,0
8979,208,2024-05-25 09:12:57,0
8980,213,2024-05-25 09:13:57,0
8981,213,2024-05-25 09:14:57,0
8982,224,2024-05-25 09:15:57,0
8983,232,2024-05-25 09:16:57,0
8984,234,2024-05-25 09:17:57,0
8985,238,2024-05-25 09:18:57,0
8986,219,2024-05-25 09:19:57,0
8987,266,2024-05-25 09:20:57,0
8988,296,2024-05-25 09:21:57,0
8989,241,2024-05-25 09:22:57,0
8990,233,2024-05-25 09:23:57,0
8991,224,2024-05-25 09:24:57,0
8992,221,2024-05-25 09:25:57,0
8993,243,2024-05-25 09:26:57,0
8994,215,2024-05-25 09:27:57,0
8995,211,2024-05-25 09:28:57,0
8996,219,2024-05-25 09:29:57,0
8997,225,2024-05-25 09:30:57,0
8998,230,2024-05-25 09:31:57,0
8999,230,2024-05-25 09:32:57,0
9000,222,2024-05-25 09:33:57,0
9001,229,2024-05-25 09:34:57,0
9002,231,2024-05-25 09:35:57,0
9003,240,2024-05-25 09:36:57,0
9004,235,2024-05-25 09:37:57,0
9005,246,2024-05-25 09:38:57,0
9006,223,2024-05-25 09:39:57,0
9007,233,2024-05-25 09:40:57,0
9008,236,2024-05-25 09:41:57,0
9009,219,2024-05-25 09:42:57,0
9010,241,2024-05-25 09:43:57,0
9011,244,2024-05-25 09:44:57,0
9012,213,2024-05-25 09:45:57,0
9013,210,2024-05-25 09:46:57,0
9014,255,2024-05-25 09:47:57,0
9015,212,2024-05-25 09:48:57,0
9016,213,2024-05-25 09:49:57,0
9017,222,2024-05-25 09:50:57,0
9018,241,2024-05-25 09:51:57,0
9019,246,2024-05-25 09:52:57,0
9020,247,2024-05-25 09:53:57,0
9021,246,2024-05-25 09:54:57,0
9022,230,2024-05-25 09:55:57,0
9023,244,2024-05-25 09:56:57,0
9024,246,2024-05-25 09:57:57,0
9025,244,2024-05-25 09:58:57,0
9026,241,2024-05-25 09:59:57,0
9027,250,2024-05-25 10:00:57,0
9028,243,2024-05-25 10:01:57,0
9029,233,2024-05-25 10:02:57,0
9030,233,2024-05-25 10:03:57,0
9031,227,2024-05-25 10:04:57,0
9032,237,2024-05-25 10:05:57,0
9033,249,2024-05-25 10:06:57,0
9034,246,2024-05-25 10:07:57,0
9035,244,2024-05-25 10:08:57,0
9036,208,2024-05-25 10:09:57,0
9037,210,2024-05-25 10:10:57,0
9038,233,2024-05-25 10:11:57,0
9039,378,2024-05-25 10:12:57,0
9040,260,2024-05-25 10:13:57,0
9041,279,2024-05-25 10:14:57,0
9042,257,2024-05-25 10:15:57,0
9043,266,2024-05-25 10:16:57,0
9044,230,2024-05-25 10:17:57,0
9045,274,2024-05-25 10:18:57,0
9046,213,2024-05-25 10:19:57,0
9047,242,2024-05-25 10:20:57,0
9048,216,2024-05-25 10:21:57,0
9049,210,2024-05-25 10:22:57,0
9050,243,2024-05-25 10:23:57,0
9051,284,2024-05-25 10:24:57,0
9052,254,2024-05-25 10:25:57,0
9053,241,2024-05-25 10:26:57,0
9054,236,2024-05-25 10:27:57,0
9055,218,2024-05-25 10:28:57,0
9056,233,2024-05-25 10:29:57,0
9057,268,2024-05-25 10:30:57,0
9058,260,2024-05-25 10:31:57,0
9059,266,2024-05-25 10:32:57,0
9060,269,2024-05-25 10:33:57,0
9061,241,2024-05-25 10:34:57,0
9062,263,2024-05-25 10:35:57,0
9063,263,2024-05-25 10:36:57,0
9064,263,2024-05-25 10:37:57,0
9065,263,2024-05-25 10:38:57,0
9066,285,2024-05-25 10:39:57,0
9067,266,2024-05-25 10:40:57,0
9068,268,2024-05-25 10:41:57,0
9069,263,2024-05-25 10:42:57,0
9070,242,2024-05-25 10:43:57,0
9071,227,2024-05-25 10:44:57,0
9072,235,2024-05-25 10:45:57,0
9073,228,2024-05-25 10:46:57,0
9074,230,2024-05-25 10:47:57,0
9075,232,2024-05-25 10:48:57,0
9076,224,2024-05-25 10:49:57,0
9077,224,2024-05-25 10:50:57,0
9078,233,2024-05-25 10:51:57,0
9079,247,2024-05-25 10:52:57,0
9080,241,2024-05-25 10:53:57,0
9081,233,2024-05-25 10:54:57,0
9082,218,2024-05-25 10:55:57,0
9083,215,2024-05-25 10:56:57,0
9084,215,2024-05-25 10:57:57,0
9085,211,2024-05-25 10:58:57,0
9086,227,2024-05-25 10:59:57,0
9087,219,2024-05-25 13:00:57,0
9088,224,2024-05-25 13:01:57,0
9089,211,2024-05-25 13:02:57,0
9090,211,2024-05-25 13:03:57,0
9091,222,2024-05-25 13:04:57,0
9092,219,2024-05-25 13:05:57,0
9093,222,2024-05-25 13:06:57,0
9094,219,2024-05-25 13:07:57,0
9095,235,2024-05-25 13:08:57,0
9096,227,2024-05-25 13:09:57,0
9097,212,2024-05-25 13:10:57,0
9098,229,2024-05-25 13:11:57,0
9099,224,2024-05-25 13:12:57,0
9100,222,2024-05-25 13:13:57,0
9101,224,2024-05-25 13:14:57,0
9102,222,2024-05-25 13:15:57,0
9103,224,2024-05-25 13:16:57,0
9104,235,2024-05-25 13:17:57,0
9105,227,2024-05-25 13:18:57,0
9106,222,2024-05-25 13:19:57,0
9107,205,2024-05-25 13:20:57,0
9108,202,2024-05-25 13:21:57,0
9109,199,2024-05-25 13:22:57,0
9110,199,2024-05-25 13:23:57,0
9111,202,2024-05-25 13:24:57,0
9112,216,2024-05-25 13:25:57,0
9113,213,2024-05-25 13:26:57,0
9114,211,2024-05-25 13:27:57,0
9115,233,2024-05-25 13:28:57,0
9116,222,2024-05-25 13:29:57,0
9117,199,2024-05-25 13:30:57,0
9118,232,2024-05-25 13:31:57,0
9119,211,2024-05-25 13:32:57,0
9120,227,2024-05-25 13:33:57,0
9121,223,2024-05-25 13:34:57,0
9122,211,2024-05-25 13:35:57,0
9123,210,2024-05-25 13:36:57,0
9124,238,2024-05-25 13:37:57,0
9125,219,2024-05-25 13:38:57,0
9126,216,2024-05-25 13:39:57,0
9127,216,2024-05-25 13:40:57,0
9128,230,2024-05-25 13:41:57,0
9129,219,2024-05-25 13:42:57,0
9130,213,2024-05-25 13:43:57,0
9131,224,2024-05-25 13:44:57,0
9132,232,2024-05-25 13:45:57,0
9133,244,2024-05-25 13:46:57,0
9134,224,2024-05-25 13:47:57,0
9135,224,2024-05-25 13:48:57,0
9136,221,2024-05-25 13:49:57,0
9137,219,2024-05-25 13:50:57,0
9138,215,2024-05-25 13:51:57,0
9139,224,2024-05-25 13:52:57,0
9140,241,2024-05-25 13:53:57,0
9141,223,2024-05-25 13:54:57,0
9142,225,2024-05-25 13:55:57,0
9143,226,2024-05-25 13:56:57,0
9144,209,2024-05-25 13:57:57,0
9145,202,2024-05-25 13:58:57,0
9146,199,2024-05-25 13:59:57,0
9147,208,2024-05-25 14:00:57,0
9148,214,2024-05-25 14:01:57,0
9149,210,2024-05-25 14:02:57,0
9150,216,2024-05-25 14:03:57,0
9151,226,2024-05-25 14:04:57,0
9152,222,2024-05-25 14:05:57,0
9153,202,2024-05-25 14:06:57,0
9154,202,2024-05-25 14:07:57,0
9155,210,2024-05-25 14:08:57,0
9156,212,2024-05-25 14:09:57,0
9157,202,2024-05-25 14:10:57,0
9158,215,2024-05-25 14:11:57,0
9159,233,2024-05-25 14:12:57,0
9160,233,2024-05-25 14:13:57,0
9161,227,2024-05-25 14:14:57,0
9162,210,2024-05-25 14:15:57,0
9163,213,2024-05-25 14:16:57,0
9164,218,2024-05-25 14:17:57,0
9165,216,2024-05-25 14:18:57,0
9166,235,2024-05-25 14:19:57,0
9167,220,2024-05-25 14:20:57,0
9168,213,2024-05-25 14:21:57,0
9169,241,2024-05-25 14:22:57,0
9170,215,2024-05-25 14:23:57,0
9171,213,2024-05-25 14:24:57,0
9172,213,2024-05-25 14:25:57,0
9173,222,2024-05-25 14:26:57,0
9174,235,2024-05-25 14:27:57,0
9175,238,2024-05-25 14:28:57,0
9176,221,2024-05-25 14:29:57,0
9177,239,2024-05-25 14:30:57,0
9178,238,2024-05-25 14:31:57,0
9179,209,2024-05-25 14:32:57,0
9180,224,2024-05-25 14:33:57,0
9181,237,2024-05-25 14:34:57,0
9182,245,2024-05-25 14:35:57,0
9183,238,2024-05-25 14:36:57,0
9184,232,2024-05-25 14:37:57,0
9185,246,2024-05-25 14:38:57,0
9186,254,2024-05-25 14:39:57,0
9187,255,2024-05-25 14:40:57,0
9188,235,2024-05-25 14:41:57,0
9189,243,2024-05-25 14:42:57,0
9190,238,2024-05-25 14:43:57,0
9191,238,2024-05-25 14:44:57,0
9192,218,2024-05-25 14:45:57,0
9193,219,2024-05-25 14:46:57,0
9194,230,2024-05-25 14:47:57,0
9195,235,2024-05-25 14:48:57,0
9196,226,2024-05-25 14:49:57,0
9197,222,2024-05-25 14:50:57,0
9198,253,2024-05-25 14:51:57,0
9199,233,2024-05-25 14:52:57,0
9200,233,2024-05-25 14:53:57,0
9201,215,2024-05-25 14:54:57,0
9202,218,2024-05-25 14:55:57,0
9203,222,2024-05-25 14:56:57,0
9204,222,2024-05-25 14:57:57,0
9205,230,2024-05-25 14:58:57,0
9206,222,2024-05-25 14:59:57,0
9207,241,2024-05-25 16:00:57,0
9208,224,2024-05-25 16:01:57,0
9209,232,2024-05-25 16:02:57,0
9210,230,2024-05-25 16:03:57,0
9211,301,2024-05-25 16:04:57,0
9212,235,2024-05-25 16:05:57,0
9213,271,2024-05-25 16:06:57,0
9214,312,2024-05-25 16:07:57,0
9215,279,2024-05-25 16:08:57,0
9216,277,2024-05-25 16:09:57,0
9217,218,2024-05-25 16:10:57,0
9218,227,2024-05-25 16:11:57,0
9219,222,2024-05-25 16:12:57,0
9220,224,2024-05-25 16:13:57,0
9221,224,2024-05-25 16:14:57,0
9222,241,2024-05-25 16:15:57,0
9223,246,2024-05-25 16:16:57,0
9224,323,2024-05-25 16:17:57,0
9225,331,2024-05-25 16:18:57,0
9226,332,2024-05-25 16:19:57,0
9227,261,2024-05-25 16:20:57,0
9228,250,2024-05-25 16:21:57,0
9229,235,2024-05-25 16:22:57,0
9230,241,2024-05-25 16:23:57,0
9231,260,2024-05-25 16:24:57,0
9232,252,2024-05-25 16:25:57,0
9233,274,2024-05-25 16:26:57,0
9234,275,2024-05-25 16:27:57,0
9235,274,2024-05-25 16:28:57,0
9236,254,2024-05-25 16:29:57,0
9237,268,2024-05-25 16:30:57,0
9238,263,2024-05-25 16:31:57,0
9239,257,2024-05-25 16:32:57,0
9240,249,2024-05-25 16:33:57,0
9241,259,2024-05-25 16:34:57,32
9242,191,2024-05-25 16:35:57,178
9243,208,2024-05-25 16:36:57,203
9244,238,2024-05-25 16:37:57,211
9245,194,2024-05-25 16:38:57,192
9246,155,2024-05-25 16:39:57,156
9247,161,2024-05-25 16:40:57,156
9248,158,2024-05-25 16:41:57,162
9249,155,2024-05-25 16:42:57,151
9250,149,2024-05-25 16:43:57,151
9251,213,2024-05-25 16:44:57,200
9252,255,2024-05-25 16:45:57,262
9253,246,2024-05-25 16:46:57,250
9254,242,2024-05-25 16:47:57,255
9255,235,2024-05-25 16:48:57,247
9256,238,2024-05-25 16:49:57,250
9257,268,2024-05-25 16:50:57,263
9258,236,2024-05-25 16:51:57,239
9259,265,2024-05-25 16:52:57,261
9260,310,2024-05-25 16:53:57,282
9261,332,2024-05-25 16:54:57,343
9262,378,2024-05-25 16:55:57,390
9263,260,2024-05-25 16:56:57,253
9264,318,2024-05-25 16:57:57,288
9265,417,2024-05-25 16:58:57,423
9266,242,2024-05-25 16:59:57,234
9267,640,2024-05-25 17:00:57,630
9268,541,2024-05-25 17:01:57,538
9269,386,2024-05-25 17:02:57,393
9270,309,2024-05-25 17:03:57,305
9271,277,2024-05-25 17:04:57,266
9272,318,2024-05-25 17:05:57,313
9273,268,2024-05-25 17:06:57,261
9274,312,2024-05-25 17:07:57,305
9275,308,2024-05-25 17:08:57,304
9276,303,2024-05-25 17:09:57,308
9277,296,2024-05-25 17:10:57,297
9278,235,2024-05-25 17:11:57,239
9279,202,2024-05-25 17:12:57,188
9280,246,2024-05-25 17:13:57,266
9281,301,2024-05-25 17:14:57,299
9282,1,2024-05-25 17:15:57,334
9283,1,2024-05-25 17:16:57,385
9284,1,2024-05-25 17:17:57,371
9285,0,2024-05-25 17:18:57,294
9286,0,2024-05-25 17:19:57,305
9287,0,2024-05-25 17:20:57,294
9288,0,2024-05-25 17:21:57,272
9289,0,2024-05-25 17:22:57,319
9290,0,2024-05-25 17:23:57,299
9291,0,2024-05-25 17:24:57,305
9292,0,2024-05-25 17:25:57,297
9293,0,2024-05-25 17:26:57,222
9294,0,2024-05-25 17:27:57,219
9295,0,2024-05-25 17:28:57,261
9296,0,2024-05-25 17:29:57,225
9297,0,2024-05-25 17:30:57,219
