,P1_25,csvTime,P1_24,P1_3,P1_2
6136,0,2024-05-22 07:16:00,0,111,1800
6137,0,2024-05-22 07:17:00,0,111,1801
6138,0,2024-05-22 07:18:00,8,118,1799
6139,0,2024-05-22 07:19:00,0,110,1802
6140,0,2024-05-22 07:20:00,0,113,1800
6141,0,2024-05-22 07:21:00,0,110,1800
6142,0,2024-05-22 07:22:00,0,112,1800
6143,0,2024-05-22 07:23:00,0,108,1802
6144,0,2024-05-22 07:24:00,0,111,1802
6145,0,2024-05-22 07:25:00,0,112,1801
6146,0,2024-05-22 07:26:00,0,107,1802
6147,0,2024-05-22 07:27:00,0,111,1803
6148,0,2024-05-22 07:28:00,0,108,1800
6149,0,2024-05-22 07:29:00,0,110,1802
6150,0,2024-05-22 07:30:00,0,109,1800
6151,0,2024-05-22 07:31:00,0,109,1801
6152,0,2024-05-22 07:32:00,0,113,1802
6153,0,2024-05-22 07:33:00,0,110,1802
6154,0,2024-05-22 07:34:00,0,112,1801
6155,0,2024-05-22 07:35:00,0,112,1800
6156,0,2024-05-22 07:36:00,8,112,1800
6157,0,2024-05-22 07:37:00,0,116,1801
6158,0,2024-05-22 07:38:00,0,111,1800
6159,0,2024-05-22 07:39:00,0,112,1802
6160,0,2024-05-22 07:40:00,0,114,1802
6161,0,2024-05-22 07:41:00,0,111,1802
6162,0,2024-05-22 07:42:00,0,108,1800
6163,0,2024-05-22 07:43:00,0,110,1802
6164,0,2024-05-22 07:44:00,8,113,1800
6165,0,2024-05-22 07:45:00,0,112,1801
6166,0,2024-05-22 07:46:00,0,111,1801
6167,0,2024-05-22 07:47:00,0,115,1800
6168,0,2024-05-22 07:48:00,0,112,1800
6169,0,2024-05-22 07:49:00,0,112,1801
6170,0,2024-05-22 07:49:59,0,114,1803
6171,0,2024-05-22 07:51:00,0,114,1802
6172,0,2024-05-22 07:52:00,0,113,1801
6173,0,2024-05-22 07:53:00,0,115,1802
6174,0,2024-05-22 07:54:00,0,112,1802
6175,0,2024-05-22 07:55:00,0,112,1802
6176,0,2024-05-22 07:56:00,0,112,1804
6177,0,2024-05-22 07:57:00,0,108,1800
6178,0,2024-05-22 07:58:00,0,112,1802
6179,0,2024-05-22 07:59:00,0,113,1802
6180,0,2024-05-22 09:01:00,0,104,1803
6181,0,2024-05-22 09:02:00,0,101,1805
6182,0,2024-05-22 09:03:00,0,110,1803
6183,0,2024-05-22 09:04:00,0,99,1803
6184,0,2024-05-22 09:05:00,0,100,1802
6185,0,2024-05-22 09:05:59,0,100,1807
6186,0,2024-05-22 09:07:00,0,103,1800
6187,0,2024-05-22 09:08:00,0,103,1802
6188,0,2024-05-22 09:09:00,0,99,1803
6189,0,2024-05-22 09:10:00,8,102,1803
6190,0,2024-05-22 09:11:00,0,97,1803
6191,0,2024-05-22 09:12:00,0,112,1803
6192,0,2024-05-22 09:13:00,0,110,1801
6193,0,2024-05-22 09:14:00,0,102,1806
6194,0,2024-05-22 09:15:00,0,100,1804
6195,0,2024-05-22 09:16:00,0,98,1805
6196,0,2024-05-22 09:17:00,0,97,1804
6197,0,2024-05-22 09:18:00,0,95,1803
6198,0,2024-05-22 09:19:00,8,100,1802
6199,0,2024-05-22 09:20:00,0,99,1802
6200,0,2024-05-22 09:21:00,0,97,1803
6201,0,2024-05-22 09:22:00,0,103,1802
6202,0,2024-05-22 09:23:00,0,97,1802
6203,0,2024-05-22 09:24:00,0,100,1804
6204,0,2024-05-22 09:25:00,0,101,1800
6205,0,2024-05-22 09:26:00,0,100,1802
6206,0,2024-05-22 09:27:00,0,95,1802
6207,0,2024-05-22 09:28:00,0,96,1802
6208,0,2024-05-22 09:29:00,8,101,1802
6209,0,2024-05-22 09:30:00,8,95,1803
6210,0,2024-05-22 09:31:00,0,100,1804
6211,0,2024-05-22 09:32:00,0,95,1805
6212,0,2024-05-22 09:33:00,0,100,1802
6213,0,2024-05-22 09:34:00,0,100,1804
6214,0,2024-05-22 09:35:00,0,97,1803
6215,0,2024-05-22 09:36:00,0,100,1802
6216,0,2024-05-22 09:37:00,0,97,1803
6217,0,2024-05-22 09:38:00,0,100,1802
6218,0,2024-05-22 09:39:00,8,99,1802
6219,0,2024-05-22 09:40:00,8,93,1802
6220,0,2024-05-22 09:41:00,0,94,1805
6221,0,2024-05-22 09:42:00,0,96,1802
6222,0,2024-05-22 09:43:00,0,103,1804
6223,0,2024-05-22 09:44:00,0,95,1805
6224,0,2024-05-22 09:45:00,0,92,1805
6225,0,2024-05-22 09:46:00,0,98,1802
6226,0,2024-05-22 09:46:59,0,100,1802
6227,0,2024-05-22 09:48:00,0,104,1803
6228,0,2024-05-22 09:48:59,8,116,1802
6229,0,2024-05-22 09:50:00,0,117,1799
6230,0,2024-05-22 09:51:00,0,97,1802
6231,0,2024-05-22 09:52:00,0,95,1802
6232,0,2024-05-22 09:53:00,0,89,1803
6233,0,2024-05-22 09:54:00,0,94,1800
6234,0,2024-05-22 09:55:00,0,92,1803
6235,0,2024-05-22 09:56:00,0,107,1802
6236,0,2024-05-22 09:57:00,0,102,1802
6237,0,2024-05-22 09:58:00,0,115,1800
6238,0,2024-05-22 09:59:00,0,119,1802
6239,0,2024-05-22 10:00:00,0,101,1802
6240,0,2024-05-22 10:01:00,0,96,1801
6241,0,2024-05-22 10:02:00,0,101,1802
6242,0,2024-05-22 10:03:00,0,96,1802
6243,0,2024-05-22 10:04:00,0,156,1800
6244,0,2024-05-22 10:05:00,0,112,1801
6245,0,2024-05-22 10:06:00,0,107,1802
6246,0,2024-05-22 10:07:00,8,112,1802
6247,0,2024-05-22 10:07:59,8,155,1796
6248,0,2024-05-22 10:09:00,0,108,1804
6249,0,2024-05-22 10:10:00,0,100,1802
6250,0,2024-05-22 10:11:00,0,108,1805
6251,0,2024-05-22 10:12:00,0,111,1803
6252,0,2024-05-22 10:13:00,0,95,1800
6253,0,2024-05-22 10:14:00,0,109,1800
6254,0,2024-05-22 10:15:00,0,104,1806
6255,0,2024-05-22 10:16:00,0,124,1800
6256,0,2024-05-22 10:17:00,8,115,1802
6257,0,2024-05-22 10:17:59,8,96,1803
6258,0,2024-05-22 10:19:00,0,88,1806
6259,0,2024-05-22 10:20:00,0,96,1807
6260,0,2024-05-22 10:21:00,0,98,1803
6261,0,2024-05-22 10:22:00,0,96,1802
6262,0,2024-05-22 10:23:00,0,94,1803
6263,0,2024-05-22 10:24:00,0,99,1800
6264,0,2024-05-22 10:25:00,0,98,1800
6265,0,2024-05-22 10:26:00,0,97,1803
6266,0,2024-05-22 10:27:00,8,93,1807
6267,0,2024-05-22 10:28:00,0,98,1803
6268,0,2024-05-22 10:29:00,0,93,1806
6269,0,2024-05-22 10:30:00,0,96,1804
6270,0,2024-05-22 10:30:59,0,98,1803
6271,0,2024-05-22 10:32:00,0,95,1802
6272,0,2024-05-22 10:33:00,0,95,1802
6273,0,2024-05-22 10:34:00,0,95,1804
6274,0,2024-05-22 10:35:00,0,116,1803
6275,0,2024-05-22 10:36:00,0,103,1803
6276,0,2024-05-22 10:37:00,0,103,1804
6277,0,2024-05-22 10:38:00,0,98,1803
6278,0,2024-05-22 10:39:00,0,98,1803
6279,0,2024-05-22 10:40:00,0,96,1802
6280,0,2024-05-22 10:41:00,0,101,1800
6281,0,2024-05-22 10:42:00,0,101,1803
6282,0,2024-05-22 10:43:00,0,98,1806
6283,0,2024-05-22 10:44:00,0,99,1802
6284,0,2024-05-22 10:45:00,8,98,1803
6285,0,2024-05-22 10:46:00,0,94,1804
6286,0,2024-05-22 10:47:00,0,100,1806
6287,0,2024-05-22 10:48:00,0,97,1802
6288,0,2024-05-22 10:49:00,0,95,1801
6289,0,2024-05-22 10:50:00,0,92,1802
6290,0,2024-05-22 10:51:00,0,100,1802
6291,0,2024-05-22 10:52:00,0,100,1805
6292,0,2024-05-22 10:53:00,0,93,1804
6293,0,2024-05-22 10:54:00,0,92,1802
6294,0,2024-05-22 10:55:00,8,95,1804
6295,0,2024-05-22 10:56:00,0,90,1806
6296,0,2024-05-22 10:57:00,0,97,1806
6297,0,2024-05-22 10:58:00,0,97,1806
6298,0,2024-05-22 10:59:00,0,104,1802
6299,0,2024-05-22 12:00:00,0,100,1802
6300,0,2024-05-22 12:01:00,0,96,1802
6301,0,2024-05-22 12:02:00,0,94,1804
6302,0,2024-05-22 12:03:00,0,100,1801
6303,0,2024-05-22 12:04:00,0,98,1802
6304,0,2024-05-22 12:05:00,0,98,1802
6305,0,2024-05-22 12:06:00,0,101,1802
6306,0,2024-05-22 12:07:00,0,102,1805
6307,0,2024-05-22 12:08:00,0,98,1802
6308,0,2024-05-22 12:09:00,8,100,1802
6309,0,2024-05-22 12:10:00,0,109,1802
6310,0,2024-05-22 12:11:00,0,103,1802
6311,0,2024-05-22 12:12:00,0,95,1804
6312,0,2024-05-22 12:13:00,0,100,1800
6313,0,2024-05-22 12:14:00,0,95,1803
6314,0,2024-05-22 12:15:00,0,91,1802
6315,0,2024-05-22 12:16:00,0,99,1805
6316,0,2024-05-22 12:17:00,0,101,1802
6317,0,2024-05-22 12:18:00,8,99,1802
6318,0,2024-05-22 12:19:00,0,94,1803
6319,0,2024-05-22 12:20:00,0,94,1802
6320,0,2024-05-22 12:21:00,0,100,1802
6321,0,2024-05-22 12:22:00,0,96,1804
6322,0,2024-05-22 12:23:00,0,100,1802
6323,0,2024-05-22 12:24:00,0,94,1800
6324,0,2024-05-22 12:25:00,0,96,1804
6325,0,2024-05-22 12:26:00,0,93,1801
6326,0,2024-05-22 12:27:00,0,96,1804
6327,0,2024-05-22 12:28:00,0,91,1803
6328,0,2024-05-22 12:29:00,0,94,1802
6329,0,2024-05-22 12:30:00,0,93,1802
6330,0,2024-05-22 12:30:59,0,97,1802
6331,0,2024-05-22 12:32:00,0,96,1801
6332,0,2024-05-22 12:33:00,0,99,1800
6333,0,2024-05-22 12:34:00,0,94,1802
6334,0,2024-05-22 12:35:00,0,99,1804
6335,0,2024-05-22 12:36:00,0,101,1802
6336,0,2024-05-22 12:37:00,0,97,1802
6337,0,2024-05-22 12:38:00,0,95,1801
6338,0,2024-05-22 12:39:00,0,100,1802
6339,0,2024-05-22 12:40:00,0,93,1802
6340,0,2024-05-22 12:41:00,0,102,1802
6341,0,2024-05-22 12:42:00,0,104,1801
6342,0,2024-05-22 12:43:00,0,102,1800
6343,0,2024-05-22 12:44:00,0,100,1802
6344,0,2024-05-22 12:45:00,0,100,1799
6345,0,2024-05-22 12:46:00,0,102,1802
6346,0,2024-05-22 12:47:00,0,99,1800
6347,0,2024-05-22 12:48:00,0,101,1799
6348,0,2024-05-22 12:49:00,0,103,1799
6349,0,2024-05-22 12:50:00,0,101,1800
6350,0,2024-05-22 12:51:00,0,98,1800
6351,0,2024-05-22 12:52:00,0,95,1798
6352,0,2024-05-22 12:53:00,0,95,1801
6353,0,2024-05-22 12:54:00,8,98,1800
6354,0,2024-05-22 12:55:00,0,95,1800
6355,0,2024-05-22 12:56:00,0,97,1801
6356,0,2024-05-22 12:57:00,0,89,1802
6357,0,2024-05-22 12:58:00,0,91,1802
6358,0,2024-05-22 12:59:00,0,91,1800
6359,0,2024-05-22 13:00:00,0,93,1801
6360,0,2024-05-22 13:01:00,0,99,1801
6361,0,2024-05-22 13:02:00,0,98,1800
6362,0,2024-05-22 13:03:00,0,92,1800
6363,0,2024-05-22 13:04:00,0,93,1800
6364,0,2024-05-22 13:05:00,0,95,1801
6365,0,2024-05-22 13:06:00,0,92,1799
6366,0,2024-05-22 13:07:00,0,97,1800
6367,0,2024-05-22 13:08:00,0,94,1800
6368,0,2024-05-22 13:08:59,0,97,1801
6369,0,2024-05-22 13:10:00,0,93,1802
6370,0,2024-05-22 13:11:00,0,98,1799
6371,0,2024-05-22 13:12:00,0,96,1802
6372,0,2024-05-22 13:12:59,0,95,1800
6373,0,2024-05-22 13:14:00,8,96,1799
6374,0,2024-05-22 13:15:00,0,94,1802
6375,0,2024-05-22 13:16:00,0,97,1800
6376,0,2024-05-22 13:17:00,0,97,1800
6377,0,2024-05-22 13:18:00,0,96,1801
6378,0,2024-05-22 13:18:59,0,94,1799
6379,0,2024-05-22 13:20:00,0,95,1802
6380,0,2024-05-22 13:21:00,0,100,1801
6381,0,2024-05-22 13:22:00,8,98,1798
6382,0,2024-05-22 13:23:00,8,95,1800
6383,0,2024-05-22 13:24:00,0,95,1801
6384,0,2024-05-22 13:25:00,0,95,1801
6385,0,2024-05-22 13:26:00,0,95,1800
6386,0,2024-05-22 13:26:59,0,94,1800
6387,0,2024-05-22 13:28:00,0,90,1802
6388,0,2024-05-22 13:29:00,0,94,1803
6389,0,2024-05-22 13:29:59,0,94,1801
6390,0,2024-05-22 13:31:00,0,92,1800
6391,0,2024-05-22 13:32:00,0,91,1801
6392,0,2024-05-22 13:33:00,0,94,1801
6393,0,2024-05-22 13:34:00,0,92,1802
6394,0,2024-05-22 13:35:00,0,88,1800
6395,0,2024-05-22 13:36:00,0,94,1800
6396,0,2024-05-22 13:37:00,0,97,1800
6397,0,2024-05-22 13:38:00,0,98,1799
6398,0,2024-05-22 13:39:00,0,95,1799
6399,0,2024-05-22 13:40:00,0,97,1799
6400,0,2024-05-22 13:41:00,0,99,1802
6401,0,2024-05-22 13:41:59,0,99,1799
6402,0,2024-05-22 13:43:00,0,101,1798
6403,0,2024-05-22 13:44:00,0,102,1798
6404,0,2024-05-22 13:45:00,0,99,1800
6405,0,2024-05-22 13:46:00,0,101,1801
6406,0,2024-05-22 13:47:00,0,100,1797
6407,0,2024-05-22 13:48:00,8,101,1797
6408,0,2024-05-22 13:49:00,8,103,1798
6409,0,2024-05-22 13:50:00,0,102,1799
6410,0,2024-05-22 13:51:00,0,101,1798
6411,0,2024-05-22 13:52:00,0,98,1797
6412,0,2024-05-22 13:53:00,0,101,1798
6413,0,2024-05-22 13:54:00,0,101,1798
6414,0,2024-05-22 13:55:00,0,96,1798
6415,0,2024-05-22 13:56:00,0,94,1798
6416,0,2024-05-22 13:57:00,0,89,1798
6417,0,2024-05-22 13:58:00,8,95,1801
6418,0,2024-05-22 13:59:00,0,98,1797
6419,0,2024-05-22 14:00:00,0,92,1801
6420,0,2024-05-22 14:01:00,0,94,1798
6421,0,2024-05-22 14:02:00,0,88,1798
6422,0,2024-05-22 14:03:00,0,90,1800
6423,0,2024-05-22 14:04:00,0,93,1800
6424,0,2024-05-22 14:05:00,0,94,1799
6425,0,2024-05-22 14:06:00,0,92,1799
6426,0,2024-05-22 14:07:00,8,89,1800
6427,0,2024-05-22 14:08:00,0,92,1802
6428,0,2024-05-22 14:08:59,0,94,1802
6429,0,2024-05-22 14:10:00,0,90,1801
6430,0,2024-05-22 14:11:00,0,96,1801
6431,0,2024-05-22 14:12:00,0,96,1800
6432,0,2024-05-22 14:13:00,0,96,1798
6433,0,2024-05-22 14:14:00,0,99,1800
6434,0,2024-05-22 14:15:00,0,95,1800
6435,0,2024-05-22 14:15:59,8,98,1796
6436,0,2024-05-22 14:17:00,0,96,1797
6437,0,2024-05-22 14:18:00,0,96,1797
6438,0,2024-05-22 14:19:00,0,95,1799
6439,0,2024-05-22 14:19:59,0,96,1798
6440,0,2024-05-22 14:21:00,0,99,1798
6441,0,2024-05-22 14:22:00,0,98,1800
6442,0,2024-05-22 14:23:00,0,96,1800
6443,0,2024-05-22 14:24:00,0,97,1797
6444,0,2024-05-22 14:25:00,8,96,1798
6445,0,2024-05-22 14:26:00,8,99,1797
6446,0,2024-05-22 14:27:00,0,96,1798
6447,0,2024-05-22 14:28:00,0,97,1801
6448,0,2024-05-22 14:28:59,0,94,1797
6449,0,2024-05-22 14:30:00,0,100,1796
6450,0,2024-05-22 14:31:00,0,99,1799
6451,0,2024-05-22 14:32:00,0,97,1800
6452,0,2024-05-22 14:33:00,0,100,1798
6453,0,2024-05-22 14:34:00,0,100,1798
6454,0,2024-05-22 14:34:59,0,94,1800
6455,0,2024-05-22 14:36:00,0,96,1799
6456,0,2024-05-22 14:37:00,0,98,1801
6457,0,2024-05-22 14:38:00,0,97,1798
6458,0,2024-05-22 14:39:00,0,95,1798
6459,0,2024-05-22 14:40:00,0,90,1802
6460,0,2024-05-22 14:41:00,0,92,1799
6461,0,2024-05-22 14:41:59,0,91,1800
6462,0,2024-05-22 14:43:00,0,92,1802
6463,0,2024-05-22 14:44:00,0,94,1798
6464,0,2024-05-22 14:45:00,0,95,1799
6465,0,2024-05-22 14:46:00,0,95,1797
6466,0,2024-05-22 14:47:00,0,91,1799
6467,0,2024-05-22 14:48:00,0,93,1799
6468,0,2024-05-22 14:49:00,0,96,1798
6469,0,2024-05-22 14:50:00,0,94,1801
6470,0,2024-05-22 14:51:00,0,97,1800
6471,0,2024-05-22 14:52:00,0,96,1800
6472,0,2024-05-22 14:53:00,0,100,1800
6473,0,2024-05-22 14:53:59,0,92,1798
6474,0,2024-05-22 14:55:00,0,95,1799
6475,0,2024-05-22 14:56:00,0,98,1798
6476,0,2024-05-22 14:57:00,0,95,1798
6477,0,2024-05-22 14:58:00,0,99,1800
6478,0,2024-05-22 14:59:00,0,97,1799
6479,0,2024-05-22 15:01:00,0,93,1797
6480,0,2024-05-22 15:02:00,0,98,1799
6481,0,2024-05-22 15:03:00,0,98,1797
6482,0,2024-05-22 15:04:00,0,100,1798
6483,0,2024-05-22 15:05:00,0,98,1799
6484,0,2024-05-22 15:06:00,0,94,1799
6485,0,2024-05-22 15:07:00,0,100,1798
6486,0,2024-05-22 15:08:00,0,94,1797
6487,0,2024-05-22 15:09:00,0,99,1798
6488,0,2024-05-22 15:10:00,0,100,1799
6489,0,2024-05-22 15:11:00,0,101,1799
6490,0,2024-05-22 15:12:00,0,100,1798
6491,0,2024-05-22 15:13:00,0,101,1798
6492,0,2024-05-22 15:14:00,8,95,1799
6493,0,2024-05-22 15:15:00,0,100,1798
6494,0,2024-05-22 15:16:00,0,98,1800
6495,0,2024-05-22 15:17:00,0,97,1800
6496,0,2024-05-22 15:18:00,0,99,1800
6497,0,2024-05-22 15:19:00,0,96,1797
6498,0,2024-05-22 15:20:00,0,97,1799
6499,0,2024-05-22 15:21:00,0,95,1799
6500,0,2024-05-22 15:22:00,0,94,1799
6501,0,2024-05-22 15:23:00,8,91,1800
6502,0,2024-05-22 15:24:00,0,92,1799
6503,0,2024-05-22 15:25:00,0,89,1800
6504,0,2024-05-22 15:26:00,0,91,1800
6505,0,2024-05-22 15:27:00,0,90,1798
6506,0,2024-05-22 15:28:00,0,90,1802
6507,0,2024-05-22 15:29:00,0,89,1801
6508,0,2024-05-22 15:30:00,0,99,1798
6509,0,2024-05-22 15:31:00,0,97,1800
6510,0,2024-05-22 15:31:59,0,98,1798
6511,0,2024-05-22 15:33:00,0,99,1799
6512,0,2024-05-22 15:34:00,0,96,1798
6513,0,2024-05-22 15:35:00,0,100,1799
6514,0,2024-05-22 15:36:00,0,103,1800
6515,0,2024-05-22 15:37:00,0,98,1797
6516,0,2024-05-22 15:38:00,0,95,1797
6517,0,2024-05-22 15:39:00,0,100,1801
6518,0,2024-05-22 15:40:00,0,97,1798
6519,0,2024-05-22 15:41:00,0,94,1799
6520,0,2024-05-22 15:42:00,0,102,1799
6521,0,2024-05-22 15:43:00,8,96,1798
6522,0,2024-05-22 15:44:00,0,100,1798
6523,0,2024-05-22 15:45:00,0,96,1797
6524,0,2024-05-22 15:46:00,0,101,1800
6525,0,2024-05-22 15:47:00,0,95,1800
6526,0,2024-05-22 15:48:00,0,100,1799
6527,0,2024-05-22 15:48:59,0,99,1798
6528,0,2024-05-22 15:50:00,0,101,1799
6529,0,2024-05-22 15:51:00,0,103,1799
6530,0,2024-05-22 15:52:00,8,99,1802
6531,0,2024-05-22 15:53:00,8,101,1798
6532,0,2024-05-22 15:54:00,0,104,1799
6533,0,2024-05-22 15:55:00,0,99,1799
6534,0,2024-05-22 15:55:59,0,102,1802
6535,0,2024-05-22 15:57:00,0,100,1800
6536,0,2024-05-22 15:58:00,0,97,1799
6537,0,2024-05-22 15:59:00,0,97,1800
6538,0,2024-05-22 16:00:00,0,93,1801
6539,0,2024-05-22 16:01:00,8,94,1800
6540,0,2024-05-22 16:02:00,0,91,1800
6541,0,2024-05-22 16:03:00,0,93,1801
6542,0,2024-05-22 16:04:00,0,96,1801
6543,0,2024-05-22 16:05:00,0,103,1800
6544,0,2024-05-22 16:06:00,0,103,1800
6545,0,2024-05-22 16:07:00,0,102,1800
6546,0,2024-05-22 16:08:00,0,106,1798
6547,0,2024-05-22 16:09:00,0,110,1798
6548,0,2024-05-22 16:10:00,8,100,1798
6549,0,2024-05-22 16:11:00,0,102,1799
6550,0,2024-05-22 16:12:00,0,96,1802
6551,0,2024-05-22 16:13:00,0,102,1801
6552,0,2024-05-22 16:14:00,0,103,1799
6553,0,2024-05-22 16:15:00,0,101,1800
6554,0,2024-05-22 16:15:59,0,99,1798
6555,0,2024-05-22 16:17:00,0,109,1799
6556,0,2024-05-22 16:18:00,0,103,1802
6557,0,2024-05-22 16:19:00,8,103,1799
6558,0,2024-05-22 16:20:00,0,110,1801
6559,0,2024-05-22 16:21:00,0,111,1799
6560,0,2024-05-22 16:22:00,0,111,1802
6561,0,2024-05-22 16:23:00,0,109,1798
6562,0,2024-05-22 16:24:00,0,104,1799
6563,0,2024-05-22 16:25:00,0,115,1800
6564,0,2024-05-22 16:26:00,0,110,1796
6565,0,2024-05-22 16:27:00,0,97,1799
6566,0,2024-05-22 16:28:00,8,102,1800
6567,0,2024-05-22 16:29:00,8,102,1801
6568,0,2024-05-22 16:30:00,0,106,1800
6569,0,2024-05-22 16:31:00,0,104,1802
6570,0,2024-05-22 16:32:00,0,107,1800
6571,0,2024-05-22 16:33:00,0,102,1799
6572,0,2024-05-22 16:33:59,0,100,1800
6573,0,2024-05-22 16:35:00,0,100,1800
6574,0,2024-05-22 16:36:00,0,101,1802
6575,0,2024-05-22 16:37:00,0,82,1799
6576,0,2024-05-22 16:38:00,8,82,1799
6577,0,2024-05-22 16:39:00,8,90,1799
6578,0,2024-05-22 16:40:00,0,84,1797
6579,0,2024-05-22 16:40:59,0,80,1799
6580,0,2024-05-22 16:42:00,0,91,1800
6581,0,2024-05-22 16:43:00,0,95,1800
6582,0,2024-05-22 16:44:00,0,102,1800
6583,0,2024-05-22 16:45:00,0,108,1796
6584,0,2024-05-22 16:46:00,0,103,1802
6585,0,2024-05-22 16:46:59,0,103,1798
6586,0,2024-05-22 16:48:00,0,98,1798
6587,0,2024-05-22 16:49:00,0,102,1800
6588,0,2024-05-22 16:50:00,0,110,1800
6589,0,2024-05-22 16:51:00,0,104,1800
6590,0,2024-05-22 16:52:00,0,100,1800
6591,0,2024-05-22 16:53:00,0,108,1799
6592,0,2024-05-22 16:54:00,0,105,1801
6593,0,2024-05-22 16:55:00,0,103,1799
6594,0,2024-05-22 16:55:59,0,105,1799
6595,0,2024-05-22 16:57:00,8,102,1798
6596,0,2024-05-22 16:57:59,0,142,1795
6597,0,2024-05-22 16:59:00,0,141,1804
6598,0,2024-05-22 17:00:00,0,119,1802
6599,0,2024-05-22 17:01:00,0,112,1800
6600,0,2024-05-22 17:02:00,0,136,1800
6601,0,2024-05-22 17:03:00,0,116,1804
6602,0,2024-05-22 17:04:00,0,113,1799
6603,0,2024-05-22 17:05:00,0,115,1802
6604,0,2024-05-22 17:05:59,0,103,1802
6605,0,2024-05-22 17:07:00,0,100,1805
6606,0,2024-05-22 17:08:00,0,98,1804
6607,0,2024-05-22 17:09:00,0,101,1802
6608,0,2024-05-22 17:10:00,0,97,1804
6609,0,2024-05-22 17:10:59,0,85,1800
6610,0,2024-05-22 17:11:59,0,104,1804
6611,0,2024-05-22 17:13:00,0,98,1803
6612,0,2024-05-22 17:14:00,0,101,1802
6613,0,2024-05-22 17:15:00,0,103,1803
6614,0,2024-05-22 17:15:59,8,124,1801
6615,0,2024-05-22 17:17:00,8,122,1802
6616,0,2024-05-22 17:18:00,0,200,1795
6617,0,2024-05-22 17:19:00,0,154,1801
6618,0,2024-05-22 17:20:00,0,114,1803
6619,0,2024-05-22 17:21:00,0,110,1805
6620,0,2024-05-22 17:22:00,0,115,1805
6621,0,2024-05-22 17:22:59,0,118,1802
6622,0,2024-05-22 17:24:00,0,119,1803
6623,0,2024-05-22 17:24:59,0,110,1803
6624,0,2024-05-22 17:26:00,8,110,1802
6625,0,2024-05-22 17:27:00,0,111,1803
6626,0,2024-05-22 17:28:00,0,116,1803
6627,0,2024-05-22 17:29:00,0,100,1802
6628,0,2024-05-22 17:29:59,0,102,1803
6629,0,2024-05-22 17:31:00,0,125,1799
6630,0,2024-05-22 17:31:59,0,135,1800
6631,0,2024-05-22 17:32:59,0,120,1801
6632,0,2024-05-22 17:34:00,0,116,1803
6633,0,2024-05-22 17:35:00,8,155,1801
6634,0,2024-05-22 17:36:00,8,197,1798
6635,0,2024-05-22 17:37:00,8,150,1799
6636,0,2024-05-22 17:37:59,0,123,1803
6637,0,2024-05-22 17:39:00,0,117,1803
6638,0,2024-05-22 17:39:59,0,124,1800
6639,0,2024-05-22 17:40:59,0,118,1800
6640,0,2024-05-22 17:42:00,0,120,1803
6641,0,2024-05-22 17:43:00,8,120,1803
6642,0,2024-05-22 17:43:59,0,120,1802
6643,0,2024-05-22 17:45:00,0,124,1801
6644,0,2024-05-22 17:46:00,0,126,1802
6645,0,2024-05-22 17:47:00,0,118,1802
6646,0,2024-05-22 17:48:00,0,117,1801
6647,0,2024-05-22 17:49:00,0,119,1803
6648,0,2024-05-22 17:50:00,0,114,1803
6649,0,2024-05-22 17:51:00,0,115,1803
6650,0,2024-05-22 17:51:59,8,117,1805
6651,0,2024-05-22 17:53:00,8,120,1803
6652,0,2024-05-22 17:54:00,0,120,1804
6653,0,2024-05-22 17:55:00,0,118,1804
6654,0,2024-05-22 17:56:00,0,118,1802
6655,0,2024-05-22 17:57:00,0,112,1802
6656,0,2024-05-22 17:58:00,0,117,1802
6657,0,2024-05-22 17:59:00,0,117,1803
6658,0,2024-05-22 23:00:00,0,118,1801
6659,0,2024-05-22 23:00:59,0,121,1803
6660,0,2024-05-22 23:02:00,0,120,1799
6661,0,2024-05-22 23:03:00,0,122,1799
6662,0,2024-05-22 23:03:59,0,117,1802
6663,0,2024-05-22 23:05:00,0,117,1802
6664,0,2024-05-22 23:06:00,0,120,1802
6665,0,2024-05-22 23:06:59,0,138,1802
6666,0,2024-05-22 23:07:59,8,115,1802
6667,0,2024-05-22 23:08:59,0,116,1805
6668,0,2024-05-22 23:10:00,0,120,1803
6669,0,2024-05-22 23:11:00,0,121,1797
6670,0,2024-05-22 23:11:59,0,117,1802
6671,0,2024-05-22 23:13:00,0,117,1802
6672,0,2024-05-22 23:14:00,0,126,1802
6673,0,2024-05-22 23:14:59,0,117,1801
6674,0,2024-05-22 23:16:00,8,115,1800
6675,0,2024-05-22 23:17:00,0,125,1800
6676,0,2024-05-22 23:18:00,0,117,1804
6677,0,2024-05-22 23:19:00,0,118,1803
6678,0,2024-05-22 23:19:59,0,119,1805
6679,0,2024-05-22 23:21:00,0,114,1802
6680,0,2024-05-22 23:22:00,0,118,1804
6681,0,2024-05-22 23:23:00,0,120,1803
6682,0,2024-05-22 23:24:00,0,114,1802
6683,0,2024-05-22 23:25:00,0,117,1800
6684,0,2024-05-22 23:26:00,0,119,1800
6685,0,2024-05-22 23:26:59,0,114,1802
6686,0,2024-05-22 23:27:59,0,119,1803
6687,0,2024-05-22 23:29:00,0,127,1799
6688,0,2024-05-22 23:29:59,0,124,1802
6689,0,2024-05-22 23:30:59,0,138,1802
6690,0,2024-05-22 23:31:59,0,122,1802
6691,0,2024-05-22 23:32:59,0,122,1802
6692,0,2024-05-22 23:34:00,0,154,1799
6693,0,2024-05-22 23:35:00,0,130,1800
