,_id,P1_88.5,P1_88.4,P1_77,P1_88.7,P1_76,P1_88.6,P1_75,P1_88.1,P1_74,P1_88.0,P1_73,P1_88.3,P1_72,groupId,P1_88.2,P1_71,P1_70,P1_88.9,P1_88.8,P1_69,csvTime,P1_68,P1_67,P1_66,P1_65,P1_64,P1_63,P1_62,P1_61,P1_60,nodeName,P1_89.4,P1_89.3,P1_89.5,P1_89.0,P1_89.2,P1_89.1,P1_88.14,P1_88.13,P1_88.12,P1_88.11,P1_89.8,P1_89.7,P1_88.15,P1_89.9,P1_88.10,timestamp,P1_89.12,P1_89.11,P1_89.10
28676,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:03:55,-24,60,421,418,417,404,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929048560,1,0,0
28677,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:04:56,-24,59,470,449,442,436,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929108894,1,0,0
28678,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:05:55,-24,60,451,453,444,437,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929169322,1,0,0
28679,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:06:56,-24,60,454,448,438,429,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929229782,1,0,0
28680,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:07:56,-24,59,445,441,433,427,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929289282,1,0,0
28681,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:08:56,-24,60,451,448,445,434,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929349697,1,0,0
28682,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:09:56,-25,60,475,459,450,443,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929409078,1,0,0
28683,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:10:56,-24,60,462,466,458,448,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929469497,1,0,0
28684,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:11:56,-24,60,481,471,467,462,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929529911,1,0,0
28685,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:12:56,-24,60,497,475,470,463,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929589269,1,0,0
28686,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:13:56,-24,59,495,483,470,463,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929649665,1,0,0
28687,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:14:56,-24,60,481,473,463,456,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929709138,1,0,0
28688,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:15:55,-24,60,481,469,465,456,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929769554,1,0,0
28689,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:16:56,-24,60,462,455,447,437,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929828926,1,0,0
28690,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:17:55,-24,60,467,460,452,440,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929889381,1,0,0
28691,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:18:56,-24,60,475,466,458,452,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728929948952,1,0,0
28692,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:19:55,-24,60,503,485,478,466,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930009298,1,0,0
28693,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:20:56,-24,59,489,475,465,458,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930069747,1,0,0
28694,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:21:55,-24,60,479,474,469,458,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930129144,1,0,0
28695,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:22:55,-24,60,470,469,460,456,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930189511,1,0,0
28696,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:23:56,-24,60,465,463,457,448,690,693,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930249837,1,0,0
28697,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:24:56,-24,59,478,464,454,447,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930309165,1,0,0
28698,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:25:55,-24,60,468,463,455,443,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930369563,1,0,0
28699,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:26:56,-24,60,492,477,463,450,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930428940,1,0,0
28700,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:27:56,-24,60,470,466,458,448,690,693,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930489381,1,0,0
28701,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:28:55,-24,59,492,478,470,461,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930548790,1,0,0
28702,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:29:56,-24,60,482,473,466,455,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930609219,1,0,0
28703,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:30:55,-24,60,482,474,470,458,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930668761,1,0,0
28704,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:31:56,-24,59,483,476,471,465,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930729140,1,0,0
28705,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:32:55,-24,60,498,483,476,465,690,693,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930789625,1,0,0
28706,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:33:56,-24,60,470,465,456,444,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930849040,1,0,0
28707,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:34:56,-24,60,473,458,455,446,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930909403,1,0,0
28708,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:35:55,-24,60,456,464,451,440,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728930968750,1,0,0
28709,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:36:55,-24,60,467,462,465,455,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931029156,1,0,0
28710,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:37:56,-24,59,473,466,464,455,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931089543,1,0,0
28711,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:38:56,-24,60,481,483,478,465,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931148932,1,0,0
28712,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:39:56,-24,59,454,468,469,459,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931209256,1,0,0
28713,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:40:56,-24,60,492,478,474,464,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931269727,1,0,0
28714,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:41:56,-24,59,470,469,459,452,690,693,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931329036,1,0,0
28715,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:42:56,-24,59,475,461,455,447,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931389542,1,0,0
28716,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:43:56,-24,60,459,466,449,435,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931449010,1,0,0
28717,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:44:56,-24,60,465,464,460,450,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931509491,1,0,0
28718,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:45:56,-24,60,480,465,462,455,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931568861,1,0,0
28719,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:46:55,-24,60,473,463,461,453,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931629213,1,0,0
28720,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:47:56,-24,60,489,470,467,461,690,693,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931689642,1,0,0
28721,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:48:55,-24,60,492,477,466,465,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931749023,1,0,0
28722,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:49:56,-24,60,495,477,470,465,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931809401,1,0,0
28723,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:50:56,-24,59,442,440,434,427,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931869842,1,0,0
28724,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:51:55,-24,60,431,431,429,417,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931929395,1,0,0
28725,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:52:56,-24,60,437,428,424,418,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728931988871,1,0,0
28726,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:53:56,-24,60,438,424,422,415,692,695,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932049447,1,0,0
28727,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:54:56,-24,60,446,435,432,423,691,695,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932109884,1,0,0
28728,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:55:56,-24,60,440,429,430,421,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932169229,1,0,0
28729,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:56:55,-24,60,443,433,427,423,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932229624,1,0,0
28730,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:57:55,-24,60,429,423,419,407,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932289080,1,0,0
28731,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 02:58:56,-24,60,434,430,422,421,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932349509,1,0,0
28732,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:00:56,-24,60,420,410,408,401,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932469251,1,0,0
28733,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:01:56,-24,60,409,403,394,387,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932529608,1,0,0
28734,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:02:56,-24,60,395,392,387,380,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932588973,1,0,0
28735,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:03:56,-24,60,431,419,414,410,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932649403,1,0,0
28736,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:04:55,-24,60,432,424,415,412,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932708839,1,0,0
28737,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:05:56,-24,60,445,431,421,414,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932769258,1,0,0
28738,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:06:55,-24,60,437,435,430,421,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932829647,1,0,0
28739,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:07:56,-24,60,442,433,420,415,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932888955,1,0,0
28740,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:08:55,-24,59,440,423,418,414,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728932949417,1,0,0
28741,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:09:55,-24,59,446,438,428,420,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933008790,1,0,0
28742,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:10:55,-24,60,440,437,430,427,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933069171,1,0,0
28743,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:11:55,-24,60,448,444,429,427,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933129512,1,0,0
28744,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:12:56,-24,59,444,425,418,410,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933188851,1,0,0
28745,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:13:56,-24,60,437,427,417,412,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933249228,1,0,0
28746,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:14:56,-24,60,466,451,445,438,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933309670,1,0,0
28747,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:15:56,-24,60,456,434,427,423,691,695,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933369066,1,0,0
28748,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:16:56,-24,60,432,427,417,412,691,695,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933429450,1,0,0
28749,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:17:56,-24,59,443,430,421,411,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933488834,1,0,0
28750,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:18:56,-24,59,440,424,419,410,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933549251,1,0,0
28751,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:19:56,-24,60,448,432,424,424,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933609675,1,0,0
28752,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:20:56,-24,59,448,428,427,420,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933669071,1,0,0
28753,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:21:56,-24,60,454,437,428,419,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933729492,1,0,0
28754,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:22:56,-24,59,442,433,429,423,691,695,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933788945,1,0,0
28755,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:23:56,-24,59,452,437,425,421,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933849407,1,0,0
28756,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:24:56,-24,59,473,461,459,452,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933908948,1,0,0
28757,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:25:56,-24,59,485,476,469,462,690,693,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728933969354,1,0,0
28758,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:26:56,-24,59,487,465,454,444,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934029753,1,0,0
28759,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:27:56,-24,60,482,472,465,458,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934089119,1,0,0
28760,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:28:56,-24,60,481,469,463,455,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934149517,1,0,0
28761,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:29:56,-24,60,486,469,466,461,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934208951,1,0,0
28762,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:30:56,-24,59,497,482,473,467,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934269418,1,0,0
28763,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:31:55,-24,59,500,482,477,472,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934328754,1,0,0
28764,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:32:56,-24,60,501,486,475,469,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934389198,1,0,0
28765,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:33:55,-24,60,473,476,474,464,690,693,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934448597,1,0,0
28766,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:34:56,-24,60,484,472,461,457,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934509032,1,0,0
28767,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:35:55,-24,60,482,471,460,453,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934569516,1,0,0
28768,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:36:56,-24,59,495,472,460,454,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934628939,1,0,0
28769,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:37:56,-24,59,478,466,467,457,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934689280,1,0,0
28770,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:38:56,-24,60,495,484,476,468,690,693,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934749815,1,0,0
28771,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:39:56,-24,59,487,482,477,469,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934809128,1,0,0
28772,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:40:56,-24,59,493,481,476,466,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934869584,1,0,0
28773,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:41:56,-24,60,500,483,476,462,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934928961,1,0,0
28774,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:42:56,-24,60,477,468,465,454,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728934989444,1,0,0
28775,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:43:56,-24,60,409,418,405,400,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935048872,1,0,0
28776,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:44:55,-24,60,376,385,373,369,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935109316,1,0,0
28777,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:45:56,-24,60,395,390,384,379,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935169788,1,0,0
28778,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:46:55,-24,59,383,390,384,378,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935229113,1,0,0
28779,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:47:56,-24,60,382,390,390,384,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935289480,1,0,0
28780,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:48:55,-24,60,376,381,376,372,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935349002,1,0,0
28781,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:49:56,-24,60,385,380,373,367,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935409372,1,0,0
28782,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:50:55,-24,59,365,388,378,372,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935468851,1,0,0
28783,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:51:56,-24,59,387,389,380,373,691,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935529189,1,0,0
28784,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:52:55,-24,60,385,394,384,380,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935588586,1,0,0
28785,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:53:56,-24,60,388,392,393,384,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935649000,1,0,0
28786,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:54:55,-25,60,379,394,389,383,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935709392,1,0,0
28787,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:55:56,-24,60,404,424,420,410,690,693,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935769897,1,0,0
28788,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:56:56,-24,60,407,414,409,399,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935829221,1,0,0
28789,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:57:56,-24,59,409,420,409,404,690,694,691,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935889600,1,0,0
28790,,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2024-10-15 03:58:56,-24,59,406,426,420,411,691,694,692,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1728935948948,1,0,0
