,_id,P1_78,groupId,P1_91.10,P1_91.5,P1_91.4,P1_91.15,P1_91.7,P1_91.6,P1_91.1,P1_91.12,P1_91.0,P1_91.11,P1_91.3,P1_91.14,csvTime,P1_91.2,P1_91.13,P1_90.9,P1_92.7,P1_90.15,P1_90.14,P1_90.11,P1_90.10,P1_90.12,nodeName,P1_90.0,P1_90.6,P1_92.4,P1_90.5,P1_92.3,P1_90.8,P1_92.6,P1_90.7,P1_92.5,P1_90.2,P1_92.0,P1_90.1,P1_90.4,P1_92.2,timestamp,P1_90.3,P1_92.1,P1_91.9,P1_91.8,P1_89.15,P1_89.14,P1_80,P1_89.13,P1_79
33565,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:47:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729208854762,0,1,0,0,0,0,319,1,0
33566,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:48:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729208915237,0,1,0,0,0,0,287,1,0
33567,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:49:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729208974623,0,1,0,0,0,0,293,1,0
33568,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:50:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209035074,0,1,0,0,0,0,319,1,0
33569,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:51:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209094525,0,1,0,0,0,0,302,1,0
33570,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:52:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209154976,0,1,0,0,0,0,282,1,0
33571,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:53:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209215372,0,1,0,0,0,0,307,1,0
33572,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:54:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209274756,0,1,0,0,0,0,344,1,0
33573,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:55:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209335228,0,1,0,0,0,0,301,1,0
33574,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:56:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209394721,0,1,0,0,0,0,315,1,0
33575,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:57:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209455172,0,1,0,0,0,0,303,1,0
33576,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:58:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209515694,0,1,0,0,0,0,315,1,0
33577,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 07:59:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209574975,0,1,0,0,0,0,300,1,0
33578,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:00:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209635475,0,1,0,0,0,0,308,1,0
33579,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:01:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209694926,0,1,0,0,0,0,307,1,0
33580,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:02:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209755362,0,1,0,0,0,0,315,1,0
33581,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:03:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209815629,0,1,0,0,0,0,302,1,0
33582,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:04:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209875054,0,1,0,0,0,0,310,1,0
33583,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:05:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209935434,0,1,0,0,0,0,304,1,0
33584,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:06:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729209994803,0,1,0,0,0,0,291,1,0
33585,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:07:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210055272,0,1,0,0,0,0,286,1,0
33586,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:08:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210114692,0,1,0,0,0,0,313,1,0
33587,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:09:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210175121,0,1,0,0,0,0,303,1,0
33588,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:10:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210234524,0,1,0,0,0,0,289,1,0
33589,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:11:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210294925,0,1,0,0,0,0,301,1,0
33590,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:12:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210355314,0,1,0,0,0,0,302,1,0
33591,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:13:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210414703,0,1,0,0,0,0,291,1,0
33592,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:14:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210475128,0,1,0,0,0,0,293,1,0
33593,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:15:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210534506,0,1,0,0,0,0,292,1,0
33594,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:16:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210594875,0,1,0,0,0,0,291,1,0
33595,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:17:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210655307,0,1,0,0,0,0,284,1,0
33596,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:18:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210714716,0,1,0,0,0,0,307,1,0
33597,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:19:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210775106,0,1,0,0,0,0,309,1,0
33598,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:20:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210835465,0,1,0,0,0,0,298,1,0
33599,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:21:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210894867,0,1,0,0,0,0,294,1,0
33600,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:22:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729210955301,0,1,0,0,0,0,306,1,0
33601,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:23:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211014809,0,1,0,0,0,0,330,1,0
33602,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:24:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211075177,0,1,0,0,0,0,286,1,0
33603,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:25:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211134714,0,1,0,0,0,0,280,1,0
33604,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:26:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211195177,0,1,0,0,0,0,284,1,0
33605,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:27:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211255596,0,1,0,0,0,0,282,1,0
33606,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:28:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211314918,0,1,0,0,0,0,287,1,0
33607,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:29:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211375372,0,1,0,0,0,0,281,1,0
33608,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:30:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211435797,0,1,0,0,0,0,284,1,0
33609,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:31:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211495108,0,1,0,0,0,0,283,1,0
33610,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:32:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211554533,0,1,0,0,0,0,282,1,0
33611,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:33:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211614967,0,1,0,0,0,0,283,1,0
33612,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:34:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211675351,0,1,0,0,0,0,289,1,0
33613,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:35:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211735739,0,1,0,0,0,0,312,1,0
33614,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:36:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211795082,0,1,0,0,0,0,284,1,0
33615,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:37:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211855510,0,1,0,0,0,0,284,1,0
33616,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:38:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211915041,0,1,0,0,0,0,284,1,0
33617,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:39:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729211975476,0,1,0,0,0,0,290,1,0
33618,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:40:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212034848,0,1,0,0,0,0,284,1,0
33619,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:41:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212095254,0,1,0,0,0,0,285,1,0
33620,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:42:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212155581,0,1,0,0,0,0,289,1,0
33621,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:43:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212215092,0,1,0,0,0,0,287,1,0
33622,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:44:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212275561,0,1,0,0,0,0,294,1,0
33623,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:45:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212335035,0,1,0,0,0,0,281,1,0
33624,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:46:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212395425,0,1,0,0,0,0,281,1,0
33625,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:47:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212454735,0,1,0,0,0,0,283,1,0
33626,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:48:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212515084,0,1,0,0,0,0,287,1,0
33627,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:49:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212575595,0,1,0,0,0,0,286,1,0
33628,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:50:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212635037,0,1,0,0,0,0,280,1,0
33629,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:51:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212695478,0,1,0,0,0,0,285,1,0
33630,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:52:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212754844,0,1,0,0,0,0,282,1,0
33631,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:53:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212815354,0,1,0,0,0,0,284,1,0
33632,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:54:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212874814,0,1,0,0,0,0,282,1,0
33633,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:55:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212935329,0,1,0,0,0,0,283,1,0
33634,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:56:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729212994814,0,1,0,0,0,0,286,1,0
33635,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:57:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213055277,0,1,0,0,0,0,0,1,0
33636,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:58:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213115667,0,1,0,0,0,0,0,1,0
33637,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 08:59:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213175108,0,1,0,0,0,0,0,1,0
33638,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:00:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213235576,0,1,0,0,0,0,0,1,0
33639,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:01:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213294939,0,1,0,0,0,0,0,1,0
33640,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:02:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213355416,0,1,0,0,0,0,0,1,0
33641,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:03:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213414776,0,1,0,0,0,0,0,1,0
33642,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:04:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213475208,0,1,0,0,0,0,0,1,0
33643,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:05:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213535570,0,1,0,0,0,0,0,1,0
33644,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:06:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213594928,0,1,0,0,0,0,0,1,0
33645,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:07:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213655373,0,1,0,0,0,0,0,1,0
33646,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:08:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213714799,0,1,0,0,0,0,0,1,0
33647,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:09:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213775289,0,1,0,0,0,0,0,1,0
33648,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:10:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213834707,0,1,0,0,0,0,0,1,0
33649,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:11:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213895111,0,1,0,0,0,0,0,1,0
33650,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:12:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729213955531,0,1,0,0,0,0,0,1,0
33651,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:13:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214014921,0,1,0,0,0,0,0,1,0
33652,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:14:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214075385,0,1,0,0,0,0,0,1,0
33653,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:15:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214134849,0,1,0,0,0,0,0,1,0
33654,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:16:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214195275,0,1,0,0,0,0,0,1,0
33655,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:17:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214255672,0,1,0,0,0,0,0,1,0
33656,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:18:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214315075,0,1,0,0,0,0,0,1,0
33657,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:19:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214375500,0,1,0,0,0,0,0,1,0
33658,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:20:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214434850,0,1,0,0,0,0,0,1,0
33659,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:21:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214495277,0,1,0,0,0,0,0,1,0
33660,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:22:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214554704,0,1,0,0,0,0,0,1,0
33661,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:23:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214615037,0,1,0,0,0,0,0,1,0
33662,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:24:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214675395,0,1,0,0,0,0,0,1,0
33663,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:25:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214734787,0,1,0,0,0,0,0,1,0
33664,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:26:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214795186,0,1,0,0,0,0,0,1,0
33665,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:27:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214854636,0,1,0,0,0,0,0,1,0
33666,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:28:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214915082,0,1,0,0,0,0,0,1,0
33667,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:29:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729214975454,0,1,0,0,0,0,0,1,0
33668,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:30:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215034754,0,1,0,0,0,0,0,1,0
33669,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:31:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215095135,0,1,0,0,0,0,0,1,0
33670,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:32:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215155439,0,1,0,0,0,0,0,1,0
33671,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:33:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215214960,0,1,0,0,0,0,0,1,0
33672,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:34:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215275280,0,1,0,0,0,0,0,1,0
33673,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:35:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215334615,0,1,0,0,0,0,0,1,0
33674,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:36:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215394959,0,1,0,0,0,0,0,1,0
33675,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:37:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215455463,0,1,0,0,0,0,0,1,0
33676,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:38:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215514862,0,1,0,0,0,0,0,1,0
33677,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:39:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215575315,0,1,0,0,0,0,0,1,0
33678,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:40:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215635738,0,1,0,0,0,0,0,1,0
33679,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:41:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215695074,0,1,0,0,0,0,0,1,0
33680,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:42:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215755560,0,1,0,0,0,0,0,1,0
33681,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-10-18 09:43:21,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1729215814983,0,1,0,0,0,0,0,1,0
