index,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v,key_action,stage,13-11-6_v_new,running_status
24265,6942,6935,6949,36,6,36,36,14,9,6003,43,,2024-10-12 08:36:35,43,4,False,False,6,开机运行中
24266,6942,6936,6949,36,6,36,36,14,9,6000,43,,2024-10-12 08:37:36,44,13,False,False,6,开机运行中
24267,6945,6939,6951,36,6,36,36,14,6,5998,43,,2024-10-12 08:38:36,44,6,False,False,6,开机运行中
24268,6941,6935,6948,36,6,36,36,14,9,5997,43,,2024-10-12 08:39:37,44,21,False,False,6,开机运行中
24269,6947,6941,6953,36,6,36,36,14,12,5982,43,,2024-10-12 08:40:37,43,37,False,False,6,开机运行中
24270,6943,6936,6949,36,6,36,36,14,16,6000,43,,2024-10-12 08:41:38,43,25,False,False,6,开机运行中
24271,6944,6937,6950,36,6,36,36,14,11,6001,43,,2024-10-12 08:42:39,44,32,False,False,6,开机运行中
24272,6943,6938,6949,36,6,36,36,14,5,5999,43,,2024-10-12 08:43:39,43,26,False,False,6,开机运行中
24273,6946,6940,6953,36,6,36,36,14,14,6007,43,,2024-10-12 08:44:40,43,39,False,False,6,开机运行中
24274,6947,6940,6953,36,6,36,36,14,10,6001,43,,2024-10-12 08:45:41,43,32,False,False,6,开机运行中
24275,6941,6935,6947,36,6,36,36,14,5,5998,43,,2024-10-12 08:46:41,43,23,False,False,6,开机运行中
24276,6943,6937,6949,41,23,41,41,47,9,6000,44,,2024-10-12 08:47:41,50,17,False,由待机进入工作,23,开机运行中
24277,6943,6937,6949,56,47,56,56,69,7,6005,49,,2024-10-12 08:48:42,68,53,False,False,47,开机运行中
24278,6945,6939,6951,41,23,41,41,46,5,6013,44,,2024-10-12 08:49:42,50,47,False,False,23,开机运行中
24279,6958,6952,6964,47,35,48,47,60,8,6016,46,,2024-10-12 08:50:42,57,61,小艇落座,False,35,开机运行中
24280,6965,6959,6972,36,7,36,36,16,7,6013,43,,2024-10-12 08:51:42,44,20,False,由工作进入待机,7,开机运行中
24281,6968,6961,6975,0,0,0,0,100,7,6009,0,,2024-10-12 08:52:42,0,0,折臂吊车关机,False,0,开机运行中
24282,6969,6962,6976,0,0,0,0,100,9,6009,0,,2024-10-12 08:53:42,0,0,False,False,0,未运行
24283,6967,6960,6974,0,0,0,0,100,16,6006,0,,2024-10-12 08:54:42,0,0,False,False,0,未运行
24284,6968,6962,6975,0,0,0,0,100,11,6005,0,,2024-10-12 08:55:43,0,0,False,False,0,未运行
24285,6968,6961,6974,0,0,0,0,100,5,6005,0,,2024-10-12 08:56:43,0,0,False,False,0,未运行
24286,6968,6962,6975,0,0,0,0,100,14,6005,0,,2024-10-12 08:57:43,0,0,False,False,0,未运行
24287,6970,6963,6976,0,0,0,0,100,16,6004,0,,2024-10-12 08:58:42,0,0,False,False,0,未运行
24288,6968,6961,6974,0,0,0,0,100,6,6006,0,,2024-10-12 09:00:43,0,0,False,False,0,未运行
24289,6967,6961,6973,0,0,0,0,100,14,6006,0,,2024-10-12 09:01:43,0,0,False,False,0,未运行
24290,6968,6962,6974,0,0,0,0,100,13,6006,0,,2024-10-12 09:02:43,0,0,False,False,0,未运行
24291,6968,6961,6974,0,0,0,0,100,14,6004,0,,2024-10-12 09:03:43,0,0,False,False,0,未运行
24292,6967,6962,6973,0,0,0,0,100,12,6004,0,,2024-10-12 09:04:43,0,0,False,False,0,未运行
24293,6969,6963,6974,0,0,0,0,100,5,6003,0,,2024-10-12 09:05:43,0,0,False,False,0,未运行
24294,6968,6962,6973,0,0,0,0,100,11,6005,0,,2024-10-12 09:06:43,0,0,False,False,0,未运行
24295,6968,6963,6973,0,0,0,0,100,11,6005,0,,2024-10-12 09:07:44,0,0,False,False,0,未运行
24296,6969,6963,6975,0,0,0,0,100,14,6006,0,,2024-10-12 09:08:44,0,0,False,False,0,未运行
24297,6966,6960,6972,0,0,0,0,100,4,6010,0,,2024-10-12 09:09:44,0,0,False,False,0,未运行
24298,6967,6962,6973,0,0,0,0,100,7,6005,0,,2024-10-12 09:10:44,0,0,False,False,0,未运行
24299,6969,6963,6975,0,0,0,0,100,13,6004,0,,2024-10-12 09:11:44,0,0,False,False,0,未运行
24300,6968,6963,6973,0,0,0,0,100,5,6007,0,,2024-10-12 09:12:44,0,0,False,False,0,未运行
24301,6968,6962,6974,0,0,0,0,100,14,6003,0,,2024-10-12 09:13:45,0,0,False,False,0,未运行
24302,6969,6962,6975,0,0,0,0,100,13,6008,0,,2024-10-12 09:14:45,0,0,False,False,0,未运行
24303,6966,6961,6972,0,0,0,0,100,14,6008,0,,2024-10-12 09:15:45,0,0,False,False,0,未运行
24304,6965,6959,6970,0,0,0,0,100,8,6012,0,,2024-10-12 09:16:45,0,0,False,False,0,未运行
24305,6967,6961,6973,0,0,0,0,100,9,6005,0,,2024-10-12 09:17:45,0,0,False,False,0,未运行
24306,6967,6961,6973,0,0,0,0,100,14,6005,0,,2024-10-12 09:18:46,0,0,False,False,0,未运行
24307,6968,6963,6974,0,0,0,0,100,4,6002,0,,2024-10-12 09:19:46,0,0,False,False,0,未运行
24308,6968,6962,6973,0,0,0,0,100,9,6005,0,,2024-10-12 09:20:46,0,0,False,False,0,未运行
24309,6969,6963,6976,0,0,0,0,100,13,6007,0,,2024-10-12 09:21:46,0,0,False,False,0,未运行
24310,6968,6962,6974,0,0,0,0,100,9,6009,0,,2024-10-12 09:22:46,0,0,False,False,0,未运行
24311,6968,6962,6974,0,0,0,0,100,15,6009,0,,2024-10-12 09:23:46,0,0,False,False,0,未运行
24312,6968,6962,6974,0,0,0,0,100,4,6008,0,,2024-10-12 09:24:46,0,0,False,False,0,未运行
24313,6968,6962,6974,0,0,0,0,100,13,6006,0,,2024-10-12 09:25:46,0,0,False,False,0,未运行
24314,6967,6961,6972,0,0,0,0,100,5,6006,0,,2024-10-12 09:26:46,0,0,False,False,0,未运行
24315,6968,6961,6975,0,0,0,0,100,15,6009,0,,2024-10-12 09:27:46,0,0,False,False,0,未运行
24316,6967,6960,6974,0,0,0,0,100,6,6009,0,,2024-10-12 09:28:46,0,0,False,False,0,未运行
24317,6969,6962,6975,0,0,0,0,100,6,6008,0,,2024-10-12 09:29:46,0,0,False,False,0,未运行
24318,6968,6962,6974,0,0,0,0,100,11,6008,0,,2024-10-12 09:30:47,0,0,False,False,0,未运行
24319,6970,6963,6976,0,0,0,0,100,5,6010,0,,2024-10-12 09:31:47,0,0,False,False,0,未运行
24320,6969,6963,6975,0,0,0,0,100,5,6007,0,,2024-10-12 09:32:47,0,0,False,False,0,未运行
24321,6967,6961,6973,0,0,0,0,100,14,6007,0,,2024-10-12 09:33:46,0,0,False,False,0,未运行
24322,6970,6962,6978,0,0,0,0,100,18,6010,0,,2024-10-12 09:34:48,0,0,False,False,0,未运行
24323,6969,6963,6976,0,0,0,0,100,6,6011,0,,2024-10-12 09:35:48,0,0,False,False,0,未运行
24324,6969,6961,6976,0,0,0,0,100,13,6010,0,,2024-10-12 09:36:48,0,0,False,False,0,未运行
24325,6970,6962,6977,0,0,0,0,100,17,6010,0,,2024-10-12 09:37:48,0,0,False,False,0,未运行
24326,6971,6965,6977,0,0,0,0,100,10,6008,0,,2024-10-12 09:38:48,0,0,False,False,0,未运行
24327,6970,6963,6977,0,0,0,0,100,9,6012,0,,2024-10-12 09:39:48,0,0,False,False,0,未运行
24328,6970,6964,6977,0,0,0,0,100,12,6008,0,,2024-10-12 09:40:48,0,0,False,False,0,未运行
24329,6969,6962,6975,0,0,0,0,100,6,6006,0,,2024-10-12 09:41:48,0,0,False,False,0,未运行
24330,6968,6962,6975,0,0,0,0,100,13,6007,0,,2024-10-12 09:42:48,0,0,False,False,0,未运行
24331,6969,6963,6975,0,0,0,0,100,6,6008,0,,2024-10-12 09:43:48,0,0,False,False,0,未运行
24332,6969,6962,6976,0,0,0,0,100,12,6007,0,,2024-10-12 09:44:48,0,0,False,False,0,未运行
24333,6970,6964,6977,0,0,0,0,100,15,6007,0,,2024-10-12 09:45:48,0,0,False,False,0,未运行
24334,6970,6964,6977,0,0,0,0,100,15,6005,0,,2024-10-12 09:46:48,0,0,False,False,0,未运行
24335,6970,6965,6976,0,0,0,0,100,9,6007,0,,2024-10-12 09:47:48,0,0,False,False,0,未运行
24336,6969,6962,6975,0,0,0,0,100,15,6007,0,,2024-10-12 09:48:48,0,0,False,False,0,未运行
24337,6970,6964,6976,0,0,0,0,100,14,6007,0,,2024-10-12 09:49:48,0,0,False,False,0,未运行
24338,6969,6962,6975,0,0,0,0,100,13,6005,0,,2024-10-12 09:50:48,0,0,False,False,0,未运行
24339,6969,6963,6975,0,0,0,0,100,8,6005,0,,2024-10-12 09:51:49,0,0,False,False,0,未运行
24340,6967,6961,6973,0,0,0,0,100,15,6004,0,,2024-10-12 09:52:49,0,0,False,False,0,未运行
24341,6968,6961,6974,0,0,0,0,100,4,6003,0,,2024-10-12 09:53:49,0,0,False,False,0,未运行
24342,6967,6960,6974,0,0,0,0,100,10,6004,0,,2024-10-12 09:54:49,0,0,False,False,0,未运行
24343,6967,6961,6974,0,0,0,0,100,5,6004,0,,2024-10-12 09:55:50,0,0,False,False,0,未运行
24344,6967,6961,6973,0,0,0,0,100,14,6002,0,,2024-10-12 09:56:50,0,0,False,False,0,未运行
24345,6968,6961,6975,0,0,0,0,100,15,6001,0,,2024-10-12 09:57:50,0,0,False,False,0,未运行
24346,6967,6961,6974,0,0,0,0,100,13,6004,0,,2024-10-12 09:58:50,0,0,False,False,0,未运行
24347,6967,6961,6974,0,0,0,0,100,11,6002,0,,2024-10-12 10:00:50,0,0,False,False,0,未运行
24348,6966,6960,6973,0,0,0,0,100,14,6001,0,,2024-10-12 10:01:50,0,0,False,False,0,未运行
24349,6967,6961,6973,0,0,0,0,100,14,6002,0,,2024-10-12 10:02:52,0,0,False,False,0,未运行
24350,6968,6962,6974,0,0,0,0,100,13,6004,0,,2024-10-12 10:03:52,0,0,False,False,0,未运行
24351,6969,6963,6975,0,0,0,0,100,9,6002,0,,2024-10-12 10:04:54,0,0,False,False,0,未运行
24352,6968,6961,6974,0,0,0,0,100,15,6003,0,,2024-10-12 10:05:54,0,0,False,False,0,未运行
24353,6968,6962,6974,0,0,0,0,100,15,6003,0,,2024-10-12 10:06:54,0,0,False,False,0,未运行
24354,6968,6961,6975,0,0,0,0,100,15,6003,0,,2024-10-12 10:07:54,0,0,False,False,0,未运行
24355,6967,6960,6974,0,0,0,0,100,16,6003,0,,2024-10-12 10:08:54,0,0,False,False,0,未运行
24356,6967,6960,6973,0,0,0,0,100,12,6002,0,,2024-10-12 10:09:54,0,0,False,False,0,未运行
24357,6966,6959,6973,0,0,0,0,100,16,6002,0,,2024-10-12 10:10:54,0,0,False,False,0,未运行
24358,6967,6960,6974,0,0,0,0,100,15,6005,0,,2024-10-12 10:11:54,0,0,False,False,0,未运行
24359,6968,6961,6975,0,0,0,0,100,7,6004,0,,2024-10-12 10:12:54,0,0,False,False,0,未运行
24360,6967,6960,6975,0,0,0,0,100,16,6004,0,,2024-10-12 10:13:55,0,0,False,False,0,未运行
24361,6969,6962,6975,0,0,0,0,100,14,6004,0,,2024-10-12 10:14:55,0,0,False,False,0,未运行
24362,6968,6961,6975,0,0,0,0,100,9,6003,0,,2024-10-12 10:15:55,0,0,False,False,0,未运行
24363,6966,6959,6973,0,0,0,0,100,15,6005,0,,2024-10-12 10:16:55,0,0,False,False,0,未运行
24364,6968,6961,6974,0,0,0,0,100,11,6003,0,,2024-10-12 10:17:56,0,0,False,False,0,未运行
24365,6968,6962,6975,0,0,0,0,100,6,6005,0,,2024-10-12 10:18:55,0,0,False,False,0,未运行
24366,6969,6962,6976,0,0,0,0,100,5,6004,0,,2024-10-12 10:19:57,0,0,False,False,0,未运行
24367,6969,6962,6975,0,0,0,0,100,15,6002,0,,2024-10-12 10:20:57,0,0,False,False,0,未运行
24368,6969,6963,6976,0,0,0,0,100,12,6001,0,,2024-10-12 10:21:57,0,0,False,False,0,未运行
24369,6968,6962,6975,0,0,0,0,100,6,6002,0,,2024-10-12 10:22:57,0,0,False,False,0,未运行
24370,6968,6962,6975,0,0,0,0,100,10,6000,0,,2024-10-12 10:23:57,0,0,False,False,0,未运行
24371,6968,6961,6974,0,0,0,0,100,16,6001,0,,2024-10-12 10:24:57,0,0,False,False,0,未运行
24372,6968,6962,6975,0,0,0,0,100,16,6001,0,,2024-10-12 10:25:58,0,0,False,False,0,未运行
24373,6969,6962,6975,0,0,0,0,100,14,6001,0,,2024-10-12 10:26:58,0,0,False,False,0,未运行
24374,6968,6961,6974,0,0,0,0,100,6,6000,0,,2024-10-12 10:27:58,0,0,False,False,0,未运行
24375,6968,6962,6975,0,0,0,0,100,5,6000,0,,2024-10-12 10:28:58,0,0,False,False,0,未运行
24376,6969,6962,6975,0,0,0,0,100,7,6001,0,,2024-10-12 10:29:58,0,0,False,False,0,未运行
24377,6969,6962,6975,0,0,0,0,100,13,6000,0,,2024-10-12 10:30:58,0,0,False,False,0,未运行
24378,6968,6962,6975,0,0,0,0,100,5,6002,0,,2024-10-12 10:31:58,0,0,False,False,0,未运行
24379,6969,6962,6976,0,0,0,0,100,16,6001,0,,2024-10-12 10:32:58,0,0,False,False,0,未运行
24380,6969,6962,6975,0,0,0,0,100,13,5999,0,,2024-10-12 10:33:59,0,0,False,False,0,未运行
24381,6969,6962,6976,0,0,0,0,100,16,6002,0,,2024-10-12 10:34:58,0,0,False,False,0,未运行
24382,6968,6962,6975,0,0,0,0,100,12,6003,0,,2024-10-12 10:35:58,0,0,False,False,0,未运行
24383,6969,6962,6976,0,0,0,0,100,6,6001,0,,2024-10-12 10:36:59,0,0,False,False,0,未运行
24384,6968,6961,6975,0,0,0,0,100,13,6000,0,,2024-10-12 10:37:59,0,0,False,False,0,未运行
24385,6968,6961,6975,0,0,0,0,100,10,6002,0,,2024-10-12 10:38:59,0,0,False,False,0,未运行
24386,6968,6962,6975,0,0,0,0,100,5,6003,0,,2024-10-12 10:39:59,0,0,False,False,0,未运行
24387,6967,6961,6973,0,0,0,0,100,8,6002,0,,2024-10-12 10:40:59,0,0,False,False,0,未运行
24388,6970,6963,6976,0,0,0,0,100,5,6002,0,,2024-10-12 10:42:00,0,0,False,False,0,未运行
24389,6970,6963,6976,0,0,0,0,100,5,6002,0,,2024-10-12 10:43:00,0,0,False,False,0,未运行
24390,6969,6963,6975,0,0,0,0,100,6,6004,0,,2024-10-12 10:44:00,0,0,False,False,0,未运行
24391,6970,6963,6976,0,0,0,0,100,8,6003,0,,2024-10-12 10:45:00,0,0,False,False,0,未运行
24392,6970,6963,6977,0,0,0,0,100,11,5996,0,,2024-10-12 10:46:00,0,0,False,False,0,未运行
24393,6969,6961,6976,0,0,0,0,100,14,6001,0,,2024-10-12 10:47:01,0,0,False,False,0,未运行
24394,6969,6963,6976,0,0,0,0,100,11,6001,0,,2024-10-12 10:48:01,0,0,False,False,0,未运行
24395,6968,6961,6974,0,0,0,0,100,6,6003,0,,2024-10-12 10:49:01,0,0,False,False,0,未运行
24396,6968,6961,6974,0,0,0,0,100,5,5995,0,,2024-10-12 10:50:01,0,0,False,False,0,未运行
24397,6971,6964,6977,0,0,0,0,100,6,6006,0,,2024-10-12 10:51:01,0,0,False,False,0,未运行
24398,6971,6965,6977,0,0,0,0,100,6,6003,0,,2024-10-12 10:52:01,0,0,False,False,0,未运行
24399,6968,6961,6975,0,0,0,0,100,17,6005,0,,2024-10-12 10:53:01,0,0,False,False,0,未运行
24400,6969,6963,6976,0,0,0,0,100,7,6004,0,,2024-10-12 10:54:01,0,0,False,False,0,未运行
24401,6967,6961,6974,0,0,0,0,100,16,6004,0,,2024-10-12 10:55:02,0,0,False,False,0,未运行
24402,6970,6964,6976,0,0,0,0,100,4,6000,0,,2024-10-12 10:56:02,0,0,False,False,0,未运行
24403,6969,6962,6976,0,0,0,0,100,9,6001,0,,2024-10-12 10:57:01,0,0,False,False,0,未运行
24404,6969,6963,6976,0,0,0,0,100,13,6002,0,,2024-10-12 10:58:02,0,0,False,False,0,未运行
24405,6969,6962,6976,0,0,0,0,100,14,6001,0,,2024-10-12 11:00:02,0,0,False,False,0,未运行
24406,6968,6962,6974,0,0,0,0,100,7,6002,0,,2024-10-12 11:01:02,0,0,False,False,0,未运行
24407,6968,6962,6974,0,0,0,0,100,6,6003,0,,2024-10-12 11:02:02,0,0,False,False,0,未运行
24408,6969,6963,6975,0,0,0,0,100,10,6004,0,,2024-10-12 11:03:02,0,0,False,False,0,未运行
24409,6967,6962,6973,0,0,0,0,100,4,6004,0,,2024-10-12 11:04:02,0,0,False,False,0,未运行
24410,6968,6963,6974,0,0,0,0,100,6,6004,0,,2024-10-12 11:05:02,0,0,False,False,0,未运行
24411,6967,6961,6973,0,0,0,0,100,5,6004,0,,2024-10-12 11:06:02,0,0,False,False,0,未运行
24412,6967,6961,6974,0,0,0,0,100,15,6003,0,,2024-10-12 11:07:02,0,0,False,False,0,未运行
24413,6968,6962,6974,0,0,0,0,100,5,6003,0,,2024-10-12 11:08:02,0,0,False,False,0,未运行
24414,6969,6963,6974,0,0,0,0,100,9,6003,0,,2024-10-12 11:09:02,0,0,False,False,0,未运行
24415,6967,6961,6974,0,0,0,0,100,13,6005,0,,2024-10-12 11:10:02,0,0,False,False,0,未运行
24416,6970,6964,6975,0,0,0,0,100,3,6000,0,,2024-10-12 11:11:02,0,0,False,False,0,未运行
24417,6969,6963,6976,0,0,0,0,100,14,6000,0,,2024-10-12 11:12:02,0,0,False,False,0,未运行
24418,6968,6962,6973,0,0,0,0,100,13,6002,0,,2024-10-12 11:13:04,0,0,False,False,0,未运行
24419,6967,6961,6972,0,0,0,0,100,4,6003,0,,2024-10-12 11:14:04,0,0,False,False,0,未运行
24420,6968,6962,6973,0,0,0,0,100,12,6002,0,,2024-10-12 11:15:04,0,0,False,False,0,未运行
24421,6968,6962,6973,0,0,0,0,100,4,6002,0,,2024-10-12 11:16:05,0,0,False,False,0,未运行
24422,6969,6963,6974,0,0,0,0,100,12,6001,0,,2024-10-12 11:17:05,0,0,False,False,0,未运行
24423,6968,6962,6973,0,0,0,0,100,9,6003,0,,2024-10-12 11:18:05,0,0,False,False,0,未运行
24424,6969,6963,6975,0,0,0,0,100,13,6003,0,,2024-10-12 11:19:05,0,0,False,False,0,未运行
24425,6969,6963,6975,0,0,0,0,100,5,6004,0,,2024-10-12 11:20:05,0,0,False,False,0,未运行
24426,6968,6963,6974,0,0,0,0,100,12,6005,0,,2024-10-12 11:21:05,0,0,False,False,0,未运行
24427,6967,6962,6972,0,0,0,0,100,4,6001,0,,2024-10-12 11:22:05,0,0,False,False,0,未运行
24428,6968,6962,6974,0,0,0,0,100,12,6006,0,,2024-10-12 11:23:05,0,0,False,False,0,未运行
24429,6967,6961,6973,0,0,0,0,100,15,6006,0,,2024-10-12 11:24:05,0,0,False,False,0,未运行
24430,6969,6963,6974,0,0,0,0,100,10,6009,0,,2024-10-12 11:25:06,0,0,False,False,0,未运行
24431,6968,6962,6973,0,0,0,0,100,4,6007,0,,2024-10-12 11:26:06,0,0,False,False,0,未运行
24432,6968,6963,6973,0,0,0,0,100,4,6005,0,,2024-10-12 11:27:06,0,0,False,False,0,未运行
24433,6969,6963,6975,0,0,0,0,100,15,6006,0,,2024-10-12 11:28:06,0,0,False,False,0,未运行
24434,6967,6962,6973,0,0,0,0,100,4,6007,0,,2024-10-12 11:29:07,0,0,False,False,0,未运行
24435,6969,6962,6975,0,0,0,0,100,15,6008,0,,2024-10-12 11:30:07,0,0,False,False,0,未运行
24436,6968,6962,6974,0,0,0,0,100,6,6009,0,,2024-10-12 11:31:07,0,0,False,False,0,未运行
24437,6962,6957,6968,0,0,0,0,100,12,6014,0,,2024-10-12 11:32:07,0,0,False,False,0,未运行
24438,6969,6964,6975,0,0,0,0,100,9,6004,0,,2024-10-12 11:33:08,0,0,False,False,0,未运行
24439,6969,6963,6975,0,0,0,0,100,5,6004,0,,2024-10-12 11:34:08,0,0,False,False,0,未运行
24440,6969,6964,6975,0,0,0,0,100,5,6009,0,,2024-10-12 11:35:08,0,0,False,False,0,未运行
24441,6970,6964,6977,0,0,0,0,100,11,6009,0,,2024-10-12 11:36:08,0,0,False,False,0,未运行
24442,6969,6963,6976,0,0,0,0,100,15,6007,0,,2024-10-12 11:37:08,0,0,False,False,0,未运行
24443,6967,6961,6973,0,0,0,0,100,4,6004,0,,2024-10-12 11:38:08,0,0,False,False,0,未运行
24444,6964,6958,6971,0,0,0,0,100,9,6013,0,,2024-10-12 11:39:09,0,0,False,False,0,未运行
24445,6969,6961,6976,0,0,0,0,100,15,6005,0,,2024-10-12 11:40:09,0,0,False,False,0,未运行
24446,6969,6962,6975,0,0,0,0,100,8,6007,0,,2024-10-12 11:41:09,0,0,False,False,0,未运行
24447,6968,6962,6975,0,0,0,0,100,6,6007,0,,2024-10-12 11:42:10,0,0,False,False,0,未运行
24448,6970,6964,6976,0,0,0,0,100,11,6001,0,,2024-10-12 11:43:10,0,0,False,False,0,未运行
24449,6969,6962,6975,0,0,0,0,100,11,6008,0,,2024-10-12 11:44:10,0,0,False,False,0,未运行
24450,6968,6962,6973,0,0,0,0,100,8,6004,0,,2024-10-12 11:45:11,0,0,False,False,0,未运行
24451,6973,6967,6978,0,0,0,0,100,8,6001,0,,2024-10-12 11:46:11,0,0,False,False,0,未运行
24452,6969,6963,6974,0,0,0,0,100,11,6006,0,,2024-10-12 11:47:11,0,0,False,False,0,未运行
24453,6968,6962,6973,0,0,0,0,100,6,6009,0,,2024-10-12 11:48:11,0,0,False,False,0,未运行
24454,6969,6963,6975,0,0,0,0,100,14,6009,0,,2024-10-12 11:49:11,0,0,False,False,0,未运行
24455,6967,6962,6973,0,0,0,0,100,6,6003,0,,2024-10-12 11:50:11,0,0,False,False,0,未运行
24456,6967,6961,6974,0,0,0,0,100,15,6008,0,,2024-10-12 11:51:11,0,0,False,False,0,未运行
24457,6967,6960,6973,0,0,0,0,100,5,6008,0,,2024-10-12 11:52:11,0,0,False,False,0,未运行
24458,6967,6962,6973,0,0,0,0,100,8,6008,0,,2024-10-12 11:53:12,0,0,False,False,0,未运行
24459,6970,6963,6977,0,0,0,0,100,15,6007,0,,2024-10-12 11:54:12,0,0,False,False,0,未运行
24460,6968,6963,6974,0,0,0,0,100,5,6007,0,,2024-10-12 11:55:12,0,0,False,False,0,未运行
24461,6968,6962,6975,0,0,0,0,100,12,6007,0,,2024-10-12 11:56:12,0,0,False,False,0,未运行
24462,6967,6962,6973,0,0,0,0,100,9,6004,0,,2024-10-12 11:57:12,0,0,False,False,0,未运行
24463,6969,6964,6975,0,0,0,0,100,3,6004,0,,2024-10-12 11:58:12,0,0,False,False,0,未运行
24464,6969,6964,6975,0,0,0,0,100,5,6005,0,,2024-10-12 12:00:13,0,0,False,False,0,未运行
24465,6969,6963,6975,0,0,0,0,100,5,6003,0,,2024-10-12 12:01:13,0,0,False,False,0,未运行
24466,6968,6963,6974,0,0,0,0,100,4,6006,0,,2024-10-12 12:02:13,0,0,False,False,0,未运行
24467,6967,6961,6974,0,0,0,0,100,10,6007,0,,2024-10-12 12:03:13,0,0,False,False,0,未运行
24468,6969,6963,6974,0,0,0,0,100,11,6003,0,,2024-10-12 12:04:13,0,0,False,False,0,未运行
24469,6967,6961,6973,0,0,0,0,100,4,6002,0,,2024-10-12 12:05:13,0,0,False,False,0,未运行
24470,6968,6961,6974,0,0,0,0,100,13,6005,0,,2024-10-12 12:06:13,0,0,False,False,0,未运行
24471,6968,6963,6974,0,0,0,0,100,4,6002,0,,2024-10-12 12:07:13,0,0,False,False,0,未运行
24472,6968,6962,6974,0,0,0,0,100,5,6005,0,,2024-10-12 12:08:13,0,0,False,False,0,未运行
24473,6968,6963,6974,0,0,0,0,100,5,6006,0,,2024-10-12 12:09:14,0,0,False,False,0,未运行
24474,6969,6963,6975,0,0,0,0,100,5,6005,0,,2024-10-12 12:10:14,0,0,False,False,0,未运行
24475,6968,6961,6975,0,0,0,0,100,10,6004,0,,2024-10-12 12:11:14,0,0,False,False,0,未运行
24476,6967,6961,6973,0,0,0,0,100,9,6005,0,,2024-10-12 12:12:14,0,0,False,False,0,未运行
24477,6969,6963,6974,0,0,0,0,100,5,6003,0,,2024-10-12 12:13:14,0,0,False,False,0,未运行
24478,6968,6961,6974,0,0,0,0,100,11,6005,0,,2024-10-12 12:14:14,0,0,False,False,0,未运行
24479,6968,6962,6974,0,0,0,0,100,12,6006,0,,2024-10-12 12:15:14,0,0,False,False,0,未运行
24480,6968,6962,6974,0,0,0,0,100,9,6006,0,,2024-10-12 12:16:14,0,0,False,False,0,未运行
24481,6967,6961,6974,0,0,0,0,100,15,6005,0,,2024-10-12 12:17:14,0,0,False,False,0,未运行
24482,6967,6961,6974,0,0,0,0,100,14,6004,0,,2024-10-12 12:18:14,0,0,False,False,0,未运行
24483,6968,6963,6973,0,0,0,0,100,10,6005,0,,2024-10-12 12:19:14,0,0,False,False,0,未运行
24484,6967,6960,6974,0,0,0,0,100,16,6006,0,,2024-10-12 12:20:14,0,0,False,False,0,未运行
24485,6967,6960,6973,0,0,0,0,100,15,6007,0,,2024-10-12 12:21:14,0,0,False,False,0,未运行
24486,6968,6961,6974,0,0,0,0,100,12,6009,0,,2024-10-12 12:22:14,0,0,False,False,0,未运行
24487,6967,6961,6973,0,0,0,0,100,8,6009,0,,2024-10-12 12:23:14,0,0,False,False,0,未运行
24488,6968,6962,6973,0,0,0,0,100,5,6010,0,,2024-10-12 12:24:14,0,0,False,False,0,未运行
24489,6968,6961,6974,0,0,0,0,100,15,6011,0,,2024-10-12 12:25:14,0,0,False,False,0,未运行
24490,6967,6961,6974,0,0,0,0,100,12,6011,0,,2024-10-12 12:26:15,0,0,False,False,0,未运行
24491,6968,6963,6973,0,0,0,0,100,3,6009,0,,2024-10-12 12:27:15,0,0,False,False,0,未运行
24492,6967,6961,6973,0,0,0,0,100,12,6006,0,,2024-10-12 12:28:15,0,0,False,False,0,未运行
24493,6965,6960,6971,0,0,0,0,100,11,6011,0,,2024-10-12 12:29:15,0,0,False,False,0,未运行
24494,6968,6962,6973,0,0,0,0,100,5,6013,0,,2024-10-12 12:30:15,0,0,False,False,0,未运行
24495,6966,6961,6972,0,0,0,0,100,4,6011,0,,2024-10-12 12:31:15,0,0,False,False,0,未运行
24496,6966,6960,6972,0,0,0,0,100,14,6002,0,,2024-10-12 12:32:16,0,0,False,False,0,未运行
24497,6968,6963,6974,0,0,0,0,100,9,6010,0,,2024-10-12 12:33:16,0,0,False,False,0,未运行
24498,6967,6961,6972,0,0,0,0,100,11,6010,0,,2024-10-12 12:34:17,0,0,False,False,0,未运行
24499,6965,6959,6972,0,0,0,0,100,6,6010,0,,2024-10-12 12:35:17,0,0,False,False,0,未运行
24500,6967,6961,6973,0,0,0,0,100,10,6011,0,,2024-10-12 12:36:17,0,0,False,False,0,未运行
24501,6968,6962,6974,0,0,0,0,100,13,6002,0,,2024-10-12 12:37:17,0,0,False,False,0,未运行
24502,6968,6962,6974,0,0,0,0,100,10,6008,0,,2024-10-12 12:38:17,0,0,False,False,0,未运行
24503,6968,6961,6974,0,0,0,0,100,14,6007,0,,2024-10-12 12:39:17,0,0,False,False,0,未运行
24504,6969,6962,6975,0,0,0,0,100,11,6007,0,,2024-10-12 12:40:17,0,0,False,False,0,未运行
24505,6968,6963,6974,0,0,0,0,100,5,6007,0,,2024-10-12 12:41:17,0,0,False,False,0,未运行
24506,6968,6961,6975,0,0,0,0,100,11,6006,0,,2024-10-12 12:42:17,0,0,False,False,0,未运行
