index,csvTime,P2_2,P2_3,P2_25,P2_24
48186,2024-06-30 20:27:48,1800,118,0,8
48187,2024-06-30 20:28:48,1802,118,0,0
48188,2024-06-30 20:29:48,1799,116,0,0
48189,2024-06-30 20:30:48,1800,119,0,0
48190,2024-06-30 20:31:48,1797,121,0,0
48191,2024-06-30 20:32:48,1799,123,0,0
48192,2024-06-30 20:33:48,1800,120,0,0
48193,2024-06-30 20:34:48,1800,119,0,0
48194,2024-06-30 20:35:48,1799,119,0,0
48195,2024-06-30 20:36:48,1796,120,0,0
48196,2024-06-30 20:37:48,1800,123,0,8
48197,2024-06-30 20:38:48,1797,124,0,0
48198,2024-06-30 20:39:48,1797,134,0,0
48199,2024-06-30 20:40:48,1799,120,0,0
48200,2024-06-30 20:41:48,1800,126,0,0
48201,2024-06-30 20:42:48,1799,118,0,0
48202,2024-06-30 20:43:48,1800,119,0,0
48203,2024-06-30 20:44:48,1797,117,0,0
48204,2024-06-30 20:45:48,1800,114,0,0
48205,2024-06-30 20:46:48,1801,118,0,0
48206,2024-06-30 20:47:48,1801,113,0,8
48207,2024-06-30 20:48:48,1800,109,0,0
48208,2024-06-30 20:49:48,1801,107,0,0
48209,2024-06-30 20:50:48,1802,108,0,0
48210,2024-06-30 20:51:48,1798,109,0,0
48211,2024-06-30 20:52:48,1800,108,0,0
48212,2024-06-30 20:53:48,1800,107,0,0
48213,2024-06-30 20:54:48,1800,109,0,0
48214,2024-06-30 20:55:48,1802,107,0,0
48215,2024-06-30 20:56:48,1800,109,0,8
48216,2024-06-30 20:57:48,1800,111,0,8
48217,2024-06-30 20:58:48,1798,112,0,0
48218,2024-06-30 20:59:48,1800,116,0,0
48219,2024-06-30 21:00:48,1800,118,0,0
48220,2024-06-30 21:01:48,1798,121,0,0
48221,2024-06-30 21:02:48,1798,119,0,0
48222,2024-06-30 21:03:48,1800,118,0,0
48223,2024-06-30 21:04:48,1802,114,0,0
48224,2024-06-30 21:05:48,1799,118,0,0
48225,2024-06-30 21:06:48,1799,118,0,8
48226,2024-06-30 21:07:48,1797,117,0,0
48227,2024-06-30 21:08:48,1798,118,0,0
48228,2024-06-30 21:09:48,1798,118,0,0
48229,2024-06-30 21:10:48,1799,120,0,0
48230,2024-06-30 21:11:48,1800,122,0,0
48231,2024-06-30 21:12:48,1799,120,0,0
48232,2024-06-30 21:13:48,1799,115,0,0
48233,2024-06-30 21:14:48,1799,116,0,0
48234,2024-06-30 21:15:48,1798,117,0,0
48235,2024-06-30 21:16:48,1800,118,0,0
48236,2024-06-30 21:17:48,1801,112,0,0
48237,2024-06-30 21:18:48,1800,117,0,0
48238,2024-06-30 21:19:48,1799,116,0,0
48239,2024-06-30 21:20:48,1800,116,0,0
48240,2024-06-30 21:21:48,1800,119,0,0
48241,2024-06-30 21:22:48,1798,118,0,0
48242,2024-06-30 21:23:48,1800,112,0,0
48243,2024-06-30 21:24:48,1799,115,0,0
48244,2024-06-30 21:25:48,1798,117,0,0
48245,2024-06-30 21:26:48,1799,118,0,0
48246,2024-06-30 21:27:48,1798,117,0,0
48247,2024-06-30 21:28:48,1800,117,0,0
48248,2024-06-30 21:29:48,1802,114,0,0
48249,2024-06-30 21:30:48,1798,118,0,0
48250,2024-06-30 21:31:48,1802,113,0,0
48251,2024-06-30 21:32:48,1799,113,0,0
48252,2024-06-30 21:33:48,1800,114,0,0
48253,2024-06-30 21:34:48,1801,110,0,0
48254,2024-06-30 21:35:48,1798,114,0,8
48255,2024-06-30 21:36:48,1801,114,0,8
48256,2024-06-30 21:37:48,1799,118,0,0
48257,2024-06-30 21:38:48,1798,124,0,0
48258,2024-06-30 21:39:48,1798,125,0,0
48259,2024-06-30 21:40:48,1797,130,0,0
48260,2024-06-30 21:41:48,1801,113,0,0
48261,2024-06-30 21:42:48,1799,120,0,0
48262,2024-06-30 21:43:48,1800,120,0,0
48263,2024-06-30 21:44:48,1802,122,0,0
48264,2024-06-30 21:45:48,1801,121,0,8
48265,2024-06-30 21:46:48,1798,121,0,0
48266,2024-06-30 21:47:48,1799,119,0,0
48267,2024-06-30 21:48:48,1797,119,0,0
48268,2024-06-30 21:49:48,1798,120,0,0
48269,2024-06-30 21:50:48,1800,116,0,0
48270,2024-06-30 21:51:48,1799,118,0,0
48271,2024-06-30 21:52:48,1797,117,0,0
48272,2024-06-30 21:53:48,1802,116,0,0
48273,2024-06-30 21:54:48,1799,117,0,0
48274,2024-06-30 21:55:48,1800,120,0,8
48275,2024-06-30 21:56:48,1802,116,0,0
48276,2024-06-30 21:57:48,1799,114,0,0
48277,2024-06-30 21:58:48,1798,118,0,0
48278,2024-06-30 21:59:48,1800,115,0,0
48279,2024-06-30 22:00:48,1798,120,0,0
48280,2024-06-30 22:01:48,1802,118,0,0
48281,2024-06-30 22:02:48,1800,122,0,0
48282,2024-06-30 22:03:48,1800,120,0,0
48283,2024-06-30 22:04:48,1799,114,0,8
48284,2024-06-30 22:05:48,1799,114,0,8
48285,2024-06-30 22:06:48,1798,116,0,0
48286,2024-06-30 22:07:48,1799,114,0,0
48287,2024-06-30 22:08:48,1798,110,0,0
48288,2024-06-30 22:09:48,1800,108,0,0
48289,2024-06-30 22:10:48,1802,109,0,0
48290,2024-06-30 22:11:48,1800,106,0,0
48291,2024-06-30 22:12:48,1800,104,0,0
48292,2024-06-30 22:13:48,1802,106,0,0
48293,2024-06-30 22:14:48,1801,108,0,8
48294,2024-06-30 22:15:48,1802,106,0,8
48295,2024-06-30 22:16:48,1802,110,0,0
48296,2024-06-30 22:17:48,1800,111,0,0
48297,2024-06-30 22:18:48,1800,114,0,0
48298,2024-06-30 22:19:48,1801,117,0,0
48299,2024-06-30 22:20:48,1801,115,0,0
48300,2024-06-30 22:21:48,1801,119,0,0
48301,2024-06-30 22:22:48,1800,120,0,0
48302,2024-06-30 22:23:48,1799,119,0,0
48303,2024-06-30 22:24:48,1801,120,0,8
48304,2024-06-30 22:25:48,1801,119,0,8
48305,2024-06-30 22:26:48,1798,117,0,0
48306,2024-06-30 22:27:48,1802,119,0,0
48307,2024-06-30 22:28:48,1799,118,0,0
48308,2024-06-30 22:29:48,1798,122,0,0
48309,2024-06-30 22:30:48,1799,119,0,0
48310,2024-06-30 22:31:48,1801,118,0,0
48311,2024-06-30 22:32:48,1800,120,0,0
48312,2024-06-30 22:33:48,1799,119,0,0
48313,2024-06-30 22:34:48,1799,119,0,8
48314,2024-06-30 22:35:48,1797,118,0,0
48315,2024-06-30 22:36:48,1802,116,0,0
48316,2024-06-30 22:37:48,1800,120,0,0
48317,2024-06-30 22:38:48,1800,117,0,0
48318,2024-06-30 22:39:48,1799,114,0,0
48319,2024-06-30 22:40:48,1800,120,0,0
48320,2024-06-30 22:41:48,1800,118,0,0
48321,2024-06-30 22:42:48,1800,114,0,0
48322,2024-06-30 22:43:48,1802,112,0,0
48323,2024-06-30 22:44:48,1797,112,0,8
48324,2024-06-30 22:45:48,1800,111,0,0
48325,2024-06-30 22:46:48,1801,102,0,0
48326,2024-06-30 22:47:48,1799,105,0,0
48327,2024-06-30 22:48:48,1801,107,0,0
48328,2024-06-30 22:49:48,1799,105,0,0
48329,2024-06-30 22:50:48,1801,107,0,0
48330,2024-06-30 22:51:48,1800,105,0,0
48331,2024-06-30 22:52:48,1800,107,0,0
48332,2024-06-30 22:53:48,1798,111,0,0
48333,2024-06-30 22:54:48,1800,114,0,8
48334,2024-06-30 22:55:48,1799,116,0,8
48335,2024-06-30 22:56:48,1799,115,0,0
48336,2024-06-30 22:57:48,1803,113,0,0
48337,2024-06-30 22:58:48,1801,115,0,0
48338,2024-06-30 22:59:48,1801,114,0,0
48339,2024-06-30 23:00:48,1798,115,0,0
48340,2024-06-30 23:01:48,1800,113,0,0
48341,2024-06-30 23:02:48,1800,112,0,0
48342,2024-06-30 23:03:48,1801,115,0,0
48343,2024-06-30 23:04:48,1802,113,0,0
48344,2024-06-30 23:05:48,1799,116,0,0
48345,2024-06-30 23:06:48,1802,113,0,0
48346,2024-06-30 23:07:48,1800,114,0,0
48347,2024-06-30 23:08:48,1800,125,0,0
48348,2024-06-30 23:09:48,1801,131,0,0
48349,2024-06-30 23:10:48,1800,131,0,0
48350,2024-06-30 23:11:48,1800,130,0,0
48351,2024-06-30 23:12:48,1798,131,0,0
48352,2024-06-30 23:13:48,1798,129,0,8
48353,2024-06-30 23:14:48,1800,129,0,8
48354,2024-06-30 23:15:48,1800,128,0,0
48355,2024-06-30 23:16:48,1797,127,0,0
48356,2024-06-30 23:17:48,1798,127,0,0
48357,2024-06-30 23:18:48,1797,123,0,0
48358,2024-06-30 23:19:48,1800,119,0,0
48359,2024-06-30 23:20:48,1797,116,0,0
48360,2024-06-30 23:21:48,1800,112,0,0
48361,2024-06-30 23:22:48,1800,112,0,0
48362,2024-06-30 23:23:48,1798,113,0,0
48363,2024-06-30 23:24:48,1800,112,0,0
48364,2024-06-30 23:25:48,1801,113,0,0
48365,2024-06-30 23:26:48,1802,114,0,0
48366,2024-06-30 23:27:48,1802,111,0,0
48367,2024-06-30 23:28:48,1799,122,0,0
48368,2024-06-30 23:29:48,1798,124,0,0
48369,2024-06-30 23:30:48,1801,112,0,0
48370,2024-06-30 23:31:48,1800,116,0,0
48371,2024-06-30 23:32:48,1799,112,0,0
48372,2024-06-30 23:33:48,1798,118,0,8
48373,2024-06-30 23:34:48,1800,120,0,0
48374,2024-06-30 23:35:48,1801,118,0,0
48375,2024-06-30 23:36:48,1799,116,0,0
48376,2024-06-30 23:37:48,1801,117,0,0
48377,2024-06-30 23:38:48,1801,119,0,0
48378,2024-06-30 23:39:48,1800,115,0,0
48379,2024-06-30 23:40:48,1800,117,0,0
48380,2024-06-30 23:41:48,1799,120,0,0
48381,2024-06-30 23:42:48,1801,122,0,8
48382,2024-06-30 23:43:48,1798,122,0,0
48383,2024-06-30 23:44:48,1798,124,0,0
48384,2024-06-30 23:45:48,1800,120,0,0
48385,2024-06-30 23:46:48,1798,117,0,0
48386,2024-06-30 23:47:48,1799,117,0,0
48387,2024-06-30 23:48:48,1800,114,0,0
48388,2024-06-30 23:49:48,1800,118,0,0
48389,2024-06-30 23:50:48,1800,123,0,0
48390,2024-06-30 23:51:48,1800,118,0,0
48391,2024-06-30 23:52:48,1799,120,0,0
48392,2024-06-30 23:53:48,1801,115,0,0
48393,2024-06-30 23:54:48,1802,110,0,0
48394,2024-06-30 23:55:48,1802,108,0,0
48395,2024-06-30 23:56:48,1801,105,0,0
48396,2024-06-30 23:57:48,1799,104,0,0
48397,2024-06-30 23:58:48,1803,107,0,0
48398,2024-06-30 23:59:48,1800,108,0,0
48399,2024-07-01 00:00:48,1800,107,0,0
48400,2024-07-01 00:01:48,1803,103,0,0
48401,2024-07-01 00:02:48,1802,106,0,8
48402,2024-07-01 00:03:48,1801,109,0,8
48403,2024-07-01 00:04:48,1799,112,0,0
48404,2024-07-01 00:05:48,1800,114,0,0
48405,2024-07-01 00:06:48,1802,114,0,0
48406,2024-07-01 00:07:48,1800,117,0,0
48407,2024-07-01 00:08:48,1799,118,0,0
48408,2024-07-01 00:09:48,1800,118,0,0
48409,2024-07-01 00:10:48,1798,121,0,0
48410,2024-07-01 00:11:48,1799,122,0,8
48411,2024-07-01 00:12:48,1801,123,0,8
48412,2024-07-01 00:13:48,1799,122,0,0
48413,2024-07-01 00:14:48,1801,120,0,0
48414,2024-07-01 00:15:48,1797,120,0,0
48415,2024-07-01 00:16:48,1798,120,0,0
48416,2024-07-01 00:17:48,1799,121,0,0
48417,2024-07-01 00:18:48,1799,120,0,0
48418,2024-07-01 00:19:48,1800,115,0,0
48419,2024-07-01 00:20:48,1799,119,0,0
48420,2024-07-01 00:21:48,1801,120,0,8
48421,2024-07-01 00:22:48,1799,120,0,8
48422,2024-07-01 00:23:48,1797,120,0,0
48423,2024-07-01 00:24:48,1801,125,0,0
48424,2024-07-01 00:25:48,1801,123,0,0
48425,2024-07-01 00:26:48,1799,119,0,0
48426,2024-07-01 00:27:48,1801,116,0,0
48427,2024-07-01 00:28:48,1802,115,0,0
48428,2024-07-01 00:29:48,1800,107,0,0
48429,2024-07-01 00:30:48,1799,107,0,0
48430,2024-07-01 00:31:48,1801,105,0,8
48431,2024-07-01 00:32:48,1802,102,0,0
48432,2024-07-01 00:33:48,1800,107,0,0
48433,2024-07-01 00:34:48,1800,106,0,0
48434,2024-07-01 00:35:48,1803,107,0,0
48435,2024-07-01 00:36:48,1797,112,0,0
48436,2024-07-01 00:37:48,1797,113,0,0
48437,2024-07-01 00:38:48,1802,113,0,0
48438,2024-07-01 00:39:48,1800,119,0,0
48439,2024-07-01 00:40:48,1798,117,0,0
48440,2024-07-01 00:41:48,1799,117,0,8
48441,2024-07-01 00:42:48,1798,116,0,0
48442,2024-07-01 00:43:48,1800,116,0,0
48443,2024-07-01 00:44:48,1801,114,0,0
48444,2024-07-01 00:45:48,1800,116,0,0
48445,2024-07-01 00:46:48,1800,114,0,0
48446,2024-07-01 00:47:48,1801,114,0,0
48447,2024-07-01 00:48:48,1799,112,0,0
48448,2024-07-01 00:49:48,1800,116,0,0
48449,2024-07-01 00:50:48,1798,115,0,8
48450,2024-07-01 00:51:48,1801,115,0,0
48451,2024-07-01 00:52:48,1801,110,0,0
48452,2024-07-01 00:53:48,1800,115,0,0
48453,2024-07-01 00:54:48,1802,116,0,0
48454,2024-07-01 00:55:48,1800,116,0,0
48455,2024-07-01 00:56:48,1801,117,0,0
48456,2024-07-01 00:57:48,1798,113,0,0
48457,2024-07-01 00:58:48,1799,118,0,0
48458,2024-07-01 00:59:48,1802,118,0,0
48459,2024-07-01 01:00:48,1800,118,0,8
48460,2024-07-01 01:01:48,1798,114,0,0
48461,2024-07-01 01:02:48,1801,118,0,0
48462,2024-07-01 01:03:48,1800,115,0,0
48463,2024-07-01 01:04:48,1799,114,0,0
48464,2024-07-01 01:05:48,1799,117,0,0
48465,2024-07-01 01:06:48,1797,114,0,0
48466,2024-07-01 01:07:48,1799,114,0,0
48467,2024-07-01 01:08:48,1800,114,0,0
48468,2024-07-01 01:09:48,1800,117,0,0
48469,2024-07-01 01:10:48,1799,113,0,8
48470,2024-07-01 01:11:48,1799,113,0,8
48471,2024-07-01 01:12:48,1800,116,0,0
48472,2024-07-01 01:13:48,1798,116,0,0
48473,2024-07-01 01:14:48,1801,117,0,0
48474,2024-07-01 01:15:48,1801,114,0,0
48475,2024-07-01 01:16:48,1799,114,0,0
48476,2024-07-01 01:17:48,1798,109,0,0
48477,2024-07-01 01:18:47,1800,112,0,0
48478,2024-07-01 01:19:48,1799,114,0,0
48479,2024-07-01 01:20:48,1799,114,0,8
48480,2024-07-01 01:21:48,1800,114,0,0
48481,2024-07-01 01:22:48,1799,114,0,0
48482,2024-07-01 01:23:48,1799,107,0,0
48483,2024-07-01 01:24:48,1802,105,0,0
48484,2024-07-01 01:25:48,1801,107,0,0
48485,2024-07-01 01:26:48,1802,107,0,0
48486,2024-07-01 01:27:47,1800,107,0,0
48487,2024-07-01 01:28:48,1800,107,0,0
48488,2024-07-01 01:29:48,1802,107,0,8
48489,2024-07-01 01:30:48,1802,108,0,8
48490,2024-07-01 01:31:48,1801,110,0,0
48491,2024-07-01 01:32:48,1800,113,0,0
48492,2024-07-01 01:33:48,1800,112,0,0
48493,2024-07-01 01:34:47,1799,114,0,0
48494,2024-07-01 01:35:48,1800,113,0,0
48495,2024-07-01 01:36:48,1800,112,0,0
48496,2024-07-01 01:37:48,1800,114,0,0
48497,2024-07-01 01:38:48,1799,112,0,0
48498,2024-07-01 01:39:48,1801,113,0,8
48499,2024-07-01 01:40:48,1798,115,0,8
48500,2024-07-01 01:41:48,1800,110,0,0
48501,2024-07-01 01:42:48,1799,114,0,0
48502,2024-07-01 01:43:48,1801,117,0,0
48503,2024-07-01 01:44:48,1798,114,0,0
48504,2024-07-01 01:45:48,1799,113,0,0
48505,2024-07-01 01:46:48,1799,117,0,0
48506,2024-07-01 01:47:48,1800,114,0,0
48507,2024-07-01 01:48:48,1799,112,0,0
48508,2024-07-01 01:49:47,1801,114,0,8
48509,2024-07-01 01:50:48,1798,112,0,0
48510,2024-07-01 01:51:48,1798,114,0,0
48511,2024-07-01 01:52:47,1802,114,0,0
48512,2024-07-01 01:53:48,1802,116,0,0
48513,2024-07-01 01:54:48,1801,110,0,0
48514,2024-07-01 01:55:48,1798,116,0,0
48515,2024-07-01 01:56:48,1798,115,0,0
48516,2024-07-01 01:57:48,1800,116,0,0
48517,2024-07-01 01:58:48,1801,115,0,0
48518,2024-07-01 01:59:48,1801,116,0,0
48519,2024-07-01 02:00:47,1800,117,0,0
48520,2024-07-01 02:01:48,1798,117,0,0
48521,2024-07-01 02:02:48,1797,113,0,0
48522,2024-07-01 02:03:48,1802,114,0,0
48523,2024-07-01 02:04:48,1800,114,0,0
48524,2024-07-01 02:05:48,1800,115,0,0
48525,2024-07-01 02:06:48,1800,114,0,0
48526,2024-07-01 02:07:48,1800,113,0,0
48527,2024-07-01 02:08:48,1803,108,0,8
48528,2024-07-01 02:09:48,1802,108,0,0
48529,2024-07-01 02:10:48,1799,107,0,0
48530,2024-07-01 02:11:48,1800,109,0,0
48531,2024-07-01 02:12:48,1800,105,0,0
48532,2024-07-01 02:13:48,1801,103,0,0
48533,2024-07-01 02:14:48,1800,106,0,0
48534,2024-07-01 02:15:48,1802,112,0,0
48535,2024-07-01 02:16:48,1799,123,0,0
48536,2024-07-01 02:17:48,1799,125,0,0
48537,2024-07-01 02:18:48,1799,125,0,8
48538,2024-07-01 02:19:48,1798,127,0,0
48539,2024-07-01 02:20:48,1798,127,0,0
48540,2024-07-01 02:21:48,1797,128,0,0
48541,2024-07-01 02:22:48,1796,127,0,0
48542,2024-07-01 02:23:48,1798,128,0,0
48543,2024-07-01 02:24:48,1797,128,0,0
48544,2024-07-01 02:25:48,1798,113,0,0
48545,2024-07-01 02:26:48,1800,117,0,0
48546,2024-07-01 02:27:48,1800,117,0,0
48547,2024-07-01 02:28:48,1798,116,0,8
48548,2024-07-01 02:29:48,1800,111,0,0
48549,2024-07-01 02:30:48,1800,115,0,0
48550,2024-07-01 02:31:48,1798,114,0,0
48551,2024-07-01 02:32:48,1798,114,0,0
48552,2024-07-01 02:33:48,1799,114,0,0
48553,2024-07-01 02:34:48,1798,115,0,0
48554,2024-07-01 02:35:48,1802,116,0,0
48555,2024-07-01 02:36:47,1800,116,0,0
48556,2024-07-01 02:37:48,1800,114,0,0
48557,2024-07-01 02:38:48,1798,118,0,8
48558,2024-07-01 02:39:48,1798,116,0,0
48559,2024-07-01 02:40:48,1799,115,0,0
48560,2024-07-01 02:41:48,1800,113,0,0
48561,2024-07-01 02:42:48,1802,112,0,0
48562,2024-07-01 02:43:48,1799,114,0,0
48563,2024-07-01 02:44:48,1801,115,0,0
48564,2024-07-01 02:45:47,1800,115,0,0
48565,2024-07-01 02:46:48,1800,115,0,0
48566,2024-07-01 02:47:48,1798,114,0,0
48567,2024-07-01 02:48:48,1800,115,0,0
48568,2024-07-01 02:49:47,1800,112,0,0
48569,2024-07-01 02:50:47,1801,115,0,0
48570,2024-07-01 02:51:48,1801,113,0,0
48571,2024-07-01 02:52:48,1799,109,0,0
48572,2024-07-01 02:53:48,1800,106,0,0
48573,2024-07-01 02:54:48,1801,109,0,0
48574,2024-07-01 02:55:48,1799,109,0,0
48575,2024-07-01 02:56:48,1801,106,0,0
48576,2024-07-01 02:57:47,1799,107,0,8
48577,2024-07-01 02:58:48,1802,107,0,0
48578,2024-07-01 02:59:48,1801,105,0,0
48579,2024-07-01 03:00:48,1798,108,0,0
48580,2024-07-01 03:01:48,1798,112,0,0
48581,2024-07-01 03:02:48,1800,114,0,0
48582,2024-07-01 03:03:48,1799,116,0,0
48583,2024-07-01 03:04:48,1800,118,0,0
48584,2024-07-01 03:05:47,1799,115,0,0
48585,2024-07-01 03:06:48,1799,112,0,0
48586,2024-07-01 03:07:48,1800,116,0,8
48587,2024-07-01 03:08:48,1800,116,0,0
48588,2024-07-01 03:09:48,1799,116,0,0
48589,2024-07-01 03:10:48,1800,114,0,0
48590,2024-07-01 03:11:48,1798,113,0,0
48591,2024-07-01 03:12:48,1799,113,0,0
48592,2024-07-01 03:13:48,1799,114,0,0
48593,2024-07-01 03:14:48,1801,115,0,0
48594,2024-07-01 03:15:48,1800,127,0,0
48595,2024-07-01 03:16:47,1799,124,0,0
48596,2024-07-01 03:17:48,1802,122,0,0
48597,2024-07-01 03:18:48,1799,126,0,0
48598,2024-07-01 03:19:48,1800,128,0,0
48599,2024-07-01 03:20:47,1798,127,0,0
48600,2024-07-01 03:21:48,1800,127,0,0
48601,2024-07-01 03:22:48,1799,122,0,0
48602,2024-07-01 03:23:48,1799,126,0,0
48603,2024-07-01 03:24:48,1798,125,0,0
48604,2024-07-01 03:25:48,1800,126,0,8
48605,2024-07-01 03:26:48,1798,127,0,8
48606,2024-07-01 03:27:48,1800,126,0,0
48607,2024-07-01 03:28:48,1797,122,0,0
48608,2024-07-01 03:29:48,1800,121,0,0
48609,2024-07-01 03:30:48,1800,127,0,0
48610,2024-07-01 03:31:48,1798,127,0,0
48611,2024-07-01 03:32:48,1797,127,0,0
48612,2024-07-01 03:33:48,1798,127,0,0
48613,2024-07-01 03:34:48,1799,127,0,0
48614,2024-07-01 03:35:48,1800,122,0,8
48615,2024-07-01 03:36:48,1798,120,0,0
48616,2024-07-01 03:37:48,1801,108,0,0
48617,2024-07-01 03:38:47,1800,106,0,0
48618,2024-07-01 03:39:48,1800,105,0,0
48619,2024-07-01 03:40:48,1800,107,0,0
48620,2024-07-01 03:41:48,1802,105,0,0
48621,2024-07-01 03:42:48,1800,104,0,0
48622,2024-07-01 03:43:48,1800,107,0,0
48623,2024-07-01 03:44:48,1800,107,0,0
48624,2024-07-01 03:45:48,1800,109,0,8
48625,2024-07-01 03:46:48,1799,113,0,0
48626,2024-07-01 03:47:48,1801,113,0,0
48627,2024-07-01 03:48:48,1798,111,0,0
48628,2024-07-01 03:49:48,1798,112,0,0
48629,2024-07-01 03:50:48,1800,112,0,0
48630,2024-07-01 03:51:47,1799,115,0,0
48631,2024-07-01 03:52:48,1801,112,0,0
48632,2024-07-01 03:53:48,1800,116,0,0
48633,2024-07-01 03:54:47,1802,112,0,0
48634,2024-07-01 03:55:48,1799,114,0,8
48635,2024-07-01 03:56:48,1800,114,0,8
48636,2024-07-01 03:57:48,1799,113,0,0
48637,2024-07-01 03:58:48,1799,116,0,0
48638,2024-07-01 03:59:48,1799,112,0,0
48639,2024-07-01 04:00:48,1801,114,0,0
48640,2024-07-01 04:01:48,1799,114,0,0
48641,2024-07-01 04:02:48,1797,116,0,0
48642,2024-07-01 04:03:48,1798,116,0,0
48643,2024-07-01 04:04:47,1800,112,0,0
48644,2024-07-01 04:05:48,1797,115,0,0
48645,2024-07-01 04:06:48,1798,112,0,8
48646,2024-07-01 04:07:48,1800,117,0,0
48647,2024-07-01 04:08:48,1801,114,0,0
48648,2024-07-01 04:09:48,1799,113,0,0
48649,2024-07-01 04:10:47,1800,112,0,0
48650,2024-07-01 04:11:48,1799,112,0,0
48651,2024-07-01 04:12:47,1801,113,0,0
48652,2024-07-01 04:13:47,1800,114,0,0
48653,2024-07-01 04:14:48,1800,113,0,0
48654,2024-07-01 04:15:48,1800,112,0,0
48655,2024-07-01 04:16:48,1802,112,0,0
48656,2024-07-01 04:17:48,1799,114,0,0
48657,2024-07-01 04:18:48,1799,114,0,0
48658,2024-07-01 04:19:48,1797,113,0,0
48659,2024-07-01 04:20:48,1797,116,0,0
48660,2024-07-01 04:21:48,1802,116,0,0
48661,2024-07-01 04:22:47,1801,117,0,0
48662,2024-07-01 04:23:48,1797,113,0,0
48663,2024-07-01 04:24:47,1801,112,0,8
48664,2024-07-01 04:25:48,1800,107,0,8
48665,2024-07-01 04:26:47,1799,106,0,0
48666,2024-07-01 04:27:48,1800,106,0,0
48667,2024-07-01 04:28:48,1797,108,0,0
48668,2024-07-01 04:29:48,1800,106,0,0
48669,2024-07-01 04:30:48,1802,105,0,0
48670,2024-07-01 04:31:48,1801,102,0,0
48671,2024-07-01 04:32:48,1801,104,0,0
48672,2024-07-01 04:33:48,1799,107,0,0
48673,2024-07-01 04:34:48,1801,113,0,0
48674,2024-07-01 04:35:48,1800,111,0,8
48675,2024-07-01 04:36:47,1798,113,0,0
48676,2024-07-01 04:37:48,1800,114,0,0
48677,2024-07-01 04:38:48,1799,116,0,0
48678,2024-07-01 04:39:48,1801,113,0,0
48679,2024-07-01 04:40:47,1800,113,0,0
48680,2024-07-01 04:41:48,1800,114,0,0
48681,2024-07-01 04:42:48,1800,114,0,0
48682,2024-07-01 04:43:48,1800,112,0,0
48683,2024-07-01 04:44:48,1800,115,0,0
48684,2024-07-01 04:45:47,1802,115,0,0
48685,2024-07-01 04:46:47,1801,115,0,0
48686,2024-07-01 04:47:48,1800,112,0,0
48687,2024-07-01 04:48:48,1798,116,0,0
48688,2024-07-01 04:49:47,1800,114,0,0
48689,2024-07-01 04:50:48,1799,116,0,0
48690,2024-07-01 04:51:48,1797,118,0,0
48691,2024-07-01 04:52:48,1798,116,0,0
48692,2024-07-01 04:53:48,1797,120,0,0
48693,2024-07-01 04:54:48,1800,118,0,8
48694,2024-07-01 04:55:48,1798,118,0,0
48695,2024-07-01 04:56:48,1801,119,0,0
48696,2024-07-01 04:57:48,1798,123,0,0
48697,2024-07-01 04:58:48,1801,118,0,0
48698,2024-07-01 04:59:48,1796,118,0,0
48699,2024-07-01 05:00:48,1802,118,0,0
48700,2024-07-01 05:01:48,1800,119,0,0
48701,2024-07-01 05:02:48,1799,123,0,0
48702,2024-07-01 05:03:48,1798,129,0,8
48703,2024-07-01 05:04:48,1798,125,0,8
48704,2024-07-01 05:05:48,1799,127,0,0
48705,2024-07-01 05:06:48,1800,123,0,0
48706,2024-07-01 05:07:48,1797,119,0,0
48707,2024-07-01 05:08:48,1802,120,0,0
48708,2024-07-01 05:09:48,1798,123,0,0
48709,2024-07-01 05:10:47,1799,120,0,0
48710,2024-07-01 05:11:48,1802,124,0,0
48711,2024-07-01 05:12:48,1800,120,0,0
48712,2024-07-01 05:13:48,1800,121,0,8
48713,2024-07-01 05:14:48,1799,120,0,0
48714,2024-07-01 05:15:48,1799,117,0,0
48715,2024-07-01 05:16:48,1799,120,0,0
48716,2024-07-01 05:17:48,1800,118,0,0
48717,2024-07-01 05:18:48,1798,118,0,0
48718,2024-07-01 05:19:48,1802,118,0,0
48719,2024-07-01 05:20:47,1801,118,0,0
48720,2024-07-01 05:21:48,1798,119,0,0
48721,2024-07-01 05:22:47,1800,119,0,0
48722,2024-07-01 05:23:48,1800,117,0,8
48723,2024-07-01 05:24:48,1799,119,0,8
48724,2024-07-01 05:25:48,1801,114,0,0
48725,2024-07-01 05:26:48,1800,117,0,0
48726,2024-07-01 05:27:48,1800,113,0,0
48727,2024-07-01 05:28:48,1800,117,0,0
48728,2024-07-01 05:29:48,1801,115,0,0
48729,2024-07-01 05:30:47,1797,112,0,0
48730,2024-07-01 05:31:48,1800,115,0,0
48731,2024-07-01 05:32:48,1802,112,0,0
48732,2024-07-01 05:33:48,1801,113,0,8
48733,2024-07-01 05:34:48,1798,114,0,0
48734,2024-07-01 05:35:47,1799,115,0,0
48735,2024-07-01 05:36:48,1798,121,0,0
48736,2024-07-01 05:37:48,1798,112,0,0
48737,2024-07-01 05:38:48,1798,116,0,0
48738,2024-07-01 05:39:47,1798,122,0,0
48739,2024-07-01 05:40:48,1799,116,0,0
48740,2024-07-01 05:41:48,1798,120,0,0
48741,2024-07-01 05:42:48,1800,116,0,0
48742,2024-07-01 05:43:48,1800,119,0,8
48743,2024-07-01 05:44:48,1801,114,0,8
