index,PLC_point0_value,PLC_point1_value,PLC_point7_value,PLC_point5_value,PLC_point8_value,PLC_point4_value,PLC_point3_value,PLC_point2_value,PLC_point6_value,csvTime,deploy_retrieve_status
30318,error,error,error,error,error,error,error,error,error,2024-10-16 11:38:25,false
30319,error,error,error,error,error,error,error,error,error,2024-10-16 11:39:25,false
30320,error,error,error,error,error,error,error,error,error,2024-10-16 11:40:25,false
30321,error,error,error,error,error,error,error,error,error,2024-10-16 11:41:25,false
30322,error,error,error,error,error,error,error,error,error,2024-10-16 11:42:25,false
30323,error,error,error,error,error,error,error,error,error,2024-10-16 11:43:25,false
30324,error,error,error,error,error,error,error,error,error,2024-10-16 11:44:25,false
30325,error,error,error,error,error,error,error,error,error,2024-10-16 11:45:25,false
30326,error,error,error,error,error,error,error,error,error,2024-10-16 11:46:25,false
30327,error,error,error,error,error,error,error,error,error,2024-10-16 11:47:25,false
30328,error,error,error,error,error,error,error,error,error,2024-10-16 11:48:25,false
30329,error,error,error,error,error,error,error,error,error,2024-10-16 11:49:25,false
30330,error,error,error,error,error,error,error,error,error,2024-10-16 11:50:25,false
30331,error,error,error,error,error,error,error,error,error,2024-10-16 11:51:25,false
30332,error,error,error,error,error,error,error,error,error,2024-10-16 11:52:25,false
30333,error,error,error,error,error,error,error,error,error,2024-10-16 11:53:25,false
30334,error,error,error,error,error,error,error,error,error,2024-10-16 11:54:25,false
30335,error,error,error,error,error,error,error,error,error,2024-10-16 11:55:25,false
30336,error,error,error,error,error,error,error,error,error,2024-10-16 11:56:25,false
30337,error,error,error,error,error,error,error,error,error,2024-10-16 11:57:25,false
30338,error,error,error,error,error,error,error,error,error,2024-10-16 11:58:25,false
30339,error,error,error,error,error,error,error,error,error,2024-10-16 12:00:25,false
30340,error,error,error,error,error,error,error,error,error,2024-10-16 12:01:25,false
30341,error,error,error,error,error,error,error,error,error,2024-10-16 12:02:25,false
30342,error,error,error,error,error,error,error,error,error,2024-10-16 12:03:25,false
30343,error,error,error,error,error,error,error,error,error,2024-10-16 12:04:25,false
30344,error,error,error,error,error,error,error,error,error,2024-10-16 12:05:25,false
30345,error,error,error,error,error,error,error,error,error,2024-10-16 12:06:25,false
30346,error,error,error,error,error,error,error,error,error,2024-10-16 12:07:25,false
30347,error,error,error,error,error,error,error,error,error,2024-10-16 12:08:25,false
30348,error,error,error,error,error,error,error,error,error,2024-10-16 12:09:25,false
30349,error,error,error,error,error,error,error,error,error,2024-10-16 12:10:25,false
30350,error,error,error,error,error,error,error,error,error,2024-10-16 12:11:25,false
30351,error,error,error,error,error,error,error,error,error,2024-10-16 12:12:25,false
30352,error,error,error,error,error,error,error,error,error,2024-10-16 12:13:25,false
30353,error,error,error,error,error,error,error,error,error,2024-10-16 12:14:25,false
30354,error,error,error,error,error,error,error,error,error,2024-10-16 12:15:25,false
30355,error,error,error,error,error,error,error,error,error,2024-10-16 12:16:25,false
30356,error,error,error,error,error,error,error,error,error,2024-10-16 12:17:25,false
30357,error,error,error,error,error,error,error,error,error,2024-10-16 12:18:25,false
30358,error,error,error,error,error,error,error,error,error,2024-10-16 12:19:25,false
30359,error,error,error,error,error,error,error,error,error,2024-10-16 12:20:25,false
30360,error,error,error,error,error,error,error,error,error,2024-10-16 12:21:25,false
30361,error,error,error,error,error,error,error,error,error,2024-10-16 12:22:25,false
30362,error,error,error,error,error,error,error,error,error,2024-10-16 12:23:25,false
30363,error,error,error,error,error,error,error,error,error,2024-10-16 12:24:25,false
30364,error,error,error,error,error,error,error,error,error,2024-10-16 12:25:25,false
30365,error,error,error,error,error,error,error,error,error,2024-10-16 12:26:25,false
30366,error,error,error,error,error,error,error,error,error,2024-10-16 12:27:25,false
30367,error,error,error,error,error,error,error,error,error,2024-10-16 12:28:25,false
30368,error,error,error,error,error,error,error,error,error,2024-10-16 12:29:25,false
30369,error,error,error,error,error,error,error,error,error,2024-10-16 12:30:25,false
30370,error,error,error,error,error,error,error,error,error,2024-10-16 12:31:25,false
30371,error,error,error,error,error,error,error,error,error,2024-10-16 12:32:25,false
30372,error,error,error,error,error,error,error,error,error,2024-10-16 12:33:25,false
30373,error,error,error,error,error,error,error,error,error,2024-10-16 12:34:25,false
30374,error,error,error,error,error,error,error,error,error,2024-10-16 12:35:25,false
30375,error,error,error,error,error,error,error,error,error,2024-10-16 12:36:25,false
30376,error,error,error,error,error,error,error,error,error,2024-10-16 12:37:25,false
30377,error,error,error,error,error,error,error,error,error,2024-10-16 12:38:25,false
30378,error,error,error,error,error,error,error,error,error,2024-10-16 12:39:25,false
30379,error,error,error,error,error,error,error,error,error,2024-10-16 12:40:25,false
30380,error,error,error,error,error,error,error,error,error,2024-10-16 12:41:25,false
30381,error,error,error,error,error,error,error,error,error,2024-10-16 12:42:25,false
30382,error,error,error,error,error,error,error,error,error,2024-10-16 12:43:25,false
30383,error,error,error,error,error,error,error,error,error,2024-10-16 12:44:25,false
30384,error,error,error,error,error,error,error,error,error,2024-10-16 12:45:25,false
30385,error,error,error,error,error,error,error,error,error,2024-10-16 12:46:25,false
30386,error,error,error,error,error,error,error,error,error,2024-10-16 12:47:25,false
30387,error,error,error,error,error,error,error,error,error,2024-10-16 12:48:25,false
30388,error,error,error,error,error,error,error,error,error,2024-10-16 12:49:25,false
30389,error,error,error,error,error,error,error,error,error,2024-10-16 12:50:25,false
30390,error,error,error,error,error,error,error,error,error,2024-10-16 12:51:25,false
30391,error,error,error,error,error,error,error,error,error,2024-10-16 12:52:25,false
30392,error,error,error,error,error,error,error,error,error,2024-10-16 12:53:25,false
30393,error,error,error,error,error,error,error,error,error,2024-10-16 12:54:25,false
30394,error,error,error,error,error,error,error,error,error,2024-10-16 12:55:25,false
30395,error,error,error,error,error,error,error,error,error,2024-10-16 12:56:25,false
30396,error,error,error,error,error,error,error,error,error,2024-10-16 12:57:25,false
30397,error,error,error,error,error,error,error,error,error,2024-10-16 12:58:25,false
30398,error,error,error,error,error,error,error,error,error,2024-10-16 13:00:25,false
30399,error,error,error,error,error,error,error,error,error,2024-10-16 13:01:25,false
30400,error,error,error,error,error,error,error,error,error,2024-10-16 13:02:25,false
30401,error,error,error,error,error,error,error,error,error,2024-10-16 13:03:25,false
30402,error,error,error,error,error,error,error,error,error,2024-10-16 13:04:25,false
30403,error,error,error,error,error,error,error,error,error,2024-10-16 13:05:25,false
30404,error,error,error,error,error,error,error,error,error,2024-10-16 13:06:25,false
30405,error,error,error,error,error,error,error,error,error,2024-10-16 13:07:25,false
30406,error,error,error,error,error,error,error,error,error,2024-10-16 13:08:25,false
30407,error,error,error,error,error,error,error,error,error,2024-10-16 13:09:25,false
30408,error,error,error,error,error,error,error,error,error,2024-10-16 13:10:25,false
30409,error,error,error,error,error,error,error,error,error,2024-10-16 13:11:25,false
30410,error,error,error,error,error,error,error,error,error,2024-10-16 13:12:25,false
30411,error,error,error,error,error,error,error,error,error,2024-10-16 13:13:25,false
30412,error,error,error,error,error,error,error,error,error,2024-10-16 13:14:25,false
30413,error,error,error,error,error,error,error,error,error,2024-10-16 13:15:25,false
30414,error,error,error,error,error,error,error,error,error,2024-10-16 13:16:25,false
30415,error,error,error,error,error,error,error,error,error,2024-10-16 13:17:25,false
30416,error,error,error,error,error,error,error,error,error,2024-10-16 13:18:25,false
30417,error,error,error,error,error,error,error,error,error,2024-10-16 13:19:25,false
30418,error,error,error,error,error,error,error,error,error,2024-10-16 13:20:25,false
30419,error,error,error,error,error,error,error,error,error,2024-10-16 13:21:25,false
30420,error,error,error,error,error,error,error,error,error,2024-10-16 13:22:25,false
30421,error,error,error,error,error,error,error,error,error,2024-10-16 13:23:25,false
30422,error,error,error,error,error,error,error,error,error,2024-10-16 13:24:25,false
30423,error,error,error,error,error,error,error,error,error,2024-10-16 13:25:25,false
30424,error,error,error,error,error,error,error,error,error,2024-10-16 13:26:25,false
30425,error,error,error,error,error,error,error,error,error,2024-10-16 13:27:25,false
30426,error,error,error,error,error,error,error,error,error,2024-10-16 13:28:25,false
30427,error,error,error,error,error,error,error,error,error,2024-10-16 13:29:25,false
30428,error,error,error,error,error,error,error,error,error,2024-10-16 13:30:25,false
30429,error,error,error,error,error,error,error,error,error,2024-10-16 13:31:25,false
30430,error,error,error,error,error,error,error,error,error,2024-10-16 13:32:25,false
30431,error,error,error,error,error,error,error,error,error,2024-10-16 13:33:25,false
30432,error,error,error,error,error,error,error,error,error,2024-10-16 13:34:25,false
30433,error,error,error,error,error,error,error,error,error,2024-10-16 13:35:25,false
30434,error,error,error,error,error,error,error,error,error,2024-10-16 13:36:25,false
30435,error,error,error,error,error,error,error,error,error,2024-10-16 13:37:25,false
30436,error,error,error,error,error,error,error,error,error,2024-10-16 13:38:25,false
30437,error,error,error,error,error,error,error,error,error,2024-10-16 13:39:25,false
30438,error,error,error,error,error,error,error,error,error,2024-10-16 13:40:25,false
30439,error,error,error,error,error,error,error,error,error,2024-10-16 13:41:25,false
30440,error,error,error,error,error,error,error,error,error,2024-10-16 13:42:25,false
30441,error,error,error,error,error,error,error,error,error,2024-10-16 13:43:25,false
30442,error,error,error,error,error,error,error,error,error,2024-10-16 13:44:25,false
30443,error,error,error,error,error,error,error,error,error,2024-10-16 13:45:25,false
30444,error,error,error,error,error,error,error,error,error,2024-10-16 13:46:25,false
30445,error,error,error,error,error,error,error,error,error,2024-10-16 13:47:25,false
30446,error,error,error,error,error,error,error,error,error,2024-10-16 13:48:25,false
30447,error,error,error,error,error,error,error,error,error,2024-10-16 13:49:25,false
30448,error,error,error,error,error,error,error,error,error,2024-10-16 13:50:25,false
30449,error,error,error,error,error,error,error,error,error,2024-10-16 13:51:25,false
30450,error,error,error,error,error,error,error,error,error,2024-10-16 13:52:25,false
30451,error,error,error,error,error,error,error,error,error,2024-10-16 13:53:25,false
30452,error,error,error,error,error,error,error,error,error,2024-10-16 13:54:25,false
30453,error,error,error,error,error,error,error,error,error,2024-10-16 13:55:25,false
30454,error,error,error,error,error,error,error,error,error,2024-10-16 13:56:25,false
30455,error,error,error,error,error,error,error,error,error,2024-10-16 13:57:25,false
30456,error,error,error,error,error,error,error,error,error,2024-10-16 13:58:25,false
30457,error,error,error,error,error,error,error,error,error,2024-10-16 14:00:25,false
30458,error,error,error,error,error,error,error,error,error,2024-10-16 14:01:25,false
30459,error,error,error,error,error,error,error,error,error,2024-10-16 14:02:25,false
30460,error,error,error,error,error,error,error,error,error,2024-10-16 14:03:25,false
30461,error,error,error,error,error,error,error,error,error,2024-10-16 14:04:25,false
30462,error,error,error,error,error,error,error,error,error,2024-10-16 14:05:25,false
30463,error,error,error,error,error,error,error,error,error,2024-10-16 14:06:25,false
30464,error,error,error,error,error,error,error,error,error,2024-10-16 14:07:25,false
30465,error,error,error,error,error,error,error,error,error,2024-10-16 14:08:25,false
30466,error,error,error,error,error,error,error,error,error,2024-10-16 14:09:25,false
30467,error,error,error,error,error,error,error,error,error,2024-10-16 14:10:25,false
30468,error,error,error,error,error,error,error,error,error,2024-10-16 14:11:25,false
30469,error,error,error,error,error,error,error,error,error,2024-10-16 14:12:25,false
30470,error,error,error,error,error,error,error,error,error,2024-10-16 14:13:25,false
30471,error,error,error,error,error,error,error,error,error,2024-10-16 14:14:25,false
30472,error,error,error,error,error,error,error,error,error,2024-10-16 14:15:25,false
30473,error,error,error,error,error,error,error,error,error,2024-10-16 14:16:25,false
30474,error,error,error,error,error,error,error,error,error,2024-10-16 14:17:25,false
30475,error,error,error,error,error,error,error,error,error,2024-10-16 14:18:25,false
30476,error,error,error,error,error,error,error,error,error,2024-10-16 14:19:25,false
30477,error,error,error,error,error,error,error,error,error,2024-10-16 14:20:25,false
30478,error,error,error,error,error,error,error,error,error,2024-10-16 14:21:25,false
30479,error,error,error,error,error,error,error,error,error,2024-10-16 14:22:25,false
30480,error,error,error,error,error,error,error,error,error,2024-10-16 14:23:25,false
30481,error,error,error,error,error,error,error,error,error,2024-10-16 14:24:25,false
30482,error,error,error,error,error,error,error,error,error,2024-10-16 14:25:25,false
30483,error,error,error,error,error,error,error,error,error,2024-10-16 14:26:25,false
30484,error,error,error,error,error,error,error,error,error,2024-10-16 14:27:25,false
30485,error,error,error,error,error,error,error,error,error,2024-10-16 14:28:25,false
30486,error,error,error,error,error,error,error,error,error,2024-10-16 14:29:25,false
30487,error,error,error,error,error,error,error,error,error,2024-10-16 14:30:25,false
30488,error,error,error,error,error,error,error,error,error,2024-10-16 14:31:25,false
30489,error,error,error,error,error,error,error,error,error,2024-10-16 14:32:25,false
30490,error,error,error,error,error,error,error,error,error,2024-10-16 14:33:25,false
30491,error,error,error,error,error,error,error,error,error,2024-10-16 14:34:25,false
30492,error,error,error,error,error,error,error,error,error,2024-10-16 14:35:25,false
30493,error,error,error,error,error,error,error,error,error,2024-10-16 14:36:25,false
30494,error,error,error,error,error,error,error,error,error,2024-10-16 14:37:25,false
30495,error,error,error,error,error,error,error,error,error,2024-10-16 14:38:25,false
30496,error,error,error,error,error,error,error,error,error,2024-10-16 14:39:25,false
30497,error,error,error,error,error,error,error,error,error,2024-10-16 14:40:25,false
30498,error,error,error,error,error,error,error,error,error,2024-10-16 14:41:25,false
30499,error,error,error,error,error,error,error,error,error,2024-10-16 14:42:25,false
30500,error,error,error,error,error,error,error,error,error,2024-10-16 14:43:25,false
30501,error,error,error,error,error,error,error,error,error,2024-10-16 14:44:25,false
30502,error,error,error,error,error,error,error,error,error,2024-10-16 14:45:25,false
30503,error,error,error,error,error,error,error,error,error,2024-10-16 14:46:25,false
30504,error,error,error,error,error,error,error,error,error,2024-10-16 14:47:25,false
30505,error,error,error,error,error,error,error,error,error,2024-10-16 14:48:25,false
30506,error,error,error,error,error,error,error,error,error,2024-10-16 14:49:25,false
30507,error,error,error,error,error,error,error,error,error,2024-10-16 14:50:25,false
30508,error,error,error,error,error,error,error,error,error,2024-10-16 14:51:25,false
30509,error,error,error,error,error,error,error,error,error,2024-10-16 14:52:25,false
30510,error,error,error,error,error,error,error,error,error,2024-10-16 14:53:25,false
30511,error,error,error,error,error,error,error,error,error,2024-10-16 14:54:25,false
30512,error,error,error,error,error,error,error,error,error,2024-10-16 14:55:25,false
30513,error,error,error,error,error,error,error,error,error,2024-10-16 14:56:25,false
30514,error,error,error,error,error,error,error,error,error,2024-10-16 14:57:25,false
30515,error,error,error,error,error,error,error,error,error,2024-10-16 14:58:25,false
30516,error,error,error,error,error,error,error,error,error,2024-10-16 15:00:25,false
30517,error,error,error,error,error,error,error,error,error,2024-10-16 15:01:25,false
30518,error,error,error,error,error,error,error,error,error,2024-10-16 15:02:25,false
30519,error,error,error,error,error,error,error,error,error,2024-10-16 15:03:25,false
30520,error,error,error,error,error,error,error,error,error,2024-10-16 15:04:25,false
30521,error,error,error,error,error,error,error,error,error,2024-10-16 15:05:25,false
30522,error,error,error,error,error,error,error,error,error,2024-10-16 15:06:25,false
30523,error,error,error,error,error,error,error,error,error,2024-10-16 15:07:25,false
30524,error,error,error,error,error,error,error,error,error,2024-10-16 15:08:25,false
30525,error,error,error,error,error,error,error,error,error,2024-10-16 15:09:25,false
30526,error,error,error,error,error,error,error,error,error,2024-10-16 15:10:25,false
30527,error,error,error,error,error,error,error,error,error,2024-10-16 15:11:25,false
30528,error,error,error,error,error,error,error,error,error,2024-10-16 15:12:25,false
30529,error,error,error,error,error,error,error,error,error,2024-10-16 15:13:25,false
30530,error,error,error,error,error,error,error,error,error,2024-10-16 15:14:25,false
30531,error,error,error,error,error,error,error,error,error,2024-10-16 15:15:25,false
30532,error,error,error,error,error,error,error,error,error,2024-10-16 15:16:25,false
30533,error,error,error,error,error,error,error,error,error,2024-10-16 15:17:25,false
30534,error,error,error,error,error,error,error,error,error,2024-10-16 15:18:25,false
30535,error,error,error,error,error,error,error,error,error,2024-10-16 15:19:25,false
30536,error,error,error,error,error,error,error,error,error,2024-10-16 15:20:25,false
30537,error,error,error,error,error,error,error,error,error,2024-10-16 15:21:25,false
30538,error,error,error,error,error,error,error,error,error,2024-10-16 15:22:25,false
30539,error,error,error,error,error,error,error,error,error,2024-10-16 15:23:25,false
30540,error,error,error,error,error,error,error,error,error,2024-10-16 15:24:25,false
30541,error,error,error,error,error,error,error,error,error,2024-10-16 15:25:25,false
30542,error,error,error,error,error,error,error,error,error,2024-10-16 15:26:25,false
30543,error,error,error,error,error,error,error,error,error,2024-10-16 15:27:25,false
30544,error,error,error,error,error,error,error,error,error,2024-10-16 15:28:25,false
30545,error,error,error,error,error,error,error,error,error,2024-10-16 15:29:25,false
30546,error,error,error,error,error,error,error,error,error,2024-10-16 15:30:25,false
30547,error,error,error,error,error,error,error,error,error,2024-10-16 15:31:25,false
30548,error,error,error,error,error,error,error,error,error,2024-10-16 15:32:25,false
30549,error,error,error,error,error,error,error,error,error,2024-10-16 15:33:25,false
30550,error,error,error,error,error,error,error,error,error,2024-10-16 15:34:25,false
30551,error,error,error,error,error,error,error,error,error,2024-10-16 15:35:25,false
30552,error,error,error,error,error,error,error,error,error,2024-10-16 15:36:25,false
30553,error,error,error,error,error,error,error,error,error,2024-10-16 15:37:25,false
30554,error,error,error,error,error,error,error,error,error,2024-10-16 15:38:25,false
30555,error,error,error,error,error,error,error,error,error,2024-10-16 15:39:25,false
30556,error,error,error,error,error,error,error,error,error,2024-10-16 15:40:25,false
30557,error,error,error,error,error,error,error,error,error,2024-10-16 15:41:25,false
30558,error,error,error,error,error,error,error,error,error,2024-10-16 15:42:25,false
30559,error,error,error,error,error,error,error,error,error,2024-10-16 15:43:25,false
30560,error,error,error,error,error,error,error,error,error,2024-10-16 15:44:25,false
30561,error,error,error,error,error,error,error,error,error,2024-10-16 15:45:25,false
30562,error,error,error,error,error,error,error,error,error,2024-10-16 15:46:25,false
30563,error,error,error,error,error,error,error,error,error,2024-10-16 15:47:25,false
30564,error,error,error,error,error,error,error,error,error,2024-10-16 15:48:25,false
30565,error,error,error,error,error,error,error,error,error,2024-10-16 15:49:25,false
30566,error,error,error,error,error,error,error,error,error,2024-10-16 15:50:25,false
30567,error,error,error,error,error,error,error,error,error,2024-10-16 15:51:25,false
30568,error,error,error,error,error,error,error,error,error,2024-10-16 15:52:25,false
30569,error,error,error,error,error,error,error,error,error,2024-10-16 15:53:25,false
30570,error,error,error,error,error,error,error,error,error,2024-10-16 15:54:25,false
30571,error,error,error,error,error,error,error,error,error,2024-10-16 15:55:25,false
30572,error,error,error,error,error,error,error,error,error,2024-10-16 15:56:25,false
30573,error,error,error,error,error,error,error,error,error,2024-10-16 15:57:25,false
30574,error,error,error,error,error,error,error,error,error,2024-10-16 15:58:25,false
30575,error,error,error,error,error,error,error,error,error,2024-10-16 16:00:25,false
30576,error,error,error,error,error,error,error,error,error,2024-10-16 16:01:25,false
30577,error,error,error,error,error,error,error,error,error,2024-10-16 16:02:25,false
30578,error,error,error,error,error,error,error,error,error,2024-10-16 16:03:25,false
30579,error,error,error,error,error,error,error,error,error,2024-10-16 16:04:25,false
30580,error,error,error,error,error,error,error,error,error,2024-10-16 16:05:25,false
30581,error,error,error,error,error,error,error,error,error,2024-10-16 16:06:25,false
30582,error,error,error,error,error,error,error,error,error,2024-10-16 16:07:25,false
30583,error,error,error,error,error,error,error,error,error,2024-10-16 16:08:25,false
30584,error,error,error,error,error,error,error,error,error,2024-10-16 16:09:25,false
30585,error,error,error,error,error,error,error,error,error,2024-10-16 16:10:25,false
30586,error,error,error,error,error,error,error,error,error,2024-10-16 16:11:25,false
30587,error,error,error,error,error,error,error,error,error,2024-10-16 16:12:25,false
30588,error,error,error,error,error,error,error,error,error,2024-10-16 16:13:25,false
30589,error,error,error,error,error,error,error,error,error,2024-10-16 16:14:25,false
30590,error,error,error,error,error,error,error,error,error,2024-10-16 16:15:25,false
30591,error,error,error,error,error,error,error,error,error,2024-10-16 16:16:25,false
30592,error,error,error,error,error,error,error,error,error,2024-10-16 16:17:25,false
30593,error,error,error,error,error,error,error,error,error,2024-10-16 16:18:25,false
30594,error,error,error,error,error,error,error,error,error,2024-10-16 16:19:25,false
30595,error,error,error,error,error,error,error,error,error,2024-10-16 16:20:25,false
30596,error,error,error,error,error,error,error,error,error,2024-10-16 16:21:25,false
30597,error,error,error,error,error,error,error,error,error,2024-10-16 16:22:25,false
30598,error,error,error,error,error,error,error,error,error,2024-10-16 16:23:25,false
30599,error,error,error,error,error,error,error,error,error,2024-10-16 16:24:25,false
30600,error,error,error,error,error,error,error,error,error,2024-10-16 16:25:25,false
30601,error,error,error,error,error,error,error,error,error,2024-10-16 16:26:25,false
30602,error,error,error,error,error,error,error,error,error,2024-10-16 16:27:25,false
30603,error,error,error,error,error,error,error,error,error,2024-10-16 16:28:25,false
30604,error,error,error,error,error,error,error,error,error,2024-10-16 16:29:25,false
30605,error,error,error,error,error,error,error,error,error,2024-10-16 16:30:25,false
30606,error,error,error,error,error,error,error,error,error,2024-10-16 16:31:25,false
30607,error,error,error,error,error,error,error,error,error,2024-10-16 16:32:25,false
30608,error,error,error,error,error,error,error,error,error,2024-10-16 16:33:25,false
30609,error,error,error,error,error,error,error,error,error,2024-10-16 16:34:25,false
30610,error,error,error,error,error,error,error,error,error,2024-10-16 16:35:25,false
30611,error,error,error,error,error,error,error,error,error,2024-10-16 16:36:25,false
30612,error,error,error,error,error,error,error,error,error,2024-10-16 16:37:25,false
30613,error,error,error,error,error,error,error,error,error,2024-10-16 16:38:25,false
30614,error,error,error,error,error,error,error,error,error,2024-10-16 16:39:25,false
30615,error,error,error,error,error,error,error,error,error,2024-10-16 16:40:25,false
30616,error,error,error,error,error,error,error,error,error,2024-10-16 16:41:25,false
30617,error,error,error,error,error,error,error,error,error,2024-10-16 16:42:25,false
30618,error,error,error,error,error,error,error,error,error,2024-10-16 16:43:25,false
30619,error,error,error,error,error,error,error,error,error,2024-10-16 16:44:25,false
30620,error,error,error,error,error,error,error,error,error,2024-10-16 16:45:25,false
30621,error,error,error,error,error,error,error,error,error,2024-10-16 16:46:25,false
30622,error,error,error,error,error,error,error,error,error,2024-10-16 16:47:25,false
30623,error,error,error,error,error,error,error,error,error,2024-10-16 16:48:25,false
30624,error,error,error,error,error,error,error,error,error,2024-10-16 16:49:25,false
30625,error,error,error,error,error,error,error,error,error,2024-10-16 16:50:25,false
30626,error,error,error,error,error,error,error,error,error,2024-10-16 16:51:25,false
30627,error,error,error,error,error,error,error,error,error,2024-10-16 16:52:25,false
30628,error,error,error,error,error,error,error,error,error,2024-10-16 16:53:25,false
30629,error,error,error,error,error,error,error,error,error,2024-10-16 16:54:25,false
30630,error,error,error,error,error,error,error,error,error,2024-10-16 16:55:25,false
30631,error,error,error,error,error,error,error,error,error,2024-10-16 16:56:25,false
30632,error,error,error,error,error,error,error,error,error,2024-10-16 16:57:25,false
30633,error,error,error,error,error,error,error,error,error,2024-10-16 16:58:25,false
30634,error,error,error,error,error,error,error,error,error,2024-10-16 17:00:25,false
30635,error,error,error,error,error,error,error,error,error,2024-10-16 17:01:25,false
30636,error,error,error,error,error,error,error,error,error,2024-10-16 17:02:25,false
30637,error,error,error,error,error,error,error,error,error,2024-10-16 17:03:25,false
30638,error,error,error,error,error,error,error,error,error,2024-10-16 17:04:25,false
30639,error,error,error,error,error,error,error,error,error,2024-10-16 17:05:25,false
30640,error,error,error,error,error,error,error,error,error,2024-10-16 17:06:25,false
30641,error,error,error,error,error,error,error,error,error,2024-10-16 17:07:25,false
30642,error,error,error,error,error,error,error,error,error,2024-10-16 17:08:25,false
30643,error,error,error,error,error,error,error,error,error,2024-10-16 17:09:25,false
30644,error,error,error,error,error,error,error,error,error,2024-10-16 17:10:25,false
30645,error,error,error,error,error,error,error,error,error,2024-10-16 17:11:25,false
30646,error,error,error,error,error,error,error,error,error,2024-10-16 17:12:25,false
30647,error,error,error,error,error,error,error,error,error,2024-10-16 17:13:25,false
30648,error,error,error,error,error,error,error,error,error,2024-10-16 17:14:25,false
30649,error,error,error,error,error,error,error,error,error,2024-10-16 17:15:25,false
30650,error,error,error,error,error,error,error,error,error,2024-10-16 17:16:25,false
30651,error,error,error,error,error,error,error,error,error,2024-10-16 17:17:25,false
30652,error,error,error,error,error,error,error,error,error,2024-10-16 17:18:25,false
30653,error,error,error,error,error,error,error,error,error,2024-10-16 17:19:25,false
30654,error,error,error,error,error,error,error,error,error,2024-10-16 17:20:25,false
30655,error,error,error,error,error,error,error,error,error,2024-10-16 17:21:25,false
30656,error,error,error,error,error,error,error,error,error,2024-10-16 17:22:25,false
30657,error,error,error,error,error,error,error,error,error,2024-10-16 17:23:25,false
30658,error,error,error,error,error,error,error,error,error,2024-10-16 17:24:25,false
30659,error,error,error,error,error,error,error,error,error,2024-10-16 17:25:25,false
30660,error,error,error,error,error,error,error,error,error,2024-10-16 17:26:25,false
30661,error,error,error,error,error,error,error,error,error,2024-10-16 17:27:25,false
30662,error,error,error,error,error,error,error,error,error,2024-10-16 17:28:25,false
30663,error,error,error,error,error,error,error,error,error,2024-10-16 17:29:25,false
30664,error,error,error,error,error,error,error,error,error,2024-10-16 17:30:25,false
30665,error,error,error,error,error,error,error,error,error,2024-10-16 17:31:25,false
30666,error,error,error,error,error,error,error,error,error,2024-10-16 17:32:25,false
30667,error,error,error,error,error,error,error,error,error,2024-10-16 17:33:25,false
30668,error,error,error,error,error,error,error,error,error,2024-10-16 17:34:25,false
30669,error,error,error,error,error,error,error,error,error,2024-10-16 17:35:25,false
30670,error,error,error,error,error,error,error,error,error,2024-10-16 17:36:25,false
30671,error,error,error,error,error,error,error,error,error,2024-10-16 17:37:25,false
30672,error,error,error,error,error,error,error,error,error,2024-10-16 17:38:25,false
30673,error,error,error,error,error,error,error,error,error,2024-10-16 17:39:25,false
30674,error,error,error,error,error,error,error,error,error,2024-10-16 17:40:25,false
30675,error,error,error,error,error,error,error,error,error,2024-10-16 17:41:25,false
30676,error,error,error,error,error,error,error,error,error,2024-10-16 17:42:25,false
30677,error,error,error,error,error,error,error,error,error,2024-10-16 17:43:25,false
30678,error,error,error,error,error,error,error,error,error,2024-10-16 17:44:25,false
30679,error,error,error,error,error,error,error,error,error,2024-10-16 17:45:25,false
30680,error,error,error,error,error,error,error,error,error,2024-10-16 17:46:25,false
30681,error,error,error,error,error,error,error,error,error,2024-10-16 17:47:25,false
30682,error,error,error,error,error,error,error,error,error,2024-10-16 17:48:25,false
30683,error,error,error,error,error,error,error,error,error,2024-10-16 17:49:25,false
30684,error,error,error,error,error,error,error,error,error,2024-10-16 17:50:25,false
30685,error,error,error,error,error,error,error,error,error,2024-10-16 17:51:25,false
30686,error,error,error,error,error,error,error,error,error,2024-10-16 17:52:25,false
30687,error,error,error,error,error,error,error,error,error,2024-10-16 17:53:25,false
30688,error,error,error,error,error,error,error,error,error,2024-10-16 17:54:25,false
30689,error,error,error,error,error,error,error,error,error,2024-10-16 17:55:25,false
30690,error,error,error,error,error,error,error,error,error,2024-10-16 17:56:25,false
30691,error,error,error,error,error,error,error,error,error,2024-10-16 17:57:25,false
30692,error,error,error,error,error,error,error,error,error,2024-10-16 17:58:25,false
30693,error,error,error,error,error,error,error,error,error,2024-10-16 18:00:25,false
30694,error,error,error,error,error,error,error,error,error,2024-10-16 18:01:25,false
30695,error,error,error,error,error,error,error,error,error,2024-10-16 18:02:25,false
30696,error,error,error,error,error,error,error,error,error,2024-10-16 18:03:25,false
30697,error,error,error,error,error,error,error,error,error,2024-10-16 18:04:25,false
30698,error,error,error,error,error,error,error,error,error,2024-10-16 18:05:25,false
30699,error,error,error,error,error,error,error,error,error,2024-10-16 18:06:25,false
30700,error,error,error,error,error,error,error,error,error,2024-10-16 18:07:25,false
30701,error,error,error,error,error,error,error,error,error,2024-10-16 18:08:25,false
30702,error,error,error,error,error,error,error,error,error,2024-10-16 18:09:25,false
30703,error,error,error,error,error,error,error,error,error,2024-10-16 18:10:25,false
