Unnamed: 0,Ajia-0_v,Ajia-2_v,Ajia-1_v,Ajia-4_v,Ajia-3_v,Ajia-5_v,csvTime,status,check_current_presence,Operational_Status,ajia_0_v_extremes,date
10001,error,error,error,error,-1.0,-1.0,2024-05-26 10:30:49,False,False,未工作,0,2024-05-26
10002,error,error,error,error,-1.0,-1.0,2024-05-26 10:31:49,False,False,未工作,0,2024-05-26
10003,error,error,error,error,-1.0,-1.0,2024-05-26 10:32:49,False,False,未工作,0,2024-05-26
10004,error,error,error,error,-1.0,-1.0,2024-05-26 10:33:49,False,False,未工作,0,2024-05-26
10005,error,error,error,error,-1.0,-1.0,2024-05-26 10:34:49,False,False,未工作,0,2024-05-26
10006,error,error,error,error,-1.0,-1.0,2024-05-26 10:35:48,False,False,未工作,0,2024-05-26
10007,error,error,error,error,-1.0,-1.0,2024-05-26 10:36:49,False,False,未工作,0,2024-05-26
10008,error,error,error,error,-1.0,-1.0,2024-05-26 10:37:49,False,False,未工作,0,2024-05-26
10009,error,error,error,error,-1.0,-1.0,2024-05-26 10:38:49,False,False,未工作,0,2024-05-26
10010,error,error,error,error,-1.0,-1.0,2024-05-26 10:39:49,False,False,未工作,0,2024-05-26
10011,error,error,error,error,-1.0,-1.0,2024-05-26 10:40:49,False,False,未工作,0,2024-05-26
10012,error,error,error,error,-1.0,-1.0,2024-05-26 10:41:49,False,False,未工作,0,2024-05-26
10013,error,error,error,error,-1.0,-1.0,2024-05-26 10:42:49,False,False,未工作,0,2024-05-26
10014,error,error,error,error,-1.0,-1.0,2024-05-26 10:43:48,False,False,未工作,0,2024-05-26
10015,error,error,error,error,-1.0,-1.0,2024-05-26 10:44:49,False,False,未工作,0,2024-05-26
10016,error,error,error,error,-1.0,-1.0,2024-05-26 10:45:49,False,False,未工作,0,2024-05-26
10017,error,error,error,error,-1.0,-1.0,2024-05-26 10:46:49,False,False,未工作,0,2024-05-26
10018,error,error,error,error,-1.0,-1.0,2024-05-26 10:47:49,False,False,未工作,0,2024-05-26
10019,error,error,error,error,-1.0,-1.0,2024-05-26 10:48:49,False,False,未工作,0,2024-05-26
10020,error,error,error,error,-1.0,-1.0,2024-05-26 10:49:49,False,False,未工作,0,2024-05-26
10021,error,error,error,error,-1.0,-1.0,2024-05-26 10:50:49,False,False,未工作,0,2024-05-26
10022,error,error,error,error,-1.0,-1.0,2024-05-26 10:51:49,False,False,未工作,0,2024-05-26
10023,error,error,error,error,-1.0,-1.0,2024-05-26 10:52:49,False,False,未工作,0,2024-05-26
10024,error,error,error,error,-1.0,-1.0,2024-05-26 10:53:49,False,False,未工作,0,2024-05-26
10025,error,error,error,error,-1.0,-1.0,2024-05-26 10:54:49,False,False,未工作,0,2024-05-26
10026,error,error,error,error,-1.0,-1.0,2024-05-26 10:55:48,False,False,未工作,0,2024-05-26
10027,error,error,error,error,-1.0,-1.0,2024-05-26 10:56:49,False,False,未工作,0,2024-05-26
10028,error,error,error,error,-1.0,-1.0,2024-05-26 10:57:49,False,False,未工作,0,2024-05-26
10029,error,error,error,error,-1.0,-1.0,2024-05-26 10:58:49,False,False,未工作,0,2024-05-26
10030,error,error,error,error,-1.0,-1.0,2024-05-26 11:00:49,False,False,未工作,0,2024-05-26
10031,error,error,error,error,-1.0,-1.0,2024-05-26 11:01:49,False,False,未工作,0,2024-05-26
10032,error,error,error,error,-1.0,-1.0,2024-05-26 11:02:48,False,False,未工作,0,2024-05-26
10033,error,error,error,error,-1.0,-1.0,2024-05-26 11:03:49,False,False,未工作,0,2024-05-26
10034,error,error,error,error,-1.0,-1.0,2024-05-26 11:04:49,False,False,未工作,0,2024-05-26
10035,error,error,error,error,-1.0,-1.0,2024-05-26 11:05:49,False,False,未工作,0,2024-05-26
10036,error,error,error,error,-1.0,-1.0,2024-05-26 11:06:49,False,False,未工作,0,2024-05-26
10037,error,error,error,error,-1.0,-1.0,2024-05-26 11:07:49,False,False,未工作,0,2024-05-26
10038,error,error,error,error,-1.0,-1.0,2024-05-26 11:08:49,False,False,未工作,0,2024-05-26
10039,error,error,error,error,-1.0,-1.0,2024-05-26 11:09:49,False,False,未工作,0,2024-05-26
10040,error,error,error,error,-1.0,-1.0,2024-05-26 11:10:49,False,False,未工作,0,2024-05-26
10041,error,error,error,error,-1.0,-1.0,2024-05-26 11:11:49,False,False,未工作,0,2024-05-26
10042,error,error,error,error,-1.0,-1.0,2024-05-26 11:12:49,False,False,未工作,0,2024-05-26
10043,error,error,error,error,-1.0,-1.0,2024-05-26 11:13:49,False,False,未工作,0,2024-05-26
10044,error,error,error,error,-1.0,-1.0,2024-05-26 11:14:49,False,False,未工作,0,2024-05-26
10045,error,error,error,error,-1.0,-1.0,2024-05-26 11:15:49,False,False,未工作,0,2024-05-26
10046,error,error,error,error,-1.0,-1.0,2024-05-26 11:16:48,False,False,未工作,0,2024-05-26
10047,error,error,error,error,-1.0,-1.0,2024-05-26 11:17:48,False,False,未工作,0,2024-05-26
10048,error,error,error,error,-1.0,-1.0,2024-05-26 11:18:49,False,False,未工作,0,2024-05-26
10049,error,error,error,error,-1.0,-1.0,2024-05-26 11:19:49,False,False,未工作,0,2024-05-26
10050,error,error,error,error,-1.0,-1.0,2024-05-26 11:20:49,False,False,未工作,0,2024-05-26
10051,error,error,error,error,-1.0,-1.0,2024-05-26 11:21:49,False,False,未工作,0,2024-05-26
10052,error,error,error,error,-1.0,-1.0,2024-05-26 11:22:49,False,False,未工作,0,2024-05-26
10053,error,error,error,error,-1.0,-1.0,2024-05-26 11:23:48,False,False,未工作,0,2024-05-26
10054,error,error,error,error,-1.0,-1.0,2024-05-26 11:24:49,False,False,未工作,0,2024-05-26
10055,error,error,error,error,-1.0,-1.0,2024-05-26 11:25:49,False,False,未工作,0,2024-05-26
10056,error,error,error,error,-1.0,-1.0,2024-05-26 11:26:48,False,False,未工作,0,2024-05-26
10057,error,error,error,error,-1.0,-1.0,2024-05-26 11:27:48,False,False,未工作,0,2024-05-26
10058,error,error,error,error,-1.0,-1.0,2024-05-26 11:28:49,False,False,未工作,0,2024-05-26
10059,error,error,error,error,-1.0,-1.0,2024-05-26 11:29:49,False,False,未工作,0,2024-05-26
10060,error,error,error,error,-1.0,-1.0,2024-05-26 11:30:49,False,False,未工作,0,2024-05-26
10061,error,error,error,error,-1.0,-1.0,2024-05-26 11:31:49,False,False,未工作,0,2024-05-26
10062,error,error,error,error,-1.0,-1.0,2024-05-26 11:32:49,False,False,未工作,0,2024-05-26
10063,error,error,error,error,-1.0,-1.0,2024-05-26 11:33:48,False,False,未工作,0,2024-05-26
10064,error,error,error,error,-1.0,-1.0,2024-05-26 11:34:49,False,False,未工作,0,2024-05-26
10065,error,error,error,error,-1.0,-1.0,2024-05-26 11:35:48,False,False,未工作,0,2024-05-26
10066,error,error,error,error,-1.0,-1.0,2024-05-26 11:36:49,False,False,未工作,0,2024-05-26
10067,error,error,error,error,-1.0,-1.0,2024-05-26 11:37:49,False,False,未工作,0,2024-05-26
10068,error,error,error,error,-1.0,-1.0,2024-05-26 11:38:49,False,False,未工作,0,2024-05-26
10069,error,error,error,error,-1.0,-1.0,2024-05-26 11:39:49,False,False,未工作,0,2024-05-26
10070,error,error,error,error,-1.0,-1.0,2024-05-26 11:40:49,False,False,未工作,0,2024-05-26
10071,error,error,error,error,-1.0,-1.0,2024-05-26 11:41:49,False,False,未工作,0,2024-05-26
10072,error,error,error,error,-1.0,-1.0,2024-05-26 11:42:49,False,False,未工作,0,2024-05-26
10073,error,error,error,error,-1.0,-1.0,2024-05-26 11:43:48,False,False,未工作,0,2024-05-26
10074,error,error,error,error,-1.0,-1.0,2024-05-26 11:44:48,False,False,未工作,0,2024-05-26
10075,error,error,error,error,-1.0,-1.0,2024-05-26 11:45:48,False,False,未工作,0,2024-05-26
10076,error,error,error,error,-1.0,-1.0,2024-05-26 11:46:49,False,False,未工作,0,2024-05-26
10077,error,error,error,error,-1.0,-1.0,2024-05-26 11:47:48,False,False,未工作,0,2024-05-26
10078,error,error,error,error,-1.0,-1.0,2024-05-26 11:48:49,False,False,未工作,0,2024-05-26
10079,error,error,error,error,-1.0,-1.0,2024-05-26 11:49:48,False,False,未工作,0,2024-05-26
10080,error,error,error,error,-1.0,-1.0,2024-05-26 11:50:49,False,False,未工作,0,2024-05-26
10081,error,error,error,error,-1.0,-1.0,2024-05-26 11:51:49,False,False,未工作,0,2024-05-26
10082,error,error,error,error,-1.0,-1.0,2024-05-26 11:52:49,False,False,未工作,0,2024-05-26
10083,error,error,error,error,-1.0,-1.0,2024-05-26 11:53:49,False,False,未工作,0,2024-05-26
10084,error,error,error,error,-1.0,-1.0,2024-05-26 11:54:49,False,False,未工作,0,2024-05-26
10085,error,error,error,error,-1.0,-1.0,2024-05-26 11:55:49,False,False,未工作,0,2024-05-26
10086,error,error,error,error,-1.0,-1.0,2024-05-26 11:56:49,False,False,未工作,0,2024-05-26
10087,error,error,error,error,-1.0,-1.0,2024-05-26 11:57:48,False,False,未工作,0,2024-05-26
10088,error,error,error,error,-1.0,-1.0,2024-05-26 11:58:49,False,False,未工作,0,2024-05-26
10089,error,error,error,error,-1.0,-1.0,2024-05-26 12:00:49,False,False,未工作,0,2024-05-26
10090,error,error,error,error,-1.0,-1.0,2024-05-26 12:01:49,False,False,未工作,0,2024-05-26
10091,error,error,error,error,-1.0,-1.0,2024-05-26 12:02:49,False,False,未工作,0,2024-05-26
10092,error,error,error,error,-1.0,-1.0,2024-05-26 12:03:49,False,False,未工作,0,2024-05-26
10093,error,error,error,error,-1.0,-1.0,2024-05-26 12:04:49,False,False,未工作,0,2024-05-26
10094,error,error,error,error,-1.0,-1.0,2024-05-26 12:05:49,False,False,未工作,0,2024-05-26
10095,error,error,error,error,-1.0,-1.0,2024-05-26 12:06:48,False,False,未工作,0,2024-05-26
10096,error,error,error,error,-1.0,-1.0,2024-05-26 12:07:48,False,False,未工作,0,2024-05-26
10097,error,error,error,error,-1.0,-1.0,2024-05-26 12:08:49,False,False,未工作,0,2024-05-26
10098,error,error,error,error,-1.0,-1.0,2024-05-26 12:09:49,False,False,未工作,0,2024-05-26
10099,error,error,error,error,-1.0,-1.0,2024-05-26 12:10:49,False,False,未工作,0,2024-05-26
10100,error,error,error,error,-1.0,-1.0,2024-05-26 12:11:48,False,False,未工作,0,2024-05-26
10101,error,error,error,error,-1.0,-1.0,2024-05-26 12:12:49,False,False,未工作,0,2024-05-26
10102,error,error,error,error,-1.0,-1.0,2024-05-26 12:13:49,False,False,未工作,0,2024-05-26
10103,error,error,error,error,-1.0,-1.0,2024-05-26 12:14:49,False,False,未工作,0,2024-05-26
10104,error,error,error,error,-1.0,-1.0,2024-05-26 12:15:49,False,False,未工作,0,2024-05-26
10105,error,error,error,error,-1.0,-1.0,2024-05-26 12:16:49,False,False,未工作,0,2024-05-26
10106,error,error,error,error,-1.0,-1.0,2024-05-26 12:17:49,False,False,未工作,0,2024-05-26
10107,error,error,error,error,-1.0,-1.0,2024-05-26 12:18:49,False,False,未工作,0,2024-05-26
10108,error,error,error,error,-1.0,-1.0,2024-05-26 12:19:48,False,False,未工作,0,2024-05-26
10109,error,error,error,error,-1.0,-1.0,2024-05-26 12:20:49,False,False,未工作,0,2024-05-26
10110,error,error,error,error,-1.0,-1.0,2024-05-26 12:21:49,False,False,未工作,0,2024-05-26
10111,error,error,error,error,-1.0,-1.0,2024-05-26 12:22:48,False,False,未工作,0,2024-05-26
10112,error,error,error,error,-1.0,-1.0,2024-05-26 12:23:49,False,False,未工作,0,2024-05-26
10113,error,error,error,error,-1.0,-1.0,2024-05-26 12:24:49,False,False,未工作,0,2024-05-26
10114,error,error,error,error,-1.0,-1.0,2024-05-26 12:25:49,False,False,未工作,0,2024-05-26
10115,error,error,error,error,-1.0,-1.0,2024-05-26 12:26:48,False,False,未工作,0,2024-05-26
10116,error,error,error,error,-1.0,-1.0,2024-05-26 12:27:49,False,False,未工作,0,2024-05-26
10117,error,error,error,error,-1.0,-1.0,2024-05-26 12:28:49,False,False,未工作,0,2024-05-26
10118,error,error,error,error,-1.0,-1.0,2024-05-26 12:29:49,False,False,未工作,0,2024-05-26
10119,error,error,error,error,-1.0,-1.0,2024-05-26 12:30:49,False,False,未工作,0,2024-05-26
10120,error,error,error,error,-1.0,-1.0,2024-05-26 12:31:49,False,False,未工作,0,2024-05-26
10121,error,error,error,error,-1.0,-1.0,2024-05-26 12:32:49,False,False,未工作,0,2024-05-26
10122,error,error,error,error,-1.0,-1.0,2024-05-26 12:33:49,False,False,未工作,0,2024-05-26
10123,error,error,error,error,-1.0,-1.0,2024-05-26 12:34:49,False,False,未工作,0,2024-05-26
10124,error,error,error,error,-1.0,-1.0,2024-05-26 12:35:49,False,False,未工作,0,2024-05-26
10125,error,error,error,error,-1.0,-1.0,2024-05-26 12:36:49,False,False,未工作,0,2024-05-26
10126,error,error,error,error,-1.0,-1.0,2024-05-26 12:37:48,False,False,未工作,0,2024-05-26
10127,error,error,error,error,-1.0,-1.0,2024-05-26 12:38:49,False,False,未工作,0,2024-05-26
10128,error,error,error,error,-1.0,-1.0,2024-05-26 12:39:49,False,False,未工作,0,2024-05-26
10129,error,error,error,error,-1.0,-1.0,2024-05-26 12:40:49,False,False,未工作,0,2024-05-26
10130,error,error,error,error,-1.0,-1.0,2024-05-26 12:41:49,False,False,未工作,0,2024-05-26
10131,error,error,error,error,-1.0,-1.0,2024-05-26 12:42:49,False,False,未工作,0,2024-05-26
10132,error,error,error,error,-1.0,-1.0,2024-05-26 12:43:48,False,False,未工作,0,2024-05-26
10133,error,error,error,error,-1.0,-1.0,2024-05-26 12:44:49,False,False,未工作,0,2024-05-26
10134,error,error,error,error,-1.0,-1.0,2024-05-26 12:45:48,False,False,未工作,0,2024-05-26
10135,error,error,error,error,-1.0,-1.0,2024-05-26 12:46:49,False,False,未工作,0,2024-05-26
10136,error,error,error,error,-1.0,-1.0,2024-05-26 12:47:49,False,False,未工作,0,2024-05-26
10137,error,error,error,error,-1.0,-1.0,2024-05-26 12:48:49,False,False,未工作,0,2024-05-26
10138,error,error,error,error,-1.0,-1.0,2024-05-26 12:49:49,False,False,未工作,0,2024-05-26
10139,error,error,error,error,-1.0,-1.0,2024-05-26 12:50:49,False,False,未工作,0,2024-05-26
10140,error,error,error,error,-1.0,-1.0,2024-05-26 12:51:49,False,False,未工作,0,2024-05-26
10141,error,error,error,error,-1.0,-1.0,2024-05-26 12:52:48,False,False,未工作,0,2024-05-26
10142,error,error,error,error,-1.0,-1.0,2024-05-26 12:53:49,False,False,未工作,0,2024-05-26
10143,error,error,error,error,-1.0,-1.0,2024-05-26 12:54:49,False,False,未工作,0,2024-05-26
10144,error,error,error,error,-1.0,-1.0,2024-05-26 12:55:49,False,False,未工作,0,2024-05-26
10145,error,error,error,error,-1.0,-1.0,2024-05-26 12:56:48,False,False,未工作,0,2024-05-26
10146,error,error,error,error,-1.0,-1.0,2024-05-26 12:57:49,False,False,未工作,0,2024-05-26
10147,error,error,error,error,-1.0,-1.0,2024-05-26 12:58:48,False,False,未工作,0,2024-05-26
10148,error,error,error,error,-1.0,-1.0,2024-05-26 13:00:49,False,False,未工作,0,2024-05-26
10149,error,error,error,error,-1.0,-1.0,2024-05-26 13:01:48,False,False,未工作,0,2024-05-26
10150,error,error,error,error,-1.0,-1.0,2024-05-26 13:02:48,False,False,未工作,0,2024-05-26
10151,error,error,error,error,-1.0,-1.0,2024-05-26 13:03:49,False,False,未工作,0,2024-05-26
10152,error,error,error,error,-1.0,-1.0,2024-05-26 13:04:48,False,False,未工作,0,2024-05-26
10153,error,error,error,error,-1.0,-1.0,2024-05-26 13:05:49,False,False,未工作,0,2024-05-26
10154,error,error,error,error,-1.0,-1.0,2024-05-26 13:06:49,False,False,未工作,0,2024-05-26
10155,error,error,error,error,-1.0,-1.0,2024-05-26 13:07:49,False,False,未工作,0,2024-05-26
10156,error,error,error,error,-1.0,-1.0,2024-05-26 13:08:49,False,False,未工作,0,2024-05-26
10157,error,error,error,error,-1.0,-1.0,2024-05-26 13:09:48,False,False,未工作,0,2024-05-26
10158,error,error,error,error,-1.0,-1.0,2024-05-26 13:10:48,False,False,未工作,0,2024-05-26
10159,error,error,error,error,-1.0,-1.0,2024-05-26 13:11:48,False,False,未工作,0,2024-05-26
10160,error,error,error,error,-1.0,-1.0,2024-05-26 13:12:49,False,False,未工作,0,2024-05-26
10161,error,error,error,error,-1.0,-1.0,2024-05-26 13:13:49,False,False,未工作,0,2024-05-26
10162,error,error,error,error,-1.0,-1.0,2024-05-26 13:14:49,False,False,未工作,0,2024-05-26
10163,error,error,error,error,-1.0,-1.0,2024-05-26 13:15:49,False,False,未工作,0,2024-05-26
10164,error,error,error,error,-1.0,-1.0,2024-05-26 13:16:48,False,False,未工作,0,2024-05-26
10165,error,error,error,error,-1.0,-1.0,2024-05-26 13:17:49,False,False,未工作,0,2024-05-26
10166,error,error,error,error,-1.0,-1.0,2024-05-26 13:18:49,False,False,未工作,0,2024-05-26
10167,error,error,error,error,-1.0,-1.0,2024-05-26 13:19:49,False,False,未工作,0,2024-05-26
10168,error,error,error,error,-1.0,-1.0,2024-05-26 13:20:48,False,False,未工作,0,2024-05-26
10169,error,error,error,error,-1.0,-1.0,2024-05-26 13:21:49,False,False,未工作,0,2024-05-26
10170,error,error,error,error,-1.0,-1.0,2024-05-26 13:22:49,False,False,未工作,0,2024-05-26
10171,error,error,error,error,-1.0,-1.0,2024-05-26 13:23:49,False,False,未工作,0,2024-05-26
10172,error,error,error,error,-1.0,-1.0,2024-05-26 13:24:49,False,False,未工作,0,2024-05-26
10173,error,error,error,error,-1.0,-1.0,2024-05-26 13:25:49,False,False,未工作,0,2024-05-26
10174,error,error,error,error,-1.0,-1.0,2024-05-26 13:26:48,False,False,未工作,0,2024-05-26
10175,error,error,error,error,-1.0,-1.0,2024-05-26 13:27:48,False,False,未工作,0,2024-05-26
10176,error,error,error,error,-1.0,-1.0,2024-05-26 13:28:49,False,False,未工作,0,2024-05-26
10177,error,error,error,error,-1.0,-1.0,2024-05-26 13:29:49,False,False,未工作,0,2024-05-26
10178,error,error,error,error,-1.0,-1.0,2024-05-26 13:30:49,False,False,未工作,0,2024-05-26
10179,error,error,error,error,-1.0,-1.0,2024-05-26 13:31:49,False,False,未工作,0,2024-05-26
10180,error,error,error,error,-1.0,-1.0,2024-05-26 13:32:49,False,False,未工作,0,2024-05-26
10181,error,error,error,error,-1.0,-1.0,2024-05-26 13:33:48,False,False,未工作,0,2024-05-26
10182,error,error,error,error,-1.0,-1.0,2024-05-26 13:34:49,False,False,未工作,0,2024-05-26
10183,error,error,error,error,-1.0,-1.0,2024-05-26 13:35:49,False,False,未工作,0,2024-05-26
10184,error,error,error,error,-1.0,-1.0,2024-05-26 13:36:49,False,False,未工作,0,2024-05-26
10185,error,error,error,error,-1.0,-1.0,2024-05-26 13:37:49,False,False,未工作,0,2024-05-26
10186,error,error,error,error,-1.0,-1.0,2024-05-26 13:38:49,False,False,未工作,0,2024-05-26
10187,error,error,error,error,-1.0,-1.0,2024-05-26 13:39:49,False,False,未工作,0,2024-05-26
10188,error,error,error,error,-1.0,-1.0,2024-05-26 13:40:48,False,False,未工作,0,2024-05-26
10189,error,error,error,error,-1.0,-1.0,2024-05-26 13:41:48,False,False,未工作,0,2024-05-26
10190,error,error,error,error,-1.0,-1.0,2024-05-26 13:42:48,False,False,未工作,0,2024-05-26
10191,error,error,error,error,-1.0,-1.0,2024-05-26 13:43:49,False,False,未工作,0,2024-05-26
10192,error,error,error,error,-1.0,-1.0,2024-05-26 13:44:49,False,False,未工作,0,2024-05-26
10193,error,error,error,error,-1.0,-1.0,2024-05-26 13:45:49,False,False,未工作,0,2024-05-26
10194,error,error,error,error,-1.0,-1.0,2024-05-26 13:46:49,False,False,未工作,0,2024-05-26
10195,error,error,error,error,-1.0,-1.0,2024-05-26 13:47:49,False,False,未工作,0,2024-05-26
10196,error,error,error,error,-1.0,-1.0,2024-05-26 13:48:49,False,False,未工作,0,2024-05-26
10197,error,error,error,error,-1.0,-1.0,2024-05-26 13:49:49,False,False,未工作,0,2024-05-26
10198,error,error,error,error,-1.0,-1.0,2024-05-26 13:50:49,False,False,未工作,0,2024-05-26
10199,error,error,error,error,-1.0,-1.0,2024-05-26 13:51:49,False,False,未工作,0,2024-05-26
10200,error,error,error,error,-1.0,-1.0,2024-05-26 13:52:49,False,False,未工作,0,2024-05-26
10201,error,error,error,error,-1.0,-1.0,2024-05-26 13:53:49,False,False,未工作,0,2024-05-26
10202,error,error,error,error,-1.0,-1.0,2024-05-26 13:54:48,False,False,未工作,0,2024-05-26
10203,error,error,error,error,-1.0,-1.0,2024-05-26 13:55:49,False,False,未工作,0,2024-05-26
10204,error,error,error,error,-1.0,-1.0,2024-05-26 13:56:48,False,False,未工作,0,2024-05-26
10205,error,error,error,error,-1.0,-1.0,2024-05-26 13:57:49,False,False,未工作,0,2024-05-26
10206,error,error,error,error,-1.0,-1.0,2024-05-26 13:58:49,False,False,未工作,0,2024-05-26
10207,error,error,error,error,-1.0,-1.0,2024-05-26 14:00:48,False,False,未工作,0,2024-05-26
10208,error,error,error,error,-1.0,-1.0,2024-05-26 14:01:49,False,False,未工作,0,2024-05-26
10209,error,error,error,error,-1.0,-1.0,2024-05-26 14:02:48,False,False,未工作,0,2024-05-26
10210,error,error,error,error,-1.0,-1.0,2024-05-26 14:03:49,False,False,未工作,0,2024-05-26
10211,error,error,error,error,-1.0,-1.0,2024-05-26 14:04:48,False,False,未工作,0,2024-05-26
10212,error,error,error,error,-1.0,-1.0,2024-05-26 14:05:49,False,False,未工作,0,2024-05-26
10213,error,error,error,error,-1.0,-1.0,2024-05-26 14:06:49,False,False,未工作,0,2024-05-26
10214,error,error,error,error,-1.0,-1.0,2024-05-26 14:07:48,False,False,未工作,0,2024-05-26
10215,error,error,error,error,-1.0,-1.0,2024-05-26 14:08:49,False,False,未工作,0,2024-05-26
10216,error,error,error,error,-1.0,-1.0,2024-05-26 14:09:49,False,False,未工作,0,2024-05-26
10217,error,error,error,error,-1.0,-1.0,2024-05-26 14:10:49,False,False,未工作,0,2024-05-26
10218,error,error,error,error,-1.0,-1.0,2024-05-26 14:11:48,False,False,未工作,0,2024-05-26
10219,error,error,error,error,-1.0,-1.0,2024-05-26 14:12:49,False,False,未工作,0,2024-05-26
10220,error,error,error,error,-1.0,-1.0,2024-05-26 14:13:49,False,False,未工作,0,2024-05-26
10221,error,error,error,error,-1.0,-1.0,2024-05-26 14:14:49,False,False,未工作,0,2024-05-26
10222,error,error,error,error,-1.0,-1.0,2024-05-26 14:15:49,False,False,未工作,0,2024-05-26
10223,error,error,error,error,-1.0,-1.0,2024-05-26 14:16:49,False,False,未工作,0,2024-05-26
10224,error,error,error,error,-1.0,-1.0,2024-05-26 14:17:48,False,False,未工作,0,2024-05-26
10225,error,error,error,error,-1.0,-1.0,2024-05-26 14:18:49,False,False,未工作,0,2024-05-26
10226,error,error,error,error,-1.0,-1.0,2024-05-26 14:19:49,False,False,未工作,0,2024-05-26
10227,error,error,error,error,-1.0,-1.0,2024-05-26 14:20:48,False,False,未工作,0,2024-05-26
10228,error,error,error,error,-1.0,-1.0,2024-05-26 14:21:49,False,False,未工作,0,2024-05-26
10229,error,error,error,error,-1.0,-1.0,2024-05-26 14:22:48,False,False,未工作,0,2024-05-26
10230,error,error,error,error,-1.0,-1.0,2024-05-26 14:23:49,False,False,未工作,0,2024-05-26
10231,error,error,error,error,-1.0,-1.0,2024-05-26 14:24:49,False,False,未工作,0,2024-05-26
10232,error,error,error,error,-1.0,-1.0,2024-05-26 14:25:48,False,False,未工作,0,2024-05-26
10233,error,error,error,error,-1.0,-1.0,2024-05-26 14:26:49,False,False,未工作,0,2024-05-26
10234,error,error,error,error,-1.0,-1.0,2024-05-26 14:27:49,False,False,未工作,0,2024-05-26
10235,error,error,error,error,-1.0,-1.0,2024-05-26 14:28:48,False,False,未工作,0,2024-05-26
10236,error,error,error,error,-1.0,-1.0,2024-05-26 14:29:49,False,False,未工作,0,2024-05-26
10237,error,error,error,error,-1.0,-1.0,2024-05-26 14:30:49,False,False,未工作,0,2024-05-26
10238,error,error,error,error,-1.0,-1.0,2024-05-26 14:31:48,False,False,未工作,0,2024-05-26
10239,error,error,error,error,-1.0,-1.0,2024-05-26 14:32:49,False,False,未工作,0,2024-05-26
10240,error,error,error,error,-1.0,-1.0,2024-05-26 14:33:49,False,False,未工作,0,2024-05-26
10241,error,error,error,error,-1.0,-1.0,2024-05-26 14:34:48,False,False,未工作,0,2024-05-26
10242,error,error,error,error,-1.0,-1.0,2024-05-26 14:35:48,False,False,未工作,0,2024-05-26
10243,error,error,error,error,-1.0,-1.0,2024-05-26 14:36:49,False,False,未工作,0,2024-05-26
10244,error,error,error,error,-1.0,-1.0,2024-05-26 14:37:49,False,False,未工作,0,2024-05-26
10245,error,error,error,error,-1.0,-1.0,2024-05-26 14:38:49,False,False,未工作,0,2024-05-26
10246,error,error,error,error,-1.0,-1.0,2024-05-26 14:39:49,False,False,未工作,0,2024-05-26
10247,error,error,error,error,-1.0,-1.0,2024-05-26 14:40:48,False,False,未工作,0,2024-05-26
10248,error,error,error,error,-1.0,-1.0,2024-05-26 14:41:49,False,False,未工作,0,2024-05-26
10249,error,error,error,error,-1.0,-1.0,2024-05-26 14:42:49,False,False,未工作,0,2024-05-26
10250,error,error,error,error,-1.0,-1.0,2024-05-26 14:43:49,False,False,未工作,0,2024-05-26
10251,error,error,error,error,-1.0,-1.0,2024-05-26 14:44:48,False,False,未工作,0,2024-05-26
10252,error,error,error,error,-1.0,-1.0,2024-05-26 14:45:48,False,False,未工作,0,2024-05-26
10253,error,error,error,error,-1.0,-1.0,2024-05-26 14:46:48,False,False,未工作,0,2024-05-26
10254,error,error,error,error,-1.0,-1.0,2024-05-26 14:47:48,False,False,未工作,0,2024-05-26
10255,error,error,error,error,-1.0,-1.0,2024-05-26 14:48:49,False,False,未工作,0,2024-05-26
10256,error,error,error,error,-1.0,-1.0,2024-05-26 14:49:49,False,False,未工作,0,2024-05-26
10257,error,error,error,error,-1.0,-1.0,2024-05-26 14:50:48,False,False,未工作,0,2024-05-26
10258,error,error,error,error,-1.0,-1.0,2024-05-26 14:51:48,False,False,未工作,0,2024-05-26
10259,error,error,error,error,-1.0,-1.0,2024-05-26 14:52:48,False,False,未工作,0,2024-05-26
10260,error,error,error,error,-1.0,-1.0,2024-05-26 14:53:49,False,False,未工作,0,2024-05-26
10261,32.4058,696.367,35.1789,696.286,0.0,0.0,2024-05-26 14:54:48,A架开机,False,开机工作中,0,2024-05-26
10262,32.4058,696.357,35.1789,696.434,0.0,0.0,2024-05-26 14:55:48,False,False,开机工作中,0,2024-05-26
10263,32.4058,696.425,35.1789,696.461,0.0,0.0,2024-05-26 14:56:48,False,False,开机工作中,0,2024-05-26
10264,32.4058,696.471,35.1789,696.473,0.0,0.0,2024-05-26 14:57:48,False,False,开机工作中,0,2024-05-26
10265,32.4058,696.537,35.1789,696.586,0.0,0.0,2024-05-26 14:58:48,False,False,开机工作中,0,2024-05-26
10266,32.4058,696.694,35.2013,696.645,0.0,0.0,2024-05-26 15:00:49,False,False,开机工作中,0,2024-05-26
10267,32.4058,696.693,35.2013,696.66,0.0,0.0,2024-05-26 15:01:49,False,False,开机工作中,0,2024-05-26
10268,32.4058,696.794,35.2013,696.781,0.0,0.0,2024-05-26 15:02:48,False,False,开机工作中,0,2024-05-26
10269,32.4058,696.735,35.2013,696.696,0.0,0.0,2024-05-26 15:03:49,False,False,开机工作中,0,2024-05-26
10270,32.4058,696.986,35.2013,696.949,0.0,0.0,2024-05-26 15:04:49,False,False,开机工作中,0,2024-05-26
