Unnamed: 0,Ajia-0_v,Ajia-2_v,Ajia-1_v,Ajia-4_v,Ajia-3_v,Ajia-5_v,csvTime,status
13311,error,error,error,error,-1.0,-1.0,2024-08-24 21:37:08,False
13312,error,error,error,error,-1.0,-1.0,2024-08-24 21:38:08,False
13313,error,error,error,error,-1.0,-1.0,2024-08-24 21:39:08,False
13314,error,error,error,error,-1.0,-1.0,2024-08-24 21:40:08,False
13315,error,error,error,error,-1.0,-1.0,2024-08-24 21:41:08,False
13316,error,error,error,error,-1.0,-1.0,2024-08-24 21:42:08,False
13317,error,error,error,error,-1.0,-1.0,2024-08-24 21:43:08,False
13318,error,error,error,error,-1.0,-1.0,2024-08-24 21:44:08,False
13319,error,error,error,error,-1.0,-1.0,2024-08-24 21:45:08,False
13320,error,error,error,error,-1.0,-1.0,2024-08-24 21:46:08,False
13321,error,error,error,error,-1.0,-1.0,2024-08-24 21:47:08,False
13322,error,error,error,error,-1.0,-1.0,2024-08-24 21:48:08,False
13323,error,error,error,error,-1.0,-1.0,2024-08-24 21:49:08,False
13324,error,error,error,error,-1.0,-1.0,2024-08-24 21:50:08,False
13325,error,error,error,error,-1.0,-1.0,2024-08-24 21:51:08,False
13326,error,error,error,error,-1.0,-1.0,2024-08-24 21:52:08,False
13327,error,error,error,error,-1.0,-1.0,2024-08-24 21:53:08,False
13328,error,error,error,error,-1.0,-1.0,2024-08-24 21:54:08,False
13329,error,error,error,error,-1.0,-1.0,2024-08-24 21:55:08,False
13330,error,error,error,error,-1.0,-1.0,2024-08-24 21:56:08,False
13331,error,error,error,error,-1.0,-1.0,2024-08-24 21:57:08,False
13332,error,error,error,error,-1.0,-1.0,2024-08-24 21:58:08,False
13333,error,error,error,error,-1.0,-1.0,2024-08-24 22:00:08,False
13334,error,error,error,error,-1.0,-1.0,2024-08-24 22:01:08,False
13335,error,error,error,error,-1.0,-1.0,2024-08-24 22:02:08,False
13336,error,error,error,error,-1.0,-1.0,2024-08-24 22:03:08,False
13337,error,error,error,error,-1.0,-1.0,2024-08-24 22:04:08,False
13338,error,error,error,error,-1.0,-1.0,2024-08-24 22:05:08,False
13339,error,error,error,error,-1.0,-1.0,2024-08-24 22:06:08,False
13340,error,error,error,error,-1.0,-1.0,2024-08-24 22:07:08,False
13341,error,error,error,error,-1.0,-1.0,2024-08-24 22:08:08,False
13342,error,error,error,error,-1.0,-1.0,2024-08-24 22:09:08,False
13343,error,error,error,error,-1.0,-1.0,2024-08-24 22:10:08,False
13344,error,error,error,error,-1.0,-1.0,2024-08-24 22:11:08,False
13345,error,error,error,error,-1.0,-1.0,2024-08-24 22:12:08,False
13346,error,error,error,error,-1.0,-1.0,2024-08-24 22:13:08,False
13347,error,error,error,error,-1.0,-1.0,2024-08-24 22:14:08,False
13348,error,error,error,error,-1.0,-1.0,2024-08-24 22:15:08,False
13349,error,error,error,error,-1.0,-1.0,2024-08-24 22:16:08,False
13350,error,error,error,error,-1.0,-1.0,2024-08-24 22:17:08,False
13351,error,error,error,error,-1.0,-1.0,2024-08-24 22:18:08,False
13352,error,error,error,error,-1.0,-1.0,2024-08-24 22:19:08,False
13353,error,error,error,error,-1.0,-1.0,2024-08-24 22:20:08,False
13354,error,error,error,error,-1.0,-1.0,2024-08-24 22:21:08,False
13355,error,error,error,error,-1.0,-1.0,2024-08-24 22:22:08,False
13356,error,error,error,error,-1.0,-1.0,2024-08-24 22:23:08,False
13357,error,error,error,error,-1.0,-1.0,2024-08-24 22:24:08,False
13358,error,error,error,error,-1.0,-1.0,2024-08-24 22:25:08,False
13359,error,error,error,error,-1.0,-1.0,2024-08-24 22:26:08,False
13360,error,error,error,error,-1.0,-1.0,2024-08-24 22:27:08,False
13361,error,error,error,error,-1.0,-1.0,2024-08-24 22:28:08,False
13362,error,error,error,error,-1.0,-1.0,2024-08-24 22:29:08,False
13363,error,error,error,error,-1.0,-1.0,2024-08-24 22:30:08,False
13364,error,error,error,error,-1.0,-1.0,2024-08-24 22:31:08,False
13365,error,error,error,error,-1.0,-1.0,2024-08-24 22:32:08,False
13366,error,error,error,error,-1.0,-1.0,2024-08-24 22:33:08,False
13367,error,error,error,error,-1.0,-1.0,2024-08-24 22:34:08,False
13368,error,error,error,error,-1.0,-1.0,2024-08-24 22:35:08,False
13369,error,error,error,error,-1.0,-1.0,2024-08-24 22:36:08,False
13370,error,error,error,error,-1.0,-1.0,2024-08-24 22:37:08,False
13371,error,error,error,error,-1.0,-1.0,2024-08-24 22:38:08,False
13372,error,error,error,error,-1.0,-1.0,2024-08-24 22:39:08,False
13373,error,error,error,error,-1.0,-1.0,2024-08-24 22:40:08,False
13374,error,error,error,error,-1.0,-1.0,2024-08-24 22:41:08,False
13375,error,error,error,error,-1.0,-1.0,2024-08-24 22:42:08,False
13376,error,error,error,error,-1.0,-1.0,2024-08-24 22:43:08,False
13377,error,error,error,error,-1.0,-1.0,2024-08-24 22:44:08,False
13378,error,error,error,error,-1.0,-1.0,2024-08-24 22:45:08,False
13379,error,error,error,error,-1.0,-1.0,2024-08-24 22:46:08,False
13380,error,error,error,error,-1.0,-1.0,2024-08-24 22:47:08,False
13381,error,error,error,error,-1.0,-1.0,2024-08-24 22:48:08,False
13382,error,error,error,error,-1.0,-1.0,2024-08-24 22:49:08,False
13383,error,error,error,error,-1.0,-1.0,2024-08-24 22:50:08,False
13384,error,error,error,error,-1.0,-1.0,2024-08-24 22:51:08,False
13385,error,error,error,error,-1.0,-1.0,2024-08-24 22:52:08,False
13386,error,error,error,error,-1.0,-1.0,2024-08-24 22:53:08,False
13387,error,error,error,error,-1.0,-1.0,2024-08-24 22:54:08,False
13388,error,error,error,error,-1.0,-1.0,2024-08-24 22:55:08,False
13389,error,error,error,error,-1.0,-1.0,2024-08-24 22:56:08,False
13390,error,error,error,error,-1.0,-1.0,2024-08-24 22:57:08,False
13391,error,error,error,error,-1.0,-1.0,2024-08-24 22:58:08,False
13392,error,error,error,error,-1.0,-1.0,2024-08-24 23:00:08,False
13393,error,error,error,error,-1.0,-1.0,2024-08-24 23:01:08,False
13394,error,error,error,error,-1.0,-1.0,2024-08-24 23:02:08,False
13395,error,error,error,error,-1.0,-1.0,2024-08-24 23:03:08,False
13396,error,error,error,error,-1.0,-1.0,2024-08-24 23:04:08,False
13397,error,error,error,error,-1.0,-1.0,2024-08-24 23:05:08,False
13398,error,error,error,error,-1.0,-1.0,2024-08-24 23:06:08,False
13399,error,error,error,error,-1.0,-1.0,2024-08-24 23:07:08,False
13400,error,error,error,error,-1.0,-1.0,2024-08-24 23:08:08,False
13401,error,error,error,error,-1.0,-1.0,2024-08-24 23:09:08,False
13402,error,error,error,error,-1.0,-1.0,2024-08-24 23:10:08,False
13403,error,error,error,error,-1.0,-1.0,2024-08-24 23:11:08,False
13404,error,error,error,error,-1.0,-1.0,2024-08-24 23:12:08,False
13405,error,error,error,error,-1.0,-1.0,2024-08-24 23:13:08,False
13406,error,error,error,error,-1.0,-1.0,2024-08-24 23:14:08,False
13407,error,error,error,error,-1.0,-1.0,2024-08-24 23:15:08,False
13408,error,error,error,error,-1.0,-1.0,2024-08-24 23:16:08,False
13409,error,error,error,error,-1.0,-1.0,2024-08-24 23:17:08,False
13410,error,error,error,error,-1.0,-1.0,2024-08-24 23:18:08,False
13411,error,error,error,error,-1.0,-1.0,2024-08-24 23:19:08,False
13412,error,error,error,error,-1.0,-1.0,2024-08-24 23:20:08,False
13413,error,error,error,error,-1.0,-1.0,2024-08-24 23:21:08,False
13414,error,error,error,error,-1.0,-1.0,2024-08-24 23:22:08,False
13415,error,error,error,error,-1.0,-1.0,2024-08-24 23:23:08,False
13416,error,error,error,error,-1.0,-1.0,2024-08-24 23:24:08,False
13417,error,error,error,error,-1.0,-1.0,2024-08-24 23:25:08,False
13418,error,error,error,error,-1.0,-1.0,2024-08-24 23:26:08,False
13419,error,error,error,error,-1.0,-1.0,2024-08-24 23:27:08,False
13420,error,error,error,error,-1.0,-1.0,2024-08-24 23:28:08,False
13421,error,error,error,error,-1.0,-1.0,2024-08-24 23:29:08,False
13422,error,error,error,error,-1.0,-1.0,2024-08-24 23:30:08,False
13423,error,error,error,error,-1.0,-1.0,2024-08-24 23:31:08,False
13424,error,error,error,error,-1.0,-1.0,2024-08-24 23:32:08,False
13425,error,error,error,error,-1.0,-1.0,2024-08-24 23:33:08,False
13426,error,error,error,error,-1.0,-1.0,2024-08-24 23:34:08,False
13427,error,error,error,error,-1.0,-1.0,2024-08-24 23:35:08,False
13428,error,error,error,error,-1.0,-1.0,2024-08-24 23:36:08,False
13429,error,error,error,error,-1.0,-1.0,2024-08-24 23:37:08,False
13430,error,error,error,error,-1.0,-1.0,2024-08-24 23:38:08,False
13431,error,error,error,error,-1.0,-1.0,2024-08-24 23:39:08,False
13432,error,error,error,error,-1.0,-1.0,2024-08-24 23:40:08,False
13433,error,error,error,error,-1.0,-1.0,2024-08-24 23:41:08,False
13434,error,error,error,error,-1.0,-1.0,2024-08-24 23:42:08,False
13435,error,error,error,error,-1.0,-1.0,2024-08-24 23:43:08,False
13436,error,error,error,error,-1.0,-1.0,2024-08-24 23:44:08,False
13437,error,error,error,error,-1.0,-1.0,2024-08-24 23:45:08,False
13438,error,error,error,error,-1.0,-1.0,2024-08-24 23:46:08,False
13439,error,error,error,error,-1.0,-1.0,2024-08-24 23:47:08,False
13440,error,error,error,error,-1.0,-1.0,2024-08-24 23:48:08,False
13441,error,error,error,error,-1.0,-1.0,2024-08-24 23:49:08,False
13442,error,error,error,error,-1.0,-1.0,2024-08-24 23:50:08,False
13443,error,error,error,error,-1.0,-1.0,2024-08-24 23:51:08,False
13444,error,error,error,error,-1.0,-1.0,2024-08-24 23:52:08,False
13445,error,error,error,error,-1.0,-1.0,2024-08-24 23:53:08,False
13446,error,error,error,error,-1.0,-1.0,2024-08-24 23:54:08,False
13447,error,error,error,error,-1.0,-1.0,2024-08-24 23:55:08,False
13448,error,error,error,error,-1.0,-1.0,2024-08-24 23:56:08,False
13449,error,error,error,error,-1.0,-1.0,2024-08-24 23:57:08,False
13450,error,error,error,error,-1.0,-1.0,2024-08-24 23:58:08,False
13451,error,error,error,error,-1.0,-1.0,2024-08-25 00:00:08,False
13452,error,error,error,error,-1.0,-1.0,2024-08-25 00:01:08,False
13453,error,error,error,error,-1.0,-1.0,2024-08-25 00:02:08,False
13454,error,error,error,error,-1.0,-1.0,2024-08-25 00:03:08,False
13455,error,error,error,error,-1.0,-1.0,2024-08-25 00:04:08,False
13456,error,error,error,error,-1.0,-1.0,2024-08-25 00:05:08,False
13457,error,error,error,error,-1.0,-1.0,2024-08-25 00:06:08,False
13458,error,error,error,error,-1.0,-1.0,2024-08-25 00:07:08,False
13459,error,error,error,error,-1.0,-1.0,2024-08-25 00:08:08,False
13460,error,error,error,error,-1.0,-1.0,2024-08-25 00:09:08,False
13461,error,error,error,error,-1.0,-1.0,2024-08-25 00:10:08,False
13462,error,error,error,error,-1.0,-1.0,2024-08-25 00:11:08,False
13463,error,error,error,error,-1.0,-1.0,2024-08-25 00:12:08,False
13464,error,error,error,error,-1.0,-1.0,2024-08-25 00:13:08,False
13465,error,error,error,error,-1.0,-1.0,2024-08-25 00:14:08,False
13466,error,error,error,error,-1.0,-1.0,2024-08-25 00:15:08,False
13467,error,error,error,error,-1.0,-1.0,2024-08-25 00:16:08,False
13468,error,error,error,error,-1.0,-1.0,2024-08-25 00:17:08,False
13469,error,error,error,error,-1.0,-1.0,2024-08-25 00:18:08,False
13470,error,error,error,error,-1.0,-1.0,2024-08-25 00:19:08,False
13471,error,error,error,error,-1.0,-1.0,2024-08-25 00:20:08,False
13472,error,error,error,error,-1.0,-1.0,2024-08-25 00:21:08,False
13473,error,error,error,error,-1.0,-1.0,2024-08-25 00:22:08,False
13474,error,error,error,error,-1.0,-1.0,2024-08-25 00:23:08,False
13475,error,error,error,error,-1.0,-1.0,2024-08-25 00:24:08,False
13476,error,error,error,error,-1.0,-1.0,2024-08-25 00:25:08,False
13477,error,error,error,error,-1.0,-1.0,2024-08-25 00:26:08,False
13478,error,error,error,error,-1.0,-1.0,2024-08-25 00:27:08,False
13479,error,error,error,error,-1.0,-1.0,2024-08-25 00:28:08,False
13480,error,error,error,error,-1.0,-1.0,2024-08-25 00:29:08,False
13481,error,error,error,error,-1.0,-1.0,2024-08-25 00:30:08,False
13482,error,error,error,error,-1.0,-1.0,2024-08-25 00:31:08,False
13483,error,error,error,error,-1.0,-1.0,2024-08-25 00:32:08,False
13484,error,error,error,error,-1.0,-1.0,2024-08-25 00:33:08,False
13485,error,error,error,error,-1.0,-1.0,2024-08-25 00:34:08,False
13486,error,error,error,error,-1.0,-1.0,2024-08-25 00:35:08,False
13487,error,error,error,error,-1.0,-1.0,2024-08-25 00:36:08,False
13488,error,error,error,error,-1.0,-1.0,2024-08-25 00:37:08,False
13489,error,error,error,error,-1.0,-1.0,2024-08-25 00:38:08,False
13490,error,error,error,error,-1.0,-1.0,2024-08-25 00:39:08,False
13491,error,error,error,error,-1.0,-1.0,2024-08-25 00:40:08,False
13492,error,error,error,error,-1.0,-1.0,2024-08-25 00:41:08,False
13493,error,error,error,error,-1.0,-1.0,2024-08-25 00:42:08,False
13494,error,error,error,error,-1.0,-1.0,2024-08-25 00:43:08,False
13495,error,error,error,error,-1.0,-1.0,2024-08-25 00:44:08,False
13496,error,error,error,error,-1.0,-1.0,2024-08-25 00:45:08,False
13497,error,error,error,error,-1.0,-1.0,2024-08-25 00:46:08,False
13498,error,error,error,error,-1.0,-1.0,2024-08-25 00:47:08,False
13499,error,error,error,error,-1.0,-1.0,2024-08-25 00:48:08,False
13500,error,error,error,error,-1.0,-1.0,2024-08-25 00:49:08,False
13501,error,error,error,error,-1.0,-1.0,2024-08-25 00:50:08,False
13502,error,error,error,error,-1.0,-1.0,2024-08-25 00:51:08,False
13503,error,error,error,error,-1.0,-1.0,2024-08-25 00:52:08,False
13504,error,error,error,error,-1.0,-1.0,2024-08-25 00:53:08,False
13505,error,error,error,error,-1.0,-1.0,2024-08-25 00:54:08,False
13506,error,error,error,error,-1.0,-1.0,2024-08-25 00:55:08,False
13507,error,error,error,error,-1.0,-1.0,2024-08-25 00:56:08,False
13508,error,error,error,error,-1.0,-1.0,2024-08-25 00:57:08,False
13509,error,error,error,error,-1.0,-1.0,2024-08-25 00:58:08,False
13510,error,error,error,error,-1.0,-1.0,2024-08-25 01:00:08,False
13511,error,error,error,error,-1.0,-1.0,2024-08-25 01:01:08,False
13512,error,error,error,error,-1.0,-1.0,2024-08-25 01:02:08,False
13513,error,error,error,error,-1.0,-1.0,2024-08-25 01:03:08,False
13514,error,error,error,error,-1.0,-1.0,2024-08-25 01:04:08,False
13515,error,error,error,error,-1.0,-1.0,2024-08-25 01:05:08,False
13516,error,error,error,error,-1.0,-1.0,2024-08-25 01:06:08,False
13517,error,error,error,error,-1.0,-1.0,2024-08-25 01:07:08,False
13518,error,error,error,error,-1.0,-1.0,2024-08-25 01:08:08,False
13519,error,error,error,error,-1.0,-1.0,2024-08-25 01:09:08,False
13520,error,error,error,error,-1.0,-1.0,2024-08-25 01:10:08,False
13521,error,error,error,error,-1.0,-1.0,2024-08-25 01:11:08,False
13522,error,error,error,error,-1.0,-1.0,2024-08-25 01:12:08,False
13523,error,error,error,error,-1.0,-1.0,2024-08-25 01:13:08,False
13524,error,error,error,error,-1.0,-1.0,2024-08-25 01:14:08,False
13525,error,error,error,error,-1.0,-1.0,2024-08-25 01:15:08,False
13526,error,error,error,error,-1.0,-1.0,2024-08-25 01:16:08,False
13527,error,error,error,error,-1.0,-1.0,2024-08-25 01:17:08,False
13528,error,error,error,error,-1.0,-1.0,2024-08-25 01:18:08,False
13529,error,error,error,error,-1.0,-1.0,2024-08-25 01:19:08,False
13530,error,error,error,error,-1.0,-1.0,2024-08-25 01:20:08,False
13531,error,error,error,error,-1.0,-1.0,2024-08-25 01:21:08,False
13532,error,error,error,error,-1.0,-1.0,2024-08-25 01:22:08,False
13533,error,error,error,error,-1.0,-1.0,2024-08-25 01:23:08,False
13534,error,error,error,error,-1.0,-1.0,2024-08-25 01:24:08,False
13535,error,error,error,error,-1.0,-1.0,2024-08-25 01:25:08,False
13536,error,error,error,error,-1.0,-1.0,2024-08-25 01:26:08,False
13537,error,error,error,error,-1.0,-1.0,2024-08-25 01:27:08,False
13538,error,error,error,error,-1.0,-1.0,2024-08-25 01:28:08,False
13539,error,error,error,error,-1.0,-1.0,2024-08-25 01:29:08,False
13540,error,error,error,error,-1.0,-1.0,2024-08-25 01:30:08,False
13541,error,error,error,error,-1.0,-1.0,2024-08-25 01:31:08,False
13542,error,error,error,error,-1.0,-1.0,2024-08-25 01:32:08,False
13543,error,error,error,error,-1.0,-1.0,2024-08-25 01:33:08,False
13544,error,error,error,error,-1.0,-1.0,2024-08-25 01:34:08,False
13545,error,error,error,error,-1.0,-1.0,2024-08-25 01:35:08,False
13546,error,error,error,error,-1.0,-1.0,2024-08-25 01:36:08,False
13547,error,error,error,error,-1.0,-1.0,2024-08-25 01:37:08,False
13548,error,error,error,error,-1.0,-1.0,2024-08-25 01:38:08,False
13549,error,error,error,error,-1.0,-1.0,2024-08-25 01:39:08,False
13550,error,error,error,error,-1.0,-1.0,2024-08-25 01:40:08,False
13551,error,error,error,error,-1.0,-1.0,2024-08-25 01:41:08,False
13552,error,error,error,error,-1.0,-1.0,2024-08-25 01:42:08,False
13553,error,error,error,error,-1.0,-1.0,2024-08-25 01:43:08,False
13554,error,error,error,error,-1.0,-1.0,2024-08-25 01:44:08,False
13555,error,error,error,error,-1.0,-1.0,2024-08-25 01:45:08,False
13556,error,error,error,error,-1.0,-1.0,2024-08-25 01:46:08,False
13557,error,error,error,error,-1.0,-1.0,2024-08-25 01:47:08,False
13558,error,error,error,error,-1.0,-1.0,2024-08-25 01:48:08,False
13559,error,error,error,error,-1.0,-1.0,2024-08-25 01:49:08,False
13560,error,error,error,error,-1.0,-1.0,2024-08-25 01:50:08,False
13561,error,error,error,error,-1.0,-1.0,2024-08-25 01:51:08,False
13562,error,error,error,error,-1.0,-1.0,2024-08-25 01:52:08,False
13563,error,error,error,error,-1.0,-1.0,2024-08-25 01:53:08,False
13564,error,error,error,error,-1.0,-1.0,2024-08-25 01:54:08,False
13565,error,error,error,error,-1.0,-1.0,2024-08-25 01:55:08,False
13566,error,error,error,error,-1.0,-1.0,2024-08-25 01:56:08,False
13567,error,error,error,error,-1.0,-1.0,2024-08-25 01:57:08,False
13568,error,error,error,error,-1.0,-1.0,2024-08-25 01:58:08,False
13569,error,error,error,error,-1.0,-1.0,2024-08-25 02:00:08,False
13570,error,error,error,error,-1.0,-1.0,2024-08-25 02:01:08,False
13571,error,error,error,error,-1.0,-1.0,2024-08-25 02:02:08,False
13572,error,error,error,error,-1.0,-1.0,2024-08-25 02:03:08,False
13573,error,error,error,error,-1.0,-1.0,2024-08-25 02:04:08,False
13574,error,error,error,error,-1.0,-1.0,2024-08-25 02:05:08,False
13575,error,error,error,error,-1.0,-1.0,2024-08-25 02:06:08,False
13576,error,error,error,error,-1.0,-1.0,2024-08-25 02:07:08,False
13577,error,error,error,error,-1.0,-1.0,2024-08-25 02:08:08,False
13578,error,error,error,error,-1.0,-1.0,2024-08-25 02:09:08,False
13579,error,error,error,error,-1.0,-1.0,2024-08-25 02:10:08,False
13580,error,error,error,error,-1.0,-1.0,2024-08-25 02:11:08,False
13581,error,error,error,error,-1.0,-1.0,2024-08-25 02:12:08,False
13582,error,error,error,error,-1.0,-1.0,2024-08-25 02:13:08,False
13583,error,error,error,error,-1.0,-1.0,2024-08-25 02:14:08,False
13584,error,error,error,error,-1.0,-1.0,2024-08-25 02:15:08,False
13585,error,error,error,error,-1.0,-1.0,2024-08-25 02:16:08,False
13586,error,error,error,error,-1.0,-1.0,2024-08-25 02:17:08,False
13587,error,error,error,error,-1.0,-1.0,2024-08-25 02:18:08,False
13588,error,error,error,error,-1.0,-1.0,2024-08-25 02:19:08,False
13589,error,error,error,error,-1.0,-1.0,2024-08-25 02:20:08,False
13590,error,error,error,error,-1.0,-1.0,2024-08-25 02:21:08,False
13591,error,error,error,error,-1.0,-1.0,2024-08-25 02:22:08,False
13592,error,error,error,error,-1.0,-1.0,2024-08-25 02:23:08,False
13593,error,error,error,error,-1.0,-1.0,2024-08-25 02:24:08,False
13594,error,error,error,error,-1.0,-1.0,2024-08-25 02:25:08,False
13595,error,error,error,error,-1.0,-1.0,2024-08-25 02:26:08,False
13596,error,error,error,error,-1.0,-1.0,2024-08-25 02:27:08,False
13597,error,error,error,error,-1.0,-1.0,2024-08-25 02:28:08,False
13598,error,error,error,error,-1.0,-1.0,2024-08-25 02:29:08,False
13599,error,error,error,error,-1.0,-1.0,2024-08-25 02:30:08,False
13600,error,error,error,error,-1.0,-1.0,2024-08-25 02:31:08,False
13601,error,error,error,error,-1.0,-1.0,2024-08-25 02:32:08,False
13602,error,error,error,error,-1.0,-1.0,2024-08-25 02:33:08,False
13603,error,error,error,error,-1.0,-1.0,2024-08-25 02:34:08,False
13604,error,error,error,error,-1.0,-1.0,2024-08-25 02:35:08,False
13605,error,error,error,error,-1.0,-1.0,2024-08-25 02:36:08,False
13606,error,error,error,error,-1.0,-1.0,2024-08-25 02:37:08,False
13607,error,error,error,error,-1.0,-1.0,2024-08-25 02:38:08,False
13608,error,error,error,error,-1.0,-1.0,2024-08-25 02:39:08,False
13609,error,error,error,error,-1.0,-1.0,2024-08-25 02:40:08,False
13610,error,error,error,error,-1.0,-1.0,2024-08-25 02:41:08,False
13611,error,error,error,error,-1.0,-1.0,2024-08-25 02:42:08,False
13612,error,error,error,error,-1.0,-1.0,2024-08-25 02:43:08,False
13613,error,error,error,error,-1.0,-1.0,2024-08-25 02:44:08,False
13614,error,error,error,error,-1.0,-1.0,2024-08-25 02:45:08,False
13615,error,error,error,error,-1.0,-1.0,2024-08-25 02:46:08,False
13616,error,error,error,error,-1.0,-1.0,2024-08-25 02:47:08,False
13617,error,error,error,error,-1.0,-1.0,2024-08-25 02:48:08,False
13618,error,error,error,error,-1.0,-1.0,2024-08-25 02:49:08,False
13619,error,error,error,error,-1.0,-1.0,2024-08-25 02:50:08,False
13620,error,error,error,error,-1.0,-1.0,2024-08-25 02:51:08,False
13621,error,error,error,error,-1.0,-1.0,2024-08-25 02:52:08,False
13622,error,error,error,error,-1.0,-1.0,2024-08-25 02:53:08,False
13623,error,error,error,error,-1.0,-1.0,2024-08-25 02:54:08,False
13624,error,error,error,error,-1.0,-1.0,2024-08-25 02:55:08,False
13625,error,error,error,error,-1.0,-1.0,2024-08-25 02:56:08,False
13626,error,error,error,error,-1.0,-1.0,2024-08-25 02:57:08,False
13627,error,error,error,error,-1.0,-1.0,2024-08-25 02:58:08,False
13628,error,error,error,error,-1.0,-1.0,2024-08-25 03:00:08,False
13629,error,error,error,error,-1.0,-1.0,2024-08-25 03:01:08,False
13630,error,error,error,error,-1.0,-1.0,2024-08-25 03:02:08,False
13631,error,error,error,error,-1.0,-1.0,2024-08-25 03:03:08,False
13632,error,error,error,error,-1.0,-1.0,2024-08-25 03:04:08,False
13633,error,error,error,error,-1.0,-1.0,2024-08-25 03:05:08,False
13634,error,error,error,error,-1.0,-1.0,2024-08-25 03:06:08,False
13635,error,error,error,error,-1.0,-1.0,2024-08-25 03:07:08,False
13636,error,error,error,error,-1.0,-1.0,2024-08-25 03:08:08,False
13637,error,error,error,error,-1.0,-1.0,2024-08-25 03:09:08,False
13638,error,error,error,error,-1.0,-1.0,2024-08-25 03:10:08,False
13639,error,error,error,error,-1.0,-1.0,2024-08-25 03:11:08,False
13640,error,error,error,error,-1.0,-1.0,2024-08-25 03:12:08,False
13641,error,error,error,error,-1.0,-1.0,2024-08-25 03:13:08,False
13642,error,error,error,error,-1.0,-1.0,2024-08-25 03:14:08,False
13643,error,error,error,error,-1.0,-1.0,2024-08-25 03:15:08,False
13644,error,error,error,error,-1.0,-1.0,2024-08-25 03:16:08,False
13645,error,error,error,error,-1.0,-1.0,2024-08-25 03:17:08,False
13646,error,error,error,error,-1.0,-1.0,2024-08-25 03:18:08,False
13647,error,error,error,error,-1.0,-1.0,2024-08-25 03:19:08,False
13648,error,error,error,error,-1.0,-1.0,2024-08-25 03:20:08,False
13649,error,error,error,error,-1.0,-1.0,2024-08-25 03:21:08,False
13650,error,error,error,error,-1.0,-1.0,2024-08-25 03:22:08,False
13651,error,error,error,error,-1.0,-1.0,2024-08-25 03:23:08,False
13652,error,error,error,error,-1.0,-1.0,2024-08-25 03:24:08,False
13653,error,error,error,error,-1.0,-1.0,2024-08-25 03:25:08,False
13654,error,error,error,error,-1.0,-1.0,2024-08-25 03:26:08,False
13655,error,error,error,error,-1.0,-1.0,2024-08-25 03:27:08,False
13656,error,error,error,error,-1.0,-1.0,2024-08-25 03:28:08,False
13657,error,error,error,error,-1.0,-1.0,2024-08-25 03:29:08,False
13658,error,error,error,error,-1.0,-1.0,2024-08-25 03:30:08,False
13659,error,error,error,error,-1.0,-1.0,2024-08-25 03:31:08,False
13660,error,error,error,error,-1.0,-1.0,2024-08-25 03:32:08,False
13661,error,error,error,error,-1.0,-1.0,2024-08-25 03:33:08,False
13662,error,error,error,error,-1.0,-1.0,2024-08-25 03:34:08,False
13663,error,error,error,error,-1.0,-1.0,2024-08-25 03:35:08,False
13664,error,error,error,error,-1.0,-1.0,2024-08-25 03:36:08,False
13665,error,error,error,error,-1.0,-1.0,2024-08-25 03:37:08,False
13666,error,error,error,error,-1.0,-1.0,2024-08-25 03:38:08,False
13667,error,error,error,error,-1.0,-1.0,2024-08-25 03:39:08,False
13668,error,error,error,error,-1.0,-1.0,2024-08-25 03:40:08,False
13669,error,error,error,error,-1.0,-1.0,2024-08-25 03:41:08,False
13670,error,error,error,error,-1.0,-1.0,2024-08-25 03:42:08,False
13671,error,error,error,error,-1.0,-1.0,2024-08-25 03:43:08,False
13672,error,error,error,error,-1.0,-1.0,2024-08-25 03:44:08,False
13673,error,error,error,error,-1.0,-1.0,2024-08-25 03:45:08,False
13674,error,error,error,error,-1.0,-1.0,2024-08-25 03:46:08,False
13675,error,error,error,error,-1.0,-1.0,2024-08-25 03:47:08,False
13676,error,error,error,error,-1.0,-1.0,2024-08-25 03:48:08,False
13677,error,error,error,error,-1.0,-1.0,2024-08-25 03:49:08,False
13678,error,error,error,error,-1.0,-1.0,2024-08-25 03:50:08,False
13679,error,error,error,error,-1.0,-1.0,2024-08-25 03:51:08,False
13680,error,error,error,error,-1.0,-1.0,2024-08-25 03:52:08,False
13681,error,error,error,error,-1.0,-1.0,2024-08-25 03:53:08,False
13682,error,error,error,error,-1.0,-1.0,2024-08-25 03:54:08,False
13683,error,error,error,error,-1.0,-1.0,2024-08-25 03:55:08,False
13684,error,error,error,error,-1.0,-1.0,2024-08-25 03:56:08,False
13685,error,error,error,error,-1.0,-1.0,2024-08-25 03:57:08,False
13686,error,error,error,error,-1.0,-1.0,2024-08-25 03:58:08,False
13687,error,error,error,error,-1.0,-1.0,2024-08-25 04:00:08,False
13688,error,error,error,error,-1.0,-1.0,2024-08-25 04:01:08,False
13689,error,error,error,error,-1.0,-1.0,2024-08-25 04:02:08,False
13690,error,error,error,error,-1.0,-1.0,2024-08-25 04:03:08,False
13691,error,error,error,error,-1.0,-1.0,2024-08-25 04:04:08,False
13692,error,error,error,error,-1.0,-1.0,2024-08-25 04:05:08,False
13693,error,error,error,error,-1.0,-1.0,2024-08-25 04:06:08,False
13694,error,error,error,error,-1.0,-1.0,2024-08-25 04:07:08,False
13695,error,error,error,error,-1.0,-1.0,2024-08-25 04:08:08,False
13696,error,error,error,error,-1.0,-1.0,2024-08-25 04:09:08,False
