Unnamed: 0,csvTime,P4_23,P4_24,P4_25,P4_26
6164,2024-08-19 07:45:51,-2.0,-2.0,83.0,83.0
6165,2024-08-19 07:46:51,-8.0,0.0,83.0,83.0
6166,2024-08-19 07:47:51,-6.0,-13.0,83.0,83.0
6167,2024-08-19 07:48:51,-25.0,-25.0,83.0,83.0
6168,2024-08-19 07:49:51,-5.0,3.0,83.0,83.0
6169,2024-08-19 07:50:51,12.0,-8.0,83.0,83.0
6170,2024-08-19 07:51:51,1.0,-2.0,83.0,83.0
6171,2024-08-19 07:52:51,3.0,3.0,83.0,83.0
6172,2024-08-19 07:53:51,-18.0,-6.0,83.0,83.0
6173,2024-08-19 07:54:51,1.0,-8.0,83.0,83.0
6174,2024-08-19 07:55:51,-18.0,-6.0,83.0,83.0
6175,2024-08-19 07:56:51,10.0,-4.0,83.0,83.0
6176,2024-08-19 07:57:51,6.0,6.0,83.0,83.0
6177,2024-08-19 07:58:51,-17.0,-17.0,83.0,83.0
6178,2024-08-19 07:59:51,-20.0,5.0,83.0,83.0
6179,2024-08-19 08:00:51,-8.0,-12.0,83.0,83.0
6180,2024-08-19 08:01:51,-6.0,-6.0,83.0,83.0
6181,2024-08-19 08:02:51,-16.0,-17.0,83.0,83.0
6182,2024-08-19 08:03:51,-17.0,-27.0,83.0,83.0
6183,2024-08-19 08:04:51,1.0,-6.0,83.0,83.0
6184,2024-08-19 08:05:51,-8.0,-12.0,83.0,83.0
6185,2024-08-19 08:06:51,-12.0,-8.0,83.0,83.0
6186,2024-08-19 08:07:51,25.0,-8.0,83.0,83.0
6187,2024-08-19 08:08:51,-12.0,5.0,83.0,83.0
6188,2024-08-19 08:09:51,-1.0,-6.0,83.0,83.0
6189,2024-08-19 08:10:51,-16.0,6.0,83.0,83.0
6190,2024-08-19 08:11:51,2.0,-20.0,83.0,83.0
6191,2024-08-19 08:12:51,3.0,-2.0,83.0,83.0
6192,2024-08-19 08:13:51,-12.0,-16.0,83.0,83.0
6193,2024-08-19 08:14:51,-10.0,-3.0,83.0,83.0
6194,2024-08-19 08:15:51,6.0,6.0,83.0,83.0
6195,2024-08-19 08:16:51,8.0,22.0,83.0,83.0
6196,2024-08-19 08:17:51,-16.0,6.0,83.0,83.0
6197,2024-08-19 08:18:51,-8.0,13.0,83.0,83.0
6198,2024-08-19 08:19:51,0.0,-1.0,83.0,83.0
6199,2024-08-19 08:20:51,-3.0,5.0,83.0,83.0
6200,2024-08-19 08:21:51,-32.0,-12.0,83.0,83.0
6201,2024-08-19 08:22:51,3.0,3.0,83.0,83.0
6202,2024-08-19 08:23:51,16.0,-6.0,83.0,83.0
6203,2024-08-19 08:24:51,-10.0,8.0,83.0,83.0
6204,2024-08-19 08:25:51,12.0,15.0,83.0,83.0
6205,2024-08-19 08:26:51,1.0,13.0,83.0,83.0
6206,2024-08-19 08:27:51,0.0,6.0,83.0,83.0
6207,2024-08-19 08:28:51,1.0,12.0,83.0,83.0
6208,2024-08-19 08:29:51,17.0,-13.0,83.0,83.0
6209,2024-08-19 08:30:51,-4.0,-5.0,83.0,83.0
6210,2024-08-19 08:31:51,22.0,1.0,83.0,83.0
6211,2024-08-19 08:32:51,-2.0,-25.0,83.0,83.0
6212,2024-08-19 08:33:51,-2.0,6.0,83.0,83.0
6213,2024-08-19 08:34:51,-5.0,-13.0,83.0,83.0
6214,2024-08-19 08:35:51,-3.0,-2.0,83.0,83.0
6215,2024-08-19 08:36:51,6.0,0.0,83.0,83.0
6216,2024-08-19 08:37:51,10.0,-5.0,83.0,83.0
6217,2024-08-19 08:38:51,-37.0,-6.0,83.0,83.0
6218,2024-08-19 08:39:51,-10.0,6.0,83.0,83.0
6219,2024-08-19 08:40:51,15.0,-2.0,83.0,83.0
6220,2024-08-19 08:41:51,6.0,5.0,83.0,83.0
6221,2024-08-19 08:42:51,17.0,18.0,83.0,83.0
6222,2024-08-19 08:43:51,1.0,-6.0,83.0,83.0
6223,2024-08-19 08:44:51,-13.0,-12.0,83.0,83.0
6224,2024-08-19 08:45:51,-8.0,-17.0,83.0,83.0
6225,2024-08-19 08:46:51,5.0,-10.0,83.0,83.0
6226,2024-08-19 08:47:51,1.0,-12.0,83.0,83.0
6227,2024-08-19 08:48:51,-2.0,15.0,83.0,83.0
6228,2024-08-19 08:49:51,1.0,-6.0,83.0,83.0
6229,2024-08-19 08:50:51,-6.0,-5.0,83.0,83.0
6230,2024-08-19 08:51:51,29.0,12.0,83.0,83.0
6231,2024-08-19 08:52:51,-8.0,6.0,83.0,83.0
6232,2024-08-19 08:53:51,22.0,1.0,83.0,83.0
6233,2024-08-19 08:54:51,1.0,0.0,83.0,83.0
6234,2024-08-19 08:55:51,17.0,-12.0,83.0,83.0
6235,2024-08-19 08:56:51,8.0,-5.0,83.0,83.0
6236,2024-08-19 08:57:51,10.0,22.0,83.0,83.0
6237,2024-08-19 08:58:51,8.0,10.0,83.0,83.0
6238,2024-08-19 08:59:51,-10.0,-17.0,83.0,83.0
6239,2024-08-19 09:00:51,11.0,8.0,83.0,83.0
6240,2024-08-19 09:01:51,-5.0,-13.0,81.0,81.0
6241,2024-08-19 09:02:51,30.0,13.0,81.0,81.0
6242,2024-08-19 09:03:51,-12.0,-16.0,81.0,81.0
6243,2024-08-19 09:04:51,-3.0,10.0,81.0,81.0
6244,2024-08-19 09:05:51,20.0,8.0,82.0,82.0
6245,2024-08-19 09:06:51,-27.0,-16.0,82.0,82.0
6246,2024-08-19 09:07:51,4.0,10.0,82.0,82.0
6247,2024-08-19 09:08:51,-6.0,3.0,82.0,82.0
6248,2024-08-19 09:09:51,0.0,5.0,82.0,82.0
6249,2024-08-19 09:10:51,8.0,-5.0,82.0,82.0
6250,2024-08-19 09:11:51,-2.0,15.0,82.0,82.0
6251,2024-08-19 09:12:51,20.0,-4.0,82.0,82.0
6252,2024-08-19 09:13:51,12.0,8.0,82.0,82.0
6253,2024-08-19 09:14:51,5.0,-11.0,82.0,82.0
6254,2024-08-19 09:15:51,22.0,2.0,82.0,82.0
6255,2024-08-19 09:16:51,-8.0,6.0,82.0,82.0
6256,2024-08-19 09:17:51,-3.0,-18.0,82.0,82.0
6257,2024-08-19 09:18:51,-8.0,-13.0,82.0,82.0
6258,2024-08-19 09:19:51,8.0,-18.0,82.0,82.0
6259,2024-08-19 09:20:51,-12.0,-2.0,82.0,82.0
6260,2024-08-19 09:21:51,-17.0,2.0,82.0,82.0
6261,2024-08-19 09:22:51,-1.0,10.0,82.0,82.0
6262,2024-08-19 09:23:51,22.0,15.0,82.0,82.0
6263,2024-08-19 09:24:51,-8.0,22.0,82.0,82.0
6264,2024-08-19 09:25:51,1.0,22.0,82.0,82.0
6265,2024-08-19 09:26:51,6.0,3.0,82.0,82.0
6266,2024-08-19 09:27:51,-15.0,6.0,82.0,82.0
6267,2024-08-19 09:28:51,3.0,3.0,82.0,82.0
6268,2024-08-19 09:29:51,3.0,18.0,82.0,82.0
6269,2024-08-19 09:30:51,11.0,15.0,82.0,82.0
6270,2024-08-19 09:31:51,15.0,6.0,82.0,82.0
6271,2024-08-19 09:32:51,5.0,-22.0,82.0,82.0
6272,2024-08-19 09:33:51,-35.0,-17.0,82.0,82.0
6273,2024-08-19 09:34:51,8.0,24.0,82.0,82.0
6274,2024-08-19 09:35:51,27.0,6.0,82.0,82.0
6275,2024-08-19 09:36:51,-37.0,-22.0,82.0,82.0
6276,2024-08-19 09:37:51,-16.0,10.0,82.0,82.0
6277,2024-08-19 09:38:51,-20.0,1.0,82.0,82.0
6278,2024-08-19 09:39:51,6.0,12.0,82.0,82.0
6279,2024-08-19 09:40:51,11.0,-10.0,82.0,82.0
6280,2024-08-19 09:41:51,-13.0,-2.0,82.0,82.0
6281,2024-08-19 09:42:51,-16.0,-8.0,82.0,82.0
6282,2024-08-19 09:43:51,-8.0,-6.0,82.0,82.0
6283,2024-08-19 09:44:51,-6.0,-4.0,82.0,82.0
6284,2024-08-19 09:45:51,-12.0,6.0,82.0,82.0
6285,2024-08-19 09:46:51,15.0,12.0,82.0,82.0
6286,2024-08-19 09:47:51,-12.0,-25.0,82.0,82.0
6287,2024-08-19 09:48:51,-30.0,-5.0,82.0,82.0
6288,2024-08-19 09:49:51,8.0,18.0,82.0,82.0
6289,2024-08-19 09:50:51,-6.0,5.0,82.0,82.0
6290,2024-08-19 09:51:51,-32.0,-6.0,82.0,82.0
6291,2024-08-19 09:52:51,-12.0,-6.0,82.0,82.0
6292,2024-08-19 09:53:51,8.0,-3.0,82.0,82.0
6293,2024-08-19 09:54:51,1.0,-12.0,82.0,82.0
6294,2024-08-19 09:55:51,27.0,-2.0,82.0,82.0
6295,2024-08-19 09:56:51,-12.0,-6.0,82.0,82.0
6296,2024-08-19 09:57:51,12.0,-6.0,82.0,82.0
6297,2024-08-19 09:58:51,-27.0,-20.0,82.0,82.0
6298,2024-08-19 09:59:51,-4.0,-6.0,82.0,82.0
6299,2024-08-19 10:00:51,20.0,5.0,82.0,82.0
6300,2024-08-19 10:01:51,-4.0,-8.0,82.0,82.0
6301,2024-08-19 10:02:51,5.0,5.0,82.0,82.0
6302,2024-08-19 10:03:51,20.0,3.0,82.0,82.0
6303,2024-08-19 10:04:51,-10.0,-6.0,82.0,82.0
6304,2024-08-19 10:05:51,-22.0,5.0,82.0,82.0
6305,2024-08-19 10:06:51,27.0,15.0,82.0,82.0
6306,2024-08-19 10:07:51,2.0,6.0,82.0,82.0
6307,2024-08-19 10:08:51,-35.0,-20.0,82.0,82.0
6308,2024-08-19 10:09:51,-5.0,-6.0,82.0,82.0
6309,2024-08-19 10:10:51,-20.0,-25.0,82.0,82.0
6310,2024-08-19 10:11:51,-18.0,-2.0,82.0,82.0
6311,2024-08-19 10:12:51,6.0,10.0,82.0,82.0
6312,2024-08-19 10:13:51,-39.0,-24.0,82.0,82.0
6313,2024-08-19 10:14:51,-6.0,5.0,82.0,82.0
6314,2024-08-19 10:15:51,13.0,6.0,82.0,82.0
6315,2024-08-19 10:16:51,17.0,8.0,82.0,82.0
6316,2024-08-19 10:17:51,-8.0,3.0,82.0,82.0
6317,2024-08-19 10:18:51,8.0,-11.0,82.0,82.0
6318,2024-08-19 10:19:51,-3.0,8.0,82.0,82.0
6319,2024-08-19 10:20:51,-43.0,-22.0,82.0,82.0
6320,2024-08-19 10:21:51,13.0,12.0,82.0,82.0
6321,2024-08-19 10:22:51,22.0,-5.0,82.0,82.0
6322,2024-08-19 10:23:51,3.0,-20.0,82.0,82.0
6323,2024-08-19 10:24:51,-3.0,-8.0,82.0,82.0
6324,2024-08-19 10:25:51,8.0,5.0,82.0,82.0
6325,2024-08-19 10:26:51,-2.0,-2.0,82.0,82.0
6326,2024-08-19 10:27:51,13.0,15.0,82.0,82.0
6327,2024-08-19 10:28:51,-8.0,22.0,82.0,82.0
6328,2024-08-19 10:29:51,-12.0,4.0,82.0,82.0
6329,2024-08-19 10:30:51,-13.0,-3.0,82.0,82.0
6330,2024-08-19 10:31:51,-13.0,-2.0,82.0,82.0
6331,2024-08-19 10:32:51,-6.0,-3.0,82.0,82.0
6332,2024-08-19 10:33:51,6.0,-12.0,82.0,82.0
6333,2024-08-19 10:34:51,2.0,-8.0,82.0,82.0
6334,2024-08-19 10:35:51,6.0,0.0,82.0,82.0
6335,2024-08-19 10:36:51,-18.0,15.0,82.0,82.0
6336,2024-08-19 10:37:51,-6.0,22.0,82.0,82.0
6337,2024-08-19 10:38:51,20.0,12.0,82.0,82.0
6338,2024-08-19 10:39:51,-17.0,-8.0,82.0,82.0
6339,2024-08-19 10:40:51,-11.0,12.0,82.0,82.0
6340,2024-08-19 10:41:51,-4.0,6.0,82.0,82.0
6341,2024-08-19 10:42:51,0.0,5.0,82.0,82.0
6342,2024-08-19 10:43:51,32.0,5.0,82.0,82.0
6343,2024-08-19 10:44:51,11.0,17.0,82.0,82.0
6344,2024-08-19 10:45:51,-5.0,22.0,82.0,82.0
6345,2024-08-19 10:46:51,25.0,0.0,82.0,82.0
6346,2024-08-19 10:47:51,30.0,15.0,82.0,82.0
6347,2024-08-19 10:48:51,15.0,3.0,82.0,82.0
6348,2024-08-19 10:49:51,-6.0,-2.0,82.0,82.0
6349,2024-08-19 10:50:51,1.0,-12.0,82.0,82.0
6350,2024-08-19 10:51:51,-32.0,-32.0,82.0,82.0
6351,2024-08-19 10:52:51,-12.0,-17.0,82.0,82.0
6352,2024-08-19 10:53:51,-5.0,0.0,82.0,82.0
6353,2024-08-19 10:54:51,2.0,-12.0,82.0,82.0
6354,2024-08-19 10:55:51,-22.0,1.0,82.0,82.0
6355,2024-08-19 10:56:51,13.0,-12.0,82.0,82.0
6356,2024-08-19 10:57:51,16.0,-24.0,82.0,82.0
6357,2024-08-19 10:58:51,20.0,6.0,82.0,82.0
6358,2024-08-19 10:59:51,13.0,-13.0,82.0,82.0
6359,2024-08-19 11:00:51,-17.0,-16.0,82.0,82.0
6360,2024-08-19 11:01:51,-1.0,-13.0,82.0,82.0
6361,2024-08-19 11:02:51,-5.0,-24.0,82.0,82.0
6362,2024-08-19 11:03:51,-4.0,5.0,82.0,82.0
6363,2024-08-19 11:04:51,24.0,24.0,82.0,82.0
6364,2024-08-19 11:05:51,16.0,15.0,82.0,82.0
6365,2024-08-19 11:06:51,20.0,-18.0,82.0,82.0
6366,2024-08-19 11:07:51,3.0,0.0,82.0,82.0
6367,2024-08-19 11:08:51,-2.0,13.0,82.0,82.0
6368,2024-08-19 11:09:51,-5.0,-17.0,82.0,82.0
6369,2024-08-19 11:10:51,-32.0,-2.0,82.0,82.0
6370,2024-08-19 11:11:51,-6.0,-2.0,82.0,82.0
6371,2024-08-19 11:12:51,20.0,17.0,82.0,82.0
6372,2024-08-19 11:13:51,-25.0,-13.0,82.0,82.0
6373,2024-08-19 11:14:51,-12.0,-18.0,82.0,82.0
6374,2024-08-19 11:15:51,12.0,0.0,82.0,82.0
6375,2024-08-19 11:16:51,-37.0,-17.0,82.0,82.0
6376,2024-08-19 11:17:51,12.0,12.0,82.0,82.0
6377,2024-08-19 11:18:51,17.0,6.0,82.0,82.0
6378,2024-08-19 11:19:51,17.0,-2.0,82.0,82.0
6379,2024-08-19 11:20:51,-1.0,-6.0,82.0,82.0
6380,2024-08-19 11:21:51,-3.0,5.0,82.0,82.0
6381,2024-08-19 11:22:51,27.0,12.0,82.0,82.0
6382,2024-08-19 11:23:51,29.0,25.0,82.0,82.0
6383,2024-08-19 11:24:51,13.0,-12.0,82.0,82.0
6384,2024-08-19 11:25:51,-35.0,-18.0,82.0,82.0
6385,2024-08-19 11:26:51,-25.0,6.0,82.0,82.0
6386,2024-08-19 11:27:51,-8.0,13.0,82.0,82.0
6387,2024-08-19 11:28:51,-2.0,20.0,82.0,82.0
6388,2024-08-19 11:29:51,50.0,17.0,82.0,82.0
6389,2024-08-19 11:30:51,13.0,-1.0,82.0,82.0
6390,2024-08-19 11:31:51,-8.0,1.0,82.0,82.0
6391,2024-08-19 11:32:51,-10.0,-6.0,82.0,82.0
6392,2024-08-19 11:33:51,-8.0,-6.0,82.0,82.0
6393,2024-08-19 11:34:51,-15.0,-6.0,82.0,82.0
6394,2024-08-19 11:35:51,4.0,0.0,82.0,82.0
6395,2024-08-19 11:36:51,24.0,12.0,82.0,82.0
6396,2024-08-19 11:37:51,32.0,12.0,82.0,82.0
6397,2024-08-19 11:38:51,-16.0,-2.0,82.0,82.0
6398,2024-08-19 11:39:51,2.0,6.0,82.0,82.0
6399,2024-08-19 11:40:51,17.0,10.0,82.0,82.0
6400,2024-08-19 11:41:51,6.0,6.0,82.0,82.0
6401,2024-08-19 11:42:51,-3.0,-2.0,82.0,82.0
6402,2024-08-19 11:43:51,-12.0,12.0,82.0,82.0
6403,2024-08-19 11:44:51,-24.0,-2.0,82.0,82.0
6404,2024-08-19 11:45:51,0.0,-2.0,82.0,82.0
6405,2024-08-19 11:46:51,32.0,-13.0,82.0,82.0
6406,2024-08-19 11:47:51,3.0,5.0,82.0,82.0
6407,2024-08-19 11:48:51,22.0,0.0,82.0,82.0
6408,2024-08-19 11:49:51,-30.0,-25.0,82.0,82.0
6409,2024-08-19 11:50:51,-22.0,-16.0,82.0,82.0
6410,2024-08-19 11:51:51,18.0,6.0,82.0,82.0
6411,2024-08-19 11:52:51,17.0,18.0,82.0,82.0
6412,2024-08-19 11:53:51,-1.0,3.0,82.0,82.0
6413,2024-08-19 11:54:51,32.0,17.0,82.0,82.0
6414,2024-08-19 11:55:51,-2.0,-6.0,82.0,82.0
6415,2024-08-19 11:56:51,-8.0,-6.0,82.0,82.0
6416,2024-08-19 11:57:51,-8.0,-17.0,82.0,82.0
6417,2024-08-19 11:58:51,-1.0,-20.0,82.0,82.0
6418,2024-08-19 11:59:51,8.0,-13.0,82.0,82.0
6419,2024-08-19 12:00:51,-6.0,-5.0,82.0,82.0
6420,2024-08-19 12:01:51,-11.0,-4.0,82.0,82.0
6421,2024-08-19 12:02:51,-10.0,-12.0,82.0,82.0
6422,2024-08-19 12:03:51,-13.0,17.0,82.0,82.0
6423,2024-08-19 12:04:51,-6.0,-2.0,82.0,82.0
6424,2024-08-19 12:05:51,24.0,12.0,82.0,82.0
6425,2024-08-19 12:06:51,13.0,25.0,82.0,82.0
6426,2024-08-19 12:07:51,-1.0,-25.0,82.0,82.0
6427,2024-08-19 12:08:51,-37.0,-17.0,82.0,82.0
6428,2024-08-19 12:09:51,27.0,30.0,82.0,82.0
6429,2024-08-19 12:10:51,-3.0,0.0,82.0,82.0
6430,2024-08-19 12:11:51,6.0,5.0,82.0,82.0
6431,2024-08-19 12:12:51,22.0,2.0,82.0,82.0
6432,2024-08-19 12:13:51,-6.0,2.0,82.0,82.0
6433,2024-08-19 12:14:51,4.0,2.0,82.0,82.0
6434,2024-08-19 12:15:51,-12.0,-2.0,82.0,82.0
6435,2024-08-19 12:16:51,-1.0,6.0,82.0,82.0
6436,2024-08-19 12:17:51,-29.0,-6.0,82.0,82.0
6437,2024-08-19 12:18:51,25.0,17.0,82.0,82.0
6438,2024-08-19 12:19:51,25.0,-2.0,82.0,82.0
6439,2024-08-19 12:20:51,-8.0,6.0,82.0,82.0
6440,2024-08-19 12:21:51,-16.0,-15.0,82.0,82.0
6441,2024-08-19 12:22:51,-4.0,-25.0,82.0,82.0
6442,2024-08-19 12:23:51,12.0,3.0,82.0,82.0
6443,2024-08-19 12:24:51,-13.0,-2.0,82.0,82.0
6444,2024-08-19 12:25:51,4.0,5.0,82.0,82.0
6445,2024-08-19 12:26:51,1.0,12.0,82.0,82.0
6446,2024-08-19 12:27:51,8.0,5.0,82.0,82.0
6447,2024-08-19 12:28:51,2.0,0.0,82.0,82.0
6448,2024-08-19 12:29:51,0.0,-2.0,82.0,82.0
6449,2024-08-19 12:30:51,6.0,-8.0,82.0,82.0
6450,2024-08-19 12:31:51,-37.0,-27.0,82.0,82.0
6451,2024-08-19 12:32:51,-22.0,-12.0,82.0,82.0
6452,2024-08-19 12:33:51,-15.0,-12.0,82.0,82.0
6453,2024-08-19 12:34:51,-11.0,-20.0,82.0,82.0
6454,2024-08-19 12:35:51,-8.0,-24.0,82.0,82.0
6455,2024-08-19 12:36:51,22.0,5.0,82.0,82.0
6456,2024-08-19 12:37:51,13.0,27.0,82.0,82.0
6457,2024-08-19 12:38:51,22.0,15.0,82.0,82.0
6458,2024-08-19 12:39:51,30.0,12.0,82.0,82.0
6459,2024-08-19 12:40:51,-22.0,-6.0,82.0,82.0
6460,2024-08-19 12:41:51,-5.0,-6.0,82.0,82.0
6461,2024-08-19 12:42:51,6.0,-4.0,82.0,82.0
6462,2024-08-19 12:43:51,55.0,53.0,82.0,82.0
6463,2024-08-19 12:44:51,12.0,5.0,82.0,82.0
6464,2024-08-19 12:45:51,17.0,22.0,82.0,82.0
6465,2024-08-19 12:46:51,43.0,8.0,82.0,82.0
6466,2024-08-19 12:47:51,1.0,-2.0,82.0,82.0
6467,2024-08-19 12:48:51,16.0,5.0,82.0,82.0
6468,2024-08-19 12:49:51,-1.0,24.0,82.0,82.0
6469,2024-08-19 12:50:51,1.0,-12.0,82.0,82.0
6470,2024-08-19 12:51:51,2.0,-6.0,82.0,82.0
6471,2024-08-19 12:52:51,-24.0,-13.0,82.0,82.0
6472,2024-08-19 12:53:51,11.0,10.0,82.0,82.0
6473,2024-08-19 12:54:51,-20.0,6.0,82.0,82.0
6474,2024-08-19 12:55:51,12.0,2.0,82.0,82.0
6475,2024-08-19 12:56:51,-24.0,-17.0,82.0,82.0
6476,2024-08-19 12:57:51,2.0,5.0,82.0,82.0
6477,2024-08-19 12:58:51,30.0,17.0,82.0,82.0
6478,2024-08-19 12:59:51,1.0,11.0,82.0,82.0
6479,2024-08-19 13:00:51,20.0,3.0,82.0,82.0
6480,2024-08-19 13:01:51,15.0,8.0,82.0,82.0
6481,2024-08-19 13:02:51,-29.0,-6.0,82.0,82.0
6482,2024-08-19 13:03:51,17.0,3.0,82.0,82.0
6483,2024-08-19 13:04:51,3.0,2.0,82.0,82.0
6484,2024-08-19 13:05:51,-37.0,-20.0,82.0,82.0
6485,2024-08-19 13:06:51,3.0,27.0,82.0,82.0
6486,2024-08-19 13:07:51,4.0,6.0,82.0,82.0
6487,2024-08-19 13:08:51,-6.0,3.0,82.0,82.0
6488,2024-08-19 13:09:51,3.0,-5.0,82.0,82.0
6489,2024-08-19 13:10:51,-5.0,-17.0,82.0,82.0
6490,2024-08-19 13:11:51,0.0,3.0,82.0,82.0
6491,2024-08-19 13:12:51,-50.0,-13.0,82.0,82.0
6492,2024-08-19 13:13:51,-6.0,-24.0,82.0,82.0
6493,2024-08-19 13:14:51,12.0,-5.0,82.0,82.0
6494,2024-08-19 13:15:51,-12.0,-2.0,82.0,82.0
6495,2024-08-19 13:16:51,-11.0,-2.0,82.0,82.0
6496,2024-08-19 13:17:51,29.0,34.0,82.0,82.0
6497,2024-08-19 13:18:51,16.0,39.0,82.0,82.0
6498,2024-08-19 13:19:51,27.0,-8.0,82.0,82.0
6499,2024-08-19 13:20:51,-6.0,-24.0,82.0,82.0
6500,2024-08-19 13:21:51,6.0,-2.0,82.0,82.0
6501,2024-08-19 13:22:51,-34.0,-24.0,82.0,82.0
6502,2024-08-19 13:23:51,6.0,-12.0,82.0,82.0
6503,2024-08-19 13:24:51,-11.0,-13.0,82.0,82.0
6504,2024-08-19 13:25:51,-15.0,15.0,82.0,82.0
6505,2024-08-19 13:26:51,0.0,-2.0,82.0,82.0
6506,2024-08-19 13:27:51,30.0,24.0,82.0,82.0
6507,2024-08-19 13:28:51,-6.0,-5.0,82.0,82.0
6508,2024-08-19 13:29:51,-8.0,6.0,82.0,82.0
6509,2024-08-19 13:30:51,18.0,-2.0,82.0,82.0
6510,2024-08-19 13:31:51,6.0,-5.0,82.0,82.0
6511,2024-08-19 13:32:51,2.0,10.0,82.0,82.0
6512,2024-08-19 13:33:51,34.0,5.0,82.0,82.0
6513,2024-08-19 13:34:51,-2.0,-5.0,82.0,82.0
6514,2024-08-19 13:35:51,46.0,34.0,82.0,82.0
6515,2024-08-19 13:36:51,4.0,8.0,59.0,60.0
6516,2024-08-19 13:37:51,141.0,103.0,42.0,42.0
6517,2024-08-19 13:38:51,-2.0,0.0,58.0,58.0
6518,2024-08-19 13:39:51,-2.0,0.0,58.0,58.0
6519,2024-08-19 13:40:51,-906.0,-878.0,46.0,46.0
6520,2024-08-19 13:41:51,-906.0,-904.0,0.0,1.0
6521,2024-08-19 13:42:51,-904.0,-904.0,0.0,1.0
6522,2024-08-19 13:43:51,-909.0,-905.0,0.0,1.0
6523,2024-08-19 13:44:51,-903.0,-920.0,27.0,27.0
6524,2024-08-19 13:45:51,-479.0,-475.0,29.0,29.0
6525,2024-08-19 13:46:51,-489.0,-634.0,28.0,27.0
6526,2024-08-19 13:47:51,-763.0,-731.0,27.0,27.0
6527,2024-08-19 13:48:51,-684.0,-656.0,27.0,27.0
6528,2024-08-19 13:49:51,-514.0,-517.0,27.0,27.0
6529,2024-08-19 13:50:51,-695.0,-700.0,27.0,27.0
6530,2024-08-19 13:51:51,-560.0,-500.0,27.0,27.0
6531,2024-08-19 13:52:51,-497.0,-457.0,35.0,32.0
6532,2024-08-19 13:53:51,-500.0,-485.0,28.0,28.0
6533,2024-08-19 13:54:51,-407.0,-410.0,36.0,35.0
6534,2024-08-19 13:55:51,-485.0,-490.0,28.0,28.0
6535,2024-08-19 13:56:51,-400.0,-422.0,36.0,35.0
6536,2024-08-19 13:57:51,-472.0,-475.0,29.0,29.0
6537,2024-08-19 13:58:51,-557.0,-469.0,32.0,30.0
6538,2024-08-19 13:59:51,-555.0,-522.0,29.0,29.0
6539,2024-08-19 14:00:51,-492.0,-502.0,29.0,29.0
6540,2024-08-19 14:01:51,-459.0,-479.0,31.0,30.0
6541,2024-08-19 14:02:51,-575.0,-594.0,35.0,36.0
6542,2024-08-19 14:03:51,-465.0,-462.0,30.0,31.0
6543,2024-08-19 14:04:51,-452.0,-519.0,31.0,30.0
6544,2024-08-19 14:05:51,-442.0,-470.0,32.0,32.0
6545,2024-08-19 14:06:51,-470.0,-460.0,30.0,30.0
6546,2024-08-19 14:07:51,-794.0,-779.0,27.0,27.0
6547,2024-08-19 14:08:51,-799.0,-825.0,27.0,27.0
6548,2024-08-19 14:09:51,-495.0,-525.0,28.0,27.0
6549,2024-08-19 14:10:51,-622.0,-592.0,27.0,27.0
6550,2024-08-19 14:11:51,-505.0,-517.0,27.0,27.0
6551,2024-08-19 14:12:51,-629.0,-620.0,27.0,27.0
6552,2024-08-19 14:13:51,-610.0,-630.0,27.0,27.0
6553,2024-08-19 14:14:51,-540.0,-535.0,27.0,27.0
6554,2024-08-19 14:15:51,-660.0,-625.0,27.0,27.0
6555,2024-08-19 14:16:51,-811.0,-800.0,27.0,27.0
6556,2024-08-19 14:17:51,-500.0,-457.0,33.0,34.0
6557,2024-08-19 14:18:51,-990.0,-1125.0,27.0,27.0
6558,2024-08-19 14:19:51,-739.0,-711.0,27.0,27.0
6559,2024-08-19 14:20:51,-575.0,-550.0,27.0,27.0
6560,2024-08-19 14:21:51,-557.0,-542.0,27.0,27.0
6561,2024-08-19 14:22:51,-700.0,-691.0,27.0,27.0
6562,2024-08-19 14:23:51,-624.0,-650.0,27.0,27.0
6563,2024-08-19 14:24:51,-903.0,-744.0,27.0,27.0
6564,2024-08-19 14:25:51,-904.0,-909.0,0.0,1.0
6565,2024-08-19 14:26:51,-901.0,-906.0,0.0,1.0
6566,2024-08-19 14:27:51,-901.0,-906.0,0.0,1.0
6567,2024-08-19 14:28:51,-901.0,-906.0,0.0,1.0
6568,2024-08-19 14:29:51,-906.0,-903.0,0.0,1.0
6569,2024-08-19 14:30:51,-904.0,-903.0,0.0,1.0
6570,2024-08-19 14:31:51,1796.0,1796.0,11.0,11.0
6571,2024-08-19 14:32:51,-898.0,-920.0,0.0,1.0
6572,2024-08-19 14:33:51,-900.0,-900.0,0.0,1.0
6573,2024-08-19 14:34:51,-898.0,-900.0,0.0,1.0
6574,2024-08-19 14:35:51,-898.0,-900.0,35.0,34.0
6575,2024-08-19 14:36:51,-898.0,-900.0,0.0,1.0
6576,2024-08-19 14:37:51,-904.0,-900.0,0.0,1.0
6577,2024-08-19 14:38:51,-901.0,-900.0,0.0,1.0
6578,2024-08-19 14:39:51,-901.0,-900.0,31.0,30.0
6579,2024-08-19 14:40:51,2.0,-16.0,19.0,18.0
6580,2024-08-19 14:41:51,0.0,0.0,15.0,15.0
6581,2024-08-19 14:42:51,2.0,0.0,11.0,10.0
6582,2024-08-19 14:43:51,0.0,0.0,22.0,22.0
6583,2024-08-19 14:44:51,12.0,0.0,36.0,35.0
6584,2024-08-19 14:45:51,-4.0,-6.0,12.0,12.0
