,_id,P2_75.10,P2_74.1,P2_74.3,groupId,P2_74.2,csvTime,P2_74.10,P2_74.12,P2_74.11,P2_74.14,P2_74.13,P2_74.15,P2_74.5,P2_74.4,P2_74.7,P2_74.6,P2_74.9,P2_74.8,nodeName,P2_73.2,P2_75.0,P2_73.1,P2_73.4,P2_73.12,P2_62,P2_73.3,P2_73.13,P2_61,P2_73.14,P2_60,P2_73.15,P2_59,timestamp,P2_58,P2_57,P2_56,P2_55,P2_54,P2_73.6,P2_75.4,P2_73.5,P2_75.3,P2_73.8,P2_75.6,P2_73.7,P2_75.5,P2_75.8,P2_73.9,P2_75.9
30529,,0,1,1,3,1,2024-10-16 06:13:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,291,0,275,1729030054871,267,269,693,695,694,0,0,0,0,0,0,0,0,0,0,0
30530,,0,1,1,3,1,2024-10-16 06:14:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,285,0,288,1729030115366,280,277,692,694,693,0,0,0,0,0,0,0,0,0,0,0
30531,,0,1,1,3,1,2024-10-16 06:15:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,285,0,285,1729030174733,275,277,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30532,,0,1,1,3,1,2024-10-16 06:16:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,274,0,280,1729030235113,270,268,692,694,693,0,0,0,0,0,0,0,0,0,0,0
30533,,0,1,1,3,1,2024-10-16 06:17:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,264,0,277,1729030295489,269,270,692,694,693,0,0,0,0,0,0,0,0,0,0,0
30534,,0,1,1,3,1,2024-10-16 06:18:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,276,0,288,1729030355139,280,280,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30535,,0,1,1,3,1,2024-10-16 06:19:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,269,0,273,1729030415493,267,268,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30536,,0,1,1,3,1,2024-10-16 06:20:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,263,0,268,1729030475185,260,256,692,694,693,0,0,0,0,0,0,0,0,0,0,0
30537,,0,1,1,3,1,2024-10-16 06:21:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,283,0,280,1729030535474,271,270,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30538,,0,1,1,3,1,2024-10-16 06:22:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,304,0,301,1729030595708,291,292,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30539,,0,1,1,3,1,2024-10-16 06:23:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,291,0,289,1729030655177,281,281,692,694,693,0,0,0,0,0,0,0,0,0,0,0
30540,,0,1,1,3,1,2024-10-16 06:24:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,296,0,289,1729030714672,277,278,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30541,,0,1,1,3,1,2024-10-16 06:25:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,291,0,298,1729030775271,288,286,692,694,693,0,0,0,0,0,0,0,0,0,0,0
30542,,0,1,1,3,1,2024-10-16 06:26:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,288,0,288,1729030834773,281,282,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30543,,0,1,1,3,1,2024-10-16 06:27:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,297,0,295,1729030895218,283,281,692,694,693,0,0,0,0,0,0,0,0,0,0,0
30544,,0,1,1,3,1,2024-10-16 06:28:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,282,0,284,1729030955631,274,276,693,695,694,0,0,0,0,0,0,0,0,0,0,0
30545,,0,1,1,3,1,2024-10-16 06:29:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,297,0,294,1729031014974,286,284,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30546,,0,1,1,3,1,2024-10-16 06:30:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,293,0,281,1729031075185,275,274,692,695,694,0,0,0,0,0,0,0,0,0,0,0
30547,,0,1,1,3,1,2024-10-16 06:31:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,310,0,300,1729031134660,290,290,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30548,,0,1,1,3,1,2024-10-16 06:32:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,293,0,294,1729031195139,283,285,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30549,,0,1,1,3,1,2024-10-16 06:33:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,367,0,339,1729031255487,333,333,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30550,,0,1,1,3,1,2024-10-16 06:34:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,363,0,339,1729031314793,332,330,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30551,,0,1,1,3,1,2024-10-16 06:35:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,470,0,418,1729031375260,413,407,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30552,,0,1,1,3,1,2024-10-16 06:36:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-25,0,0,59,0,646,0,556,1729031435560,559,552,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30553,,0,1,1,3,1,2024-10-16 06:37:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,703,0,601,1729031495887,603,596,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30554,,0,1,1,3,1,2024-10-16 06:38:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,704,0,597,1729031555394,595,590,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30555,,0,1,1,3,1,2024-10-16 06:39:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,675,0,578,1729031614615,578,575,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30556,,0,1,1,3,1,2024-10-16 06:40:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,670,0,584,1729031674991,584,580,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30557,,0,1,1,3,1,2024-10-16 06:41:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,676,0,590,1729031735322,590,585,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30558,,0,1,1,3,1,2024-10-16 06:42:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,670,0,579,1729031794866,580,573,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30559,,0,1,1,3,1,2024-10-16 06:43:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,676,0,580,1729031855202,583,574,693,695,694,0,0,0,0,0,0,0,0,0,0,0
30560,,0,1,1,3,1,2024-10-16 06:44:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,657,0,570,1729031915681,565,563,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30561,,0,1,1,3,1,2024-10-16 06:45:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,673,0,581,1729031975062,577,576,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30562,,0,1,1,3,1,2024-10-16 06:46:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,669,0,582,1729032035450,581,575,692,695,692,0,0,0,0,0,0,0,0,0,0,0
30563,,0,1,1,3,1,2024-10-16 06:47:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,649,0,558,1729032095751,561,557,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30564,,0,1,1,3,1,2024-10-16 06:48:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,644,0,555,1729032155100,555,548,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30565,,0,1,1,3,1,2024-10-16 06:49:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,665,0,567,1729032215513,567,564,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30566,,0,1,1,3,1,2024-10-16 06:50:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,660,0,561,1729032275939,564,558,693,694,693,0,0,0,0,0,0,0,0,0,0,0
30567,,0,1,1,3,1,2024-10-16 06:51:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,657,0,570,1729032335378,573,568,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30568,,0,1,1,3,1,2024-10-16 06:52:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,296,0,292,1729032395609,287,288,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30569,,0,1,1,3,1,2024-10-16 06:53:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-25,0,0,60,0,318,0,309,1729032455099,306,304,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30570,,0,1,1,3,1,2024-10-16 06:54:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,318,0,316,1729032515391,311,310,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30571,,0,1,1,3,1,2024-10-16 06:55:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,326,0,307,1729032574641,301,301,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30572,,0,1,1,3,1,2024-10-16 06:56:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,338,0,315,1729032635062,310,310,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30573,,0,1,1,3,1,2024-10-16 06:57:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,315,0,301,1729032695586,295,295,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30574,,0,1,1,3,1,2024-10-16 06:58:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,308,0,296,1729032754904,288,287,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30575,,0,1,1,3,1,2024-10-16 06:59:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,324,0,308,1729032815154,302,301,693,695,694,0,0,0,0,0,0,0,0,0,0,0
30576,,0,1,1,3,1,2024-10-16 07:00:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-25,0,0,60,0,307,0,309,1729032875666,301,301,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30577,,0,1,1,3,1,2024-10-16 07:01:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,313,0,300,1729032935300,293,292,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30578,,0,1,1,3,1,2024-10-16 07:02:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,335,0,313,1729032994697,306,305,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30579,,0,1,1,3,1,2024-10-16 07:03:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,326,0,312,1729033055322,302,302,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30580,,0,1,1,3,1,2024-10-16 07:04:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,321,0,301,1729033115738,294,296,693,695,694,0,0,0,0,0,0,0,0,0,0,0
30581,,0,1,1,3,1,2024-10-16 07:05:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,340,0,315,1729033174839,310,308,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30582,,0,1,1,3,1,2024-10-16 07:06:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,310,0,310,1729033235538,305,303,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30583,,0,1,1,3,1,2024-10-16 07:07:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-25,0,0,60,0,311,0,297,1729033294707,292,291,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30584,,0,1,1,3,1,2024-10-16 07:08:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,303,0,300,1729033355292,294,293,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30585,,0,1,1,3,1,2024-10-16 07:09:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,316,0,301,1729033414680,293,292,692,694,693,0,0,0,0,0,0,0,0,0,0,0
30586,,0,1,1,3,1,2024-10-16 07:10:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,318,0,310,1729033475078,303,302,692,694,693,0,0,0,0,0,0,0,0,0,0,0
30587,,0,1,1,3,1,2024-10-16 07:11:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,316,0,298,1729033535424,293,293,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30588,,0,1,1,3,1,2024-10-16 07:12:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,433,0,393,1729033594893,389,388,693,694,693,0,0,0,0,0,0,0,0,0,0,0
30589,,0,1,1,3,1,2024-10-16 07:13:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,409,0,377,1729033655256,370,367,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30590,,0,1,1,3,1,2024-10-16 07:14:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,403,0,369,1729033714744,362,362,692,694,692,0,0,0,0,0,0,0,0,0,0,0
30591,,0,1,1,3,1,2024-10-16 07:15:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,401,0,367,1729033775358,361,359,692,694,693,0,0,0,0,0,0,0,0,0,0,0
30592,,0,1,1,3,1,2024-10-16 07:16:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,398,0,369,1729033834706,362,361,693,695,693,0,0,0,0,0,0,0,0,0,0,0
30593,,0,1,1,3,1,2024-10-16 07:17:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,244,0,257,1729033895405,251,250,692,695,693,0,0,0,0,0,0,0,0,0,0,0
30594,,0,1,1,3,1,2024-10-16 07:18:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,359,0,404,1729033954925,401,401,692,694,692,0,0,0,0,0,0,0,0,0,0,0
30595,,0,1,1,3,1,2024-10-16 07:19:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,329,0,384,1729034015522,378,380,691,693,692,0,0,0,0,0,0,0,0,0,0,0
30596,,0,1,1,3,1,2024-10-16 07:20:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,265,0,353,1729034075789,348,351,691,694,692,0,0,0,0,0,0,0,0,0,0,0
30597,,0,1,1,3,1,2024-10-16 07:21:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,293,0,370,1729034135202,360,366,691,694,692,0,0,0,0,0,0,0,0,0,0,0
30598,,0,1,1,3,1,2024-10-16 07:22:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,448,0,473,1729034195809,468,466,690,693,691,0,0,0,0,0,0,0,0,0,0,0
30599,,0,1,1,3,1,2024-10-16 07:23:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,577,0,559,1729034255081,557,557,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30600,,0,1,1,3,1,2024-10-16 07:24:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,549,0,546,1729034315329,540,541,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30601,,0,1,1,3,1,2024-10-16 07:25:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,475,0,476,1729034375665,474,473,691,693,692,0,0,0,0,0,0,0,0,0,0,0
30602,,0,1,1,3,1,2024-10-16 07:26:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,448,0,466,1729034434984,464,466,692,693,692,0,0,0,0,0,0,0,0,0,0,0
30603,,0,1,1,3,1,2024-10-16 07:27:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,433,0,454,1729034495521,453,451,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30604,,0,1,1,3,1,2024-10-16 07:28:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,505,0,507,1729034554919,507,507,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30605,,0,1,1,3,1,2024-10-16 07:29:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,500,0,501,1729034615280,499,496,691,694,691,0,0,0,0,0,0,0,0,0,0,0
30606,,0,1,1,3,1,2024-10-16 07:30:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,406,0,442,1729034675775,438,440,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30607,,0,1,1,3,1,2024-10-16 07:31:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,490,0,496,1729034735107,492,491,692,694,692,0,0,0,0,0,0,0,0,0,0,0
30608,,0,1,1,3,1,2024-10-16 07:32:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,460,0,473,1729034794641,471,467,691,693,692,0,0,0,0,0,0,0,0,0,0,0
30609,,0,1,1,3,1,2024-10-16 07:33:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,525,0,518,1729034854859,515,512,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30610,,0,1,1,3,1,2024-10-16 07:34:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,478,0,479,1729034914542,478,473,691,693,692,0,0,0,0,0,0,0,0,0,0,0
30611,,0,1,1,3,1,2024-10-16 07:35:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,469,0,476,1729034975076,477,472,691,693,692,0,0,0,0,0,0,0,0,0,0,0
30612,,0,1,1,3,1,2024-10-16 07:36:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,480,0,489,1729035035358,487,486,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30613,,0,1,1,3,1,2024-10-16 07:37:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,538,0,531,1729035094839,530,529,691,694,691,0,0,0,0,0,0,0,0,0,0,0
30614,,0,1,1,3,1,2024-10-16 07:38:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,507,0,503,1729035155523,499,494,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30615,,0,1,1,3,1,2024-10-16 07:39:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,503,0,502,1729035215782,501,498,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30616,,0,1,1,3,1,2024-10-16 07:40:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,500,0,501,1729035275348,496,498,691,694,691,0,0,0,0,0,0,0,0,0,0,0
30617,,0,1,1,3,1,2024-10-16 07:41:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,495,0,498,1729035334641,493,491,691,694,692,0,0,0,0,0,0,0,0,0,0,0
30618,,0,1,1,3,1,2024-10-16 07:42:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,497,0,496,1729035394960,493,488,692,693,692,0,0,0,0,0,0,0,0,0,0,0
30619,,0,1,1,3,1,2024-10-16 07:43:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,436,0,453,1729035455273,451,449,691,693,692,0,0,0,0,0,0,0,0,0,0,0
30620,,0,1,1,3,1,2024-10-16 07:44:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,506,0,499,1729035514803,493,490,691,694,692,0,0,0,0,0,0,0,0,0,0,0
30621,,0,1,1,3,1,2024-10-16 07:45:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,476,0,480,1729035575499,477,476,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30622,,0,1,1,3,1,2024-10-16 07:46:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,502,0,498,1729035635755,494,492,691,694,691,0,0,0,0,0,0,0,0,0,0,0
30623,,0,1,1,3,1,2024-10-16 07:47:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,503,0,497,1729035695351,494,495,691,694,692,0,0,0,0,0,0,0,0,0,0,0
30624,,0,1,1,3,1,2024-10-16 07:48:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,464,0,463,1729035754707,460,458,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30625,,0,1,1,3,1,2024-10-16 07:49:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,527,0,522,1729035815213,515,513,691,694,692,0,0,0,0,0,0,0,0,0,0,0
30626,,0,1,1,3,1,2024-10-16 07:50:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,450,0,457,1729035874737,458,456,692,694,692,0,0,0,0,0,0,0,0,0,0,0
30627,,0,1,1,3,1,2024-10-16 07:51:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,486,0,486,1729035935469,484,479,692,693,692,0,0,0,0,0,0,0,0,0,0,0
30628,,0,1,1,3,1,2024-10-16 07:52:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,504,0,497,1729035994817,490,490,692,694,692,0,0,0,0,0,0,0,0,0,0,0
30629,,0,1,1,3,1,2024-10-16 07:53:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,483,0,487,1729036055180,484,481,691,693,692,0,0,0,0,0,0,0,0,0,0,0
30630,,0,1,1,3,1,2024-10-16 07:54:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,436,0,455,1729036115476,453,449,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30631,,0,1,1,3,1,2024-10-16 07:55:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,475,0,474,1729036175665,470,467,691,693,692,0,0,0,0,0,0,0,0,0,0,0
30632,,0,1,1,3,1,2024-10-16 07:56:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,486,0,488,1729036235326,486,483,691,693,692,0,0,0,0,0,0,0,0,0,0,0
30633,,0,1,1,3,1,2024-10-16 07:57:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,524,0,513,1729036295792,511,509,692,694,692,0,0,0,0,0,0,0,0,0,0,0
30634,,0,1,1,3,1,2024-10-16 07:58:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,478,0,473,1729036355375,472,468,691,693,692,0,0,0,0,0,0,0,0,0,0,0
30635,,0,1,1,3,1,2024-10-16 07:59:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,527,0,515,1729036415728,513,508,691,694,692,0,0,0,0,0,0,0,0,0,0,0
30636,,0,1,1,3,1,2024-10-16 08:00:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,494,0,496,1729036475162,495,494,691,694,692,0,0,0,0,0,0,0,0,0,0,0
30637,,0,1,1,3,1,2024-10-16 08:01:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,500,0,509,1729036534721,504,503,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30638,,0,1,1,3,1,2024-10-16 08:02:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,508,0,516,1729036595260,513,510,692,694,693,0,0,0,0,0,0,0,0,0,0,0
30639,,0,1,1,3,1,2024-10-16 08:03:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,566,0,588,1729036655648,585,583,690,693,691,0,0,0,0,0,0,0,0,0,0,0
30640,,0,1,1,3,1,2024-10-16 08:04:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,605,0,620,1729036714991,616,614,690,692,691,0,0,0,0,0,0,0,0,0,0,0
30641,,0,1,1,3,1,2024-10-16 08:05:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,550,0,579,1729036775323,575,572,690,692,690,0,0,0,0,0,0,0,0,0,0,0
30642,,0,1,1,3,1,2024-10-16 08:06:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,586,0,598,1729036834753,599,594,691,693,691,0,0,0,0,0,0,0,0,0,0,0
30643,,0,1,1,3,1,2024-10-16 08:07:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,555,0,572,1729036895545,571,568,690,693,690,0,0,0,0,0,0,0,0,0,0,0
30644,,0,1,1,3,1,2024-10-16 08:08:58,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,486,0,535,1729036955111,532,533,690,693,691,0,0,0,0,0,0,0,0,0,0,0
